A18,B18,C18,mean_HdhQ150-NB-61,std_HdhQ150-NB-61
2.8209706626794238,2.7157305278572474,2.4949765555697683,2.677225915368813,0.16637305477365844
3.4829025894943113,2.5769461835822853,3.186473549859058,3.0821074409785516,0.4619074213144905
2.5584370974089032,2.5920758906158596,2.1762414584255976,2.44225148215012,0.23098461343463092
2.673628021354906,2.640057882010012,2.5403057371918276,2.6179972135189153,0.0693448821782885
1.6874536867711434,1.871695255308484,2.539896412470938,2.033015118183522,0.44853397169906717
1.5678603294489217,2.1456533088652043,1.6559184989580245,1.7898107124240503,0.31129812942870383
1.1700911368841331,1.5527858853624164,0.8615660788467653,1.1948143670311049,0.34627248491839285
1.3603302696244348,1.1220973168848183,1.0516698367687878,1.1780324744260138,0.16175404813953687
1.2496797846525916,1.3271809992396189,0.9653352519409161,1.1807320119443756,0.19052147577269876
1.151284617498518,0.49361318501194246,1.1292670319568427,0.924721611489101,0.37351311898376477
0.8065880294014962,0.982723346553549,0.94718426492647,0.9121652136271717,0.09314323889843383
0.8967631838497094,0.8478012918662299,0.939947075735829,0.8948371838172561,0.04610307449974977
0.3347519278936336,0.6913591651640998,0.7592922675177255,0.5951344535251529,0.22804170964876946
-0.12489942680644249,0.47826774655559107,0.17579255091405843,0.17638695688773565,0.30158402600972173
0.14263841952063722,0.46371029561972354,0.4119922597932625,0.3394469916445411,0.17239170326185707
0.5065261764565918,0.37983230377680377,0.47953138264698203,0.45529662096012585,0.06673325332369626
0.5521755286921853,0.7363543007530605,0.685938258741226,0.6581560293954906,0.09518058741165257
0.16826355897914025,0.3258504424511613,0.5259525365213513,0.3400221793172176,0.1792651102645148
0.5479170786424401,0.668618418594806,0.6831475124858518,0.6332276699076993,0.07423743246398541
0.13900663950771147,0.9485453847372097,0.5481084800249996,0.5452201680899736,0.4047771013364184
0.5456757547344816,0.6273389931318221,0.803738442033563,0.6589177299666223,0.13189768803533686
0.7244949296008077,0.3690486329174458,0.5406372849938565,0.5447269491707033,0.1777584357246898
0.5749884823193003,0.9365490000971008,1.197396603288187,0.9029780285681962,0.31255915417573515
0.7085529682880007,1.133870008196886,1.3729362159212668,1.0717863974687178,0.33651457022648584
1.1054369212256496,1.3535755456158756,1.488932082588232,1.3159815164765856,0.19449194833545835
