A9,B9,C9,mean_Agg-bu,std_Agg-bu
25.887640976827775,26.793020165390537,26.245682561356258,26.308781234524858,0.4559758224811591
27.599737658334107,27.496205078799314,26.315040900848125,27.136994545993847,0.7137125435583562
28.516955321694837,28.583483225181222,27.222297812675667,28.10757878651724,0.7673970891722158
28.276251482930387,29.391273709243997,29.217126598297188,28.961550596823855,0.5998399458940372
28.967867855492468,29.569276434353704,29.17206648307834,29.236403590974835,0.30582268926836825
30.069679857478533,31.2768356380198,30.130217989823272,30.4922444951072,0.6801497353668681
30.584418474655152,31.845631698611093,30.33884500944212,30.922965060902786,0.8084317379712062
32.05265182191662,31.692732993870052,30.490020649556403,31.411801821781026,0.8183188790419369
31.555661897049607,32.99294664681686,32.36135232093337,32.30332028826661,0.7203975642587616
31.857370122808476,33.04883715447205,32.45290275035763,32.45303667587938,0.5957335271220968
32.040205928659915,33.09365811497125,33.13388002220237,32.75591468861118,0.6201481454124952
33.756181340241795,33.23433681742971,32.79302287516718,33.26118034427956,0.48214000913793237
33.85141306177321,34.24142215985758,34.83667862903864,34.30983795022314,0.4961830305323083
34.759103940953636,34.929557198294816,34.00105130644654,34.563237481898334,0.4942707255506719
34.47386691917802,34.42027089851047,34.3817190775615,34.42528563174999,0.04627814647048477
33.77601189922543,34.849719764613326,33.69627078851644,34.10733415078507,0.6441598876821241
35.196063547820785,35.68677333811853,35.51407082923187,35.46563590505706,0.2489146058056422
35.08133613234808,35.310267686229764,36.519076558698735,35.63689345909219,0.772520342783429
34.01842056670476,34.99930579974232,35.65753963392284,34.891755333456636,0.8248352297448039
35.78324170610232,36.42058984946872,36.682585463400294,36.29547233965712,0.46254252982164173
35.48024108874184,35.2983260046296,36.04005018382284,35.60620575906476,0.38657342527279764
36.32627257016986,36.64727956130678,36.27418588634675,36.415912672607796,0.2020550260389682
36.102476635329225,36.54782331933495,36.76577712185333,36.4720256921725,0.33808407840117627
36.68107841795437,36.36683319409809,36.497555678577875,36.51515576354345,0.1578601831438714
36.71853821074675,35.78248065272396,37.74973686716622,36.750251910212306,0.9840114696312057
36.36086089097291,36.562196299132296,36.86117002281723,36.594742404307475,0.25173744968371176
36.72400371947511,37.191841284602255,36.86715139687256,36.927665466983306,0.23971746149801243
38.62285088586881,37.02138905979035,37.51250624674435,37.71891539746784,0.820441069317857
37.75520166382832,37.43051523454874,37.92818037382343,37.70463242406683,0.2526570476354556
37.84280259579229,37.48558520573565,38.048272867224334,37.79222022291743,0.2847337061749788
37.5693626500388,37.80601452808881,37.74755045137213,37.70764254316658,0.12327006408352476
37.92761751178432,37.758137156442835,37.713587937992294,37.799780868739816,0.11292835646906546
38.30347334883684,37.95362551572945,38.27342240692858,38.17684042383163,0.1938928471519511
37.5308474252673,38.24451604109026,38.18205592331597,37.98580646322451,0.39524183893194836
36.99052561068195,37.514463058896844,38.65723610445994,37.72074159134625,0.8522875642818728
37.86758352408924,37.94111382436708,37.93311976795979,37.913939038805374,0.04034354400531298
38.32077055182851,37.643884324301084,39.552213869366255,38.50562291516528,0.9675010130824434
38.451971960144014,38.85787049316144,38.46231503663704,38.59071916331417,0.2314176302428403
37.64171428015043,38.324050534158495,38.912720576063585,38.292828463457504,0.6360781118202873
37.98997598825822,38.748131497182456,38.9469793760921,38.561695620510925,0.5050075476308168
39.06732538643849,37.7743231062982,38.8540686269163,38.565239039884325,0.6932031606035806
39.413749524488814,39.880024635831276,38.84894504113608,39.380906400485394,0.5163238186883585
38.962776745008334,38.56925281832088,38.53204773646912,38.688025766599445,0.2386674037889996
37.693398358040895,38.507685673024596,39.62671130674565,38.609265112603715,0.9706510837145715
39.41126048508815,38.130941139922975,39.66233207807361,39.06817790102824,0.8213213719223357
38.01926569176382,39.24466842066096,38.51470774882576,38.59288062041684,0.6164302153421223
38.88084788090179,38.8404804910571,39.42144958612977,39.04759265269622,0.32439811427930776
38.30939706645685,38.996337674715164,40.04662121942698,39.117451986866335,0.874921966161316
38.767840206698345,39.09895566958182,39.59302554582345,39.153273807367874,0.41526564515519765
38.50243319066094,39.75049977920468,39.109982689481896,39.12097188644917,0.6241058597684318
38.672263627701874,38.82107875589767,39.40525776978673,38.96620005112876,0.38744708778082104
39.5840023489092,38.385741535317045,39.22913073297204,39.06629153906609,0.6155036122165225
38.95421064686206,40.54534937476642,40.166476644433565,39.888678888687345,0.8311493895097929
39.07386180676227,39.369289944711454,39.846158371102256,39.42977004085866,0.38968433038206574
38.794522615953944,38.79296772460114,38.69239816762619,38.759962836060424,0.058517883909545314
38.57043989549969,39.536885175002226,40.587344938135125,39.56489000287902,1.0087441154923131
40.21949943800347,39.03395219113329,39.54985320227916,39.60110161047197,0.5944328121386707
38.07748574494244,40.290197128366536,40.1788262313694,39.515503034892795,1.2466038520001443
38.28342664099382,38.83830468186971,39.442633919612945,38.854788414158826,0.5797794095805108
39.52812943422386,40.104069599638656,39.71384878924094,39.78201594103449,0.2939589069448986
39.346146860396466,39.044556609652034,40.23863294756638,39.54311213920496,0.6209275851367974
39.16144350845522,38.78888998185598,40.24197397339424,39.39743582123515,0.7547400548431241
38.12499926808242,38.75588633547885,39.75495547623934,38.878613693266864,0.821879439692673
39.85384469479226,38.54177330584201,41.240945267879326,39.87885442283787,1.3497597693792713
39.47274431444066,37.60046875322215,39.801333416841885,38.95818216150156,1.1872371177740724
40.07178778617006,40.6872658926092,41.16788350943662,40.64231239607196,0.5494288591610402
39.39480480888072,40.09459055084597,39.117097954342825,39.53549777135651,0.5037050985668852
39.74650455922234,38.973162277026425,39.67411277617677,39.46459320414184,0.42712809513923267
40.11623517418142,40.80879156226872,40.72435502678458,40.54979392107824,0.3778389503336016
39.81958955111243,40.02525441823041,41.19785469035037,40.347566219897736,0.7435168939776501
39.83693209480298,39.26488916490228,40.90311551676615,40.00164559215714,0.8314410966167595
40.71395192510083,39.87975032324981,41.150147316572685,40.58128318830777,0.6455059065978015
39.65439020192126,38.75815421671571,41.15408079819226,39.85554173894308,1.2105628862604199
39.34820405692744,39.40777889158332,40.069440505396514,39.60847448463576,0.40031805411831284
39.98979977701888,39.81604016989456,40.32046795447063,40.04210263379469,0.25624897869701396
39.19730321025794,39.28129007295767,40.16935592201918,39.54931640174493,0.5386095091093144
39.15243155759393,38.5465352749851,40.09900774499714,39.26599152585872,0.78244143060714
40.518305972473144,40.098504921136104,40.29077091978811,40.302527271132455,0.21014730434535575
38.9332535132951,39.133524718297025,40.111875028029466,39.392884419873866,0.6306645382849771
39.98090270161876,39.65443241921393,40.52563137663767,40.05365549915678,0.440132517562902
39.005717399076154,39.84265136823984,40.42779678747153,39.758721851595844,0.7147451080964544
39.70103425513006,39.192533208020926,40.789490104601384,39.89435252258412,0.815841159039278
40.341877739253086,40.23632163832187,39.80842251065373,40.128873962742894,0.2824931370325513
39.345663520038016,39.10141216986179,40.1855415836914,39.544205757863736,0.5686812917911662
38.685272094560304,39.944913056787854,40.096486003138665,39.57555705149561,0.7747251563782721
38.38003868361876,39.2458799198953,40.17684003359781,39.267586212370624,0.8985973209237871
39.52297733308965,39.762522432740596,41.231310625766746,40.17227013053233,0.924943534277343
39.921077309413796,39.72739309209484,39.71637903929821,39.78828314693561,0.11513489710319204
39.35173092246508,38.748153350965524,40.19801710573038,39.43263379305366,0.7283098123033328
39.410185174844145,39.904239629203744,39.07033457902359,39.46158646102382,0.41932204490664027
39.30709485785842,38.67879102052008,40.50293017168844,39.49627201668898,0.926667097060055
39.83096374331985,39.222899479251325,39.89561257663665,39.64982526640261,0.37113890757149565
39.775169714340215,39.08797958770503,40.0839206591545,39.64902332039991,0.5098130431619878
39.313294040115615,38.26735577527611,39.48618544256834,39.022278419320024,0.659472522648372
39.356000637704945,39.24645612747682,41.07806770472305,39.89350815663494,1.0273198100666174
40.381337157638306,38.995954114751804,40.529093196698106,39.968794823029405,0.8457376925094502
38.523115391778454,38.74224305101036,39.89122067212601,39.05219303830494,0.7348331514681746
39.9504293715383,40.127248760065385,39.99414218948474,40.02394010702947,0.09209891941426471
39.21592565121461,39.239618726497106,40.12490618082953,39.526816852847084,0.5180960081287591
39.91985690393531,39.66559608012926,41.11865205238535,40.23470167881664,0.7760079502362252
38.965445087302,40.807321359686505,39.80864658975713,39.860471012248546,0.9220311159435917
39.296280877857306,39.1149736498672,41.40944059694583,39.94023170822344,1.2755975645774835
38.56446947078407,39.927942429901634,40.1583013383956,39.55023774636044,0.8614352131937931
39.67758941865229,40.24596592912567,39.19816167252504,39.70723900676766,0.5245309939309185
38.986977555183685,39.37083602800471,41.489002480368214,39.948938687852205,1.3474732633908626
39.83020697533401,38.93679346112608,39.75133628648794,39.506112240982674,0.4946190970967623
39.25404479636019,39.39145586615779,39.746986402623,39.464162355046994,0.25438657971910944
39.67561528606614,39.755298217814364,40.26142004002097,39.897444514633825,0.31771997059302914
40.38868841692789,39.256034644961694,40.914704228606105,40.18647576349856,0.8476223597994438
39.40565993064416,39.20906657127586,40.20792102470237,39.6075491755408,0.5291474323722961
38.66716465489798,39.070233961521005,40.08669431786771,39.274697644762234,0.7315190799536025
39.99948814603803,38.349786353148914,40.141253859132966,39.49684278610664,0.9959057308021683
40.8523499409071,40.44337622739159,39.946280752792,40.41400230703022,0.45374823835573685
38.99836968404715,39.50521360265552,39.799352523817404,39.434311936840025,0.40517115156827915
40.16640859604,39.546659068449266,40.5501184973988,40.08772872062936,0.5063354604241211
38.896429407570274,39.552218746049775,40.49072865566916,39.64645893642973,0.8013166872306515
39.58217196104749,40.80120482887647,41.30771714965304,40.563697979859,0.886951902290982
39.51808011386654,38.76759471711953,40.28012183176888,39.521932220918316,0.7562709152042851
38.45646303095097,40.308280181244434,39.985240639395734,39.58332795053038,0.9891698775404988
39.024594325727044,39.47343765004434,40.64000411116713,39.71267869564617,0.8338551445841116
39.42694195741581,39.41512739498065,40.340396776179524,39.727488709525325,0.5308268263744031
38.541179917058194,39.320426631728054,40.25644795631295,39.37268483503306,0.858827282683609
38.870107234150204,38.14842599010526,40.14459488906629,39.05437603777392,1.010761501189331
39.89969360545899,38.94720373763153,40.60923310087776,39.81871014798943,0.8339689091093011
40.228278288901265,38.83234045325562,40.524238676668425,39.86161913960844,0.9035812627633215
39.25325611529421,40.1852260449565,39.01872065361152,39.48573427128741,0.617023724640899
40.323385742974644,39.47209142298026,39.944963745296214,39.91348030375037,0.42651953077479515
38.89788925756187,37.9425839261125,39.90189500449811,38.91412272939082,0.9797564083367161
38.651747296876785,38.69254923792079,41.07817636629561,39.47415763369772,1.3892707693217783
39.568212485708145,38.74824325044946,39.75805670636045,39.35817081417269,0.536673952946088
38.66777301977882,38.60749830769233,40.23763960427914,39.170970310583435,0.9242541840934522
39.7269649280339,39.6132748298821,40.998237937380964,40.11282589843233,0.7688935027953056
40.09057292428264,40.49425447056009,40.36052088781232,40.315116094218354,0.2056353426875376
38.131569249713934,39.17290910928969,39.787009035446616,39.03049579815008,0.8368580431823414
39.53805567044307,39.32877370623637,39.966633139201804,39.611154171960415,0.325151821844515
40.185937829557936,40.19835380740676,40.65293308926205,40.345741575408915,0.26610807722431257
39.164396015157,38.1383499968897,39.777419994067635,39.026722002038106,0.8281625530826744
38.85792750465878,39.15105044857358,40.743087780573795,39.584021911268714,1.014423743858191
39.11943325064386,40.66064746762068,40.45954473365979,40.07987515064144,0.8378228093426806
40.07162496915083,38.72455451014619,39.17803482173063,39.32473810034255,0.6854130829998499
39.17530127356314,39.73876130916835,41.13747899275177,40.01718052516109,1.0102837696882863
38.74062692123797,39.01505230924747,40.47439071298744,39.410023314490964,0.9319258514670938
39.991805666021286,39.890382650404966,40.39072012563402,40.09096948068676,0.26449857066513927
39.236029120847036,40.08485700272706,41.302975686811926,40.20795393679534,1.0389570097079432
39.31456591038778,40.08008627782347,39.578196864652796,39.657616350954676,0.38889066502432323
40.3848399899545,40.767358805171675,39.433869594927,40.19535613001772,0.686641440886103
39.57311134740137,39.25913632830179,41.46398525519721,40.09874431030013,1.1927100261053636
39.72437023846674,38.671542689338565,39.3065233124599,39.234145413421736,0.5301324195450547
39.553380474902525,39.580074388015184,40.051319093450886,39.7282579854562,0.2800973060801957
39.70816175842795,39.67801198993336,39.874155648148744,39.75344313217001,0.10562142666384035
40.25684779339478,39.20478465680789,40.926726717370094,40.12945305585759,0.8680110479408844
39.074917203350005,39.51792886039293,39.79506447843401,39.46263684739231,0.3632436227643558
39.74466318285022,39.607656478371844,40.44623288198253,39.93285084773486,0.4498483567650446
38.238339215083734,39.49715705295965,39.474521018236054,39.07000576209315,0.7203332781275076
39.457007333048246,39.54250237778222,41.51832761042984,40.1726124404201,1.1662072456318702
39.9426733475752,39.71084829368903,41.37780677623719,40.34377613916714,0.9029674593815398
39.982319415819596,38.97935122977961,40.66531792863293,39.87566285807738,0.8480286807606539
39.49844861750271,39.61297337468959,40.29074839336975,39.80072346185402,0.4282199261272528
39.347721253701614,39.41616210360003,41.02786094077261,39.93058143269142,0.9508878885677763
39.987614534882034,38.98426704190567,39.69894133307936,39.55694096995568,0.516526500056804
40.83717838742905,39.80570661304058,40.95883744951065,40.53390748332676,0.6335673701042449
39.11423189452721,40.624694994010554,39.7760502069697,39.83832569850249,0.7571547869223615
40.28599513683348,40.280390404216945,40.56437872620924,40.37692142241989,0.1623669726727274
39.77734891351134,41.05606620498847,40.68971690252137,40.50771067367372,0.6585014642240036
40.5075488404671,39.215316140426026,40.14288387248847,39.95524961779386,0.6662366680954762
40.51626408298309,39.12215781272505,40.16635729983972,39.934926398515955,0.7252952983156894
39.52879287779365,39.913135301358125,41.017012583515815,40.152980254222534,0.7725565831612846
39.18885339761109,39.12473514879473,39.49375977455375,39.26911610698652,0.19717091695115913
39.34533213002528,40.41839593406285,40.4487673989779,40.07083182102201,0.6284846519188333
39.75092269296122,39.43389745420547,41.19101294007892,40.12527769574854,0.9364667419390778
39.75113751913994,40.630059729751,41.03398656357679,40.47172793748924,0.6559170184053393
39.50361342344557,39.63132848753276,40.38437180731798,39.83977123943211,0.47594129712067834
39.00780662606178,38.992393925007676,40.786172268495285,39.595457606521585,1.031217941328511
39.116015402578505,40.001011047109216,40.6505988471357,39.92254176560781,0.7702951760083695
39.243987786354154,39.03742894577297,39.73538154035288,39.33893275749333,0.35853223945507623
39.5174983896172,40.15733369432027,39.93192061075219,39.868917564896556,0.3245371197974628
39.10347905083844,39.638543405106496,40.78176437923473,39.84126227839322,0.8573106887631473
39.31267152116462,39.91863523262712,40.573966521623056,39.93509109180493,0.6308085018619546
39.83956723504759,39.180005806963045,40.94149695416582,39.98702333205882,0.8899551903482424
38.74660448469934,39.76593624213141,40.71023263367854,39.74092445350309,0.982052986881898
40.44768093055849,39.59124037990588,41.291670847691265,40.44353071938521,0.850222830870117
39.90515815083258,39.32727974007108,39.72561998601743,39.6526859589737,0.2957623938766915
40.112631652420475,39.3684869268544,40.24809223484266,39.90973693803918,0.4736043425721306
39.34987413988181,39.81328523054376,40.55620338675559,39.90645425239372,0.6085375197472406
39.18104880788377,40.37156650208526,41.12293190945435,40.22518240647446,0.979182680926899
39.315213703458255,39.57692003821223,40.324311116833286,39.73881495283459,0.5236667546784697
39.013375906385825,40.52636600146313,39.7961565142391,39.77863280736269,0.7566472541267344
39.145038948553484,39.48373940599122,41.06354045949454,39.897439604679754,1.0239740732396367
40.75795636636952,40.72346108561437,41.70424540681589,41.06188761959993,0.5565654734138104
39.117596571640824,39.62189959435256,40.43319191403027,39.72422936000788,0.6637403949839906
42.33994171990199,39.99741395001091,41.51107728324108,41.28281098438466,1.187829203030858
39.585781521027954,39.950408467844184,39.8938510558444,39.81001368157218,0.19623896549813155
38.72981857661252,39.16628600735499,40.74277930515094,39.54629462970615,1.0589181453046306
39.6915902984842,40.08279466987599,40.25478725810295,40.00972407548771,0.2886211836545316
40.14554678038424,39.79475858988581,40.87794790226788,40.27275109084597,0.5526847872564603
39.849504023221016,39.42217233884101,40.72855297894828,40.00007644700344,0.666079301070492
40.16412835844842,40.13892335654466,40.768360798177,40.357137504390025,0.35635273402206025
40.249792282926364,39.51262750097031,40.80533573735792,40.1892518404182,0.6484770658939337
39.86563345609118,39.34782574680501,40.07212729660616,39.761862166500784,0.3731347533646916
39.14802290712542,39.06200805278447,41.02742858471687,39.74581984820892,1.1107386523894596
40.94795653340106,40.65009726028579,40.921173934984125,40.839742576223664,0.16478269413798077
41.02006686688625,40.27511342650495,40.12182821695349,40.4723361701149,0.4805005473524821
38.98597595456948,39.56892043670974,40.851547449659485,39.80214794697957,0.9544032452182275
40.686343159960266,39.975775356133504,41.044642860154426,40.568920458749396,0.5440225210023216
38.949197884493984,39.879184671871336,40.12232640004317,39.650236318802826,0.6191693143060676
40.817555009671096,39.710257344155494,40.6354799760144,40.387764109947,0.5937586990859326
40.387261754529824,39.506364281755026,40.94314321459397,40.27892308362627,0.7244904251764217
40.27240337740434,40.003680339684564,40.971987734175755,40.416023817088224,0.49987490993029776
39.498677366992844,40.650800928577205,40.425002084201445,40.191493459923834,0.6105259073114555
39.88832119269925,40.42499286245995,42.15966153220883,40.82432519578934,1.1871589905326894
39.84163630485666,39.17896079024615,41.380233480586796,40.13361019189653,1.129308163144483
39.88702334337649,40.17888344252585,40.57911098297221,40.215005922958184,0.3474549617068834
39.69330059094047,40.02956935343693,41.090787179504744,40.27121904129405,0.7294094323734346
39.34590123268957,40.671552501196025,40.54682315015281,40.18809229467947,0.7320202807468317
39.322292042386984,39.63663378031676,40.947999474539806,39.968975099081185,0.8623046027117035
39.76742945781581,38.91925099448997,40.48717615189054,39.72461886806544,0.7848387635358478
38.869094275375836,40.364702453237626,41.171226784972454,40.13500783786197,1.1681280902301907
39.552165406522235,39.734146575758736,40.02967489129344,39.771995624524806,0.24099427354397304
39.468107547917604,41.37524630740511,40.46606031873819,40.43647139135363,0.9539136179197298
38.99826539878489,40.399574269885704,40.54866931057097,39.98216965974719,0.8553408845858258
40.51499573963918,40.14630738583083,40.827737592422395,40.49634690596414,0.3410976632314198
39.79991729558194,40.9505317341711,40.16362293068939,40.30469065348081,0.5881355909844505
39.715525400260994,40.29894819599443,41.49821853442169,40.5042307102257,0.9089028471914674
39.87971676583321,40.99868451991017,41.508491685005936,40.79563099024977,0.8331566396915954
39.74955225670133,39.83486336152849,40.13800759134202,39.90747440319061,0.20415351890463734
40.51580434999735,38.05249315477743,39.74244707607537,39.43691486028339,1.2597571044804718
39.55350850179861,41.01440796352538,41.396745047585185,40.65488717096972,0.9727906461005316
39.32528145641897,40.16443229674348,40.464249718604016,39.98465449058882,0.5903831131185422
39.58234809378213,39.086174361621865,41.19673680856207,39.95508642132202,1.1035483026227197
40.07745785719267,39.80617453155666,39.952336447036124,39.945322945261815,0.13577758503297735
39.80743322143072,40.82456275607994,40.937561042577336,40.52318567336266,0.6224293795466124
39.80225205844346,40.53837676357016,40.5179287479844,40.28618585666601,0.419223652877466
40.19882938148478,39.6025406795286,40.139365006796154,39.98024502260318,0.3284500434576394
40.89048245124142,40.245840314600485,40.634029606201096,40.59011745734767,0.32455674187411515
39.42519700926282,39.24000849666349,40.281332080214945,39.64884586204709,0.5555203042453976
40.21984638387435,40.85609145426151,41.08048135114552,40.71880639642713,0.44643983586918656
39.58540604385795,40.792282291953576,39.80833132087348,40.06200655222833,0.6421844842461927
40.49339101546098,40.73356679248818,40.98259163742465,40.73651648179127,0.24461364972676516
39.21503882288002,40.337453052758384,41.10998499339755,40.22082562301198,0.9528413904300685
40.54325665518307,39.77646670720286,40.80510337103701,40.37494224447431,0.5345752072301361
40.09959530318201,40.742235331858154,41.28121856629771,40.707683067112626,0.5915689124973816
39.254132296444496,39.943228324134616,39.016773585030855,39.40471140186998,0.48123294374451414
41.51022954446463,41.59045919371404,40.645005075301775,41.24856460449348,0.5242349455284877
39.78770961982681,39.69065767797058,40.30567259874968,39.928013298849024,0.3306428283746786
40.63194381977359,39.39345911976812,40.64755329382632,40.224318744456006,0.7195878687640785
40.57901590484893,39.970569597001315,40.52887335705303,40.35948628630109,0.3377435598006128
39.709857462464,40.28738502709652,41.154746035625436,40.38399617506199,0.7272730110807949
40.10559281034919,39.80706062416588,42.44505894039259,40.78590412496922,1.4446025033564671
40.24668483767057,40.96499265962776,41.88283497989413,41.03150415906415,0.820100394246033
40.83995608438255,40.213752836378305,41.02152959751449,40.69174617275845,0.42379294164206344
40.14490592690301,40.229251600291185,41.08763126265037,40.487262929948194,0.5216417825850653
40.198388940014695,40.71248421449745,40.30888504345237,40.40658606598817,0.270615234539338
39.71220378454721,39.86342676108769,40.98558729185531,40.187072612496735,0.6956553507461776
40.517914880948275,39.30410502806822,40.46564516145562,40.09588835682404,0.6862023467357804
39.951975195912844,39.99833702076757,40.18274077446393,40.04435099704812,0.12207027718025458
38.48808582945236,40.283453980295306,40.52803101019657,39.76652360664808,1.1138926534947973
39.31505750917762,38.88239028339214,40.86837691417831,39.68860823558269,1.0443614476385417
39.486935596346115,40.41861413835627,40.366566388573915,40.09070537442543,0.5235271728915447
40.75397332004964,39.935937581506806,40.677964429683044,40.455958443746496,0.45195200046805106
39.55014242251016,40.85290271834561,40.938103297623705,40.44704947949316,0.7779116185832141
40.94297699206337,39.77871162184771,41.152565665344845,40.62475142641864,0.7401482055512841
39.69520761031645,39.920872093802615,40.836385762014636,40.15082182204457,0.604342247089538
39.32541078106918,40.49173469494923,41.213047232358285,40.343397569458894,0.9525207452637877
39.832155930439086,39.86828041425633,40.244202452611376,39.981546265768934,0.2281829286947762
39.96702897680501,39.75450305867659,40.49982584278934,40.073785959423645,0.38395872581928997
39.894326618515066,39.71088122546496,41.44047823109499,40.34856202502501,0.9500651576952668
39.96035297428256,40.11547028589786,40.34579197019006,40.14053841012349,0.19393842587452637
39.52348997531534,38.83772351916965,39.87575479911601,39.41232276453366,0.5278691562323967
39.5962389052336,40.90411661245415,41.16010633928604,40.55348728565793,0.8388241957821797
38.90359976644097,40.01597124534436,41.62348739048562,40.18101946742365,1.3674347730573722
40.2025747291649,40.46917938784499,39.59009983643999,40.087284651149965,0.45073724717524954
38.92699016753948,40.235568169808715,39.506390179294314,39.556316172214174,0.655716059420929
40.28180386151941,39.29497530037978,41.02979743974053,40.20219220054657,0.8701468130299552
40.22337131101845,39.90961305800781,39.81049764861246,39.98116067254623,0.21553528977115996
39.713845818084856,38.63219892697036,40.895442629768056,39.747162458274424,1.1319896260339561
39.898844353717195,39.521392083149784,40.98360938435839,40.134615273741794,0.7590855050884425
39.19031397734759,40.65381219101461,40.76604445465023,40.203390207670815,0.8791425405385742
38.70543527298501,39.57630095968997,40.1606023220317,39.48077951823556,0.73227115503136
39.77731654065037,40.23394731395838,41.84236376151155,40.6178758720401,1.0847376915087135
40.816219841615954,40.949951367619974,41.360392487101564,41.04218789877916,0.28356948052269637
39.791017654841205,39.79576812951403,38.928887822823164,39.505224535726136,0.4991278861496862
39.8944240975477,40.86338670121605,40.61759960285464,40.4584701338728,0.5037000821429063
39.89640545765865,40.6301778723927,41.31917215437371,40.61525182814169,0.7115007789300775
38.53441794147512,39.579730113400274,40.320390363785194,39.47817947288686,0.8973063984807762
40.059190912894124,39.573525892871686,40.2326003768492,39.95510572753833,0.3416432177220377
38.53167288883297,41.37818030712607,40.58257885021892,40.16414401539266,1.468661602904657
39.22142314031674,40.928517870175625,40.93669034320419,40.36221045123219,0.987959242017667
40.787393565842635,39.56988592645428,40.8464497065607,40.40124306628587,0.7205816590788636
38.98805313524827,41.005856501958874,39.81718638086864,39.937032006025255,1.0142262257894175
39.56185926381644,39.567673286178476,41.36631502943174,40.16528252647555,1.040128720679278
40.137803309408596,40.27892691618551,40.746723401807394,40.3878178758005,0.3187300590564763
40.68411175619826,41.04830835479479,41.36996647071211,41.03412886056839,0.34314714904484384
