J5,K5,L5,mean_WT-6mon-20,std_WT-6mon-20
28.65438848406201,28.26532027330937,27.68343190837645,28.20104688858261,0.4886588472082891
28.919474656948413,28.688111283162904,26.568621458135596,28.05873579941564,1.2956515022368837
30.415819371820156,28.642225247535798,27.980922080336757,29.012988899897568,1.2590792149236594
30.397906081684734,29.60826449461677,28.486002773144442,29.49739111648198,0.9607618043959147
31.317367264826864,30.68601077706059,29.52263001312861,30.508669351672022,0.9104163533941426
31.441508535865147,31.6582870448412,30.659901403037658,31.253232327914663,0.525147046359423
32.5960959000347,31.95338911620567,31.795352891648847,32.11494596929641,0.4241141402442762
32.937416486971806,32.22877847502759,32.106176331398764,32.42412376446605,0.4487314181541355
33.56907085946934,32.811595741832996,31.354293987116645,32.578320196139664,1.125665251636112
33.98730529027924,32.24068092919379,32.454704849828694,32.8942303564339,0.9526600484442036
34.50022137811144,34.271662869043425,33.20405815980345,33.99198080231944,0.691864376853499
34.72497169595111,34.25557570651519,33.192439674233526,34.05766235889994,0.7852011648429036
33.48250756148987,34.83948543754216,32.79838795790589,33.70679365231264,1.0388685760223977
35.70846172612807,35.54010249884627,33.80428219538641,35.01761547345358,1.0541439370890724
35.1913134021122,34.036886364647245,34.27970207778558,34.502633948181675,0.6086455539443747
35.5559686586238,35.41105492467423,35.34141719640602,35.43614692656802,0.10945450609374113
36.758804402069295,35.735709909693654,35.40121470924685,35.96524300700327,0.7073022872752799
35.51709183283628,36.81352750272723,35.79468627113635,36.041768535566625,0.6826225864915358
35.590234395466446,36.5743090673058,36.225338233162,36.129960565311414,0.4989222530438929
36.452186427426795,36.25694636035216,35.86938529608765,36.19283936128887,0.29664215844890063
37.28450045089035,36.57227354439521,36.330755375408074,36.729176456897875,0.49585412191040346
37.334280157940256,38.10983254293073,36.30477503770714,37.24962924619271,0.9055012324319469
37.93951570837301,38.310340801202024,35.9760693406851,37.40864195008671,1.2544225856041162
37.22243073187163,38.026000501927314,36.512198822867774,37.253543352222245,0.7573802725445663
37.731417161614225,38.755946127311844,37.0748406637015,37.854067984209195,0.847237459722806
37.07392935408889,38.712769301768695,37.32813873631393,37.7049457973905,0.8820072360732992
36.65253720271865,38.428863266688914,38.486539897184166,37.855980122197245,1.0426110462481655
37.61019241260558,38.198303396642594,38.864846270098795,38.224447359782324,0.6277353786725272
38.06622934035507,38.637483338253226,37.471587085334065,38.058433254647454,0.5829872231507356
37.647835223523465,37.858850561971316,37.984699976022576,37.83046192050579,0.17021721884775803
38.006474622155245,39.22750923462208,38.25366697603874,38.495883610938684,0.645548646406452
37.55350771006965,39.413923142081714,38.3559570825248,38.44112931155872,0.9331276045461903
38.15390142561482,38.44603379193386,38.77821367636412,38.4593829646376,0.31237012808176684
38.63667636361861,39.987220725828074,37.88202333200097,38.835306807149216,1.066562026591507
39.73028810763656,38.75688903068972,38.553390372975606,39.01352250376729,0.6290211634678247
39.724129565083736,39.05875391023108,37.909702686082106,38.89752872046564,0.9178950899596727
39.45234973980687,39.5619235234801,38.699656003946544,39.23797642241117,0.4694073478537215
38.89861915883151,39.5548109422306,38.902745158925,39.11872508666237,0.3776670637468943
39.1937758282181,40.016635914090365,39.2581492697769,39.48952033736179,0.4576287888856597
39.819708153279954,38.639864965415505,38.54952680509919,39.00303330793155,0.7087020516909514
39.58783335315191,38.79719927381109,38.96557416961337,39.11686893219212,0.4164650534457808
39.67876641955353,39.31205482364875,39.388705558246464,39.45984226714958,0.19342872629972338
40.26525789928702,40.732309802516276,38.78310846253027,39.92689205477785,1.0177008644481977
38.87900209060888,40.41124006037858,39.141448129840825,39.47723009360943,0.8194513069092149
38.74780496797079,40.25760137516451,39.14014537952644,39.38185057422058,0.7833819940810294
38.97266712581793,40.04085014617551,38.13763795605132,39.05038507601492,0.9539833436682436
39.88565991867594,40.80564373624373,39.47169545839771,40.05433303777246,0.6827828848333868
38.78076121131741,39.05474795748359,39.635825459249,39.15711154268333,0.43662620707409583
39.307054012346086,39.058423874999846,39.15429647270959,39.17325812001851,0.12539495344990298
39.32231759989126,38.89367771420546,40.469256201738396,39.561750505278376,0.8146213720071002
39.865637177291305,39.909224728896284,40.30099470132035,40.025285535835984,0.23976368910407347
38.265670167571784,39.37796434219013,38.7613021084827,38.80164553941487,0.5572434629827544
40.52559645027913,39.58616368298074,38.575503933324754,39.56242135552821,0.9752630310613708
40.68536727289296,40.14601141116322,38.892382491797136,39.9079203919511,0.9198989653121743
39.429407685713755,39.5978173757831,39.10392505934191,39.37705004027959,0.2510744856341811
38.90400956503321,38.751857765274494,39.294898740592515,38.983588690300074,0.28013033234954404
40.32405653927982,38.65565170020761,39.26581719292529,39.41517514413758,0.8441709098000475
39.26495994222639,40.70770671837868,39.17985106591883,39.717505908841304,0.8585942654204868
39.808221170516674,38.156933299876485,39.17227808433281,39.04581085157532,0.832876568677409
40.37350632189288,39.6993295550621,40.624938709666154,40.23259152887371,0.47862387209627827
38.589648419910034,40.25154703912683,39.82284376276348,39.554679740600115,0.8627923923087158
39.78756813470269,40.97570020085227,39.22124952804293,39.994839287865965,0.8954023056875122
40.07226456426542,39.75485202393932,40.70027932800939,40.175798638738044,0.48114205309136643
39.262531513466215,40.59975601907565,39.53975294634091,39.800680159627596,0.7057652602500094
39.05690362616321,40.41213869855091,39.77505137059521,39.74803123176978,0.6780214534098701
40.352820995192815,39.25380122032042,40.01424196124076,39.87362139225133,0.5628425398877784
40.2075517123019,39.51398396204866,39.35893829285169,39.69349132240075,0.451888651365771
39.97013006200721,39.68594804344433,40.31228515559841,39.98945442034998,0.3136153976360201
40.75498464966268,41.03583123199049,39.39757833576679,40.39613140580665,0.8760992386515549
40.40045237061688,40.79351999265746,38.23634198354655,39.81010478227363,1.3770158128602314
40.24252209400176,40.000819036038955,40.338871800728384,40.19407097692303,0.1741566851664727
40.27561720433905,40.285491037903434,41.06594889851201,40.542352380251494,0.4534747607069369
40.34055801736614,40.24551985262473,40.699163713763,40.42841386125129,0.23924292082669396
39.28145053013575,39.589516260940066,39.58644234841749,39.48580304649777,0.17698114431251183
40.03672077650354,39.547680173412516,40.173680223911134,39.91936039127573,0.32908830246862836
39.5397058672095,40.13215994121096,39.58148060641624,39.75111547161223,0.33065457515022834
39.73766629565474,39.27643277994066,40.981086583108166,39.998395219567854,0.8817288846278238
39.63615685415327,40.06877271806159,38.85200468837498,39.518978086863285,0.6167894755462006
39.98374326153668,39.42494876874629,40.46212998907146,39.95694067311814,0.5191098197956291
41.11191443687132,40.50010177378526,38.85073648319364,40.15425089795007,1.169590122986024
39.17715737925673,39.56415869413765,38.90063631970114,39.21398413103184,0.3332906277998162
39.118173708412534,39.54633551775019,39.37239470032202,39.34563464216158,0.21533162628463468
39.807329263628944,39.147842380491575,39.819060506805975,39.5914107169755,0.38418622745350434
40.91867707678984,40.733190331799804,40.608954097840815,40.753607168810156,0.15586762443623445
40.43346305271389,40.15448076416241,40.92570070615156,40.504548174342624,0.3904931121264063
40.24271860883557,39.41291825232831,39.54906316844367,39.734900009869186,0.44502096202106034
40.131961298004356,39.5065968029141,38.93677182015026,39.525109973689574,0.5978097733496888
40.60044356797672,39.83015297189846,39.93419133477358,40.121595958216254,0.41794409945280736
40.47288997083488,39.44340125665228,38.83291226065324,39.583067829380134,0.8288617412610573
40.45017727953126,40.42159890557621,38.85000024802957,39.907258811045686,0.9157242667242378
40.379813003550936,38.67879820659162,38.92453543902731,39.32771554972329,0.9193902795408763
39.44250702963629,39.89841075885319,39.90479802873433,39.7485719390746,0.26507922569723447
39.81542476115907,39.35495114380294,39.13744988960524,39.43594193152242,0.3461677517998661
39.38007064635102,38.665827155966156,39.62236081259412,39.22275287163709,0.49729349558004504
39.123490300691266,38.12050341527936,39.11912296416264,38.78770556004442,0.5778181330586764
39.981321694097716,39.70905542778675,40.54942501182196,40.07993404456881,0.4287756478532248
39.93715154132041,39.585197912310875,39.886598128826876,39.80298252748605,0.19029323643770413
39.27335806559293,39.631203952866386,40.48354818301208,39.7960367338238,0.6217052471496132
38.84190352195345,39.8154773413102,39.95913169575472,39.53883751967279,0.6078214304139953
40.13868991342493,39.51598308583112,39.90044769206073,39.85170689710559,0.3142016822084707
40.4074606074689,39.262220996685514,38.335198468478524,39.33496002421098,1.0380442272693653
40.616298655486496,38.91886155371448,39.8505887297987,39.795249646333225,0.8500705789739731
39.09297425580729,39.02279948546876,40.92458847793743,39.68012073973782,1.0783116841445886
39.914492360220535,39.79394210826206,39.7035713635639,39.8040019440155,0.10581973789986653
39.8254851652364,39.61905069754225,39.75121302305254,39.73191629527707,0.10456132239108601
39.40025733484829,39.30499858444236,39.167328255295644,39.290861391528765,0.11710629442057346
40.734749317380384,40.560946231810426,39.90368260716351,40.399792718784774,0.43834439688224164
39.459703552540475,38.859427287235164,39.92499276575267,39.41470786850943,0.5342058647545215
41.38960067063206,40.37357214393686,40.47047302748747,40.7445486140188,0.5607285993365897
40.36014876719952,39.85558969300939,39.326943195087324,39.84756055176541,0.5166495803663821
40.01304406479114,40.071262064393494,40.24137577778586,40.10856063565683,0.11864750462395281
40.66358579169672,39.767966248750916,40.116277727402746,40.18260992261679,0.451479303532341
39.27345412255734,37.71820713034182,38.492630293128435,38.49476384867586,0.7776256912829674
40.3480112612361,40.21204425691862,38.637066233069625,39.732373917074774,0.9509973441321078
38.94159616877253,40.03573226163141,38.883383338719895,39.28690392304127,0.649157218170165
39.69907849817573,39.46185166272205,39.38082951551864,39.51391989213881,0.16539023286311427
38.69596537414997,39.33789768604336,36.517511343509845,38.18379146790107,1.4783052333564604
36.99210170935747,39.24960111005695,39.40669289994032,38.549465239784915,1.3510016032711658
39.78685208809669,40.11507687855438,40.34751588734306,40.08314828466471,0.281692297156263
40.0974711023858,40.290069648274226,40.60826517182717,40.33193530749573,0.2579577395827785
39.34943630216474,40.756995895699006,41.068331084598384,40.391587760820705,0.9158559641372803
39.64149415891484,40.091277042496344,39.81693131998977,39.84990084046698,0.22669671932142432
39.812727444094946,40.2068426073741,39.962952355910204,39.99417413579308,0.19890397214718863
39.169225828637494,38.676579624604244,37.99355755600745,38.61312100308306,0.5903975095655913
39.397970266054195,40.392458890695835,40.602221226383016,40.130883461044355,0.6433283554385285
39.83919316881733,39.687476384194504,39.76117625354972,39.76261526885385,0.07586862828505933
40.10013589917842,39.23819187837997,40.38055247218075,39.906293416579715,0.5953386537192424
38.04586163021818,39.534249385910286,39.684972914095944,39.088361310074795,0.9059710714824498
39.05598016060866,40.20957564744658,39.05792334106922,39.44115971637482,0.6654684262466797
39.7070448813685,40.851272591033435,39.551797432301605,40.03670496823452,0.7096941254474766
39.4918310882438,39.529186250332245,41.23503401168845,40.085350450088164,0.9958303424249028
39.09576328600376,38.64320905478943,39.15723862165502,38.965403654149405,0.28071662600549424
39.708147570406375,38.5791369782623,38.681460697755156,38.98958174880794,0.6243958406890499
40.07398436726693,40.73046394803516,40.900732083532624,40.568393466278245,0.43655249097940674
39.761717785427585,39.9439836020599,39.557363173249996,39.754354853579166,0.19341535246030037
40.02763349208223,39.670987926177276,39.02072371842678,39.5731150455621,0.5105400558630566
38.62616666073062,39.91907243192403,39.92774461708749,39.490994569914044,0.7489754909713746
40.539301722850155,40.08930576568664,39.04187379886533,39.89016042913405,0.7683207310006411
40.48233142325737,39.38488198230467,39.61289873263923,39.826704046067086,0.5791229169177629
39.33375651677656,40.62557638274335,40.56527223224654,40.174868377255486,0.7290480224378375
40.92442824980774,39.45289439571869,40.803101768161184,40.39347480456254,0.8168222927374296
39.351097313654925,40.06458540144772,39.19622386577731,39.53730219362665,0.46315994230064006
39.637868251744784,39.372552948186055,39.355842285594115,39.455421161841656,0.15822457780527288
40.0690517865513,40.32016856667517,39.22180885913274,39.87034307078641,0.5755105360276843
40.2825828892016,39.505252793204,39.64908467942217,39.81230678727592,0.4135717735835899
39.98293807854406,39.811502998902995,39.75912205017209,39.851187709206386,0.11706648031331793
40.56589867009933,39.437884205406476,38.79272628604545,39.59883638718375,0.8974766178051539
38.53603359177106,40.63282464471818,38.87858545360487,39.349147896698035,1.1248132909808308
40.459966932756366,40.519615140652796,40.473603477681245,40.4843951836968,0.03125416556810629
39.116214151882325,39.696227007769295,40.62632253206725,39.81292123057296,0.7617873628533075
38.15294106511641,37.336495712855026,37.47774853955201,37.65572843917448,0.4363523654221689
39.386806432972975,41.089169865679644,40.656911890572175,40.37762939640827,0.8848781542755021
39.50092061754329,39.04506120190752,39.547265730506645,39.36441584998582,0.27753830512346517
39.31537634320385,41.27368596208129,40.15975221229851,40.24960483919455,0.982241956835006
40.52997713616658,40.40493200120659,40.38238780286895,40.43909898008071,0.07950590959072193
40.66231316071124,39.8874075236221,40.29601623052973,40.28191230495436,0.3876452980955768
38.793998372480395,39.50638375950901,40.65895686650956,39.653112999499655,0.9410975765105651
40.02918525737222,40.206506613915266,39.53445489715669,39.92338225614806,0.3482945359901105
40.37663685979974,39.27214372194179,39.417425748931606,39.68873544355771,0.6001524687047518
38.40284725211412,37.89699603187636,38.87166387061478,38.39050238486842,0.4874511727119351
39.41988931206269,41.58853855194126,40.306977952040995,40.43846860534831,1.0902876800812085
42.25167234814247,40.30676951338435,39.955168607153276,40.8378701562267,1.23694513933117
41.56589268142136,41.166370874205995,40.65286685561184,41.1283768037464,0.45769717247472197
41.96181665097173,39.260906116488755,40.68460706071464,40.635776609391705,1.3511172186574245
40.70574806339522,40.016924714966834,40.18017542466572,40.300949401009255,0.3599432821381661
40.244913440077596,39.960098108690616,40.25590519831413,40.15363891569411,0.16770133472622312
38.236620877421196,39.5859130433254,40.53639699662925,39.452976972458615,1.1556368585429588
39.654591395750856,41.58453420598844,40.42689475600175,40.55534011924701,0.9713616582928019
37.46866526992056,38.20393699395677,39.10494662494559,38.259182962940976,0.8195384408417902
40.79852129935948,39.794803139936946,39.74060707101742,40.11131050343795,0.5957586021157474
43.18985956661764,40.101219443328155,39.74267023897425,41.01124974964002,1.8952295201265652
39.669258057655334,41.84082871674572,40.34711464366645,40.61906713935584,1.1110348337425453
38.87130822753985,39.98928874388844,40.12862196418187,39.66307297853672,0.6892183995368846
40.39979173825665,38.714905215035856,40.327832510065775,39.81417648778609,0.952676509078976
41.234274167553444,39.04424596517232,38.96557706165402,39.74803239812659,1.2877240181758602
41.44532762905534,39.3894175244064,39.60079211457126,40.14517908934433,1.1309109042388532
38.836019647943196,40.092757231480064,39.66180484616131,39.53019390852819,0.638622280888338
38.061597546270264,40.36278741593533,40.67033837602443,39.69824111274334,1.4256922953503046
40.36669907173368,39.505867704094186,40.71661651388983,40.1963944299059,0.6230817950931158
40.198220085111366,40.68691827292577,40.98062466256072,40.62192100686595,0.39523121606202155
39.753024499741755,40.10969148094946,40.423790258256304,40.09550207964917,0.33560792605486056
39.284299467133835,40.36005483225626,40.2763564725902,39.97357025732677,0.5983911935453159
39.54212205163463,39.877085861868906,41.19555536688748,40.20492109346367,0.8741094818746145
39.766958471253574,41.83543776153855,41.293973309610294,40.96545651413414,1.0726574976509982
43.20333161835198,41.030626768423254,40.640198693644045,41.624719026806424,1.3809858094975414
39.514769418363606,40.1950381378207,40.74744291758709,40.15241682459046,0.6174410264778876
40.60904009041457,39.5133456392378,40.909498854903596,40.343961528185325,0.7348543621144468
41.219120771775664,40.22596727755066,40.39638350276801,40.61382385069811,0.5310825683957315
39.860137832878735,41.845323668264065,41.10124814017348,40.935569880438756,1.002909599398262
43.95469455675672,39.64882047202424,39.327617637830286,40.97704422220375,2.5837170803555725
38.891991296314835,39.63109153678579,40.20051204374488,39.57453162561517,0.6560913840902364
39.27950300833525,39.915310711528726,39.710812864361344,39.63520886140844,0.3245763897866244
39.89843912288199,40.09461151007429,41.975794318879224,40.65628165061184,1.146933373244836
40.76164403648909,38.76708499301941,41.162031603260104,40.2302535442562,1.28285782840597
41.00541642148116,39.9922537844574,40.432004684837416,40.476558296925326,0.5080486202400271
39.73827535382689,41.16153597310872,41.25397006789413,40.71792713160991,0.8496612382324942
40.50858057246264,40.1000208714448,40.71771534031281,40.442105594740084,0.31416684455070065
40.45779517207724,37.79516297758208,39.329750599275286,39.19423624964487,1.3364788269955286
39.34935939994916,38.762906569862004,39.242544900797085,39.11827029020275,0.3123537491500439
39.708803625648095,40.92162357949413,39.29054201324308,39.973656406128434,0.8471818077822014
40.21239455564554,41.474648452668234,40.43261354748143,40.70655218526506,0.6742425439634548
40.0273789948196,40.798379131576894,39.074204353790215,39.966654160062234,0.8636899300421234
39.46518306979032,41.3500684718185,40.35728076385524,40.39084410182136,0.9428908303384363
41.03341616456259,40.588033011520885,41.12220502309719,40.91455139972689,0.28623689267362673
41.517280604543416,39.61084548370691,41.042666192307294,40.72359742685254,0.9924602638425081
43.40959786858737,41.63124477060905,40.30758029775152,41.782807645649314,1.5565528360005763
40.73462217430929,39.83139479088987,40.13136046289737,40.23245914269884,0.46002242753247735
38.99669500524383,40.90026057551175,39.87713952845496,39.92469836973685,0.9526735288730429
40.33426061939247,41.19294220873728,40.73168949457265,40.752964107567465,0.429735936173009
39.871390217284535,39.30124065666061,40.60107592036955,39.92456893143823,0.6515473197892879
38.63790403740089,40.71208809946838,40.535388597165515,39.961793578011594,1.1499210039530294
40.67354472364437,41.24193165921831,39.82969093721667,40.58172244002645,0.7105838888171732
40.05806660675108,40.97059340034277,39.92455496287862,40.31773832332416,0.5693163913450215
40.0851200151707,38.68899068987371,39.74940661266228,39.507839105902235,0.7287389234014165
39.68102950891887,42.25276322241858,39.87950230779766,40.6044316797117,1.4309421787708687
41.98057189817725,40.45174586432906,41.253010212458065,41.22844265832146,0.7647090518492562
40.61622365887733,41.88618501302868,40.54215604359449,41.014854905166835,0.755502230677266
40.14040625861726,40.36188433657911,39.754819660479235,40.08570341855853,0.30720706498212114
39.8586848419012,39.324487910090056,39.02338055503666,39.40218443567597,0.4230376761940505
40.7078668655643,41.16834966806927,40.81810793157694,40.89810815507017,0.24043945115128829
39.977023306600316,40.63274555949701,40.64353477249913,40.41776787953216,0.38173411650774863
40.94442794247094,38.424953516642276,39.673063149082544,39.68081486939858,1.259755100198868
41.07722538407897,41.47509296696479,40.441957100575735,40.9980918172065,0.5210940612397486
39.31502750711191,41.061477277658376,39.840565929916174,40.072356904895486,0.8960005537508606
39.38695479121732,40.56412444760592,40.76490882316973,40.238662687330994,0.7444013343583012
40.708975244793145,40.441519446959624,40.20008250409132,40.450192398614696,0.25455720467620246
41.10820005254056,39.66029475103542,40.722963884123466,40.49715289589981,0.7499002549229976
39.63569201666944,40.40162713154739,40.44145670495279,40.15959195105654,0.4541475032052054
40.53345834183065,39.878668036859025,39.97762545274276,40.129917277144145,0.3529620173699097
39.95285820130051,39.71262909003304,39.46584253225543,39.71044327452966,0.24351519216656167
40.349907837656744,39.9546265245049,40.050997457601746,40.1185106065878,0.20610761290226665
40.21941084994726,40.442373978757004,41.408179300593986,40.68998804309942,0.6318838112805082
39.47792205851631,41.32911577983515,40.56533235791656,40.45745673208934,0.93029963530482
40.1679374323311,40.91941821316239,40.16096477681303,40.416106807435504,0.4358944055987873
40.119564046114206,40.26137834853891,40.49927696076589,40.293406451806334,0.19187189460027962
39.688357997044356,39.99201484066561,41.29236852789939,40.32424712186978,0.8520540841279153
40.156158487175006,40.915792778839744,40.16929090624281,40.41374739075252,0.434833639317823
39.72793280010025,40.36164212975074,41.37101727304677,40.48686406763258,0.8286688401313571
41.25094466222225,41.69957407314989,41.48487679184256,41.47846517573823,0.22438341895764408
38.97401086470174,40.10637126242388,40.39270506249367,39.82436239653976,0.7502133410171103
40.04281387786766,41.722941270438064,39.80513175006601,40.52362896612391,1.045411737512341
40.22891461209533,41.49831023624822,41.61943716350219,41.11555400394858,0.7702369710134175
40.55186953047637,40.357952720953364,41.14845880143127,40.686093684286995,0.4119915756635928
41.27300697942565,41.31353485392765,40.72878788737648,41.105109906909924,0.32653380214338107
42.589232259762525,41.15867508179228,39.6384909517652,41.12879943110667,1.47559750018708
40.44503343247439,41.838996701576356,40.41888966751908,40.90097326718994,0.8124572891574494
39.583751532615864,40.18494288274764,40.02319909195922,39.93063116910758,0.3111018725821473
39.73110742193169,39.743234864489196,38.79354749434494,39.42262992692195,0.5448351117067379
40.516802910261,40.153037886747086,40.44720580160669,40.37234886620492,0.19309044167521
40.12897615420908,39.928136966586685,39.40165446110479,39.819589193966856,0.3756143973818987
39.672150320670085,40.76023911390544,40.62522244983576,40.35253729480376,0.5930870094869831
37.78164073588894,39.74491669421813,40.22583571604271,39.25079771538326,1.2948503578351545
40.75446073864317,41.74561284225106,40.599000111615176,41.0330245641698,0.6219956126719032
40.721512486291786,41.057225606855944,41.24154170042977,41.0067599311925,0.26366206440132495
39.55917365093495,40.50247046321332,40.302601999556686,40.12141537123498,0.49706505079875857
41.695047964013725,39.085287291144724,39.75615033398549,40.17882852971464,1.355251022973994
40.05875292085405,40.987963591194365,40.1900115727236,40.412242694924004,0.5028897704511539
40.08680251456531,40.224413259833504,40.70827647904011,40.33983075114631,0.3264174782478884
40.874380651519104,40.05955187245043,42.01110813840153,40.98168022079036,0.9801927682693857
40.51641381492727,41.032953792016954,38.710946636927055,40.08677141462376,1.2191692873330155
39.449994437285355,39.16574325622252,40.17964275037522,39.59846014796103,0.5230005702631713
39.345559625994404,40.29395803106843,40.01924314970937,39.886253602257405,0.48798519289559106
40.1682989934886,41.37026707404001,41.59494024771219,41.04450210508026,0.7670843684459822
40.524611939814335,39.5071013633323,40.090945850173284,40.04088638443997,0.510599065701581
40.15814430099516,39.45003978730895,40.20309431850422,39.93709280226944,0.4223986334673625
40.58571546092791,39.75250303055382,40.464142646980044,40.26745371282059,0.45008403787299633
41.2494298895445,39.432220811857924,39.89770751503953,40.19311940548065,0.9439350331284054
39.91106504001314,40.011109497094765,41.078924919567434,40.33369981889178,0.6473195202957873
39.43818678617993,39.87007902542704,39.86712999104381,39.725131934216925,0.24850616227254763
40.54264379247001,41.07383596519742,41.53066169041963,41.04904714936236,0.4944751820972151
39.53440331900539,40.37143967595632,40.94064219773792,40.28216173089988,0.7073576603245748
39.08134127198735,40.589389370181465,39.28336034079757,39.6513636609888,0.8186098578508237
39.56381750609517,40.43168205036362,41.28692014318283,40.427473233213874,0.8615590287908107
39.83580137722405,40.05343136562611,39.0138852779493,39.63437267359982,0.5482646797704962
39.408545345281645,39.19666776777372,39.08459709347687,39.22993673551074,0.16451667277986617
41.637187058797785,39.84776742387393,40.12199783391583,40.53565077219585,0.9637620154755657
40.68941460977334,38.20751787260651,39.53081439278447,39.47591562505477,1.2418587920989712
41.22542511515512,39.92150057982643,41.21415688024522,40.78702752507559,0.7495894963203217
40.417395453216294,40.24840936041052,41.02899663247836,40.56493381536839,0.4106760262767611
41.118169428066956,42.129155029529215,40.25337598840735,41.16690014866784,0.9388385191957818
39.4226232439948,41.68388064774072,41.15720287849767,40.754568923411064,1.1831765877672067
40.39439826978332,40.498371623478235,41.08965785823624,40.66080925049926,0.3750146141660295
40.189327442362405,40.7990772105212,41.254787358948214,40.7477306706106,0.5345826024417107
39.85927018830039,40.61657439028173,40.782026950866864,40.41929050981633,0.49199665429162565
40.68844717208012,40.22815612114326,40.011119469537775,40.30924092092038,0.34586740627586526
