A7,B7,C7,mean_50nM-seeds,std_50nM-seeds
2.9902764276938507,2.2838479023515776,2.2467851159588785,2.506969815334769,0.41896583834043855
3.4245885614097498,3.6463866368981446,3.441646043199325,3.504207080502406,0.12342612816546213
3.2224381337595913,3.2906629134810657,3.202994028746129,3.238698358662262,0.046040791946718056
2.7860186611678732,3.0384491156687012,3.36778304766041,3.0640836081656615,0.2917281195770164
2.1296691897702944,2.3598646145844193,2.770500156658879,2.4200113203378644,0.3246217825263473
2.5394405506049633,2.440935818177399,2.298220510215472,2.426198959665945,0.12128337981960655
2.520147558836867,2.710895590446121,2.541750942235172,2.590931363839387,0.10445208610926579
2.0976125155113614,3.1652765240556358,2.5908129604345733,2.61790066666719,0.5343471873762559
2.316576227271947,2.580116386646157,2.6303888688725965,2.5090271609302337,0.16855222341091075
2.9912421137081266,2.6156151549135913,2.7827584618720977,2.796538576831272,0.1881922467040657
3.088386780232646,3.3129221114370293,2.720437593313473,3.0405821616610496,0.2991211079506218
3.288971892920003,3.47296717244713,3.144450327063734,3.302129797476956,0.16465320301898767
3.9224695377692465,3.8840016093395673,3.8191975011948003,3.8752228827678716,0.0521926998221388
4.597867501623932,4.851674836284188,4.190480061156956,4.546674133021692,0.3335568968040104
5.193272490410406,5.069896243795034,5.094215686094131,5.119128140099857,0.06535210272565707
6.312757189385233,6.437289446865174,5.751678724514204,6.167241786921537,0.36523494481810365
6.831528392244865,7.3827601579188125,6.89375444758393,7.0360143325825355,0.3018981964700466
8.492256164878388,8.577734975128926,7.567939726976514,8.212643622327944,0.5599633838577676
9.266785981091674,9.697245914675792,8.610253823373922,9.191428573047128,0.5474002245602362
10.89642878407105,10.45283709409369,10.64441213985491,10.664559339339883,0.22248107580097254
12.235112867069835,12.717053135488495,11.26177928544603,12.071315096001454,0.7413351313741864
14.099968622146871,14.083030312582814,12.427005049554692,13.536667994761459,0.9610336183279121
15.092342653675352,14.857112081025875,13.336390340556367,14.428615025085866,0.953178591187885
16.00929871410612,15.885822279378525,15.957470844682012,15.950863946055554,0.06200278877078608
17.5344959995524,17.621398303547046,16.27062426462317,17.142172855907535,0.7560328781456672
19.397291258126987,19.315919318181184,18.0646274992199,18.92594602517602,0.7470324962938755
19.775412640393565,20.230780680074638,19.111243242765497,19.705812187744566,0.5630046053460743
20.848288394454514,21.417156974192793,20.87568996352605,21.04704511072445,0.32081896001779764
22.350508581418886,22.3493117062152,21.153640034520464,21.951153440718183,0.6906671288879902
23.45618152407603,23.47992441500915,22.821491408865825,23.252532449317002,0.37348121121736566
24.030276587789924,25.18190984839559,24.293978142384965,24.502054859523497,0.6033545656532902
24.641178979090558,25.859490480900494,24.057861370752143,24.85284361024773,0.9192759649287375
27.063160007925084,27.054941413146533,25.747630402336224,26.621910607802615,0.7571600191358484
27.27519500728365,27.19535461463976,26.38585699254502,26.952135538156142,0.49203370361080967
27.379887544742555,28.582870185384895,27.021283278051637,27.661347002726362,0.8179565924638458
27.973185454562454,28.592433621986935,27.604961517067128,28.056860197872172,0.49902543672607386
29.192214087004086,29.986606953799733,28.315247248013264,29.164689429605698,0.8360197495306744
30.284650489376396,30.245356367551402,29.16342644682195,29.897811101249914,0.6362991611631755
29.94830708926669,30.321672421860146,29.856085333214182,30.04202161478034,0.24653527840380673
31.411535650068657,30.84957618022184,30.68620700563741,30.982439611975966,0.38047986705111086
31.316643840994878,31.38904233870437,30.5796646650952,31.095116948264817,0.44786010961708234
32.183004642355215,31.802503075712817,31.8065638964388,31.930690538168946,0.21851985709480148
32.37762288060435,32.299108536053126,31.732952091529665,32.13656116939571,0.3517333384497246
33.25549152526936,32.561692106881836,33.04255025046991,32.953244627540364,0.35541669762947636
33.11794951997405,32.94007368134166,33.18255998782514,33.08019439638028,0.1255746360782513
33.31608736349322,34.006520142334715,33.177737097163345,33.50011486766376,0.44398189795228293
34.249155878633935,34.30847476195833,33.5600724829089,34.03923437450039,0.41602496468945593
34.162598586711894,34.36912589894515,34.54772115434951,34.359815213335516,0.1927300305500899
33.920028070656855,34.09503928946449,34.401688671414234,34.13891867717853,0.24380993433432752
35.117352493999206,35.1189677997845,34.7727840616173,35.00303478513367,0.19940461143878582
34.88240466725303,34.99177381280945,34.769062254682105,34.88108024491486,0.11136168596862515
34.75044130366046,35.38040210701838,35.03640945547772,35.05575095538552,0.31542546450128406
37.096235781995475,35.72900753814231,36.07877952186288,36.30134094733356,0.7102664702617643
35.97811684949101,35.783441496645246,35.88713525518373,35.882897867106664,0.09740682647890947
35.1111152101394,35.91098974501597,34.71406533386693,35.24539009634076,0.6096550830587829
36.302080098326854,36.825422764562035,36.293085686511226,36.473529516466705,0.30478167333730577
36.2816243397827,35.728388439428905,36.348760622495185,36.11959113390227,0.3404504093646018
36.05094170241246,36.401975558401276,35.635183624125396,36.02936696164638,0.38385097329169143
36.03107157488517,36.85318079223688,35.91365603965067,36.26596946892423,0.5119174304988421
36.274265469703934,36.74489306165764,36.02049345274687,36.346550661369484,0.36756980296008235
36.893815411074094,36.263841439077424,36.15000982092643,36.435888890359315,0.4006394053299992
36.5114926917304,36.25641861135575,36.458190145856136,36.40870048298076,0.13454596489074871
36.81271832700574,36.70753546428783,36.730990953930814,36.75041491507479,0.05521617835631021
37.79560023258217,36.29617407770071,36.93258795538789,37.008120755223594,0.7525613605374059
37.03923126504417,37.16982394607493,36.62142692509613,36.94349404540508,0.2864594815550239
37.47631988535747,36.82263394954213,36.88337507618105,37.06077630369355,0.36115055352705694
36.061362309431324,37.06370947531325,36.724228627210664,36.61643347065175,0.5097938868513969
36.489007104062445,37.17047295519752,36.239200004088744,36.63289335444957,0.48202154221005594
37.48785106230194,37.56499966097602,36.85025846746662,37.30103639691486,0.3922862893698651
37.29904769884763,37.73753625436047,37.677128303225146,37.57123741881108,0.23765040054758757
37.67105268043386,37.42217178849484,36.79819415547657,37.297139541468425,0.44966131504167584
38.1398782930196,37.97218829424653,38.43319145902018,38.181752682095436,0.23333683341510036
36.96057195704574,36.8552577039393,37.36686623981061,37.06089863359855,0.2701571857552491
37.49082925448779,37.58615361274602,36.972492657885205,37.349825175039676,0.33023711889478735
38.003031312819815,37.962973789229736,36.916522351402854,37.627509151150804,0.6160582954241532
37.1464818387724,38.16724946753529,37.589798152577416,37.63450981962837,0.5118505522712756
37.97227498426035,38.2589954526426,37.90722049715644,38.04616364468646,0.18716585006751912
38.56833347528229,37.202706390830656,38.13571650787795,37.9689187913303,0.697925814203128
37.82868007997486,37.57078823791958,38.68005774865392,38.026508688849454,0.5804927482132273
38.02201688772339,37.853220748095595,37.203622741533195,37.6929534591174,0.4320954148876275
38.03432480787277,38.52902896257182,38.15510052568718,38.239484765377256,0.2579216452727063
37.696559042767994,37.27977571807646,37.76408487425012,37.58013987836486,0.26230498673996894
38.452498985630825,38.58367461152187,37.90457798570834,38.31358386095368,0.3602306423610851
39.41558634730715,38.5943046663366,38.10033398741866,38.70340833368746,0.6643793345823735
38.79267863288196,37.47491922189588,38.48315023240866,38.2502493623955,0.6890606488185631
38.1833076015634,38.07310545730419,38.51187675387712,38.256096604248235,0.2282624407517856
38.460459146552154,37.553640520430775,38.40542646413857,38.13984204370717,0.5084105805862814
38.638586266207675,37.76531731901341,37.699353747640814,38.03441911095397,0.5242625885971411
38.9463364994569,37.48673768493083,37.71195647915634,38.04834355451469,0.7857953761588208
38.20437935070873,37.73097732670029,37.58648844371992,37.84061504037631,0.32320676730220416
39.229125071469475,38.15331567940199,38.59635327366867,38.65959800818005,0.5406860312119347
39.23427557972449,37.667209659487824,38.797126310467455,38.56620384989326,0.8086518327995234
37.98227133547875,38.40884737341594,38.60766280581094,38.33292717156854,0.31953330120267043
38.09700423032618,38.44518768774191,37.26477258410283,37.93565483405697,0.6065230209828327
37.71252496536416,38.01023718891585,38.36948599482099,38.03074938303367,0.3289605008764577
38.51165750415648,38.05511253856765,38.05674457044245,38.20783820438886,0.26311649713667973
39.204560074156674,39.257586828561216,38.47868297968777,38.980276627468555,0.43520121758928393
38.11484074386908,38.10349565217287,38.01581661325456,38.078051003098835,0.054194254638900985
38.369998284233766,37.590976581355456,37.33234628787246,37.76444038448722,0.5401367277235033
37.74209972761286,40.37843132741037,38.110456094179106,38.74366238306745,1.4276812421680578
37.941934353378336,38.341882019624165,38.39603973890185,38.22661870396812,0.24802650915251745
36.73764876676125,38.44764934934877,38.40959724462624,37.86496512024542,0.9764699745988578
37.742957034385256,37.6818917720455,38.00172616545018,37.808858323960315,0.16979618599036878
38.71703632219123,38.464075586273076,37.367332633276796,38.18281484724704,0.7174647827283321
38.180230033305236,38.020110897860754,37.50498612314809,37.90177568477136,0.35283282379019215
37.56760574000808,37.74549898198983,38.21373714956327,37.84228062385373,0.33376108858710485
38.332234375199235,38.061661983217924,37.20596965504673,37.86662200448796,0.5879187868594506
38.848996161833824,37.09676502543835,39.07829420595634,38.34135179774284,1.0839241549140226
39.25223510898861,38.50487885907753,38.76549042524376,38.8408681311033,0.37933717188771887
37.89882885829841,38.769957013819074,38.372198836357576,38.346994902825024,0.4361106448303507
37.9608800139969,37.71211125117429,38.928434215465394,38.20047516021219,0.6425844410915348
38.106790538394385,37.993347121524046,37.09237940940313,37.73083902310719,0.5558240377638908
38.994998357141,39.072331218288944,39.30595016792671,39.12442658111888,0.16188947550417024
38.22391058293025,38.03357092610107,37.69925211735908,37.98557787546347,0.26560144211958203
38.64492130311649,38.85708797251101,38.759226844951186,38.75374537352623,0.10618949475926452
38.08195791905298,37.93623816710356,38.43778781378637,38.1519946333143,0.25800555813839515
38.11146447828347,38.90940355737049,39.26762003716725,38.76282935760707,0.5918504170072691
38.085619161624216,38.03131701346176,38.92316855787568,38.34670157765388,0.4999728145492403
38.6205837971532,38.6234066234087,37.61890460714853,38.28763167590348,0.5791363496200226
37.87352986810683,37.671547054547446,38.47654827364239,38.007208398765556,0.41881881865001613
38.44721182217242,39.102203600415855,39.34673946108697,38.965384961225084,0.4651096626767789
37.93979864753129,38.89545058786455,39.05187940712436,38.62904288084007,0.6020055678611349
39.443508326947445,37.97473688844487,38.33715267409694,38.58513262982975,0.7651424236533769
38.36746105982623,38.54728487670898,39.21504688636952,38.70993094096824,0.4465878860913481
38.24845786110737,39.23733075143414,38.54737607019722,38.67772156091291,0.507158612781291
38.9714369279539,39.10780771293159,37.84887559494718,38.64270674527756,0.6908510470246059
