G15,H15,I15,mean_WT-delta-intron-1.5mon-54,std_WT-delta-intron-1.5mon-54
36.93467481433396,37.307553241574944,35.96657087615524,36.736266310688045,0.6921581299319648
38.0246716701793,36.774672694452434,36.32480104252285,37.04138180238486,0.880761232618051
36.913904974334905,36.6731764951845,36.21610928118799,36.60106358356913,0.3544431003134782
38.43880117016171,37.643412782933936,37.23267841929642,37.77163079079735,0.6131989201670709
37.393685802752934,38.15451123994577,37.85369528233586,37.80063077501152,0.38317844136002555
38.52528461190688,37.69150115140001,37.47651409710571,37.89776662013753,0.5539756139706998
37.91345424310449,38.012070312947046,38.00432683201249,37.97661712935467,0.054837514748904616
37.76122609658715,38.06445656488035,38.49983925299426,38.10850730482059,0.37127173265868363
38.94053777220349,39.346449851511046,38.10200337256809,38.79633033209421,0.6346326489202501
39.285023364698,38.796889431038615,38.93348563189781,39.005132809211474,0.2518306431120084
39.5918115312655,38.84243048101103,38.75710110389692,39.06378103872448,0.45927380334556556
38.8485248916845,39.196424328488014,39.23293985502021,39.092629691730906,0.21218791429710218
39.113735932433976,39.8953387248627,38.13892666858162,39.049333775292766,0.8799753157024989
39.274883258465884,39.29443928500556,38.384085190381455,38.984469244617635,0.5200397763434133
39.09848087144494,39.88716571423577,39.23683897565607,39.40749518711226,0.4211277741890621
39.46989402825224,39.63735439488938,38.82333348108234,39.31019396807465,0.42986694911839535
39.813966257759546,39.211298650574754,40.08027876490311,39.70184789107913,0.4452072617162076
39.966829865917155,39.66889046107118,40.35710670434362,39.99760901044399,0.34513898096181655
39.706402367136,40.273471964210835,39.11495499132924,39.69827644089202,0.5793012317626074
40.2004175904393,39.496571483808026,39.22289165369121,39.639960242646175,0.5042910780240605
40.26130417480564,38.78913035675834,39.37194580453543,39.474126778699805,0.7413869780666997
40.451347700865,40.38963606354165,40.17372385212664,40.33823587217776,0.14577460375956375
41.02790409557093,38.841113481561074,41.374442385162915,40.41448665409831,1.3735536216628905
39.360660516075335,41.2834377296585,40.582325843282966,40.408808029672265,0.9730618567176703
40.00253534911183,40.0480187878353,41.498358794523114,40.51630431049008,0.8507881305040452
40.011920736857384,40.32915643298989,40.56111141629309,40.300729528713454,0.27569669432152916
39.6427545575008,38.88810282828688,39.649454923308205,39.393437436365296,0.43764543104756765
41.44910349459205,40.440624739474195,40.59793861995045,40.82922228467223,0.5425646966550343
40.474928257672985,39.78537712294387,40.79264031584581,40.35098189882089,0.5149435016079641
40.43848593728651,38.63831491272599,39.222674954033266,39.43315860134859,0.9183580204676105
40.387492725940525,41.44136282190621,40.44694484069162,40.758600129512786,0.5920365774851526
40.90148404055211,41.591465089830024,41.68137516317093,41.391441431184354,0.4266903312689519
41.40930090036033,40.12588056034118,39.653072144327794,40.39608453500977,0.9087587698745597
40.66390550677363,40.49694226129114,40.601056670540956,40.58730147953524,0.08432725120158066
40.99758989607663,41.481832396222224,40.699291124443924,41.059571138914265,0.39493539516846593
40.209265668197226,40.88690686821282,40.139336558052435,40.41183636482083,0.41290617276356056
40.097638115282884,41.46363760253784,39.85152513732067,40.470933618380464,0.8684692277805809
39.09946539344497,39.509753130313996,40.68822149211883,39.76581333862593,0.8247494213268088
40.973512313607955,40.60605306919589,40.918650495146856,40.83273862598357,0.1982226299475406
41.55314075139083,40.51611418813947,40.26293156569482,40.7773955017417,0.6836379738881327
41.52652894515964,39.724862585474185,40.937008698578886,40.7294667430709,0.9185889534376179
41.18408857578846,40.77296496416176,42.055500554916655,41.33751803162229,0.6548891767515727
42.37544621807105,41.04533213339605,39.83909090837175,41.08662308661295,1.2686817060922424
41.30048021122583,41.51029993125323,40.45226377527524,41.0876813059181,0.5601987659878371
40.676900883208475,41.02394725240097,41.215913086871176,40.97225374082688,0.2731990177114043
40.4618970431263,40.706252983918475,39.714951805152644,40.29436727739914,0.5164486165719481
39.5992926192307,40.889315354616926,41.56495987700977,40.684522616952464,0.9987076604924224
41.25744318161638,40.3078181389387,41.90478978893429,41.15668370316312,0.8032396697723768
40.693883358230195,40.82877047245449,41.1985487887418,40.90706753980883,0.2612845618393562
40.47352831896135,41.60186481621265,40.599700018823285,40.891697717999094,0.6182497917511225
40.41568380356414,41.681618871642186,41.74647851488204,41.28126039669612,0.7503124830787341
40.99928959659876,41.327517870282726,41.04734529938743,41.124717588756305,0.17726619328858284
42.14590998228599,41.30200110955305,40.58569633414217,41.3445358086604,0.7809760287196262
42.05731399686093,41.10111676799837,41.08379273554527,41.41407450013486,0.5571290857031385
40.47868565663902,41.20685001911005,40.67851261512883,40.788016096959296,0.3762301079033367
40.298548518480814,41.163056686847085,39.869615770562774,40.44374032529689,0.6588306660701878
41.68589958401135,40.08811720590375,40.30888650967101,40.69430109986204,0.8658148974791804
41.03181726698594,41.16196608023954,41.51947596545183,41.23775310422577,0.2525084281779114
41.261072379971765,40.52104079757964,40.52937021099718,40.77049446284952,0.4248733509623367
41.21395243365186,40.53603535711661,40.64478375359863,40.7982571814557,0.3640857872235266
41.1813715110506,40.06315633716091,40.873382686616,40.705970178275834,0.5775997790346223
40.29448307457939,40.17363476092511,38.714047404997146,39.72738841350055,0.8796567957813383
41.16093281247274,40.70741595681862,41.56392262419862,41.14409046449666,0.428501652657965
40.84983592019027,40.4415676152425,40.262321792309656,40.51790844258081,0.30110488879102215
41.85060561649389,40.0171291443713,41.232397764363355,41.033377508409515,0.9327999732883349
40.659544325830375,40.3130838605459,41.075628111313215,40.68275209922984,0.3818014983655656
41.655498302227805,41.38335176937358,40.43756447370448,41.15880484843529,0.6392626161778309
41.029784795673066,40.236046337381666,40.195326970661945,40.487052701238895,0.47046053123847975
41.305783536811845,40.72413402792368,41.24719967245169,41.09237241239574,0.32024623048489637
41.05624848968535,40.96679236361834,40.651629712260565,40.89155685518808,0.21254264291607786
40.81812281221305,41.28256383622467,39.83707842565692,40.64592169136488,0.7379681141872442
41.11631169599465,39.61341515976796,39.35869296914089,40.029473274967835,0.9498074350438173
40.715251226367585,39.8374999574138,39.30707915273984,39.953276778840404,0.7111893921600655
41.36677979391486,41.08465761614381,41.25084347922307,41.23409362976059,0.14180496779144294
41.24533343145613,40.9507696554859,40.67455994845246,40.95688767846483,0.2854359207929395
41.52442391026634,41.26307180753837,40.2439192323955,41.01047165006674,0.6765930735518199
41.68874317324612,40.455068630372075,40.79379032335231,40.97920070899017,0.6373938952960349
42.035436806901174,41.942744717934595,40.84395764430357,41.60737972304645,0.6627653495569276
40.726799212496104,41.25137961727048,39.40067023170903,40.459616353825204,0.9538455417031505
42.226263764188396,40.56908286762852,41.48369370376927,41.42634677852873,0.8300774863569421
41.22567967992985,40.36261187564001,40.03264227688803,40.54031127748596,0.6160498107511237
40.971306632694834,42.01682628823995,40.77479688705742,41.254309935997405,0.6676281978845564
40.898677966771416,40.81595704049095,41.40318332791188,41.039272778391414,0.3178582293262052
41.08223740654013,41.49442652874627,41.22809652394264,41.268253486409684,0.2090081442006525
41.809791697977836,41.554493020582115,41.480195317614175,41.61482667872471,0.1728830709348296
40.90854493279119,41.28051577062003,41.043384839559785,41.077481847657,0.18831497688622248
41.36300874912204,42.47870051568402,41.13990387072505,41.6605377118437,0.7172773012454943
41.030782225474134,41.51208644879043,41.24664489927113,41.263171191178564,0.24107732699008072
41.17526061989203,41.034469039199166,40.5295654692424,40.9130983761112,0.33952714955791347
41.18266250414489,40.79723236250544,40.408953083093884,40.79628264991474,0.3868555848391952
39.45700765409743,41.49790945122017,39.55889751166847,40.17127153899536,1.1500310858333855
41.538299245258784,40.90645532709872,41.263602510389106,41.236119027582205,0.3168172826715168
41.115713560180176,40.20310225851318,41.552219087647885,40.95701163544708,0.6884175915453602
41.22437504686028,39.39089639015078,38.22320137001024,39.6128242690071,1.5128449514787206
42.70164338019888,41.62357880081599,39.6544187693607,41.32654698345853,1.5451748712092366
41.244992593132714,41.13280966694682,40.54737939120402,40.97506055042785,0.3746059699179773
41.947421935933825,41.62932501746915,42.42269784616093,41.99981493318797,0.39927294041489153
42.163549340805055,41.51756704200047,41.80461148270834,41.82857595517129,0.32365723311480926
41.68956674477046,40.805456006950344,41.17031740265528,41.221780051458694,0.4442963564430899
40.600381050589114,40.71548879126673,40.31935540604845,40.54507508263476,0.20377555616326673
40.193366320573894,41.65479438166306,40.95442275682324,40.9341944863534,0.7309239916909009
39.56944631055039,39.0072671171943,41.24148182775259,39.93939841849909,1.1621433925512488
41.18860355848816,42.543100754843834,41.19939765536454,41.64370065623218,0.7789220315081834
41.50877465591149,40.76694173672924,40.988690326846026,41.088135573162255,0.38078345257742735
40.60784468757734,40.90148826454287,37.95383275204664,39.82105523472229,1.6237137948020055
40.696661303373844,41.17445727935148,41.86005059659962,41.243723059774986,0.5847794226469931
40.75022978137258,40.98476122862816,41.96174704384106,41.23224601794727,0.6425574371392956
41.372675209067474,42.41588699249158,41.84869515932661,41.87908578696189,0.5222694696751623
39.12994696837352,40.945121724741476,41.69078963021076,40.588619441108584,1.317117759863564
40.338551000355174,41.628060792584165,41.74604337430143,41.23755172241359,0.7807891495745388
40.517591694112625,41.208903180720306,40.746551572415,40.82434881574931,0.3521607604230542
41.9699978578925,41.169317612707324,39.49412025461834,40.87781190840605,1.263417649998918
40.869344184017734,42.76986051556763,41.656510321087886,41.765238340224414,0.9549119950189036
40.1760399662626,40.12636433561115,41.438737179495774,40.58038049378984,0.7437735320594636
40.33217910074683,41.86247440511689,41.69384617231538,41.296166559393036,0.8390844627001612
41.34490291027931,40.755947581343,40.77744727622178,40.95943258928136,0.3340001279904918
40.40120494158167,40.61839237547489,40.83519690625832,40.61826474110496,0.21699601049068626
41.58203428472836,42.33731177854028,41.190334008756864,41.70322669067517,0.5830138939499802
39.823926679453834,40.989987971890265,39.45757508957043,40.09049658030485,0.8002293074517655
40.49095326266842,39.98366747622184,40.326416834769226,40.26701252455316,0.2588075952070692
42.02535753061119,41.434559907773036,40.27045551727224,41.243457651885485,0.8929223500726458
41.159542959981614,41.40389740446594,41.32791376681029,41.29711804375262,0.12505421245921433
40.942224000995154,40.82697317464275,40.17948923278988,40.6495621361426,0.4111533644439359
41.38860797012748,41.63344755815628,41.1619919572893,41.39468249519102,0.23578649407519228
40.942255532410556,40.61564452557487,40.9845865700311,40.84749554267217,0.20190133675461003
42.88206936603222,41.65304416785454,41.25940869291323,41.93150740893333,0.8464119844944419
41.904115902043024,41.70820661872423,42.07222325847918,41.894848593082145,0.18218518261964226
41.95233097472364,41.51681860828714,41.218420589108376,41.56252339070638,0.3690837423681487
41.40488980807571,41.579305127834466,41.624414417771085,41.536203117893756,0.11593576243409046
40.88392764959059,41.430908982211946,40.77904954577697,41.0312953925265,0.3500258847011887
41.76467627146441,41.61174483595027,40.47184334243401,41.282754816616226,0.7064206043232223
42.43666361111228,41.08603169098844,42.41543591602037,41.97937707270703,0.7737325972441498
41.808178624002075,41.395742521328714,42.09801716774981,41.767312771026866,0.35291632606895956
41.836130200598284,41.21807689325864,40.86795465199681,41.30738724861791,0.49022773066019015
41.869547960256824,41.62299456033737,40.829050777064154,41.44053109921945,0.5437170983519997
40.93861516243885,41.32247263236362,41.75148851249715,41.337525435766544,0.4066456823531571
41.87331036225032,41.479069499821115,41.129951360902204,41.49411040765788,0.3719076806180982
41.541943519071445,42.69438488252773,41.01134655155199,41.749224984383716,0.8604526194276504
40.821761821386396,41.71477787887719,40.841787697471666,41.12610913257842,0.5099004104528393
40.556309991205346,41.677534410089976,41.86936316172667,41.367735854340665,0.7092309327802149
40.459576791621984,40.588282034466374,41.616153474673176,40.888004100253845,0.6338709596474317
42.35724390342324,40.9702178595548,41.74385053644093,41.69043743313966,0.6950539772532326
41.00571818858365,42.488216878822236,41.66420059480424,41.71937855407004,0.7427880229455335
41.19571283913608,40.411111803062724,40.10592964463935,40.57091809561272,0.5621924858140693
41.95844195181957,41.31695583627849,41.61111313164818,41.628836973248745,0.321110121342833
41.808367741913756,42.24629587072102,41.898957048243204,41.984540220292665,0.23116794977611654
42.23111455174255,42.48714759874978,42.010421411406554,42.242894520632966,0.23858130726231705
41.35484938042698,41.49439493399127,41.09865798212801,41.315967432182084,0.20071319884849476
41.25704805523716,41.24617308548839,41.92780853618011,41.477009892301886,0.3904409420560203
42.30071350281352,41.22582283095921,41.78169780753381,41.769411380435514,0.5375506546624096
41.15606665233677,40.60092518991856,42.21321060875422,41.32340081700318,0.8190644723988278
42.36246363602361,41.58345917334007,41.551819581508205,41.832580796957295,0.4591646037049866
41.93356571574981,41.866385228064125,41.29566538775366,41.6985387771892,0.35051181209465826
40.61458810012405,42.543195499170814,40.281216538618345,41.1463333793044,1.2211478149443862
41.91206912294562,42.00349344590729,41.66415298261027,41.85990518382106,0.17558130571448122
42.521505639587424,42.1236515161076,41.541223418438044,42.06212685804436,0.49302867151692104
42.06664916628738,41.05395063384188,41.96232854218322,41.69430944743749,0.5570145920580147
41.04624052258534,41.47670103325724,42.068186772523504,41.53037610945536,0.5130831265928777
41.42482800268559,42.04749158743381,41.1047886652908,41.5257027518034,0.4793787501667446
41.57098943892611,42.0137300253719,41.104248010672165,41.5629891583234,0.4547937852839057
41.5436815150028,40.41831260695607,41.376672327029745,41.11288881632954,0.6072891405150984
41.3409695043629,41.69229992532924,42.03564737567984,41.68963893512399,0.34734658034305
41.107504031855825,40.42580044563064,40.832604180034096,40.78863621917352,0.34297205579281026
42.279516846990326,41.48016525038988,42.20956279810881,41.989748298496345,0.44269578090019296
42.58470197272663,41.67609151051309,41.62282633198836,41.96120660507603,0.5406192282208784
40.71737138014879,42.223653284276466,42.06589581472023,41.6689734930485,0.8278778839639233
41.510458138985506,41.60964231341485,42.2033958110211,41.77449875447382,0.3747317559942046
40.8152243067625,41.806769765554854,41.69454243298033,41.4388455017659,0.5429790877071535
41.76499945936001,42.33388347350727,42.032145853723705,42.043676262196996,0.28461723090449953
41.6488305683839,41.612824985433924,40.440748647501024,41.234134733772954,0.6873283145035595
40.63629159003155,41.64056069751171,41.73466886732253,41.3371737182886,0.6088028459106314
42.18395596180752,42.31493747027877,42.369953825159655,42.289615752415315,0.09554942877671858
41.88247890674249,42.20039509749344,42.41195947584846,42.16494449336147,0.2665144972889603
42.34114971553433,40.79483124866681,41.738478994000914,41.62481998606735,0.7793997548159798
40.570028500588236,41.52595668858765,41.055310023089305,41.050431737421725,0.47798276475857426
42.02508579657947,41.5198077863146,40.70448530894156,41.416459630611875,0.6663385347949932
41.908286152243576,42.900280822418715,41.69374939769145,42.16743879078458,0.6436610810517248
41.77540157138007,42.18214393422884,40.91563261696617,41.62439270752503,0.6466185018314112
41.67835037918529,41.98067955573233,41.21250090465107,41.623843613189564,0.3869791346426052
41.67327849316565,40.7866280540232,41.29285213603833,41.250919561075726,0.44481007850555787
41.75583108482622,41.86059088520091,41.93830597380478,41.8515759812773,0.09157086133972098
42.100378017511986,41.21369420226939,41.15108478172149,41.48838566716762,0.5309246298160896
41.85444661113249,41.30276457420324,43.1990254251545,42.118745536830076,0.9753674924387618
41.754941286245426,41.472898735408336,41.393031209373824,41.54029041034253,0.19013404304103254
41.9826916658814,41.257111755484246,41.3393023634834,41.52636859494968,0.39731836455068625
41.973636774853084,42.2453662372437,41.21684537890883,41.81194946366853,0.5329830006257625
41.10082659568189,41.71218632223241,41.07182518951882,41.294946035811044,0.3616315291143745
41.63724616112665,41.77980277769676,41.28534715479456,41.567465364539316,0.25450660194614266
41.85186557579348,40.67105797571381,41.55478582948598,41.35923646033109,0.6142119454505396
42.17919386964806,41.36310219820214,41.62744169647415,41.72324592144145,0.41639553454862693
41.4744603116332,41.66656300639884,42.68777864970366,41.94293398924523,0.6521664185575076
41.724393988101916,41.68052126743842,41.697725501971,41.70088025250379,0.02210584182512148
41.84852147470634,42.6829275197822,41.287210921349285,41.93955330527927,0.7022971603376875
41.28463790047007,41.59616549024269,41.77824202491938,41.55301513854405,0.249615148893513
41.65982713278039,41.82383360614967,41.78798604860871,41.757215595846255,0.08622439561493898
41.68930586001703,41.79341836276046,41.470554941299845,41.651093054692446,0.16478883790292037
42.42288690379865,41.58269227238509,41.297376023455776,41.76765173321317,0.5851078422435545
41.67472255711836,42.02592308741031,41.725868752536485,41.80883813235505,0.1897324210828127
41.82767894309309,41.87897533353473,41.96791324109798,41.891522505908604,0.07095412768236853
40.71260414288919,42.39450486950139,41.72802781837313,41.61171227692123,0.8469619191156681
41.62560290181317,42.649996072466635,42.09005592415981,42.12188496614654,0.5129377720110997
42.169433099926614,42.374813607065256,41.594388840623516,42.04621184920513,0.4045408650444805
42.38499163076641,41.05369081538603,42.29665613184666,41.9117795259997,0.744438020626516
42.364850574191074,42.03662419841786,42.55150229454496,42.31765902238463,0.26066289607324544
42.51688337322481,42.245995674410764,41.85026546586689,42.20438150450082,0.335251641242116
41.595733635548335,41.92396494965022,42.040625304712705,41.85344129663709,0.23067799753921583
41.82793018924508,40.35475031165053,39.21683194174795,40.46650414754785,1.3091314694861527
42.613683044186615,41.828606722557424,41.89072611274514,42.11100529316306,0.4364383068543567
42.06987217937401,41.36524761604019,42.88989004691307,42.10833661410909,0.7630486682113423
41.917146358540116,41.07634363254753,41.556946817539355,41.516812269542335,0.42183574109638466
41.016733291680026,42.08499115450292,42.42305014405374,41.841591530078894,0.7340737736732562
41.22338732866629,41.495440467429496,42.11549915718485,41.61144231776021,0.457228827400235
42.560326606964516,41.327826578818815,41.46225420123159,41.78346912900497,0.6761274674298732
41.18180148717522,42.07262476532767,41.70361500003423,41.65268041751238,0.44759052380169384
41.649470554330755,42.134488327755925,41.58221967689782,41.78872618632817,0.30132086546139886
40.72986677401814,42.46148041518848,42.00758896767686,41.732978718961164,0.8978750147412361
41.98900940223845,42.447476289062095,41.829873605863796,42.08878643238811,0.3206631571954436
42.09918081517086,41.78803557344685,42.610843571318,42.16601998664523,0.4154562028333662
41.878091570656814,42.685447714371044,41.19316996114198,41.91890308205661,0.746975506822443
42.13532627296903,42.08587128974767,41.757942453525395,41.9930466720807,0.2051022769942634
41.41578954659263,41.93144166482089,41.78438100024391,41.71053740388581,0.2656387289170138
42.574872471215954,42.20354360662633,42.40419261906396,42.39420289896875,0.18586588525073625
41.9623382339972,42.07748972933019,41.60639539359787,41.882074452308416,0.2455894425214702
41.46723729820038,42.68734359849194,42.45408856490231,42.202889820531546,0.6476808263974446
42.96643597025726,41.86647129239346,40.04545412398473,41.626120462211816,1.4752491747973178
41.322972791642954,41.53653686962651,42.77983829130195,41.879782650857145,0.7867512445326235
41.54445431889194,42.1053364373124,41.18749202851571,41.612427594906684,0.4626822499069625
42.160382637377936,42.75556233259997,42.11770255853571,42.344549176171206,0.3565869576283565
43.56278997958659,42.68810379161578,42.352469253788946,42.86778767499711,0.6248470119029769
42.43395498295172,40.701666515712205,42.68061583025485,41.938745776306256,1.0784174591233313
42.85765672289319,42.774811553308034,42.10490238125894,42.57912355248672,0.412771268333184
41.63591373644955,41.37653093880142,42.68070768589352,41.89771745371483,0.6903804289624469
42.48485021540445,42.46431460445539,41.9505861844165,42.29991700142545,0.3027035556668698
42.20918609596957,41.03593488835788,41.9027545592227,41.71595851451672,0.6085221202051107
42.63655556877765,42.355877565487646,41.130915179152446,42.041116104472586,0.8006524394036024
41.83525868788705,42.47580145416283,41.032003654948674,41.78102126566619,0.7234253898853571
41.406747130405705,42.63440988542349,42.452351421871725,42.16450281256697,0.6625191140061341
42.37288923575376,43.12652789141042,42.267346764549465,42.58892129723788,0.4685620992785521
41.069972079153885,41.72697907276381,41.89926531884815,41.56540549025528,0.43762008211933445
42.17268385073667,41.995742817804135,41.55127026549979,41.9065656446802,0.3201611112143711
42.19086985738363,42.403889702299566,42.31290011913154,42.30255322627158,0.10688618819049427
41.41440222156573,41.3294807481914,42.55917881021108,41.7676872599894,0.6867656585140604
42.07259105922084,41.189039331786205,41.01454815290834,41.4253928479718,0.5672397520974002
42.06266680464415,42.074685583547634,41.90671994960968,42.014690779267156,0.09369838741555436
41.52692766236799,42.093963453151325,40.6992712031339,41.44005410621774,0.7013928137166165
42.33439989337111,41.69291270426817,42.688686518060756,42.23866637190002,0.5047425605283377
42.74180407950532,42.31640182761745,42.392447295191644,42.483551067438135,0.2268627161213898
41.62557991976961,41.58258493904219,42.36517667898623,41.85778051259935,0.4399435126695456
40.23581337539346,41.721849855887335,39.79333549928727,40.58366624352269,1.0102193421739856
40.96442806629136,42.51992014484219,41.58371695112601,41.68935505408652,0.7831082033834246
42.61521175806712,41.896363835035004,41.864350413722605,42.12530866894158,0.42457036205686055
42.2480055814942,41.366513435268466,42.253229662129144,41.95591622629727,0.5104444732867889
39.98162680154142,41.58665728902905,41.50871262716289,41.025665572577786,0.9050036238318092
42.04966579500095,42.46578110011886,41.80516960905512,42.10687216805831,0.33400046761965474
42.26486789813053,41.85251866869103,42.73110262895099,42.28282973192419,0.43956730361964097
42.65569012015767,41.98169081543573,42.080076891049266,42.239152608880886,0.36407084296074976
42.16664163320182,41.497004169778826,42.23620342193824,41.9666164083063,0.4081806604239583
41.86223357920011,41.554131941784135,42.89099342518965,42.10245298205796,0.7000561960195312
42.541905633183475,41.9316949700448,41.98849330139089,42.154031301539725,0.33710737973528715
41.462960405259786,42.426525131956375,41.45101543811617,41.78016699177744,0.5597944306544053
42.30295315384854,42.22606978057138,41.782173664408894,42.1037321996096,0.28111862610282307
41.989745379544324,42.87445123248784,40.835934500352636,41.90004370412827,1.0222144636660824
41.70497686968383,41.320846897637274,40.86210594855254,41.29597657195788,0.421985482270099
41.47219462400469,42.04770561266077,40.94131536128906,41.48707186598484,0.5533451421394182
41.20941417191554,41.53536521377994,40.683679668515246,41.14281968473691,0.42973036464176384
42.651654440506235,41.84381220492108,41.68526608931952,42.060244244915616,0.5182747652350929
42.67120366092485,41.747321686893955,40.95356008361893,41.79069514381258,0.859642837019465
42.28700027940918,41.23510431037618,40.60867443528753,41.37692634169096,0.8481034878989394
42.792991162453234,41.77506068165669,41.842349709529906,42.13680051787995,0.569272847444144
42.983847938807266,42.154863089975244,40.22445061064241,41.78772054647497,1.4158614477083296
42.00508849680006,42.89205105783355,41.56544595203193,42.15419516888851,0.6757550417353173
41.099596154196064,41.36413568159074,40.183786954636005,40.88250626347427,0.6193963148066959
