A13,B13,C13,mean_WT-NB4,std_WT-NB4
2.6211188368353393,3.0277791671053524,3.1173785524519064,2.9220921854641997,0.26447255037578493
2.7565947085913525,2.8722852457118653,3.5360410001589146,3.0549736514873778,0.420613148347986
2.3306892698081243,2.120484267254991,2.702733769397969,2.3846357688203614,0.2948496044650467
2.477610928518796,2.2623950368924124,2.874481035584711,2.5381623336653067,0.31050309490840794
1.809648645563763,2.0734366842948835,2.298258500276825,2.0604479433784904,0.24456375053066381
1.3746030085049694,2.0253479373901895,1.4501685386571213,1.6167064948507601,0.3559050558187159
1.1827787501509033,1.3788969987797977,1.7272635898334134,1.429646446254705,0.2757672296979437
0.8010817234636369,1.533407661677817,1.83792963860361,1.3908063412483547,0.5329303446264781
0.7337603881470012,1.1162487265763201,1.5101584408036854,1.1200558518423356,0.388213027466063
1.1522389095612742,0.920774524532273,1.506503873238818,1.1931724357774551,0.2950023434829229
0.6954432129411546,0.595765051082348,1.1138752453930874,0.8016945031388634,0.27491188745430106
0.7135256930619079,0.40987054356955127,0.7586048143186863,0.6273336836500485,0.18967259887388402
0.31396705684906906,0.7540470468322837,1.2712595119332744,0.7797578718715424,0.47916385092516717
0.5437732913201518,0.6147531364785002,1.0930504481787275,0.7505256253257931,0.2987506908904167
0.1686643475484334,0.31778563426789463,0.8944586429443855,0.46030287492023786,0.3833115087232512
0.5016526368197362,0.7986201298012379,0.9902146618399428,0.7634958094869723,0.2461676288245788
0.24045968325279274,0.762505530332438,0.628679866807699,0.5438816934643099,0.2711568075211421
0.6129233430849873,0.6080880692020438,0.8575309176022293,0.6928474432964201,0.1426405622551133
-0.10736588354743284,0.8348288673051615,0.7118080168627292,0.4797570002068193,0.5121703748576509
0.3702191923249291,0.7171586834989879,1.3617174038762383,0.8163650932333851,0.503138757875651
1.0501818396456937,0.8125987404905894,1.5795566367855591,1.1474457389739474,0.3926210682792047
0.7351135699008025,0.8879489342837107,0.8859256727963116,0.8363293923269417,0.08766131090059853
0.8005873699710129,0.9659871625081374,1.191160174566603,0.9859115690152511,0.19604722748208345
0.584618664909078,1.4147203133353647,1.8398487602594715,1.2797292461679712,0.6384102045155475
1.8436039060513079,1.7045856970375453,2.045904981637346,1.8646981949087331,0.17163461270014937
1.6930286051940902,2.001992956849515,2.041799040428246,1.9122735341572836,0.19091198293854178
2.181705842417423,3.1149678436554917,3.2848259252739203,2.8604998704489453,0.5939561779636754
2.7498162387142924,3.30809576161223,3.523305972296763,3.193739324207762,0.3992237944702843
3.4813824790203887,3.7366947763362046,3.7467551054987993,3.654944120285131,0.15039293548766922
4.573861124571518,5.341535044309111,4.663198136694715,4.859531435191781,0.4198105344502135
4.984454346833235,6.032186893319126,5.073235814924692,5.363292351692351,0.5809780272374234
5.716129907261094,7.152794496558204,6.037661243631776,6.302195215817025,0.7539794111016149
7.63117207803006,8.48225601137446,7.588652724045673,7.900693604483398,0.5040963188692282
8.610234426788734,9.845540707950748,8.636931785501732,9.030902306747072,0.705623823844777
10.788452030334,11.039722278525547,9.94334708930394,10.590507132721163,0.5743659771899763
11.444119442278367,13.081996077388913,11.621977302559973,12.049364274075751,0.8986961029882863
13.55780178574933,15.204800752122507,12.81801683281007,13.860206456893968,1.221790001685921
14.641964811597965,16.18527487654021,14.25178404512539,15.02634124442119,1.022450796064887
16.38060507319612,18.42321952661658,16.55429997835903,17.119374859390575,1.1324975351894397
18.31891320583565,19.328552180130565,17.4376520271812,18.36170580438247,0.9461761210122426
18.974238263536076,20.22547958940107,18.682848889628705,19.294188914188613,0.8195753065519854
20.04710636336554,22.31614128251394,20.370415251505257,20.911220965794914,1.2273886839689185
22.968529524528698,24.572183370950558,22.201514792038747,23.24740922917267,1.2096891315568092
23.080579475874746,24.38829445703369,22.92266249266275,23.463845475190396,0.8044805053076328
24.27758228448183,26.550407216292136,24.671447179193606,25.166478893322523,1.2145886510089294
26.129360890334873,26.94552975310915,25.697377767981123,26.25742280380838,0.6338538749243631
26.361750077094285,28.26554067180448,27.452541608184934,27.3599441190279,0.9552671764356764
28.059670658438286,28.6875117237981,27.335576502094867,28.027586294777084,0.6765384436335459
28.42774626135841,29.955911729213142,28.853144266771675,29.078934085781075,0.788706666677885
29.045741728792173,31.05225306107543,29.88947121248144,29.99582200078301,1.0074744658176489
30.179410349761326,31.775292425280067,30.608199542839632,30.85430077262701,0.8259141972491123
31.344719672202615,31.74865606950043,31.67211365589797,31.588496465867006,0.21455775240477937
30.88502553676406,33.21972768893253,32.953348047079636,32.352700424258735,1.278003016403057
31.826288609678482,34.189814082151635,32.7681474482627,32.928083380030934,1.1898520040157479
32.70099400511833,33.672096531113844,33.264612297772324,33.21256761133483,0.4876387146633239
33.2772223239409,35.3926112021601,33.988829248225514,34.219554258108836,1.0764028284813336
34.32575393402691,35.09715623179328,33.691863629930005,34.37159126525006,0.7037667368618368
34.23293376866098,35.94926311837629,34.217762610165245,34.7999864990675,0.9953316541635233
34.84877194632066,35.092644634222665,35.22508291717513,35.05549983257281,0.19088553877536954
35.08686621222311,36.63213293820334,35.716428664559466,35.811809271661964,0.7770362982279849
35.53414937864745,37.01126299466655,36.07996063777748,36.20845767036383,0.7468934155519649
35.75722669315612,35.719570510326136,36.72823175978812,36.068342987756786,0.5717905128769573
36.41483245372117,36.07104922240539,36.49463629231404,36.326839322813534,0.22508574980136947
36.423042371016315,37.201420575114575,36.55778154711582,36.727414831082235,0.415992482414924
35.32460275662286,37.45448739532931,36.65123556469197,36.47677523888138,1.0756065486556319
36.705222285711706,37.333325042343255,37.06578058860811,37.03477597222102,0.31519713339435773
36.4843321993922,38.513519281902106,38.21514747873705,37.737666320010455,1.095623679308018
36.29862224788225,37.75144500785178,37.98287826546024,37.344315173731424,0.9129598071985816
37.18604499320653,38.08387409843646,37.17465044396628,37.48152317853643,0.5216823094244364
37.55999333716733,38.635601245935916,39.30327033527687,38.49962163946004,0.8795575666592018
37.42657606296808,38.15379484563844,38.05929788680339,37.879889598469966,0.3954140739897668
38.45136784998321,38.46342031521529,39.78113237343582,38.89864017954477,0.7642844167510657
37.17065752162975,39.061698025642464,39.08666405745247,38.4396732015749,1.0990707086653075
37.96894506510468,39.702520944000156,38.786037798253716,38.81916793578618,0.8672626686775745
38.295419389896416,38.78443098620512,39.35330355042987,38.81105130884381,0.5294442420689204
37.809161382865106,39.03314741110122,39.1898361609471,38.67738165163781,0.7559713403382926
38.78891398594256,38.96415810009301,38.74003489184313,38.831035659292894,0.11784939390352948
38.81278347352253,39.00746658276351,38.98436196736498,38.934870674550346,0.10635985757927004
38.188821250373735,39.121401412327074,38.91432961304698,38.74151742524926,0.4897187752228868
39.44398055414435,38.736860538107166,38.620703260587206,38.933848117612904,0.4455888860612928
39.749311037237455,39.519364689696346,39.33610001310639,39.53492524668006,0.20704452616790828
38.510616314540044,39.535327761711976,39.39587239212145,39.147272156124494,0.5557516940996275
39.153801874373144,40.06151590685941,40.10852347180006,39.77461375101087,0.5381523645040094
38.59870717078468,40.099823482858845,39.62506507332212,39.441198575655214,0.7672631310815133
38.34668525547719,40.03800005150614,40.16043246834059,39.515039258441305,1.0136743714599303
38.937725163908645,39.71725380679339,39.479808387511554,39.378262452737864,0.3995621465069345
39.878641483644586,39.01183244859357,39.90180080095837,39.59742491106551,0.5072701327424766
39.32656902584936,41.34269611126059,40.37963878188259,40.34963463966418,1.0083983798801393
39.87369744879691,39.88505136463335,40.193771565253066,39.984173459561106,0.18160603592239974
39.369007604102265,40.14148953119305,40.14329462579765,39.884597253697656,0.44651464664561286
39.87086257199336,40.4671769091558,40.17515529464885,40.171064925266,0.2981782110041547
40.900246942935695,40.64887524486595,39.93126408886788,40.493462092223176,0.5028388199812424
38.69275335987711,40.5204444032727,40.91282896632676,40.04200890982552,1.184845692751054
39.23319628698554,40.98691061922315,40.22796486507924,40.14935725709597,0.8794957969192022
40.1004401699435,40.66163347209238,40.315129146443724,40.35906759615987,0.2831650068719412
39.393150825827654,40.83547836401396,40.45035142327889,40.226326871040165,0.7468048151002787
39.90291463411802,40.07393436407977,40.34275418518778,40.10653439446185,0.22172455695523827
39.28409917050247,40.50240639758013,41.13802506141554,40.30817687649938,0.9421009141243291
39.43004449908495,40.860089819390524,40.29272483086077,40.194286383112086,0.7200868006902684
40.89145428507913,40.81800433512559,41.114746506280454,40.94140170882839,0.1545478498388658
40.60013364911496,39.60527217804313,40.54126179816706,40.24888920844172,0.5581654190944026
40.3747684800982,40.81883158129361,39.88942759028829,40.3610092172267,0.46485474355999373
40.392693843452925,40.87438073124166,40.457746914083145,40.574940496259245,0.26135477084673264
39.99066011462077,41.43849474141967,41.428498203797034,40.95255101994582,0.8330369547633498
39.349659010747885,41.036938462639334,41.007964983426234,40.46485415227115,0.9658959666456066
39.42975665600112,40.16887996711544,40.68124138273679,40.093292668617785,0.6291570432601048
40.1742725717136,41.16586656645328,40.69250810219834,40.677549080121736,0.49596622047984845
39.94185790122782,40.770277703475074,41.91098075271399,40.87437211913896,0.9886798959170556
40.547786347194034,40.20299514687896,41.17759073134232,40.64279074180511,0.4941948143803524
40.68218929853804,40.50705311015502,40.75664383002854,40.64862874624053,0.12813514297268505
39.58090259158956,39.236830737008574,40.78184969378489,39.866527674127674,0.8111455849788762
40.05219687237522,41.30815113851153,40.91691222540193,40.75908674542956,0.6426795011923775
39.482615331244915,40.827150986980726,41.0078551310975,40.43920714977438,0.833345323010441
40.06021901731934,41.26154161954145,41.02274126134588,40.78150063273555,0.635957372251986
39.773300631290844,41.44492423250808,39.729201222656,40.315808695484975,0.978091310369699
41.02756639189052,42.11815081284134,40.86868635841768,41.338134521049845,0.6801689333203909
39.940851015204295,40.58617978101191,42.097199791877905,40.8747435293647,1.1067573308151184
41.824934617253376,41.072527127466614,40.845465191941884,41.24764231222063,0.5126783443140346
40.93724049727479,41.5682804182869,40.64370223179584,41.049741049119184,0.4724441621586021
40.78986826462416,41.83006970901129,41.02515980040812,41.21503259134786,0.5454754978738291
39.427457535309586,41.47094959430244,40.70800348445296,40.53547020468833,1.032613552236009
40.77625785378689,41.6243204301216,41.35474780561972,41.25177536317607,0.4333070808006441
