A8,B8,C8,mean_BLB,std_BLB
39.524360941436896,39.95991170933431,40.77825158606312,40.08750807894477,0.6366090341203309
39.210077373470156,39.29245521725065,40.29166600640229,39.59806619904103,0.6020855810141617
39.97366918442742,39.43997966792627,39.356430689509956,39.59002651395455,0.33486024234637
40.39237649066961,40.86993162273514,39.1220850648253,40.128131059410016,0.9033886945581591
40.54713762452264,41.47260791002122,38.86019581786976,40.29331378413787,1.3245731921134236
40.19033112263386,38.72678454457873,40.02088671695295,39.64600079472185,0.8005602647830583
38.50745918770413,40.815234923563786,40.287227094504594,39.8699737352575,1.2091453535898329
39.84641900896516,39.73799767695373,40.19255681336277,39.92565783309389,0.2374133432648859
40.34430708583698,40.49490727412206,39.27723025381114,40.038814871256726,0.6638361630140243
40.880883851171355,40.100686511750396,40.454918701180546,40.478829688034104,0.3906478895106418
39.81831473067977,40.067649127393864,40.43394370927773,40.106635855783786,0.30966067487704074
39.0515860658966,39.73051352075397,40.3124467150256,39.698182100558725,0.6310518082371545
39.62388979724225,40.17018438497112,39.60025844588451,39.79811087603263,0.32244167260467577
39.514596974352614,39.66520433999646,39.57817628509373,39.5859925331476,0.07560730749586489
39.99926846530955,39.486039184377134,39.830411038017274,39.77190622923465,0.26156869688404827
39.74106559595107,40.40985953063244,39.74408261947385,39.96500258201912,0.3852603718978878
40.079894564784475,40.26474108227205,40.43808176448683,40.260905803847784,0.17912439679758244
40.091255395013825,40.70364029046156,39.36399034641129,40.052962010628896,0.6706454209298747
39.698850320542775,39.627702859368355,39.79574339777464,39.707432192561924,0.08434833746128956
39.40063365566092,40.046412504416566,40.293905237548465,39.91365046587532,0.46119719091749795
40.034980932318746,39.940401767639,38.98725684737571,39.65421318244449,0.5795337516177629
39.867928540139566,39.36188215966613,41.475029372557344,40.23494669078768,1.1033469662877347
40.68135083587125,40.61941909802812,39.6126759065329,40.30448194681076,0.5999213140585709
39.25969308761143,40.22995939080765,39.507341123498485,39.665664533972524,0.5041367884886127
39.57453229920794,39.419641103616264,40.30024080290515,39.76480473524312,0.47012408737799266
38.87770122447491,39.49474003500731,40.267127419217644,39.54652289289996,0.6961590234551045
38.80847571047128,39.26739874513966,39.380901156528004,39.15225853737965,0.30308525765133243
41.14519446558345,40.54435058220186,40.64373110290544,40.77775871689692,0.3220650462770747
39.849558814681586,40.4529762943133,39.03633590717341,39.7796236720561,0.7109048387439079
38.98085807854436,40.7063373347791,39.674051026976755,39.787082146766735,0.868275124286555
39.39313368141481,41.56835501596356,39.05599302800109,40.005827241793156,1.3636479526756544
39.27336303190137,39.35731716586594,38.83375998779855,39.15481339518862,0.28119129067241055
39.86354294585972,40.25489810484455,40.15092629227718,40.08978911432715,0.20271416085656263
40.23063105295587,40.55829043521566,39.29201065744043,40.02697738187065,0.6572459449935671
39.379289051163326,39.23980313832869,40.94085910541986,39.85331709830396,0.9444177004382605
39.359072117366175,40.15732133825223,41.098242766495005,40.20487874070447,0.8705601165880519
39.435402422467064,39.01325884179337,39.384046387483345,39.27756921724793,0.23033528064976874
39.15906892020528,39.417301421831944,39.48510189808072,39.35382408003932,0.17203605830283342
40.290067650314384,40.29411940795846,40.089666514030256,40.22461785743437,0.116888848911829
41.036640674304024,40.36612860317644,39.54794684270766,40.31690537339605,0.7455665804076634
40.614017678690736,40.00772104243306,39.762099193955045,40.127945971692945,0.4384994884492426
40.88704244129001,40.168388787533175,40.59127783588576,40.54890302156965,0.3611959124640771
40.01493323730181,40.23352291408724,39.553487462624744,39.93398120467126,0.3471699547796617
40.66606765213695,38.65565487804309,40.35252875421086,39.891417094796964,1.0816227865552401
41.09921041649707,40.6502103853413,40.41914740241182,40.722856068083395,0.3458026492054096
40.44230721182015,39.616047654389725,41.15237305156941,40.403575972593096,0.7688946697525474
39.4584221779579,39.656041182429966,39.98052617097419,39.698329843787356,0.26360840851618816
40.6665766440787,40.10195335055766,41.54962711321933,40.7727190359519,0.7296502492901467
40.259953918613114,40.824815944643184,40.07209608757486,40.385621983610385,0.3917794567436603
40.03441297087983,40.483515762461145,38.931020385802974,39.81631637304798,0.7988961560338232
40.25716046358051,38.256156982099924,39.57039278628565,39.36123674398869,1.0167661583404282
39.71494563442746,41.14948830478362,40.00821247976732,40.290882139659466,0.7578949602258873
39.69361654809849,39.11888757559931,39.74441135918471,39.5189718276275,0.3474127009034651
39.9747376168064,40.13778674237744,39.51507749818684,39.87586728579023,0.322913622299437
40.04192474726207,39.43453536605714,40.26705638291128,39.914505498743495,0.4306385486063
39.068468345130306,40.1117726729536,41.15929623389283,40.11317908399224,1.045414653905711
39.4160696690687,39.25768585745595,39.92771699160826,39.53382417271097,0.3501928362051197
40.6282346805331,39.62225367813467,39.25869878564212,39.836395714769964,0.7094362203464399
40.86118094175906,39.369160665694245,40.49660026026326,40.24231395590552,0.7778349885965965
39.32263716777334,40.320851506016,39.66243082362577,39.7686398324717,0.5075118042354632
39.631689274448824,39.55743931184632,40.91362156350027,40.034250049931806,0.7624624308078319
39.409733034672115,39.33363682578549,40.298432597617904,39.6806008193585,0.5364091143167771
39.61743158372121,40.20601068153341,39.39798324490925,39.74047517005462,0.4178299626495117
39.314127570568765,39.52455115582028,39.486567210678295,39.44174864568911,0.11214298521660764
39.50422960838867,40.226666630550284,39.23681597537229,39.65590407143708,0.5120595052773113
39.433620781384484,39.7134174436872,38.902625531785226,39.349887918952305,0.4118303962673578
40.11106982310872,40.82752567678424,39.38943968911339,40.10934506300212,0.7190445452695416
39.98588598795362,39.804483359960635,42.02132270101486,40.60389734964304,1.230872738504813
39.72632523446664,40.01721042615585,39.30173313281138,39.681756264477954,0.3598148609177665
40.41653535220704,40.14595366075493,39.53190787420597,40.03146562905598,0.4532902775930215
40.77771133509485,39.748175767227636,40.9012294645404,40.475705522287626,0.6330788580016485
39.15490745909551,37.98111073657174,38.8867922751993,38.674270156955515,0.6150804211719005
40.20169631313137,40.66463206165059,39.51236703843342,40.12623180440513,0.5798274225926104
39.90893039673052,40.752722425282684,38.45149381263378,39.70438221154899,1.1641706283721014
40.214085643281095,39.663937436342415,40.357249628858355,40.07842423616062,0.36602385456312125
40.64412656833083,39.965189226754845,40.685412670451356,40.43157615517901,0.4044301062121526
39.61515996480104,40.145160291953545,39.893802293566246,39.88470751677361,0.2651171871439535
39.81887556344879,39.96136831474379,40.661758302024346,40.1473340600723,0.4511654591985636
40.9664567049874,40.141137330790755,39.64013012664244,40.24924138747354,0.6697390636729486
39.255566763216514,38.40043200136789,40.67426989847494,39.443422887686445,1.1484999513302998
40.07736892511883,39.54377865573774,40.02747527197386,39.88287428427682,0.29472313809195416
39.152935621057416,40.8047805826669,40.52757312390261,40.16176310920898,0.8845963313490952
40.30009779175877,39.71737282738297,39.65821312269222,39.891894580611314,0.35474972002539196
40.21412206595055,40.237448028045286,38.969267462025655,39.80694585200716,0.7255445120104068
40.034893377399776,40.38473702306847,40.119810802334165,40.17981373426747,0.18247714373075571
40.64357508468008,39.901999338496154,41.06881971029046,40.53813137782223,0.5905135277836528
40.18890852771618,39.63559897873312,40.154239356179374,39.992915620876225,0.30993043562722167
39.729403800246786,38.83883844043368,40.21200663042448,39.59341629036832,0.6966112055033727
40.32442537524318,40.396656710698956,39.96672813060161,40.229270072181244,0.2302184718299906
40.21826882901811,40.193264767136505,40.003590411668405,40.138374669274334,0.11739419854248268
40.21378762241131,40.0981971733746,40.107165001931506,40.139716599239144,0.06430391001008995
40.16623472358647,40.84285717758564,40.36503561536292,40.45804250551168,0.3477674474779415
39.80012645004593,40.77387950978251,41.23924275882311,40.60441623955052,0.7343720361747207
41.108098997944644,40.91307757825736,40.28673929453273,40.769305290244915,0.429139596981539
40.00290336276589,40.06858044934592,39.049361535422484,39.7069484491781,0.5704329774674555
40.43874736823913,41.484898772076825,40.244985363605956,40.72287716797397,0.6670034650955595
41.107304803276286,40.15016451755831,40.69813173057705,40.651867017137214,0.48024441633227244
40.30324178196421,39.53667550698828,39.867446992776685,39.9024547605764,0.38448032633329454
40.2005770655115,40.89738332201016,39.97999061887519,40.35931700213228,0.478853963698847
39.2479961030093,40.71548432428812,40.35382216617417,40.10576753115719,0.7645447968321227
39.52118219869871,38.99652978577621,40.72963838174845,39.74911678874113,0.8887530502685038
40.07017207097483,40.33705128613318,41.20435996150723,40.53719443953841,0.592991150143767
40.28877067679893,39.825463640621756,40.82563738295145,40.313290566790705,0.5005375085499113
39.84779168448104,40.296343905315595,40.40304596386416,40.18239385122026,0.29464434461663075
39.75737358195418,39.73486915215773,39.81748013814516,39.76990762408568,0.04270796659371263
39.45090259307427,40.060578512465625,41.115701800893625,40.20906096881117,0.8422733407100066
40.7087545263598,40.86093484454634,40.606478515163026,40.725389295356386,0.12804117519565794
39.938195436993304,39.870422273250576,38.75652148352342,39.5217130645891,0.6635411948261161
40.40325797558076,38.56861111140187,40.21930435829532,39.73039114842598,1.0103263701145822
40.98634277155559,40.50473220179623,40.026053664596446,40.50570954598276,0.48014529950562074
41.20183094199948,40.21065574042548,39.9607006131488,40.45772909852459,0.6564183547936688
39.6133578610533,39.81704827814858,39.95271223144382,39.79437279021524,0.17080977867366834
41.02218640782339,40.59828364244608,40.30030317369911,40.64025774132286,0.36276744570016206
40.62508424720344,40.26976934002289,40.92769442544393,40.60751600422342,0.3293141917343146
40.63731304957871,40.11431634067257,40.948462663533455,40.56669735126158,0.42153286303940096
39.95198021681471,40.547960675347284,40.24319406915297,40.24771165377165,0.29801591092803104
39.726998734454746,40.54338078703581,39.16136199931394,39.81058050693483,0.6947901963342894
38.70677814528678,39.31134100692872,39.256745943309376,39.0916216985083,0.3344003223458645
38.86400753443312,39.6811814232227,40.53300663174102,39.69273186313228,0.8345594982984866
40.27569544401101,39.51773036720051,40.030454087715725,39.94129329964242,0.38676866343265154
39.5513645240363,41.84744185987573,40.05630273925528,40.485036374389104,1.206586996639765
40.33516698010119,41.231717037653965,39.62189797050829,40.396260662754486,0.8066465680715106
40.261720579947415,39.66323733407319,40.635396965643245,40.18678495988795,0.4903927993750318
41.179802313298765,40.283981135378646,40.71059352329013,40.724792323989185,0.44807934582896813
40.14884697930898,39.85987601201198,39.86470294970078,39.95780864700725,0.16546165156414103
41.58567579627642,40.412929660919964,39.79621906760295,40.59827484159978,0.9090123612743749
39.475404178553866,39.33235452718712,40.155222001343525,39.654326902361504,0.43964499977503785
41.38779267321276,40.213714117116425,40.01854709670993,40.540017962346376,0.7406510728757681
40.19001646410691,39.323260877951675,40.538279968330656,40.01718577012975,0.6256761814883258
39.752458860730435,39.325480977910374,39.64049643907849,39.5728120925731,0.22138971560524626
40.00056521707623,39.91363873687254,40.32037147237871,40.07819180877583,0.21418985815685734
39.246176178212586,39.61753886981326,39.550879178493204,39.47153140883969,0.19798892289712913
41.63499337467657,41.276689768965916,38.86720916084509,40.59296410149586,1.5052468086170159
40.3660899502564,39.74513102884557,40.16116113556599,40.090794038222654,0.316403447849926
40.48380872619692,41.3472597021517,41.2219566401069,41.01767502281851,0.46656739206762915
40.22664444512679,39.67634832699256,39.59846845442229,39.83382040884721,0.3424169406544063
39.78440144317767,39.31686059679239,39.91614547120958,39.672469170393214,0.31493208068459555
41.297439144006184,40.17180921167734,40.720704024275655,40.72998412665306,0.562872344642868
40.03371373088306,40.13850946560512,39.51426053751762,39.89549457800194,0.3342904152409682
39.570190311210304,39.53253040308579,40.36489018527667,39.82253696652425,0.4700689604603961
40.664639590614385,40.378151360311975,39.44995088798808,40.16424727963815,0.6349672258224673
41.24613196351598,40.04684476531848,41.31320797363541,40.86872823415663,0.7125616640301707
41.49046030063157,39.489559303229335,39.909117973795006,40.296379192551974,1.0551680619769346
40.08401254970872,38.98754338746071,40.475095691450925,39.84888387620678,0.7711466035091719
40.77276255786674,39.67026302817974,41.24842933148628,40.56381830584425,0.8095650039144381
40.59486445987915,39.62325808595885,40.02208123408926,40.08006792664242,0.48839182921664126
38.95418875557043,39.63624081382281,40.8543974443623,39.81494233791852,0.9626260651341337
39.43164714416875,39.774270539932985,40.204238527281696,39.80338540379447,0.38711770534082873
39.83811326474364,39.27164295924895,40.79393375922052,39.96789666107104,0.7693991924815281
40.410011239117274,40.96527290356023,40.52277600238969,40.6326867150224,0.29349472322950504
40.16212082248644,40.190920547186806,39.5367200226532,39.96325379744215,0.3696696522741452
40.2331151246374,41.77145297363756,40.68727280098582,40.8972802997536,0.790378514745074
40.70256437113374,40.1018323834375,40.05161640629169,40.285337720287636,0.36220017907555596
39.11077359047955,40.658355790741865,41.13502828223542,40.301385887818945,1.0582874836113798
39.99273417526289,40.52740232064845,40.62373757614021,40.38129135735051,0.339930335769806
41.54336582893728,39.76127804321773,40.442059376685904,40.58223441628031,0.8992752639190488
40.47784206411148,40.135569077928686,39.89884653198183,40.17075255800733,0.2910968301259159
39.23680772861546,41.189598130738155,40.13621238806827,40.1875394158073,0.9774064847789893
40.770619753181215,40.57587929695059,40.39635455376979,40.58095120130053,0.18718414204445774
40.39067444017276,40.057712658353736,40.13105661443967,40.19314790432205,0.1749496591807722
39.8325279293506,41.60237062392714,41.20060666625614,40.87850173984463,0.9278466891682149
40.8603921430439,40.131860040788055,39.86745508262773,40.286569088819896,0.5142296847170215
39.85653280174421,41.126478717077255,39.990225070523685,40.32441219644838,0.6978190548545731
40.6824957713751,39.461465982507086,40.09127873859954,40.07841349749391,0.6106165508298128
39.920395477715125,38.79553170910503,39.40692655510341,39.37428458064119,0.5631418545584427
39.697406484287676,39.920020559169714,40.29508163750909,39.97083622698883,0.30206054238593927
40.100519714882054,40.564054349213045,40.49455646906724,40.38637684438745,0.24998642503741514
40.69939429409885,39.9346008634395,40.54608116975526,40.39335877576454,0.4046237080481308
40.429851325925966,40.20950024516778,40.8206783674608,40.486676646184854,0.3095262703863738
40.89027520478441,41.37662980187442,41.17422238879097,41.14704246514993,0.24431385493765356
39.53063522417856,39.76345198896505,40.2639456312985,39.852677614814034,0.3747091505804325
40.22539973548861,40.231025256467944,40.02453578844612,40.16032026013423,0.11762643701687574
40.52748077229346,39.104255813399575,40.45346673430812,40.028401106667054,0.8011884371083038
40.18737415085869,39.95189691496154,40.20022708555996,40.11316605046006,0.13981094388830853
40.21397352982796,39.89286369437101,40.122983544446036,40.076606922881666,0.16550218994802168
40.71376965214959,39.71316534771947,40.9100561923622,40.445663730743746,0.6419092710944838
40.440851615714635,40.1794287869274,40.571246432481324,40.39717561170779,0.1995268449015299
40.88203709393126,39.84093830143967,40.28573066089389,40.33623535208827,0.5223836873470888
40.1875579247074,39.30062767744634,40.65067015779547,40.046285253316405,0.6860190598287085
40.60827536728673,39.933009254206965,41.1276711310423,40.55631858417866,0.599023272063894
41.184738549717196,39.23325322667909,40.198960236564666,40.205650670986984,0.9757598643840887
39.90226238200948,39.66248836433049,41.19607360268421,40.25360811634139,0.8249568410523237
40.95848246069535,40.41360323479457,40.61588393624716,40.662656543912355,0.2754343847913876
40.18425207836127,39.32769183401482,40.38033002476761,39.964091312381235,0.5597900162699515
41.33549770665052,39.27848341439833,40.44888673572552,40.354289285591456,1.0317647298736983
40.0735781599792,40.69618745255781,39.53719273232565,40.10231944828755,0.5800316686369138
41.31732057961624,40.09713891738495,39.90730099440285,40.440586830468014,0.7651837422620591
40.70544091850054,40.111883134907764,40.63950941016647,40.485611154524925,0.3253324690728323
39.60021318187975,40.99363445314006,40.500774211421685,40.36487394881383,0.7065814679375875
39.78465152602505,39.87010822440276,39.69262674933731,39.782462166588374,0.08876099069360208
39.69016401321321,39.31150816912245,40.465878109920574,39.82251676408541,0.5884559695101633
40.29489143251983,40.03976096028726,39.85418197860615,40.062944790471086,0.22126753756192627
40.35042097352325,39.37524183909238,40.12316017716146,39.94960766325903,0.5102293037142451
41.023943309570804,40.30166616837084,40.48618565250451,40.603931710148714,0.37525880102012515
40.68505833827914,41.01563317370069,39.38773992156282,40.36281047784755,0.8604602679691602
39.41453553789959,41.15257616748448,39.463607797332415,40.010239834238824,0.9895965063354384
39.523456227413824,41.04292964009901,40.67991684162249,40.415434236378445,0.7935131689655831
41.22128882865907,40.886978364571796,41.04003263981084,41.04943327768057,0.16735337042865447
39.750698736099025,39.065555475286786,39.58596566873454,39.46740662670678,0.35762760910479396
40.29311189829668,40.89392765525479,40.07266172478498,40.41990042611215,0.4250599136907913
40.843447607245984,40.994682687900216,40.73487070654697,40.85766700056439,0.13048835110243506
40.99783930834551,39.89372235489681,40.26465768862714,40.38540645062316,0.5618752168995254
38.837772352548875,38.84465179073496,40.599798461618256,39.427407534967365,1.0153261521981223
39.43468061452326,40.36838589971812,40.08695845916214,39.96334165780117,0.4789699626116881
41.60810064732128,39.99585314503788,39.93605540359534,40.5133363986515,0.948564975420524
40.6135499538088,38.998372081150315,40.63806858199286,40.08333020565066,0.9396812702834323
40.2305434300137,39.85564058039893,40.182655688142376,40.08961323285167,0.20403605202809091
40.72273044897993,40.614778179086656,40.51732319246526,40.618277273510614,0.10274832360462884
39.91307145027386,39.46772646838748,40.43704882330959,39.93928224732364,0.4851924477456579
39.891649154151786,39.110682043596626,40.17946743752424,39.72726621175755,0.5530297174482492
39.87876497349045,39.604787290762275,41.201404609273325,40.22831895784201,0.8537784879138128
40.21835641629913,37.82017012903997,40.72393840442084,39.587488316586644,1.551278011416144
40.22463728706337,39.543276556945806,39.80827855801374,39.8587308006743,0.34347078875604087
40.20404020121781,40.992533332263015,40.59667314267389,40.59774889205158,0.3942476662631135
41.221356703539776,39.46155458554929,39.01374220555395,39.898884498214336,1.1669762346821873
38.0117789093734,39.77843687709839,40.00828132836895,39.266165704946914,1.0923926915843325
40.152817476615596,41.27444723284771,38.676024890418624,40.03442986662731,1.3032503163466802
40.43224218801718,39.61337153230302,40.445363250002195,40.16365899010747,0.47660807297984586
40.1128834026968,38.73158245041524,41.638554959548856,40.16100693755363,1.4540836283274723
41.00885051696493,38.93750520744558,40.48509089481237,40.14381553974096,1.0770188015077946
40.72839495581814,40.31195572830533,40.13993976709245,40.3934301504053,0.30256972481882677
38.856680583176775,39.93824746054561,39.52490831738763,39.43994545370334,0.5457661987604399
39.16816794093217,39.77550975262306,41.17013141688643,40.037936370147214,1.0264576157604317
