D8,E8,F8,mean_WT-delta-intron-2w-47,std_WT-delta-intron-2w-47
3.1184445948966912,2.953185342517643,2.710759251958077,2.927463063124137,0.20505623973593698
3.156584410669023,2.934564007631191,3.055027683501357,3.0487253672671906,0.11114429465207326
2.723825699093248,2.7630688185687053,3.4908915066970025,2.992595341452985,0.43198299368055104
2.5601854060738236,2.7795714354810337,3.0926541950239677,2.8108036788596085,0.2676048253887664
2.225549193597774,2.3828103814963435,2.459505199945686,2.355954925013268,0.119267618756106
2.370620407981012,1.2741818305866703,1.573601814749533,1.7394680177724051,0.5667257594979694
1.2596166712770538,1.8095899003895675,1.727247371948856,1.598817981205159,0.296628082774051
0.8336197911228853,1.2783329287506533,1.5962631343151483,1.236071951396229,0.3830740266372563
1.0044831928561244,0.7670936593831872,1.3720636051704698,1.0478801524699273,0.3048108116590657
1.3506097114992943,0.8771162668144169,1.4017168009748762,1.2098142597628625,0.2892558547940028
1.198723813508499,0.7510363032299354,1.2896469581921066,1.0798023583101803,0.2883263667956142
0.7043869028539177,1.166264347959215,1.0060503332548127,0.9589005280226485,0.23452083420097775
0.9411927990711086,0.559426208024812,0.9385936332986375,0.8130708801315194,0.21966657388361918
0.5876559262943387,0.5280789413682676,0.7501958498931774,0.6219769058519279,0.11496707133570958
0.24758498038040777,0.8889044315300099,0.2840127923063347,0.47350073473891746,0.36021093799495746
0.7386542441065852,0.7501169835819386,0.7642571412787685,0.7510094563224308,0.012824759904058227
0.9211700249671767,0.5741910105033322,0.9493789411702874,0.8149133255469322,0.2089482243482848
0.5015597558802763,0.6975958371857567,0.7699870261072885,0.6563808730577738,0.13887874135890826
0.5312249345748447,0.7352282000990539,0.7569915768413551,0.6744815705050845,0.12454019008072778
0.7925741453805418,0.3540676142466952,0.6029728746083871,0.5832048780785414,0.21992061005477134
0.7672680312232579,0.9623051509114062,1.1189625394609504,0.9495119071985382,0.17619593381988333
0.8574527391766515,1.0765678695439789,1.1476689124793316,1.0272298403999873,0.1512680985914506
0.9709888868456146,0.9561271667465507,0.9271043677660358,0.9514068071194003,0.022319814066624803
1.0076188193390578,1.334337561680714,1.2732393415917855,1.2050652408705191,0.17370107989357297
1.5751144477746344,1.7699370474009335,1.8107528673906885,1.718601454188752,0.12592804909003721
1.634447534497465,1.6257729038574995,1.5218962631175852,1.59403890049085,0.06262772867957717
2.485033249439345,2.496581402916513,1.6511363451902898,2.210916999182049,0.4848186520749428
3.102932303353696,3.095017934466479,2.224509921254039,2.8074867196914046,0.5048882252003223
3.0982401638551087,3.3086281622821496,2.7452686931036996,3.0507123397469864,0.28467111449284016
4.192476675828514,4.08411643347159,3.6816831391752403,3.986092082825115,0.2691358193578796
5.383318442142719,4.965620255107652,4.158281793936779,4.83574016372905,0.6227602475787102
5.868363244114797,5.8651254499213765,4.492575159112033,5.408687951049402,0.7933786022393537
7.636687688240971,7.191367332738727,6.0416212234220446,6.956558748133914,0.8230495491466924
8.063351993891299,8.199552094074116,7.0189356245543095,7.7606132375065755,0.6459116642300092
9.56496037636415,9.460208862121778,8.063009459823862,9.029392899436596,0.8385498996495812
10.640463733730133,10.83366020474882,8.874680619546641,10.116268186008531,1.079576761049481
11.987581552985269,12.060982265554134,10.582555456984457,11.54370642517462,0.8331898366465295
13.973560037341079,13.309809414839885,12.688287097689047,13.323885516623337,0.6427520788231706
15.2241217728698,15.504704182518672,14.154413460313236,14.961079805233902,0.7125409224541724
16.63093975179492,17.57212372933019,14.51244076209854,16.238501414407885,1.5671377895642087
18.165114213595952,18.81481266008078,16.504083145142697,17.82800333960648,1.1916797089918738
20.155514906466003,19.905592239575746,18.19039820596328,19.417168450668342,1.0697379397902433
21.24010046121968,21.851923941720518,19.049790736284653,20.713938379741617,1.4733032706271187
23.205756468554974,22.381662845538735,20.116804541317055,21.901407951803588,1.5994966628330707
24.364346631687727,24.046992575342575,22.55890813625041,23.6567491144269,0.9639084548297742
