J16,K16,L16,mean_Q150delta-intron-6mon-39,std_Q150delta-intron-6mon-39
39.965695231390974,40.15951769960886,40.35321619701001,40.15947637600328,0.1937604861144512
39.43535386436378,40.19662680869005,40.175272267411216,39.935750980155014,0.4334881304343241
40.26155060787095,39.64339387497182,41.2088573326972,40.371267271846655,0.7884778177817326
39.69971838501136,40.141561430140385,40.9585070048679,40.266595606673214,0.6386410230685265
41.29235237450468,40.72120461909128,40.459132686593264,40.82422989339641,0.4260568241913684
40.68680595733711,40.00060863378121,41.844859572733704,40.84409138795067,0.9321316492155269
41.0468377107171,40.70820006975931,40.86410147397654,40.873046418150984,0.16949593501933177
40.85467022790476,40.24706957994719,40.70751544197608,40.60308508327601,0.3169762005471154
41.21623619706039,41.04917392652823,39.949043071718826,40.73815106510248,0.6884736882955849
40.98374291550152,40.32716444337338,42.56139826319759,41.29076854069083,1.1483243188680345
40.436840623316364,41.57188163505576,40.3516294657492,40.78678390804044,0.6812481677530956
40.50115879193342,41.28332434080272,40.80956190344469,40.864681678726946,0.39398525185580047
40.09298458703252,39.777641471225394,40.41251510500214,40.094380387753354,0.3174391184321218
41.479751645224184,41.0195253337377,40.18696859785728,40.895415192273056,0.6552667375203739
40.157783571717566,39.935947625826074,40.18922368819236,40.09431829524533,0.13805097583941608
40.06602151036201,40.53763784370786,40.71070702033012,40.438122124799996,0.3336650797177029
40.73727671652463,40.902041772295654,41.12386552315323,40.92106133732451,0.19399493354993907
40.307601340490486,41.637007625658214,40.37772691263389,40.7741119595942,0.7481116874178336
39.88915157968564,41.40066123591134,41.103442001841536,40.797751605812834,0.8007810711324435
40.336948824669975,41.737769641025416,41.28969838691576,41.12147228420371,0.7154018144434241
40.28926033698274,41.471343184608735,41.45776539901794,41.07278964020313,0.6785902414706287
39.60354538779443,41.070916542583454,41.341964912402915,40.672142280926934,0.9353027823677056
41.443760146044056,40.61204607495617,41.47751100339235,41.177772408130856,0.49022392141591425
41.23209442667465,41.28053830502799,41.080188267396395,41.19760699969968,0.10453263298731554
40.66639019047768,39.577036942014345,40.56892295706723,40.27078336318642,0.6027752799045142
40.62258688373315,41.00909666296369,41.481545915810536,41.03774315416913,0.4301954448743239
41.77626910590595,42.69963262231266,42.047534151385584,42.17447862653473,0.47459058217152894
41.56653679764805,41.37662043882982,41.719742349547545,41.55429986200847,0.1718879528909206
41.3150466820348,41.40203560729889,41.09347843758332,41.270186908972335,0.15909488104628744
40.53934771070142,42.242365172969556,41.33434124165132,41.372018041774105,0.85213366037739
41.54014653329287,41.87417994419843,42.16713655023064,41.860487675907315,0.31371918811753063
41.83003244966604,41.39902655781201,41.512847502195676,41.58063550322458,0.22335605994878122
40.88161949940506,42.3258923406003,40.9050766575923,41.37086283253256,0.8271629709601622
40.99884344379023,41.52032336410068,41.14913028781904,41.22276569856999,0.2684249561965032
40.91670623681129,41.83445139712039,42.11119674392103,41.62078479261757,0.6252535136275887
41.01591428526237,41.503285137823745,40.347552253964416,40.95558389235018,0.5802236137388369
41.22708806880054,40.98165112241232,41.93799587530143,41.382245022171425,0.49669314644872586
39.13408741914441,41.364624927525334,41.67237165887938,40.72369466851637,1.3852131309320976
41.08862050742008,42.607304114640115,40.689295364661994,41.46173999557407,1.011979745636431
40.765861261177285,42.36978530839428,40.71191435729939,41.28252030895698,0.9419853774664099
41.81228385797363,40.76515338039607,41.462894123606006,41.346777120658565,0.5331349998340699
40.377197929466206,40.66053130201945,40.94062573767134,40.65945165638566,0.281715455718587
40.263678442290015,39.235658794499805,40.21893939703495,39.90609221127492,0.5810431311780163
40.95117178594367,41.50928192884827,41.37870141959031,41.27971837812742,0.29192458748139133
41.56714899903429,41.84390171261897,41.484360891100906,41.63180386758472,0.1882885806546086
40.99254580897559,40.3489542724764,40.66344151142733,40.668313864293104,0.3218234319159885
40.34078860875089,41.585030487931746,40.20609511097526,40.7106380692193,0.7602349380369926
41.61707926869638,41.40268374602961,40.20640094931243,41.07538798801281,0.7601613086094455
40.40766151035954,41.215480505044646,42.45956341941642,41.36090181160687,1.0336517200679904
40.788321642390194,41.0778111861643,40.38591441571929,40.75068241475793,0.3474806740390353
40.858747970222865,40.79933858913178,40.97521827250613,40.877768277286926,0.08946923949925008
42.12745495412434,41.504620942139745,41.40915039498559,41.68040876374989,0.39008509147326964
40.833593361006315,40.542073802717546,41.12878715662529,40.834818106783054,0.2933585944114857
41.42790516718981,40.736892784824825,41.3861754470468,41.18365779968715,0.38747203288044113
40.66001158416754,40.37027658921855,40.78919561913951,40.60649459750854,0.2145258476344418
40.99067730975605,41.437355324935204,40.38500329908793,40.937678644593056,0.5281740626517087
41.6077720130519,40.903011717973534,40.0720809810512,40.86095490402555,0.7687088643572642
40.25549636981462,41.33644694505563,41.981308607787795,41.191083974219346,0.8720405754047541
40.0057634108667,42.05534384400916,41.98491855477853,41.348675269884794,1.1635287388626832
41.586065197553346,41.35987296142136,42.58045155905221,41.84212990600897,0.6493303315231547
42.18491022257756,41.38033608539325,40.534626546518,41.366624284829605,0.8252272795861667
40.600288971188476,39.70051729919034,40.2194188656131,40.17340837866397,0.45164697399025416
41.77559096216048,40.10532392956488,41.57381888668172,41.151577926135694,0.9116817216638976
40.635756298148365,41.66177883914719,40.84274648988121,41.046760542392256,0.54258350866563
41.596795351993,40.98031822168981,39.88559150300765,40.82090169223016,0.8666688384811632
40.50598562184472,41.200149993696975,41.39259204752339,41.0329092210217,0.46636342646850304
40.58483112164292,39.70962488036474,40.89328039992062,40.39591213397609,0.614025964572808
40.37501357510938,39.775498758848805,40.33311478529834,40.16120903975217,0.33469119011833104
40.177426105414895,42.20864809343015,41.14309978127249,41.17639132670585,1.0160201456650186
40.67870460608355,39.52802399704994,40.75661399545785,40.32111419953045,0.6879400556669849
42.09657067107202,40.904822526034145,41.960473802363154,41.65395566648977,0.6523273227565853
41.71047544585328,41.404148590176945,41.143002432872116,41.41920882296745,0.28403611227141035
39.822330142831326,41.18890908387502,39.538647698793646,40.18329564183333,0.882362016620727
41.57514999442146,41.801431259524534,41.305696182920684,41.56075914562223,0.24818065786988336
41.62034743490421,40.367688986291924,40.923116357154036,40.970384259450064,0.627665506588131
40.51748119584424,40.412600463362146,41.26238235931115,40.730821339505844,0.4633225985680332
41.28060741800644,40.706537226763146,41.033146109417785,41.00676358472912,0.2879430053417497
39.986062479933246,41.020100356612,40.484367377838225,40.49684340479449,0.517131821722504
42.894097524187345,40.60954533638563,40.87963690314195,41.46109325457164,1.2483442198211385
40.63613524769431,42.04078262837937,39.03666799244762,40.571195289507095,1.5031098047321276
39.70743268782776,40.29045986918972,41.983997189046605,40.6606299153547,1.1825632665362076
40.70767044514275,40.84454880516952,41.500839365858965,41.01768620539041,0.42398308187234085
40.23244776885105,41.73857850900529,40.914327169825185,40.96178448256051,0.754186050658877
39.25581599799455,40.39446655106234,39.324107037126815,39.65812986206124,0.638599801270929
41.639630551979906,41.55597460908247,41.3770969822106,41.52423404775766,0.13411400463360978
40.162217749963304,41.60386308767311,41.46655279013388,41.0775445425901,0.7956637998727354
41.23900399816979,42.20915514230688,41.865908990135864,41.77135604353751,0.49193851790690935
42.1728126166154,40.80195218545618,40.75940595944871,41.24472358717343,0.8040301488531222
41.2318342794598,41.18940801014171,40.716514117258654,41.04591880228672,0.2860604516022662
40.81683137976426,40.3639612375882,41.53920537126841,40.90666599620696,0.5927498521054149
39.671787786170064,40.847947398194584,37.93123666333778,39.48365728256747,1.467428087674676
40.90352756462496,41.67568327175728,42.54208479148369,41.70709854262197,0.8197302213871154
40.46671649800038,41.361297767458346,41.36345828553328,41.063824183664,0.5171115529250067
40.70956648183894,40.67997420013104,41.45336567884083,40.9476354536036,0.4382250806640833
41.66971672874617,39.87842070703119,41.391831798120954,40.979989744632775,0.9640517450422458
41.918822136086874,41.379466912962286,40.75235056075245,41.3502132032672,0.5837857643553738
42.625212227266154,40.775242523325296,41.47630382916272,41.62558619325139,0.933975853299047
41.278730710021335,40.482052133727954,41.9887181585419,41.2498336674304,0.7537485700716395
40.42608078445012,41.32423172214871,40.524612575613475,40.75830836073744,0.4925739200472775
39.353589907737444,39.51627937077087,40.12048848847481,39.663452588994375,0.40407712804110263
40.454459433827566,40.915158108501906,40.994289532581334,40.78796902497027,0.2915251809146839
41.320655362645546,40.5974371094677,41.767580022879095,41.22855749833078,0.5904829564942866
40.40779782655951,41.52071204308183,41.42821868384966,41.11890951783033,0.6175747999004252
40.889215268252265,41.90591561301839,40.790670834923645,41.19526723873143,0.6174087667360523
41.77002274945947,39.79534426726293,42.78272357648603,41.44936353106948,1.5192845470969012
42.78726895564533,40.934351558303845,42.2132663018018,41.97829560525033,0.9485431679797713
41.606771744568036,40.868053147390334,40.60994001435843,41.028254968772266,0.5173652890064582
41.25670311365812,41.85114099823106,42.022369857515116,41.71007132313476,0.40185430268441147
41.822523641180545,41.56996377971058,41.410762348925125,41.60108325660541,0.20763707961638186
40.93564605556185,40.90616601267864,42.74494471647163,41.528918928237374,1.0532123748181839
40.73697901981239,41.81151788027282,42.18501188154444,41.577836260543215,0.7517679939406617
41.75292806160345,41.64018862269791,40.835668751361126,41.40959514522083,0.5002211255512765
40.81273963702585,40.998688035609995,41.01553926226843,40.94232231163476,0.11253774090976067
41.38267779596123,41.54397720224205,41.84492570010481,41.59052689943603,0.23461337760861342
40.633170889571375,39.19600442316028,42.846875631767446,40.8920169814997,1.8391482049957555
42.009989441229195,41.95396010041301,41.441216363913064,41.80172196851842,0.3134613851369592
40.93062409918779,40.99508702101244,41.86441420628631,41.263375108828846,0.5215120943726108
40.16816716046868,40.60398679840642,38.36489585112649,39.712349936667195,1.1871011219282448
42.36700500011914,42.10751442004776,42.65342400966205,42.37598114327631,0.27306546535161513
41.345819795092545,41.95528794571282,41.63782931951337,41.646312353439576,0.3048226173589632
41.8419561680372,41.9132244066722,42.32567364820929,42.026951407639565,0.26114368308994546
41.76009457961274,41.509848943444155,41.70397418384118,41.657972568966024,0.13131196074119353
41.802593161296834,40.32902606026302,40.58458111054166,40.905400110700505,0.7874284878384131
40.737250143941566,41.2050676182231,40.712122351381424,40.88481337118203,0.2776327404154948
41.24851223260647,41.18084306514306,42.50889135536203,41.64608221770386,0.7479802705126211
38.59970404238051,41.09898475530475,39.29496316001783,39.6645506525677,1.2899795372352798
40.477768599927856,39.99685710961364,40.084291594289915,40.1863057679438,0.2561720790772753
43.19377275693192,40.971521313334804,42.456588859340485,42.20729430986907,1.131906002696109
41.23929960091311,41.25959455598383,40.47215857179901,40.990350909565315,0.44888244061236615
42.02874169407402,41.389708020867715,43.24976308032367,42.22273759842181,0.9450804273868474
41.90824103516791,42.05843656093749,41.90050388636993,41.95572716082511,0.08903303612403501
41.433107425378054,41.785025527157465,42.87680908378878,42.03164734544143,0.7527850693024779
42.13453134550149,41.600488714954714,42.56326017954834,42.09942674666818,0.4823447656017145
42.13408918489602,40.53642641375023,41.91356052388301,41.528025374176416,0.8657999747752216
42.24118163484951,42.289881134065986,42.2223590688802,42.25114061259856,0.03484527586478487
42.024394603738806,40.27167117596234,41.769357811659106,41.35514119712008,0.9469379105248917
42.13681772947096,42.01310643943742,42.05901852510635,42.06964756467158,0.06253681461347425
41.46043833795692,41.69055699162389,42.289446601270605,41.81348064361714,0.42795600629633584
41.97137067640656,41.201344971299584,42.11777291342845,41.763496187044865,0.4923097559201698
41.4193275406792,41.381661755586904,40.775664952241975,41.19221808283603,0.3612368486151891
41.60566701053523,40.50489132083675,40.69247602372173,40.934344785031236,0.5888991025896004
42.470884256209075,42.862848968178355,40.05477813901932,41.796170454468914,1.5207710153364549
41.35397950698463,41.90148473795072,42.19864490826228,41.818036384399214,0.42847127186280215
41.197687026151314,42.068642196323864,41.22696497653625,41.49776473300381,0.49461106759729984
41.145418676873376,41.21646182859456,40.39752066822122,40.91980039122972,0.4537001919230322
40.90365058847482,40.83779639640309,41.113435346627334,40.951627443835086,0.14394631536748406
41.83911491215729,40.82512439700664,41.59991479474533,41.42138470130309,0.5300461648783468
41.083769953115365,41.98284040855852,41.66055052228395,41.57572029465262,0.4554986790350554
41.754842135995126,42.468776339170475,40.287707987669755,41.50377548761179,1.1119984869267359
42.073147620354376,42.0964992769554,41.55943529946677,41.909694065592184,0.30355761792825237
41.250338658821256,42.15430336722191,41.083953421349946,41.49619848246437,0.5759752957535543
42.914408027222876,41.85942614465754,42.59687861559783,42.45690426249275,0.5412405267352628
41.07340958437466,41.090118429361084,42.48397553149739,41.549167848411045,0.8096103072732858
42.54636038969738,41.60815807187997,42.064128700407586,42.07288238732831,0.4691624106485068
41.84461133759314,41.260096645958036,42.350762486209284,41.81849015658682,0.5458019153920347
42.241608816073075,43.293503269867934,41.8532349531259,42.46278234635563,0.7451721304007362
42.32035220057856,42.072476133511586,41.66401757006044,42.018948634716864,0.33142522784144696
41.833185371192165,41.20461237294932,41.29322715674116,41.443674966960884,0.34022332552300394
42.32027874200848,41.264343420543796,43.15109727739772,42.245239813316665,0.9456125843614281
41.48500507403731,41.908540102692825,42.696226910500336,42.029924029076824,0.6146666799733924
41.454847652303755,41.49733121261509,41.26506423831786,41.4057477010789,0.12367332268928986
40.21305102787781,41.67970038907185,42.12594800108054,41.33956647267673,1.0007807044171806
41.99249816495569,43.10732508188061,41.97483184601208,42.3582183642828,0.6488055798687966
41.45217022242515,42.13635691669602,42.31875147504701,41.96909287138939,0.45686290338368424
41.55826772525835,40.695691178353414,41.40951535846745,41.22115808735973,0.46110565058559866
41.04716036938104,41.48084628774047,41.3972092583285,41.30840530515,0.23007710777239926
41.72140779190321,41.181099287918414,41.20248527216217,41.368330783994594,0.30596056970758845
41.25200431475762,41.33616762623632,41.27322767525772,41.28713320541721,0.04377086447087358
41.36669283366037,42.01618951512188,41.11186430289225,41.498248883891506,0.46629525853567544
41.85593555233742,42.43003614484826,43.00100776957659,42.42899315558743,0.5725368211243751
41.863713287825824,42.603013006505094,41.426394387044176,41.96437356045837,0.5947328911203515
42.860556121095726,41.88305161607997,40.84563405656708,41.863080597914255,1.007609479265667
41.889578824982316,41.57005374816842,41.52959741663579,41.66307666326218,0.1971968575768699
42.21997757389841,40.65301734481807,42.46128789778792,41.778094272168126,0.9817872668992568
41.22940882952684,42.19244664825851,42.37247777236096,41.931444416715436,0.6146082294200317
42.302341271685606,41.323376989733426,41.19263556562549,41.60611794234817,0.6064804392803759
41.72640264416676,41.308442370000265,41.74525936100886,41.593368125058625,0.24693300379698196
41.18758660143042,41.86276617144412,42.274985158980385,41.77511264395164,0.5489729149984028
41.79683625970642,41.96790167005836,41.15761892146773,41.640785617077505,0.4270870935354633
41.93130131717268,41.79429107856178,42.19242145333277,41.97267128302241,0.20226357651497354
41.95983075043894,42.05870988556742,42.09372988122415,42.0374235057435,0.0694411749667635
42.300812125460155,41.5455262499585,41.67755999105033,41.84129945548966,0.4033883334880111
42.02241355299952,42.06594414247441,42.06307346903369,42.05047705483587,0.024346052924244518
42.116404615618315,41.63330273637993,42.633504327894165,42.127737226630806,0.5001970881274418
40.92796015954621,40.22984531429234,40.03002715410756,40.39594420931537,0.47144729584538503
39.09937899234212,40.92463429617037,40.557468035367386,40.193827107959955,0.9654352770137365
41.94847231899939,41.47607053660277,42.1969786147336,41.873840490111924,0.36620287640990673
42.71539454646805,42.21603927254562,42.21522736287281,42.382220393962164,0.2885375655314948
42.30520735423972,42.39620089197122,42.1495889481003,42.28366573143708,0.12470923722674472
41.70035964301708,40.860344119015785,42.3562258860562,41.638976549363015,0.749827632446882
40.362325919034426,41.70844177078013,42.9480528120965,41.672940167303686,1.2932289682276528
42.14458817493401,41.80367129518528,41.217035707265254,41.72176505912818,0.46916933904335634
41.7312013076745,41.461754546967896,41.62219909483172,41.60505164982471,0.13553934988232152
40.90361229511077,41.156258959632716,41.81888445015674,41.292918568300074,0.47269193554730715
41.68891114721345,41.5339357074358,41.784262855839835,41.66903657016303,0.1263414793989826
41.98619177209051,42.16875326537954,41.54408697193094,41.89967733646699,0.3211939526534486
41.05605075804499,41.954457154029576,41.99190755899661,41.66747182369039,0.5298371663485565
42.08073009750938,42.18185124123201,42.15483043934917,42.13913725936352,0.05235530871353588
42.069274397401244,41.099446823191016,42.48908079537023,41.88593400532083,0.7127278012571094
41.028015346240466,40.63275100993302,41.79960982150907,41.15345872589418,0.5934575828670332
42.68322796320253,42.2562904293595,41.144072023132026,42.02786347189802,0.7945970098955284
42.49883159644533,41.99500770605309,41.37371324439103,41.955850848963145,0.5635803147069793
41.09880505876708,41.95818036178086,40.880624749691755,41.312536723413224,0.5696862668526375
42.41439781600348,42.01751346432811,41.89767333073641,42.10986153702267,0.27045734102891084
41.95020817446959,41.41721778851545,41.764317916291844,41.7105812930923,0.270528014047626
41.207229415287394,42.07333287095022,42.456863884541335,41.91247539025965,0.6401585143599062
41.738706063884216,41.43015617873701,42.10060098376196,41.756487742127725,0.3355759231636002
41.4380484905195,41.665316580438436,41.443376963834254,41.515580678264065,0.12970246126017243
41.90687280205,41.82533095823366,42.61323658319195,42.115146781158536,0.43328092069753693
41.83949530919439,41.93272898852333,41.033019781341004,41.60174802635291,0.4947342642732998
42.15542548356056,42.0173040732612,43.01337002684825,42.395366527890005,0.5396439794338918
42.413522195413236,42.83650886326171,42.89819105722203,42.71607403863232,0.2638264327913164
41.58731105815592,42.36832988653412,41.37129174674576,41.7756442304786,0.5245219737017708
41.06563887038062,42.50576644053493,42.56659888897967,42.04600139996507,0.8495635136679703
42.06947611749679,41.037501484539746,42.07575623367717,41.727577945237904,0.5976319947694232
42.768080660017034,41.709622471149544,41.68121858547879,42.052973905548455,0.6194634354788323
41.7074177961591,41.58288491557563,42.61160729257868,41.96730333477114,0.5614470608360626
42.11428745874228,41.40003401389279,43.02572031896011,42.18001393053173,0.8148337053910293
42.19650696126568,41.88321929024095,42.91249542433919,42.330740558615275,0.5276043347520124
41.67926039792963,41.03132238768191,42.533982397878475,41.74818839449667,0.7536976038797285
40.986834976994764,42.05146131154901,41.38940951312005,41.47590193388794,0.5375574501337702
42.4188858203585,40.15442379329629,42.1020745026034,41.558461372086065,1.2262069542923075
41.08250687046065,41.866165850537946,42.16656247108114,41.705078397359905,0.5596927835765836
41.659166227687614,41.12715047988401,42.081066299792354,41.622461002454656,0.4780160070932818
41.99512697728948,42.52363409447541,42.73012914149833,42.41629673775441,0.3790752253297657
41.60663619634469,40.68626574298905,41.351589271724684,41.21483040368614,0.4751817376992757
41.97016755614757,41.178010594848686,41.86524580794366,41.67114131964664,0.4302738396839355
42.14766944590163,41.98367704154237,41.6101492885679,41.9138319253373,0.2754827309983237
41.73323349465579,41.58867944387831,42.16409899734075,41.828670645291616,0.29934612561020757
41.890565602519075,40.69586381491367,41.6289307740532,41.405120063828655,0.6280099647579651
41.68180348481599,42.190460033895455,41.743558990886406,41.871940836532616,0.27756854099303807
40.74656458443602,40.82825620553115,41.48603858764422,41.020286459203795,0.4054160382858259
43.03209590426998,42.85474185826738,42.365098842337254,42.75064553495821,0.3454682381226798
41.6934323571793,42.261617732504405,41.86181201683765,41.93895403550712,0.29184212078902083
41.53240302201713,42.51917574197088,42.25647398816951,42.10268425071917,0.5110465367459335
42.26269805719704,41.77319458827867,41.81472169843495,41.950204781303555,0.27142247664566294
42.182239063974706,42.29704493733352,42.41575381052024,42.29834593727616,0.11676280942232742
42.540996967926915,41.5245943866689,42.69758027238606,42.25439054232729,0.6368527336984288
42.03645126967836,41.763682540499154,42.290404355973024,42.030179388716846,0.2634169130715014
41.335784836218764,42.6596615128071,41.92153592363867,41.97232742422151,0.6633982183441824
42.12582453243598,41.28024622173227,40.62906829408293,41.34504634941705,0.7504792479963501
41.37234932181154,42.13928229144436,41.41748599413119,41.64303920246237,0.4303512894355236
42.652468733866165,42.22343981235726,43.09223832912788,42.656048958450434,0.4344103235326729
42.4496825974801,40.25690169078,42.0663608516306,41.590981713296905,1.171136635952141
42.28666083732237,41.65406150278146,42.30096163372091,42.08056132460825,0.3694288858604851
41.62881688925982,42.31152772818907,41.19412716879995,41.71149059541628,0.5632692152053158
41.42425585381785,41.27152205115223,42.48871162484307,41.728163176604376,0.6630666333091124
41.6763341598677,42.00028229717924,41.70283046830723,41.793148975118065,0.17987126902678682
40.609073149081404,42.011706506294026,42.043886286901476,41.554888647425635,0.8192582634621978
41.20975580249279,41.6213972240212,41.49927354224013,41.44347552291804,0.2114171922992153
41.56610818546829,39.271140956577085,41.574636235625896,40.80396179255709,1.327468631765249
