A21,B21,C21,mean_HdhQ150-NB-64,std_HdhQ150-NB-64
41.06801315707871,40.922630517587706,41.839874980473624,41.276839551713344,0.4929915805526449
40.84790174577026,41.552111013185275,40.508817919923715,40.969610226293085,0.5321887214937947
40.45784965745584,41.247840794199476,41.32626833013705,41.01065292726412,0.480344991575176
41.77644600846294,42.1528073048101,41.332669822863856,41.75397437871231,0.41053027041988044
41.23641372337386,41.1419179248041,41.07616475470214,41.151498800960034,0.08055295079029505
40.225137270355724,40.755749112192845,41.3296165497193,40.77016764408929,0.5523807927348726
41.43419115081534,41.227041281131655,41.07179290166159,41.24434177786952,0.1818174995371967
41.69295108817687,42.06432567114701,41.55766377120847,41.77164684351078,0.26233821041360855
41.18857359010396,40.12990947544035,41.937671308430694,41.085384791325005,0.9082877613120389
40.28835781388811,41.483640711768196,40.33689531996031,40.70296461520554,0.6765207669999169
40.629565431972054,40.33126078092154,40.96544916592472,40.64209179293943,0.3172797018524012
41.279498500947795,41.237631391701086,41.364787053254446,41.29397231530111,0.06480169012239409
41.622676347580935,40.89332872651492,41.72185566193438,41.41262024534341,0.45244546107161204
41.182585771047705,39.78862460707572,41.09735697062336,40.68952244958226,0.781363346388958
40.94347958490386,40.027840748153636,41.96917546312756,40.980165265395016,0.9711871592311899
41.245048873394495,41.117244693695895,41.5580906426176,41.30679473656933,0.22681644866405468
41.831278484232676,40.69803157675687,40.42016264838397,40.98315756979117,0.7475189626180699
41.601119721554674,41.0664335754265,40.878097245702534,41.1818835142279,0.37508251282054633
41.753775250495934,41.819560410065364,41.85720749092433,41.81018105049521,0.05235013256400702
40.44730639926651,41.66669636847954,41.46958236469445,41.19452837748017,0.6545754319909948
40.80833712599212,40.533304161071065,41.13814761414941,40.8265963004042,0.3028348539560666
