A19,B19,C19,mean_HdhQ150-NB-62,std_HdhQ150-NB-62
2.5884534320694956,2.662283601003751,3.2909177015551254,2.847218244876124,0.38602413053350165
2.812542857641715,3.308016307742159,3.034272057062975,3.0516104074822827,0.24819135507719917
2.712699117916638,2.5269546758067056,2.7821021529861727,2.673918648903172,0.13192043950972857
2.3777302456795955,2.4347465465876232,2.472077865388865,2.4281848858853614,0.04751483851998182
1.220764577510335,2.0426147819099874,2.2215111527958835,1.8282968374054018,0.5336877017403918
1.4048232549275643,1.8871604444283054,1.7232417989953759,1.6717418327837485,0.24525797843030006
1.6686928967866548,1.5769727951467967,1.4337752868469855,1.5598136595934793,0.11839509202093006
1.7016854808974424,1.1607601836572308,0.8851007484518142,1.2491821376688292,0.4154112273148699
1.7980764625564583,0.7466928888641226,1.4940930759120583,1.3462874757775463,0.5410515006271207
1.2791642425343324,0.7166682446222259,1.3587290767885694,1.1181871879817091,0.349993910118252
0.9030330945751089,0.2801436844686096,0.9104236106486406,0.6978667965641198,0.3617776993072222
0.36325323832078693,0.9546430008069272,0.44294039013743713,0.5869455430883838,0.32091833205766307
0.45174227672038836,0.9170294567114564,0.6059353539986762,0.6582356958101737,0.23701167541116988
0.2523646068412197,0.6272502365333285,0.5273240251878619,0.4689796228541367,0.1941336158427281
0.43333500052874047,0.3054102007382957,0.3452966931600758,0.36134729814237065,0.06545536678210272
0.6601911798678218,0.13337477232747152,0.4292040034647438,0.4075899852200124,0.2640724448933338
0.29065901751056616,0.8417593628959343,0.477615038952477,0.5366778064529925,0.2802573916056149
0.0241856482135146,0.4375450737393509,0.8324733961451101,0.43140137269932516,0.404178895615462
0.5920361605002138,0.8638074424110114,0.8405788224452004,0.7654741417854751,0.15065006541853554
0.6157827825851938,0.4198674877279478,0.6569929467972478,0.5642144057034632,0.12669488527706527
0.2835696233261826,0.5035420502429641,1.1458045382353788,0.6443054039348418,0.4480212086821959
0.6333446970659813,0.9892585034112448,0.9176415042013828,0.8467482348928698,0.1882499697522697
0.43546593973490116,1.2380992349555122,0.5754751286507921,0.7496801011137352,0.4287371933624201
0.7980009348467034,1.3713032410363057,1.3580151584500517,1.1757731114443535,0.32722775912688007
1.4823259416674168,2.150178406362615,1.598017284991617,1.7435072110072163,0.35690645494146106
1.850378987157528,1.8235130842458158,1.9897252233492762,1.8878724315842066,0.08922408630840298
2.3992862522863336,2.372635431351234,2.6530797762386866,2.4750004866254183,0.15479580616413177
2.3430246424210783,2.88356126017328,2.9470368918992556,2.7245409314978715,0.3319236329021304
3.0419042700956784,3.6103371023338533,3.401704098478224,3.351315156969252,0.2875469618364524
3.7652202110297397,4.384977251268843,4.1051521919030245,4.085116551400535,0.31036392734859214
4.760455170213225,5.062604736189931,4.675250351845035,4.83277008608273,0.2035508291820829
5.627277575393273,6.562440208276095,6.359152718474141,6.182956834047836,0.49184960074362033
6.66235174643036,8.498894660126586,7.182669106994453,7.447971837850467,0.9465789046411818
7.7372129577584925,8.703669228738677,8.349332732314362,8.263404972937177,0.4889244479496998
9.201942321140056,10.897033220164666,9.925558404113003,10.008177981805908,0.8505602770836589
10.481695926360308,11.865573556747702,11.151626142562192,11.166298541890066,0.6920554771462939
11.897182599665488,13.802841435995363,12.981650021917254,12.893891352526035,0.955855683751748
13.558157019898317,15.187086656365073,14.545338582342527,14.430194086201974,0.8205465443127076
15.40003650034914,17.337556263617984,16.186914519206226,16.308169094391115,0.9744345602793397
16.701054095292925,18.612867547428152,18.66185110960625,17.991924250775778,1.1181946011666097
17.808897917846757,19.491550488438346,19.770956452005837,19.023801619430312,1.061371836921604
19.550161827371802,21.481086487378956,20.38706346127758,20.472770592009443,0.9683113109169244
21.26200682634048,22.294381421350298,22.681099640788467,22.079162629493084,0.7336180547674919
21.26975625722139,23.52386185183506,24.00502755562784,22.9328818882281,1.4602637628217023
23.392884826022534,25.42426583177468,24.798633494515194,24.538594717437473,1.0403568242774726
24.23067641813,25.679897288335685,24.651092891621946,24.85388886602921,0.7455903285898865
25.986324865627687,26.692316544425044,26.33322494213101,26.337288784061247,0.3530133832324252
26.233206909082483,28.32996051209748,28.11468162206384,27.559283014414603,1.153449014032752
26.964732351612074,28.74254867485544,28.735684423368667,28.147655149945393,1.0244469432819183
27.722352780996427,29.38517369804009,29.675154744663136,28.927560407899886,1.053762933400984
28.68814696532719,30.371331962297987,28.82453212613517,29.294670351253448,0.9349066245058485
30.520692950171952,32.54232058041025,30.88652994232116,31.316514490967787,1.0772230980125979
31.122439575102174,31.741133573750048,31.43997334507303,31.434515497975084,0.30938310726659324
31.591485744237698,32.48696873806568,32.03943218518043,32.039295555827934,0.4477415125487754
31.607150212760555,32.160883023754096,32.32201795067394,32.0300170623962,0.3749711929721335
