G2,H2,I2,mean_HdhQ150-1mon-69,std_HdhQ150-1mon-69
1.0108757478647745,2.127443972185262,1.2082786886833348,1.448866136244457,0.5958967107087716
1.1773184333884692,1.9466174940399188,1.774147554238633,1.632694493889007,0.40368550555043076
1.6270318929299767,2.779147302488769,2.0204259665186868,2.142201720645811,0.5856316930935589
2.5681388633854385,2.843761812676868,1.9902543722746118,2.467385016112306,0.4355826454425795
2.6591660549195955,3.640341399042356,2.494937332508533,2.9314815954901614,0.619358082320102
3.3085636620053682,4.147617916377236,3.3526697353194077,3.6029504379006703,0.4722111106362392
4.073395890112633,5.056246005567795,3.961922134970935,4.363854676883788,0.6022133455420526
5.073112929759907,6.023604270129261,4.728331601351219,5.2750162670801295,0.6708252677386489
5.70089960645344,7.081684601573129,6.187061557239963,6.3232152550888445,0.7003893008644287
6.799171833576323,8.132850883061097,6.581620080731302,7.171214265789573,0.8398755437858333
8.201398112450212,9.866483817547596,7.450192152777256,8.506024694258356,1.236614074021374
9.03606994957477,10.78856190884603,9.152918452262652,9.659183436894486,0.9798138562123959
10.365485876565039,12.243780539674912,10.192046209882383,10.93377087537411,1.1378111969548683
12.036931184539124,14.1888323292514,11.356022753415552,12.527262089068692,1.478688885529815
13.642549804838614,15.497226196996353,12.798129755264162,13.979301919033043,1.380699782810752
14.392497833793206,16.791117961209334,14.5911223188983,15.258246037966947,1.3312156742314252
16.04058614619356,18.554161338405592,15.86396010760219,16.819569197400448,1.5047945411599308
17.797545788830362,19.883408485975316,17.577693509282224,18.419549261362633,1.2724962193729144
19.56464956112302,21.52987988587443,18.464577668043198,19.85303570501355,1.5528664938272392
21.21545265539271,22.457218530549383,20.455129031363864,21.375933405768652,1.0106463991516272
21.684708132967245,24.624315430963605,21.68636609581695,22.6651298865826,1.6967046546744144
23.12646089929844,24.684794525895082,22.81979780558122,23.543684410258248,1.0000548911277753
23.951751048085875,26.275306709051648,24.660583936821638,24.962547231319718,1.190845960155899
26.51035366995756,27.527472619338685,25.156627028071295,26.398151105789182,1.1893986993277208
26.376660163594657,28.54668075023384,26.195465129208518,27.03960201434567,1.3083090794022096
27.225149673363852,29.36310113659256,26.648777468802177,27.745676092919528,1.4300695991710866
28.293881588017587,28.878549845139084,27.695703760494112,28.289378397883596,0.5914359001878581
29.49120541922559,31.980783186845834,28.74802747152032,30.07333869253058,1.6931735704466422
31.27093430544738,31.76572503923163,28.741057944231475,30.592572429636828,1.6224314730703038
31.179269814683213,32.070666665522744,31.70664666056993,31.65219438025863,0.44818620521495695
31.323611934920265,32.67161392473679,30.926220573204947,31.640482144287333,0.9148248657973482
31.648982328299457,33.25642474438752,31.60795705881411,32.17112137716703,0.9401240967867969
32.549536352298766,34.2298990997784,31.658256157649173,32.81256386990878,1.3058424337246173
32.55358683486011,34.17302399473054,33.38723999196242,33.37128360718436,0.8098364855658763
33.224207238331665,35.21779174023739,33.4468842027928,33.96296106045395,1.0924039014118025
34.57475231363814,35.00657197281616,34.126444295804,34.5692561940861,0.4400895789021864
34.66670075561232,35.602715923935776,34.496678396831655,34.92203169212659,0.5955880860096081
35.05730074304001,35.518693262388204,34.0446583690775,34.873550791501906,0.754001160603924
35.66422460226586,35.99543803144571,34.907018565393635,35.5222270663684,0.5579307382381642
35.63699461801841,35.7507896018724,36.2956683150437,35.89448417831151,0.35206371335562237
36.33822176483515,37.30659316779437,35.96586738560812,36.53689410607921,0.6920906227773064
35.80321319504014,36.463844373699494,35.505938204636614,35.92433192445875,0.4903043617429528
36.678217727369166,37.37697146899316,37.546540265676704,37.200576487346346,0.4602525391519828
35.30799500200329,37.64668572921794,36.00826612902435,36.320982286748524,1.200296682435756
36.20678326545978,38.262646679642096,36.22372918109944,36.89771970873377,1.1820917975982008
37.56480413668623,38.3690829173882,37.14072371917927,37.6915369244179,0.623909031486803
36.46577270808486,38.58161150863305,37.30210328103181,37.449829165916576,1.065626886051136
38.521528450823645,39.66110083179302,37.49682511942854,38.55981813401507,1.082645793721043
37.13250268096361,38.19532965461704,37.40589585010831,37.57790939522965,0.5518983500249268
37.08627356050149,38.019921822534194,38.85253853465586,37.98624463923051,0.8836139452484804
38.7431694928711,39.10562150947124,37.52558921732015,38.4581267398875,0.8276850483918431
38.040177398401454,39.092437643725695,38.596607617494996,38.57640755320738,0.5264208752703259
37.648717455229125,39.76336544284108,39.06888970054413,38.826990866204774,1.0778776889883537
37.94776241632341,39.175515350791464,38.865252004098785,38.662843257071216,0.6384131050336321
39.2638791389339,38.83206014000409,38.90207681208997,38.99933869700932,0.23175810159028942
38.79624535089368,38.87958865085335,39.74053471154197,39.13878957109633,0.5227900505456241
38.300362382045044,39.5840554263728,38.9752112160381,38.95320967481865,0.6421292773857056
39.309337710367735,40.024209087885986,39.08405341828583,39.47253340551318,0.4908643366102618
39.533602168175726,39.011921567880854,39.10239092654676,39.21597155420111,0.2787706609648367
39.47627854336936,40.56259601494777,40.62398968732649,40.220954748547875,0.6456386633956651
39.09564349765026,39.36948296018777,39.2942983806558,39.25314161283128,0.1414829405406515
39.73825001205859,39.0741773820578,40.14248023173105,39.65163587528247,0.5393924834219522
38.56612143448126,39.98962902084687,39.13976092862635,39.231837127984825,0.7162066614995541
39.30822734423442,40.47988383344526,39.68373429879929,39.82394849215965,0.5982806592162588
39.72251908592412,41.667614804362394,38.73782123905977,40.04265170978209,1.490901155833548
41.07316149618308,39.79228663365513,39.49192126293543,40.11912313092455,0.8397599304389205
39.85630661258216,39.816261143688145,40.1409451785478,39.93783764493937,0.17703223590948386
39.461892983248724,41.275201275656414,40.34034045049678,40.35914490313397,0.906800389505795
39.87733627009734,41.32804383479288,39.19356843264562,40.132982845845284,1.0899599485126332
40.43294065187092,40.02204668260778,40.427544896003056,40.294177410160586,0.23568756480595476
40.15510403087878,41.58027907366666,40.05360030303059,40.596327802525344,0.8536368253989673
40.32534228750211,40.36732492703919,41.26921010942731,40.65395910798954,0.5332363280790829
40.13656886527641,41.524723188833875,40.68887453348589,40.78338886253206,0.6988868472786613
40.179603038381714,40.697934202250686,40.107369810672196,40.32830235043486,0.32214156702283575
40.14509192005437,40.84603809112065,40.63813247010756,40.54308749376086,0.3600090892320322
40.06308394447268,41.84248184743466,40.50448951076131,40.80335176755622,0.9265814646693423
40.33289760818126,40.582106365228825,39.75814168101214,40.22438188480741,0.4225650208826894
40.431237145571274,41.147386139226334,40.81379319863416,40.79747216114392,0.3583533556098748
39.81488189114516,39.873031437323924,38.6608881750713,39.44960050118013,0.6836634350666994
41.361313348151576,40.7758278276175,41.26135460344349,41.13283192640419,0.31318825420787594
38.98618233540901,40.76103441094533,39.97543630421188,39.90755101685541,0.8893712844973665
39.74785104486937,40.48775060097322,39.980834238036735,40.072145294626445,0.37830691253572846
40.33201717437308,41.589625262189436,40.32143869555104,40.74769371070452,0.7291532960173046
40.60163169955821,41.11611914842144,40.652607866396494,40.79011957145872,0.28347210714863597
40.076870818729425,40.879227994829584,40.44415230614014,40.46675037323305,0.4016556534982511
39.84610103227086,41.050775024361414,41.523122725654254,40.80666626076217,0.8647498229945405
40.571986231663,41.16689890776472,40.25056359445623,40.66314957796131,0.4649200666622931
40.87683376714052,41.03410112186859,39.62657257121509,40.5125024867414,0.7712568421959887
40.675401190255215,41.82953116425374,40.52222685137603,41.009053068628326,0.7146704300400233
40.601692450460966,41.711376085782376,39.346515403618575,40.553194646620646,1.183176038991688
41.21958059789587,41.670242844101686,39.61969900088248,40.83650748096001,1.0776090538457197
40.582516839326175,41.66292856243922,41.109640676499566,41.11836202608832,0.5402586596381511
40.55568963215646,40.707862703768875,40.205362071980204,40.48963813596851,0.2576796874969056
40.425662861269004,42.17278178419409,41.499841908472405,41.3660955179785,0.8812049735665035
41.1324321840364,40.101863277741536,40.669866506362105,40.63472065604668,0.5161826137630382
40.71984709462065,41.35803572144523,40.86059060911559,40.97949114172716,0.33529715677820543
41.31493991991275,39.960013245592584,41.358523417471815,40.87782552765905,0.7951474197586956
40.8783806874278,42.056454889322396,41.099422747779236,41.34475277484315,0.6261827392437295
40.797667943107754,41.02782937421927,40.14604245146672,40.65717992293125,0.4573726130237687
40.523048580140106,41.04096389151304,41.28969488249879,40.95123578471731,0.39112017090904516
40.16843472920176,40.942893460137,40.895896422972584,40.66907487077045,0.4342034015159182
41.37849843005079,41.737151617393344,38.48506498633743,40.53357167792719,1.7830992054043884
40.526646661872455,41.09290345820298,40.847417380830315,40.822322500301915,0.28396127309754604
40.849354635995816,41.2878654880785,40.20820969043306,40.781809938169125,0.5429879142308133
39.14722786605376,40.781225558485325,40.866977368749794,40.265143597762965,0.9690923746697697
41.456955871368315,41.55278647456432,40.63971982221031,41.21648738938098,0.5017882980223926
40.137850576238336,41.185663182714805,40.472912856361354,40.598808871771496,0.5351309835870715
40.99889958747523,41.0114567280885,41.49613777985483,41.16883136513952,0.28352519690573863
40.72374328481006,41.897451781639454,40.65806388689312,41.09308631778088,0.6973745732488384
40.19057818925592,40.939673798952754,40.94906367995323,40.69310522272063,0.4352265007883057
39.84092328491151,41.2945346740414,40.61947761897721,40.58497852597671,0.7274195200951269
39.686442276091284,39.97457505907375,40.669130567618836,40.11004930092796,0.5051574232165789
40.92606496010958,41.20300891019347,40.29462128082942,40.80789838371082,0.46557977418350344
41.07088341782518,40.29975255930552,40.90848563454614,40.759707203892276,0.4065242505819141
40.4635556522926,40.92054481894813,41.44598716077524,40.94336254400532,0.4916130629341114
41.33374596423211,41.057253491439724,40.852125613703514,41.08104168979178,0.2416897790483683
39.110055238370535,41.03803757800236,42.442716053649384,40.86360295667409,1.6731639505028262
40.24900400542203,40.96963858672816,39.94012897547001,40.38625718920673,0.5283004233033552
42.29007862055105,40.46923590520294,41.1261236122115,41.295146045988496,0.9221135970415962
40.0488897305167,40.952322023300496,40.628467316010855,40.543226356609345,0.4577084145839075
41.323580655528694,40.8886115213233,40.693041031598945,40.96841106948364,0.3227553721494255
40.61272667313802,40.8562411760416,40.88638540437252,40.785117751184046,0.15005392853177776
41.84870564383573,40.65800104985769,40.77454104879909,41.0937492474975,0.6564028969446412
41.04731147228756,40.49297663364949,41.63552834002325,41.05860548198677,0.5713595771716015
40.88911066377633,41.65275249265022,41.50546844237998,41.34911053293551,0.4051210406605041
41.91591807527656,41.38738912113627,41.331403260355394,41.54490348558941,0.3225251516895805
41.1813434205682,42.25860006015651,41.70286174324702,41.71426840799057,0.5387188978351374
40.8027382874668,40.940953839405765,41.007246202123554,40.9169794429987,0.10434055084973133
39.75504463639352,41.873072743203025,40.673160195574894,40.767092525057144,1.0621338085195458
40.45289501873786,40.98697378694571,40.6987286511183,40.712865818933956,0.26731989693621616
40.344717849412184,40.758933777778175,40.58197346218485,40.561875029791736,0.207838083773211
40.57371941225381,41.308336622547806,40.69260402615856,40.85822002032006,0.39431853184527027
39.55397500049118,41.52355815118708,39.940031699002034,40.3391882835601,1.043699636448794
41.0944928028668,41.19463654849059,41.555870892606734,41.28166674798804,0.24268936346993344
39.405199386767585,42.169269938050576,39.795382965066395,40.45661742996152,1.4959761917528367
41.24791987782818,42.167020208758515,41.73953935307508,41.71815981322059,0.45992300238448025
39.81980733814161,41.43807047276572,40.88352235873849,40.71380005654861,0.8223734784855006
40.07371658332898,41.8687101080284,41.06280315056018,41.00174328063918,0.8990532071097291
40.511564481644555,42.051134760355296,41.19258647769417,41.251761906564674,0.7714891180754744
41.39255719014191,39.95110428159806,41.967168698050045,41.10361005659667,1.0386273476608316
40.97419506341933,40.07427587608113,41.92701639072452,40.991829110074995,0.9264961270028875
40.295787333932985,41.58414780676901,41.418836980999544,41.09959070723385,0.7010041472605769
41.18183282238498,41.82984803549582,40.70265762387082,41.23811282725054,0.5656988025668654
41.13020811542245,41.35830126513955,39.9811063595094,40.82320524669046,0.7381426170332283
39.98971323372157,41.68223866746213,39.312815472719535,40.328255791301075,1.2204506816809142
41.328320332160004,40.23596878697898,40.26487863551569,40.609722584884885,0.6224917562725254
40.45009398507198,42.71801956847881,41.59937405083026,41.58916253479368,1.1339972748038791
41.038273483518765,41.0569691596032,41.258921234812135,41.11805462597803,0.12235167832677443
40.72479372332454,42.349390127065604,42.49176842263381,41.855317424341315,0.9816469699860202
40.512981235222846,41.06565140405776,40.63323604510993,40.73728956146351,0.2906568932249191
40.32187940872958,40.5970771264593,41.52467104727104,40.81454252748664,0.6301946777935381
40.22541256281423,40.475692423487374,41.96014096034997,40.88708198221719,0.9376842112769967
40.355313730032876,39.732006291663396,40.9266170265239,40.33797901607339,0.597493992599115
41.69673707443772,42.499425005348726,41.46316416686901,41.88644208221849,0.543553239181313
39.81167436301284,42.12072030630928,40.682606210944286,40.8716669600888,1.166075155045227
41.43142433749099,40.85429822696153,40.978254201639544,41.08799225536402,0.30380991950583436
39.30216475801976,40.59592213272481,40.39381021629533,40.09729903567996,0.695982181038685
40.23253176581169,41.37025746103337,42.03988682264115,41.21422534982874,0.9137245701834793
40.049613988677336,42.73615630538427,41.018483955379295,41.26808474981363,1.360552396014558
40.799617652122286,40.57485483210586,41.67719977091171,41.01722408504662,0.5824993654633949
41.21237924436325,41.71970798207042,39.98195177228099,40.971346332904886,0.893600475307616
40.37656807722988,40.50041534330737,41.52752275201137,40.80150205751621,0.631794328049208
41.38608552916175,41.64737239466696,41.53877640720225,41.52407811034365,0.1312620907546895
39.876710711652095,40.69059597765482,41.043111543094575,40.53680607746716,0.5982150323648052
40.67728397126697,41.30398911825039,41.177242223322445,41.05283843761327,0.33135639685685925
40.543071625505455,42.90757775772226,41.59814209557697,41.682930492934894,1.1845311800740455
39.66741039411152,42.191629388371325,40.77408460965126,40.87770813071137,1.265295917298861
40.022782883331544,41.81074840153105,42.00030974089841,41.277947008587006,1.0911283661155131
41.24767798480299,40.890785056544956,41.351701671423335,41.163388237590425,0.24174284390981307
41.78360671534931,41.18376916272833,41.864174299024306,41.61051672570065,0.37176322540283
41.21071825628457,42.03398210957889,41.10906515341091,41.45125517309146,0.5072093751223297
41.27766601641338,42.18389524899933,41.7007216181672,41.7207609611933,0.45344684026908644
40.55540237791854,42.29771204087265,42.463434649127464,41.77218302263955,1.057015775070295
40.18282553493832,42.349772643913106,41.28210776193309,41.27156864692817,1.083511997156637
41.055806608718996,41.18324444796982,41.86666694087757,41.36857266585546,0.43604303781344833
40.34920300495086,41.78245616519514,40.74095084992294,40.957536673356316,0.7407669805828224
41.369055025085885,41.04741203321743,42.33269795644103,41.583055004914776,0.6688325422960998
40.712254845184695,42.4015180562912,41.3913143570786,41.5016957528515,0.8500238752523642
41.17170042490211,41.82013975836546,40.71300882534418,41.23494966953725,0.5562688881497202
40.92129235797842,39.59822941736048,40.224043178558475,40.24785498463246,0.6618528067406902
41.6375781853853,42.785350396729754,41.32175879510578,41.914895792406945,0.7701973029420552
41.39935008262828,40.76207794502989,41.03551043721489,41.06564615495768,0.3197030895263789
40.92017171210234,41.63982935254015,41.77234673147647,41.444115932039644,0.45856119889751645
41.269482010718775,43.012364527323676,41.60202470461362,41.961290414218695,0.9253181908107527
42.711863640687085,41.13341168277724,41.662864768130895,41.83604669719841,0.8033502544183401
41.46234110105722,41.56308421864478,40.830926349385734,41.28545055636258,0.3968393692431011
42.08642307612121,42.145584265165596,41.97587968182473,42.069295674370515,0.08613897097000638
41.34044084063944,43.75755884536044,42.44414104822213,42.51404691140734,1.2100743714612603
41.25133165795937,40.779083340600216,39.98064066489545,40.67035188781835,0.6422856035919551
39.929302583377826,41.675406024794164,39.910863550969175,40.50519071971372,1.0134781175054675
40.5274502532273,41.247851345506184,41.72150905238704,41.165603550373504,0.6012633606131682
40.406819590575324,42.35080510455581,41.57741764440438,41.44501411317851,0.9787328240905709
41.06563732335311,41.554507088468185,41.71573729156073,41.445293901127336,0.3385308440640924
40.28808848841974,41.29757152116407,41.96079013114604,41.18215004690995,0.8423029644576018
41.013409063773885,41.75548713330697,40.862391055813234,41.210429084298035,0.47803537240896293
40.97816160825411,41.547940582944136,41.34445334167069,41.29018517762298,0.28874001319792153
41.12196750379649,42.22659413806099,42.55576589746833,41.968109179775276,0.7510361600275757
41.24202254305464,41.52428300665842,41.14236876310288,41.30289143760531,0.19809944245382513
40.94681873524137,41.95768295748673,41.20026360632158,41.36825509968323,0.525953871870278
41.16562765203189,41.826859375009704,41.96130342380772,41.65126348361644,0.4259112833131028
40.26313443100793,41.739872157959645,40.963163538249994,40.98872337573919,0.7387005871934769
41.45843462494096,42.172180453202216,42.297347463054344,41.97598751373251,0.4525620837091692
41.08353264850641,41.34226932034591,41.60947569925888,41.345092556037066,0.26298289137038716
40.771750019753014,41.193223086733695,42.82980870483511,41.598260603773944,1.0871719875291375
41.03963946995403,42.23174128027719,40.767419602734925,41.34626678432205,0.7788290738457676
41.39612641812735,41.77033737158528,40.99317655632012,41.38654678201092,0.38866895974208265
40.67130520331417,41.12031611082607,41.040946962613305,40.94418942558451,0.2396335003605984
41.31473148114148,41.77881820402905,41.11725837355159,41.40360268624071,0.339615842750574
41.51251849920984,41.61111497263608,41.04025078037782,41.387961417407915,0.30513493977407546
40.458235565697606,42.262983472115614,41.32345484074394,41.348224626185726,0.9026288872693858
41.34871429801395,41.1459506356627,41.039266877924106,41.17797727053359,0.15719002975993804
40.87705062014584,41.328910169312074,42.049561305626234,41.418507365028056,0.5913679649774347
41.62099466505925,42.043855226875074,40.86619249432141,41.51034746208524,0.5965773047610163
41.06270041036284,42.76169852342542,41.519181431700716,41.78119345516299,0.8792817366331764
40.54585755024524,41.262902245445495,41.515119501228355,41.1079597656397,0.5028643569017173
40.69038062403866,41.9797383114454,41.66477652543006,41.44496515363804,0.6721968393971602
40.05611271113786,41.3626589806337,40.878597509788186,40.765789733853246,0.6605376479179023
41.70221789578649,42.33760741694962,41.82850045520142,41.956108589312514,0.3363671176251695
41.61375732856698,41.50400622550894,41.80734137401954,41.641701642698486,0.15358618622681508
41.805722548215485,41.397736389390396,41.71586006132954,41.639772999645146,0.21437142338716056
41.89492592372074,42.634134712161966,41.232812176742584,41.920624270875095,0.7010146331235895
40.7945337021513,41.7758635257512,40.74523803999322,41.105211755965236,0.5813242320897015
41.77637233024251,41.48560623871826,40.755540905258805,41.33917315807319,0.5259336316389829
41.35155269024865,41.60358068408574,41.359971098942886,41.43836815775909,0.1431401465091499
41.057278022200876,42.21523028853582,41.67100695489203,41.64783842187624,0.5793236992123977
40.63239083624473,42.075451370011535,41.20771626448812,41.30518615691479,0.7264511070788482
40.83920550918601,40.79361495053311,40.50317604474781,40.71199883482231,0.1822768306736891
41.18563471677705,41.612857602960716,42.035434708171785,41.61130900930318,0.4249021121980438
41.60647917168912,41.21492260758236,41.13363232255617,41.31834470060921,0.2528203565345978
40.594406010552184,41.77896237096399,41.77565739109479,41.383008590870325,0.6829518672544215
40.72080016581566,41.784535935525625,39.69758405020895,40.734306717183415,1.0435415004225232
41.009121022248934,42.04110310323008,42.27488311329667,41.77503574625856,0.6735223059541084
41.80015536255276,42.057952204198884,41.26756311380859,41.708556893520075,0.4030774593038495
40.9786716164774,41.491156750475646,41.55691223133259,41.34224686609521,0.31657726926719304
41.54122825621705,43.04265724411272,42.50109240632157,42.36165930221711,0.7603640209225465
41.695720821340984,42.268709441937226,42.57256081694985,42.178997026742685,0.44525086474353764
40.81809458026694,41.94974746669111,41.56210296345209,41.44331500347004,0.5751021634592945
41.282079623404236,42.58265880637285,41.12266218275808,41.66246687084505,0.8008859961026501
40.97225558146097,42.261119237888245,42.23412455568795,41.82249979167906,0.7364567814704431
40.61017184889792,41.55561066434145,40.76279853388038,40.97619368237326,0.5075596078166954
41.219850462863825,42.07846330579659,39.930763933471994,41.07635923404414,1.0810159332923837
40.82780589367784,42.98438362742958,41.45628742493046,41.75615898201263,1.109120865139868
41.91430044847232,42.60260588819675,41.38114754966985,41.96601796211297,0.6123692873602519
41.02836686776335,40.93099311589742,41.73785686697857,41.23240561687978,0.44043289677081543
40.66169886410269,41.39442952214759,41.22495429670201,41.093694227650765,0.38359543611105656
41.52642445655956,41.7991248883718,40.693829390830274,41.33979291192055,0.5757977373280926
42.504077566476035,41.33018524512355,42.286652740674555,42.04030518409138,0.624516720759705
41.95895931735648,41.184484821070605,40.85651555430113,41.333319897576075,0.5660913995758109
42.15365728645942,41.31994143065813,41.41610852688041,41.629902414665985,0.45612651961322426
41.9431348380993,42.88849181346253,41.71251449798802,42.18138038318329,0.6231383204730179
40.64565244395635,41.803342377238636,40.98149127096942,41.14349536405481,0.5956051460809401
40.96006104986746,42.033840015720735,41.39757583277458,41.4638256327876,0.539946380558805
40.736894727739745,42.32437705249909,40.68614991609417,41.24914056544433,0.9315277163335612
40.919528790766456,41.10913126984292,41.09218364397129,41.040281234860224,0.10491744407692456
41.351541860398946,41.31556522472613,41.25739087543842,41.3081659868545,0.047509615164407916
40.3127694296953,41.48596169607302,41.530746915755934,41.10982601384142,0.6906343661616607
40.13715895297009,42.169993104904016,41.75623630364019,41.354462787171435,1.0743231083891782
41.14073058077567,41.75120257829876,41.489487107198855,41.46047342209109,0.30626844496716893
40.28691109550099,42.73067871930815,41.82355918390829,41.61371633290581,1.2353240734235131
41.850586807348925,41.66333915546346,41.985465138563555,41.833130367125314,0.16177092670195972
41.277639565492876,41.760360857651115,41.68791660538745,41.575305676177145,0.26031879976086203
41.21068273353677,40.932272865836744,41.27748707699451,41.140147558789344,0.18309729941702482
40.80001565553254,42.81899206714985,41.20061234504932,41.60654002257724,1.068947799101613
41.46202459005402,42.28735037703294,40.78026383364936,41.50987960024544,0.7546820779721003
41.66138074745657,41.975223256140104,41.65849426620547,41.76503275660071,0.18203603356469467
41.674007933224615,42.160687295920596,41.05199144926178,41.628895559468994,0.5557229208868648
41.2312155633,42.323799295511336,40.82054471763694,41.45851985881609,0.7769774858675966
41.85701014615656,41.77192520742082,41.42842565628075,41.685787003286045,0.22690528618610986
42.2605269611717,41.022506217020265,41.988731598973864,41.757254925721945,0.6506611471665957
41.809667261437035,42.385851449769206,41.08365545230816,41.759724721171466,0.6525329853325631
41.58156330871749,42.538128875747695,42.230606206737384,42.116766130400855,0.4883380931713023
40.565743814041575,41.96535075275191,40.63260244125556,41.05456566934968,0.7894711015098897
41.29916840083141,41.6936221911549,42.632150945668265,41.874980512551524,0.684747213769274
41.9879209987152,42.65060393470327,40.707814963171984,41.782113298863486,0.9876106793491995
42.24576202897153,42.05175062043923,41.46148270598997,41.9196651184669,0.40848310734663307
41.58630243025848,41.39798144313192,41.77733368115002,41.58720585151347,0.1896777326145806
40.72881316852982,41.80732060538991,42.38981235014314,41.64198204135429,0.8427527519373942
41.33218332736568,42.70230463136146,41.643300388495206,41.89259611574078,0.7182752721853575
41.43340338887847,40.979316262677415,42.275012281264125,41.56257731094,0.6574355251664857
41.50079146417631,41.664112473748006,41.3962145721484,41.52037283669091,0.13501812482972148
42.00180636563361,42.116815767697055,40.64556904918194,41.5880637275042,0.8182474898464948
40.879699972994224,41.81180916749709,41.831725241628696,41.50774479404001,0.54399392040171
41.5986087129623,41.995908378511096,41.912050011265,41.835522367579465,0.20941374417010192
42.18994157710061,41.80749743740063,41.671903598039066,41.88978087084677,0.26864243801437415
41.321016717039264,42.49698396011166,41.784675061885586,41.86755857967884,0.5923487126145909
41.78621667954797,41.400776051137555,40.89302666653853,41.36000646574135,0.447988525695674
40.3215009648649,41.389442019084306,41.47990020089708,41.063614394948765,0.6442786105384388
41.202412993373855,41.56567321488998,41.84296859727304,41.53701826851229,0.32123776223475725
41.15811851730361,41.285309136837014,41.94189852684657,41.4617753936624,0.4206340817007845
40.606088585870104,41.25524011447578,40.8362829165954,40.89920387231376,0.3291180818097908
41.88620361825827,41.55069835323885,41.14907424281472,41.52865873810395,0.3690585827642015
42.054980266839706,40.57934603727353,41.266776283112506,41.30036752907525,0.7383903938438237
41.69002348518923,40.96978232381781,40.782026471678414,41.14727742689515,0.4793151654688874
40.680231576691654,41.41996279121392,41.60600621881433,41.2354001955733,0.48970622395630614
41.60758708824242,41.23085433827647,41.14292080586282,41.327120744127235,0.24683821455902422
41.8102698245655,41.870954468561415,42.33763901542901,42.00628776951864,0.28855830022543644
42.55622375943112,41.247588203481925,42.404451218688656,42.0694210605339,0.7157622927540366
40.42822260973745,40.997328217595005,41.49847320903368,40.974674678788716,0.5354848022482254
41.03816516898081,41.75499579991768,41.71621981539994,41.503126928099476,0.40313517872529175
41.00923634205295,41.31017639840076,40.69915605224492,41.00618959756621,0.30552156690334675
40.84972354747019,41.51783562339698,40.803245077473484,41.05693474944689,0.39982780512275296
40.18954110719948,42.63142173269293,40.46955990803722,41.09684091597654,1.3363406543546812
40.188211823905476,41.16403256788514,40.14249331820946,40.498245903333355,0.5770411228517484
40.63587653411525,41.96876482710219,41.22016690902483,41.27493609008076,0.6681298884128479
41.5183312261263,42.59509549212564,40.259944037740944,41.45779025199763,1.1687523201645733
42.49836858869635,40.983327900990915,41.226958145007885,41.56955154489838,0.8135507049884101
41.453696973719566,40.80979961792814,41.733800832550926,41.332432474732876,0.4737862072622676
42.38291292644746,41.18515516802482,41.05483479235391,41.54096762894206,0.7320517489032731
41.07291855254702,41.28348916777779,41.119453280600204,41.15862033364167,0.11061437308338604
41.37884600199447,42.88253438853353,41.04713051832351,41.76950363628384,0.9780781574684614
41.299237958257244,42.43351670844282,41.177822024405906,41.636858897035324,0.692591660797102
41.74858135314316,41.88275611700968,41.226731849077886,41.61935643974357,0.3465779403124328
40.13811104036588,40.774163509070895,41.042081843355255,40.65145213093067,0.46431063406745143
41.147249318400924,41.40549898679023,41.820816486599455,41.45785493059687,0.33982207279348425
