G17,H17,I17,mean_WT-delta-intron-1.5mon-56,std_WT-delta-intron-1.5mon-56
37.85023945335271,38.75560410426608,37.58440439713064,38.063415984916475,0.6140116967173357
37.41499072494663,37.38218033976274,37.19660338380962,37.33125814950633,0.11776272664814583
38.62479879993181,38.30615566857691,37.54021682713325,38.15705709854733,0.5574516137016335
38.46062034407204,39.75399149231786,37.882272594637186,38.69896147700903,0.9583515950427605
39.538110724889144,38.892834731154004,38.53457221012954,38.98850588872423,0.5085637771652621
40.10089254593105,39.14752877095818,38.65931400691692,39.302578441268714,0.7331899284865305
39.32754297035602,38.46029874212202,40.16210148135846,39.316647731278834,0.8509536829311427
39.63074067423216,39.1282314702776,38.86167534340093,39.20688249597023,0.39051870461414856
39.647071246305636,39.50762261703257,38.12721112641471,39.09396832991764,0.8401345713307707
39.773826803395075,40.12814642558198,39.69468208791932,39.865551772298794,0.2308309672609454
39.070893464459765,39.401450628875686,38.53497844702914,39.0024408467882,0.43727317677631006
40.05117198422651,40.11810424007044,39.713065937747096,39.96078072068135,0.21712195186395003
39.05718717716069,39.679386988121976,39.48439102636142,39.4069883972147,0.31823973108206255
40.58746829773151,39.05564219633569,39.39227931538582,39.67846326981768,0.8050147471072009
39.67797839141397,39.88827088073766,39.36792718759271,39.64472548658144,0.26176078107459255
40.0915673624298,39.40331004635944,40.47071105705032,39.98852948861319,0.5411088910621112
40.34327642798649,40.108295598897655,39.960530954698484,40.137367660527545,0.19302179386321527
40.32028644094197,40.37408564696278,40.504098078001114,40.39949005530195,0.09450247325804843
39.20065767355732,40.55521481782371,41.185819087462406,40.31389719294781,1.0143431898875324
40.590608898634564,40.16783137047921,38.72092735480199,39.82645587463859,0.980474472236461
39.469711082010114,40.27376803403254,40.227191131901165,39.990223415981276,0.4513780780178817
40.78582376876577,40.415569526975965,39.85865311073485,40.35334880215886,0.46670646152153117
40.60102503578329,41.69289485873383,39.7905409520568,40.69482028219131,0.9546390719789829
39.65676501491549,40.8905889137436,40.54358447957008,40.36364613607639,0.6362890136756149
40.46958670915994,41.16738690614335,39.68032780098556,40.43910047209628,0.7439981542624271
40.81094062587604,40.45853181144924,40.34498018135693,40.53815087289407,0.2429695046155565
39.808480537025694,39.25488167713333,38.876438488816284,39.31326690099177,0.46875603535458427
39.489214646385825,40.70105868549635,39.48357677364061,39.891283368507594,0.701291661440126
40.98828154513089,39.682319174291955,39.96746579858142,40.21268883933476,0.6866477869323147
40.980345686104194,40.10261709036958,40.49635123131034,40.52643800259471,0.4396371029580006
39.80711228665651,40.9899300940876,39.814042083141956,40.20369482129535,0.680908535456012
40.582397364249836,41.08203308841398,39.745258727868666,40.46989639351083,0.6754507932231236
40.097710436634785,40.46133904062406,39.777385200999284,40.1121448927527,0.34220531677186755
40.894529838108376,39.58114555492796,40.97532734993965,40.483667580992,0.7826503466603594
41.133851119444095,39.015137903595054,40.685579285870475,40.27818943630321,1.1165622642294413
41.33741025820383,41.32079136379335,39.663221031868744,40.77380755128864,0.9618320330238318
39.95052819716281,38.8554561170688,40.18407010971676,39.66335147464945,0.7093353493448092
39.441058090689864,39.418514192088935,38.73429670229598,39.19795632835826,0.4016991952583337
40.535693830635225,40.187861914244685,40.640999477503,40.454851740794304,0.2371391899840826
40.715389824425344,41.859877781561046,40.479672757656004,41.01831345454747,0.7382841737894371
40.42094755417598,41.109660600809015,39.347449012490316,40.292685722491775,0.8880798070001479
40.78382767663158,40.280300732749104,40.28932011620684,40.45114950852918,0.28814303734164626
40.77799202469824,41.30893963313559,40.810281490400186,40.965737716078,0.29765973745676233
41.7424019355105,40.51213099378747,40.349934512858425,40.86815581405213,0.7614503498391676
41.516958627277496,39.98215683963759,42.5790110773892,41.3593755147681,1.3055793009400976
41.519296394264444,40.96079192321147,40.5152621434319,40.998450153635936,0.503075343214359
41.55631356213,41.85374403324528,40.64994539946568,41.35333433161365,0.6270432311158167
41.28444672364255,40.41351152640295,40.24300740405004,40.64698855136518,0.5585987871336993
41.00205612892114,40.23500208923182,40.2186217379683,40.48522665204042,0.4476623840646861
40.95169374828952,41.59827990027596,40.41156960440755,40.98718108432434,0.5941505237262338
41.110879147653066,40.75566115218494,41.267920275074566,41.04482019163752,0.26244083428138454
39.59325833262606,39.317573195195365,38.67787294097663,39.19623482293268,0.46960073919108447
41.25068730999747,40.34042559413791,39.732618834799226,40.4412439129782,0.7640394125357768
41.34696770442789,40.24206306114441,40.75042984572428,40.779820203765524,0.5530383463618908
41.66728442319236,41.19897458674053,41.399786650491315,41.4220152201414,0.2349449035644349
41.18892335689798,40.98808030013706,40.30671101218364,40.827904889739564,0.4624032621679893
40.51564387643446,41.35879977773031,40.12508120987981,40.66650828801486,0.6305437567496002
40.255378141889565,41.03150495878104,39.49328514762287,40.26005608276449,0.7691205752078097
41.28738197343454,40.8492905956666,40.70449921935789,40.947057262819676,0.3034910495462104
41.21015366905665,40.491918145126235,41.288083038901505,40.996718284361464,0.4389027592759402
40.59985503771376,39.837254286573156,40.141568367086855,40.192892563791254,0.3838822818072841
40.39137587110054,41.24569373141148,40.76889620990073,40.801988604137584,0.4281192375131129
42.511776538633036,40.48811354062981,39.369291326688646,40.78972713531717,1.592806139239005
40.71489331815643,41.426912052249705,41.17455614908792,41.10545383983135,0.3610041776536542
40.93179663607752,40.46688025176346,41.18261408101238,40.860430322951125,0.3631646893212107
41.776796861769775,41.51699613186313,40.06233261392507,41.118708535852655,0.9240247134878352
41.311960774694924,42.02110637914183,40.89788294230535,41.410316698714034,0.5680344515141011
40.82651025948431,40.22226688122685,40.6757249697839,40.57483403683169,0.3145023852150764
41.06015039956684,40.44226652771023,40.27535665370226,40.59259119365978,0.4134288751184052
40.03805027083443,39.44301645363383,41.10120865197519,40.194091792147816,0.8400369390332699
41.01796324665277,40.8876682430506,40.40046818402496,40.768699891242775,0.3254844691246162
40.78193154717785,41.166492680382625,39.1684716603082,40.37229862928956,1.0601279850697594
41.01593121994879,40.54416477121954,40.96698910897067,40.84236170004633,0.2594029468376316
41.54930084044165,41.79731814713142,42.101961036344484,41.81619334130585,0.27681316397559713
42.08620218672061,40.61414323149059,41.109635933000874,41.269993783737355,0.7490162696082421
41.34623346973067,40.89824159527665,41.38995393941428,41.2114763348072,0.27214862006616464
41.075927059733566,42.012951986046325,40.08550922661698,41.05812942413229,0.9638446267910097
40.3505109091776,41.471526329985196,40.4367920796461,40.75294310626963,0.623804855021539
41.87585052237196,40.869600166261286,40.985664441357905,41.24370504333038,0.5505212611634137
41.697934799577794,40.0502566344884,41.582406304438564,41.11019924616826,0.9197529360313645
40.60827072753163,41.8231150257632,40.37458436460749,40.93532337263411,0.7776778533418852
39.913078429557586,39.974867326205825,41.65655256529664,40.514832773686685,0.9892408851501572
40.2585640902317,39.90942219591937,41.217398739438714,40.461795008529926,0.6772575316771743
41.909439164353536,40.928569786956906,40.420795548888194,41.08626816673288,0.7567473407316385
39.62279286987725,40.61479232922917,39.41726445005948,39.8849498830553,0.6403616009849361
41.48924709902227,40.74648786425713,41.24868658494842,41.161473849409276,0.37898201294703865
41.52022005736127,40.94766165181425,40.51031281482291,40.99273150799947,0.5064598982992403
41.29506367412496,41.82720265623814,40.76016251634484,41.294142948902646,0.5335206658013165
41.77849803645892,41.09369411651419,40.57084826433778,41.147680139103635,0.6056321994431347
41.00223378904135,40.71793129464738,39.08912366443415,40.26976291604095,1.0322978053380116
40.05725168394807,40.395769891207564,38.989644797392145,39.81422212418259,0.7338899577281361
40.71983349951242,41.20613736142233,37.71310007271233,39.87969031121569,1.8920115770551371
40.91896465814446,39.645247801825846,40.88459186072904,40.48293477356645,0.7256617457662323
41.12556981249979,42.659494402308454,40.2746378737803,41.35323402952952,1.2086183898165115
41.701819904258464,40.55143751445053,40.71483884796648,40.989365422225156,0.6223893802722763
40.42391821118846,40.305610126238676,39.30238728497937,40.01063854080217,0.6162094463508739
41.59431559618646,41.605389395431686,40.84674582415199,41.34881693859004,0.43484159210249845
41.62308055572651,41.431600916666085,40.50764463065785,41.18744203435015,0.5964557784058845
40.59423004947252,42.02393472320572,42.11027396966097,41.57614624744641,0.8514594419302836
38.16529524493548,40.452808849721414,41.259222119510184,39.9591087380557,1.604961285046453
41.64914582120722,39.872434261358606,40.298370361600114,40.606650148055316,0.9276062266811127
40.37240448424895,41.4120121367303,40.1367849994201,40.640400540133115,0.6785406969446934
40.938749396485896,40.66275043701265,39.026178913384584,40.20922624896104,1.0338010471403565
41.11289412407847,41.820156525962226,39.733537313394194,40.888862654478295,1.0611962632298129
40.935814847424254,40.084718953908535,40.5567493167705,40.52576103936776,0.42639331607346026
41.166726188049395,41.625046972679755,41.84165183946996,41.54447500006637,0.3446012780221188
40.70293334037285,40.96066175984604,41.48031480779227,41.04796996933705,0.3959766774131862
40.90085758039525,41.818551601214146,41.01367354978745,41.244360910465616,0.5004528676550702
41.06273933775516,40.16844712554589,41.668615380110346,40.96660061447046,0.7546907900503694
41.53927873123674,41.29570458706645,40.844386571914974,41.226456630072725,0.35258366089847576
40.98735284193565,40.140172907913566,40.03476911546278,40.387431621770666,0.5222131678433024
41.936486842067254,40.757738251601175,40.934399996862204,41.20954169684354,0.6357194948897729
40.978864350424764,41.578350713331744,41.35319240912607,41.303469157627525,0.30282053452920016
41.59308344240356,40.69540049024978,41.14653034927009,41.14500476064114,0.4488434205960691
39.893305752190386,39.905608991285824,40.41454838039399,40.071154374623404,0.2974515503782729
40.17673716037773,40.17980630235517,41.023145018223,40.459896160318635,0.48779023345701367
41.55857217220883,41.175576413685135,41.750618016099786,41.49492220066458,0.2927570670113524
41.610810343109605,40.88739915511309,41.408959003248235,41.30238950049031,0.373294429262194
41.83373010330593,41.73697952869428,41.21440325761855,41.59503762987293,0.3331697201548036
41.19103986159757,41.07356795882852,41.64085266177913,41.30182016073507,0.29942810415554916
40.84950906093762,41.012749682725854,40.60216300248895,40.82147391538414,0.2067240492459547
40.708962283191255,40.982598892817684,41.49591330273803,41.06249149291566,0.39951232453359786
41.11753389949013,41.60711181138224,40.41181857688635,41.04548809591957,0.600894689165255
41.675709019404934,41.57288700487185,40.933630421457515,41.394075481911436,0.4020576226618144
40.16229343578721,40.809866960449234,41.65059812797005,40.87425284140216,0.7462384809448825
41.770139776661246,42.43316099370775,40.22296823219724,41.475423000855415,1.1341875921620752
41.55951422340076,41.14992752653662,41.755786249809276,41.48840933324889,0.3091247760921553
42.088366856802466,39.69430180489588,41.27561215438349,41.01942693869395,1.2174194087263213
41.11723688826749,41.001802556261346,40.697173133397726,40.93873752597552,0.2170167921441464
39.886205799130565,40.27083669070063,39.19423830199538,39.783760263942185,0.5455614891107231
40.89737285128551,41.377554189086275,41.23620623770615,41.170377759359305,0.24676622685069396
42.7294831502978,41.14320847086797,40.398977576855906,41.42388973267389,1.1903363117235652
41.844916553171714,41.41527306942054,41.77215496478689,41.677448195793055,0.22994653694370026
42.12674401638895,41.337376403873456,41.94139627761657,41.80183889929299,0.4127741553265107
41.01974169043733,39.68662721559211,40.96572393196502,40.55736427933149,0.7545639503611979
40.96317017120672,40.54882120396733,40.56507345907156,40.69235494474854,0.23467360122133646
42.29671750135793,41.5421426597013,41.38759616761483,41.74215210955802,0.48644448284537095
42.172890876748326,41.76425870801307,41.26559656631905,41.73424871702681,0.45439101124866177
42.292398061297035,41.24218602269942,41.85799121046918,41.79752509815521,0.5277105689273365
41.140785624355814,41.383336230764414,41.04812533666581,41.19074906392868,0.173100678366838
41.354548074241755,41.933184886349586,41.686104414306655,41.65794579163266,0.29034431474501177
41.45434421954428,41.66800184015187,40.96591222879236,41.36275276282951,0.3598947093277231
41.414140355148255,41.36432040122388,41.24770420742255,41.34205498793156,0.08542282651171991
41.84715785649167,42.16500433465051,41.212760019245415,41.741640736795866,0.4848120315823485
42.48198027033427,42.64078748855902,41.089986133099345,42.070917963997545,0.8532147301776043
40.614712056752694,40.99026360665914,41.87775948494639,41.16091171611941,0.6485852175415722
41.77593520718996,42.96455640070424,41.44643201851311,42.0623078754691,0.7985501792647651
42.14332635210025,40.59706364253737,41.00346189428163,41.24795062963975,0.8016003667875576
42.309098937426135,41.08948880970665,39.91016241839176,41.10291672184152,1.199524629679367
41.65136102941909,41.54560044440473,40.511194099247646,41.23605185769049,0.6299685728802125
41.4133363300572,41.04181399085001,41.921424758404264,41.45885835977049,0.44156875681060076
42.639164631435975,41.254835980316514,41.523801289471066,41.805933967074516,0.7340235618877137
41.89221207275337,40.6911941981465,40.59347762628222,41.0589612990607,0.7232684639874758
42.06879770140512,41.57480734290147,41.20259296177042,41.615399335359,0.4345266909295184
41.630439600686714,41.284698696496086,40.37510399787786,41.096747431686886,0.6484297397385487
41.6300133562417,41.89965311795925,41.87722455402258,41.802297009407845,0.1496228691787108
40.68892926850379,41.47608974150446,39.90062944388419,40.68854948463081,0.7877302174737733
41.36665826312447,40.34884636751857,41.12892325183022,40.94814262749109,0.5324438837206751
42.735342858720735,41.405743485702686,41.86093638014329,42.00067424152224,0.6757245190235203
42.413389015459565,40.7069656150709,41.39739631821425,41.505916982914904,0.858372154923963
42.131167544608786,41.934669097861494,40.86692576735619,41.64425413660883,0.6803179073986229
42.01908245746597,41.17432625967567,41.38218332131753,41.52519734615306,0.4401624892025958
40.48000014160358,41.84486735459254,40.857802738236195,41.060890078144105,0.7047332672694062
42.742081826717786,41.38986785124097,42.06820147354489,42.06671705050122,0.676108209906175
41.80988760014231,42.456962721355055,41.23847823537738,41.835109518958255,0.609633676508802
41.865420086244484,41.74197897606169,42.119934699182004,41.909111253829394,0.1927286194459701
41.71530665935856,41.527868374804534,41.44831055988677,41.56382853134996,0.13708238007623685
41.6818290856431,40.85556395860902,41.239105678394324,41.258832907548815,0.41348565599757875
41.84318699949886,40.84222804532988,41.5913154007678,41.425576815198845,0.5206550355490297
41.6613855396116,41.41688095856087,41.02574657433628,41.36800435750292,0.3206258179596634
41.153514075324985,40.21411772524765,40.57727527159237,40.64830235738834,0.4737087827158756
41.33634600592898,41.52750121860064,41.672044672524535,41.51196396568472,0.16838780644583004
41.867202805272555,40.77386534012033,41.4417576423304,41.3609419292411,0.5511307356589474
42.585144596313356,42.083593516352266,41.979481325337474,42.21607314600103,0.3238365925219178
42.38598483837004,40.497054163880655,41.553807451846545,41.478948818032414,0.9466877175442393
41.96854953516911,41.02925290717411,41.46629460623863,41.48803234952728,0.47002546309019944
42.3766586891068,40.43963444218921,40.313041571268286,41.04311156752143,1.1566189445355208
42.08630947589877,40.760904670057954,41.605199157886716,41.484137767947814,0.6709443866200377
41.84315849383035,40.845697475587954,41.04542002442897,41.244758664615766,0.5277632431611057
42.02286562340581,42.060657819942,41.52535804759864,41.86962716364882,0.29874400534443685
41.45264458174011,40.30414933724337,41.596377264800935,41.11772372792814,0.7082317685112214
41.79866187994012,42.18488838665583,41.8440887147646,41.94254632712019,0.21109986900878497
41.63762823729217,40.06594646538552,41.35297251996581,41.0188490742145,0.837421492312235
42.201240056002746,41.580980868614716,42.44580397194297,42.07600829885348,0.44580488418320247
42.01537941187864,41.34896627833899,42.147241022743934,41.837195570987184,0.42792844349822867
41.929437111319544,42.70737867213491,40.83323689608358,41.823350893179345,0.941563892385789
42.45323813799094,41.506837857120786,42.07987349003316,42.013316495048294,0.4766977533970939
41.891767268599786,43.07143779013536,41.088057870735696,42.01708764315695,0.9976110832277365
41.63686149277918,40.75621532622249,40.61182258027998,41.00163313309388,0.5548410745263568
41.93779306972482,41.70305841513252,41.75861740518006,41.7998229633458,0.12267238089502586
41.64061210406636,40.97245772290266,40.32473509840203,40.979268308457016,0.6579649394654156
42.12746579050311,41.93458813809035,42.28981598130337,42.11728996996561,0.1778324088605686
42.934989822600116,41.526082243643124,41.49889124391397,41.98665443671907,0.8213950576319433
41.0420975014292,43.436323569807286,42.04789342591025,42.175438165715576,1.2021981376271993
42.12337994969362,41.55727705585296,40.759255106721305,41.47997070408929,0.6853403175217528
41.77428110139167,43.24395096076478,41.539459561066835,42.18589720774109,0.9237930488836543
42.48266402182427,40.73700958183657,41.14434970622064,41.45467443662716,0.9132652597622474
41.17417618199435,40.7260950688008,40.99410328971538,40.96479151350351,0.22547406983667292
43.069396253285205,42.04392314610593,41.622423410807755,42.24524760339963,0.7441983973009278
41.680030062094545,42.595050406893726,40.7240379425671,41.66637280385179,0.9355809964633901
41.726263550623976,40.30817573413125,41.74536874544989,41.25993601006837,0.8243039301472885
41.67558995965363,42.25725735425126,40.92117193514547,41.61800641635012,0.6699014555375371
41.401193537368805,42.21307641545361,40.64076835229119,41.418346101704536,0.7862943591422085
42.857747774120895,42.795210485713866,40.75635782762761,42.13643869582079,1.1955940490714052
42.39774018753339,42.225185498532596,40.58780498226919,41.73691022277839,0.9988873412444071
41.454211972901064,42.35872985667125,41.15363771559799,41.65552651505677,0.62726184786073
41.91568537438947,41.57504703800788,41.44349104339461,41.64474115193065,0.24369001557825684
41.18852149410203,41.035636776468536,42.14749213406431,41.45721680154496,0.602663637724223
42.83209342437056,41.68888603387516,41.73599843741664,42.08565929855412,0.6468599715389578
42.389918950095165,42.44839980643416,42.71193407619703,42.51675094424212,0.17154399986397736
42.02563666665653,41.87656350877817,41.84991036747361,41.917370180969435,0.09470386173554622
41.148356429363254,41.47712629262086,40.695131778087,41.10687150002371,0.39264437435418703
42.89569708384273,43.13553506945937,41.28480567384678,42.43867927571629,1.0064535665666108
42.16043084864583,41.163406691800745,40.740122765916375,41.35465343545432,0.7292120749036092
41.766916745203,42.34636391649817,42.035391905880275,42.049557522527145,0.28998319710240744
41.45889587013017,42.232951405120495,41.47932537652986,41.72372421726018,0.4411219647954878
41.67894050543401,41.48543125620844,41.55616004745456,41.57351060303234,0.09791444591123119
41.09793938526155,41.513145237636564,40.499561734654534,41.03688211918422,0.5095428065285186
42.12832071543669,42.37443764147016,41.63155964882411,42.04477266857699,0.37842057963330983
42.981536554661076,42.301507379343676,42.07398089708016,42.452341610361636,0.4722049786235492
42.26171984441904,41.93361735023271,41.59926296945772,41.93153338803649,0.33123335425301986
41.799359026065645,43.12236749995328,41.72304366045025,42.21492339548973,0.7867954694846034
41.24067774941062,42.66151915370216,42.70149939872639,42.201232100613055,0.8321046215521805
41.319435686247786,42.29306910490821,41.15954250698912,41.590682432715035,0.6135158801117632
42.08703988525764,41.21576466156559,41.697506232825894,41.666770259883045,0.4364500588606486
41.86344027151823,41.07558968329676,41.01685700658904,41.31862898713468,0.47273341697203347
41.179526996477605,41.44017275789862,40.50737367738795,41.042357810588065,0.48129000646033365
41.60058266150152,42.49442088514049,42.20517150573899,42.10005835079367,0.45609568515437415
42.71683158415283,43.104565998675604,41.39994601602013,42.40711453294952,0.89351877997703
41.84372819849524,43.48637988990411,42.001909957217734,42.444006015205694,0.9061803563245409
41.51498942109553,42.79532373489089,41.95832865905296,42.0895472716798,0.6501751548584774
42.341773134058734,43.34684219820578,42.37828636103657,42.68896723110036,0.5700288661059616
41.98829653513651,42.57041771265884,42.35546224409358,42.30472549729631,0.29435850495046373
43.088051651718764,41.954565534698546,41.39387155727519,42.145496247897505,0.863077314633055
42.141380645710576,42.12178692288843,41.553631627931814,41.93893306551028,0.33382461988824125
41.56704469946916,41.92857694181515,41.97925585810672,41.82495916646368,0.22479322132333487
42.76493806976751,42.59036071906983,41.65240134396245,42.335900044266594,0.5983286453382006
42.503101150428975,41.581601624371636,40.39246811329355,41.49239029603138,1.0581407988495894
41.252807882951295,40.677904663605055,39.552311931871635,40.494341492809326,0.8649816172405139
41.61039485025109,40.50325548970041,41.93011385338759,41.34792139777969,0.7487659396935767
41.445948620724245,42.01512598536952,42.728172956846386,42.06308252098005,0.6424559782714994
41.5000396716386,41.59453896348508,40.374959234175826,41.156512623099836,0.6784923019783091
41.853741232430295,41.981743717149925,42.31194195678168,42.049142302120636,0.23641891398759532
41.92739945473827,42.678859849150584,41.950195534959,42.18548494628262,0.42742720012107094
42.43596222453216,41.79259985304428,42.866263680267394,42.36494191928128,0.5403437945329742
42.27805348844767,42.36280186956711,41.71403044888019,42.11829526896499,0.3526586247268573
42.799725068001585,43.18703517621987,44.67112041898764,43.55262688773636,0.9878122871123973
42.09785171430239,40.806289355207284,40.44139550664209,41.11517885871726,0.8703570164065207
41.25751478097949,42.44571451132494,40.78694375365322,41.49672434865255,0.8548660828319542
41.77462646116565,43.85029255426048,42.6052108060578,42.74337660716131,1.0447079850139054
42.54321549000258,41.31608514510966,42.16091674706375,42.006739127392,0.6279253734680502
41.60601385140783,42.2685413630084,43.78005147056148,42.55153556165924,1.1143043478899024
41.69392543388994,43.07094596624842,43.46899296875317,42.74462145629718,0.9314407939732667
41.71535674323212,40.51661378896478,41.13692605331735,41.12296552850475,0.5994934026252323
41.09045890922386,39.71365113289592,42.821405913628865,41.20850531858289,1.5572367065941
42.461707047039575,39.94076834030791,40.00324303935341,40.80190614223363,1.4377691242689756
42.77216102542508,40.745483182583484,42.10785028857727,41.875164832195274,1.0331808461615204
42.81713271807321,40.522674912169826,43.885432077907424,42.40841323605015,1.7182324202996484
42.05910149433063,40.47660603186539,42.51595152343629,41.68388634987744,1.070197323846364
42.37047514564965,42.33271797728359,43.93899668315259,42.88072993536195,0.9166803058047535
41.47705951885361,41.04839759030719,43.47889647902015,42.001451196060316,1.2973323341964014
41.854420096593735,42.95439052629819,45.65366857605195,43.48749306631462,1.954922246739079
41.23282933831742,43.03510785557646,43.47781373958112,42.581916977825,1.1891279238320778
41.40787632003813,43.01673683069448,41.93352097857311,42.119378043101904,0.820375019130762
