J13,K13,L13,mean_HdhQ150-6mon-80,std_HdhQ150-6mon-80
2.321973319009634,2.288826988366603,2.068469153794252,2.2264231537234966,0.13779248665660296
3.1679257122131155,3.096331519338276,2.5904582266304867,2.9515718193939597,0.31477563799039043
3.3161985077698444,3.0393035336088903,2.9940263120966715,3.116509451158469,0.1744112845968475
2.670113311147497,2.781786728644209,3.3278809470360935,2.9265936622759328,0.351982033243865
2.111115942386246,2.1745430253744846,2.09304342731833,2.12623413169302,0.04280147026406098
1.885528743158639,1.8517015754500623,1.8536371248511079,1.8636224811532698,0.018996047593035893
1.6899175802955826,1.8268230979562787,1.8097837788047435,1.7755081523522016,0.0746116218696621
1.1645206544461109,1.1468317476653613,2.010044692988053,1.4404656983665085,0.4933491640728112
1.6946688158230405,1.9988994411535856,1.4212340966443915,1.7049341178736725,0.28896945319769446
1.261224728222472,1.3431661706158264,1.8233629545154082,1.4759179511179024,0.30367272314910926
1.2216456133565199,0.9202769614413178,1.487341676498407,1.2097547504320818,0.2837193018310709
0.7058425802754019,0.9491037287566867,1.4359487647840314,1.0302983579387066,0.37176361578352657
0.9961031688668893,1.3512703606768728,1.4537277564125626,1.2670337619854415,0.24016019487190798
1.1115756366725082,0.7361807374483896,0.36451648673451137,0.7374242869518031,0.3735311274687107
0.8395401051422045,0.3931171169354696,0.7167338632419997,0.6497970284398913,0.23061607920925897
0.6992867855320286,0.7644092712425999,1.0720897120574908,0.8452619229440398,0.19911898194761102
0.5337375544255248,0.7564057462528003,0.7650290012596759,0.6850574339793337,0.13111776993551566
0.7738670284409319,0.6205050783745809,0.5795726461515848,0.6579815843223659,0.10242530508053424
0.5910768366456647,1.3109599831226515,1.0036361971702612,0.9685576723128592,0.3612212802771042
0.15227546685234797,1.0370481200518775,0.425166041829657,0.5381632095779608,0.45308049163673725
1.0013963109785826,0.44320256475824876,0.8070226224657648,0.7505404994008654,0.2833509083262509
0.9104736794020012,0.9105002541748909,1.240963614763488,1.0206458494467934,0.19080078213194313
0.5291686576476256,0.3877161381276367,1.1854697615065286,0.7007848524272636,0.42566630079972234
0.338924271165574,0.7799078198100148,1.3100224420668456,0.8096181776808115,0.4862303398653327
1.1716140280930518,1.3234813500557914,1.372476933522726,1.2891907705571897,0.10472993638962548
1.212016528670244,1.8524570595696326,1.4366026858266538,1.5003587580221769,0.32494560461871647
1.1618913252645147,1.186077388649018,1.881758804897144,1.4099091729368922,0.40881266834734786
1.9091043523855034,1.9150813306310335,1.7105822852386563,1.8449226560850642,0.11638055033638448
2.027189534968527,1.8589381706174695,1.957797422705655,1.9479750427638838,0.08455465547377314
2.0475145120972917,2.4285486739305435,2.3032767587079626,2.2597799815785993,0.1942053947151657
2.5140262387267898,3.0645706244750186,2.695918236876332,2.758171700026047,0.2805020506615296
3.2904842971148875,3.6788317393030616,3.295182546500249,3.421499527639399,0.22286861321551232
3.9545067239365426,4.439079220002297,4.167364687492787,4.186983543810542,0.24288124799634367
4.367557734257614,4.561482900670951,4.771747033243699,4.566929222724088,0.20214968259100843
5.361036078659671,5.326769475333859,5.748958837957009,5.4789214639835135,0.23448600711502665
5.919552735810196,6.505654110136909,6.30085719789613,6.2420213479477455,0.29744738724062963
7.336960060005174,7.4066492521096245,7.390765022271009,7.378124778128602,0.03652365949665367
7.638958072402792,9.42074664958356,8.44836180759604,8.50268884319413,0.8921357539862548
9.33332332299585,9.554634800194401,9.943377708177929,9.610445277122727,0.3088327949250147
9.935166292838444,10.36678856706966,10.653136782336944,10.318363880748349,0.36142650515930186
11.396054049798725,11.72820733996977,12.041018372434856,11.721759920734451,0.3225304966657693
13.182735474272365,13.153870437664441,13.481160896016434,13.272588935984414,0.18120428932090224
14.370079724240965,15.388497173203028,15.28092234170556,15.013166413049852,0.5595207351701188
15.83252234432791,16.558982424254516,16.27122853489635,16.22091110115959,0.3658345869858846
16.283104372810474,17.252779032701916,17.547085845039398,17.027656416850597,0.6613791912816015
17.73121335511478,17.904895323661854,18.433167410779276,18.02309202985197,0.3655991248370317
18.84643275386895,19.907257086042787,20.588476579367597,19.780722139759778,0.8778880862402815
21.082627656829825,20.880328619504553,20.893450352344562,20.95213554289298,0.11319977393069747
21.46283113862638,21.692376723947206,21.733608500986566,21.62960545452005,0.1458947195439475
22.13014745487203,23.55826804444779,23.316366294852568,23.001593931390797,0.7643254118450042
22.871131776207104,24.050696200191872,24.112051049189333,23.677959675196103,0.6994065686809976
24.29448765615623,25.175102354332125,24.73011131420282,24.73323377489706,0.44031565266459166
26.66632803726107,26.559287678428078,26.589860972491934,26.60515889606036,0.05513555526067597
26.984858206510786,27.128559233152195,27.412099160995623,27.175172200219535,0.21740120703757457
26.99514449194174,27.759525359444325,27.59826382883021,27.450977893405426,0.4029136231644026
28.28645970834375,29.710164285813747,29.083145616579703,29.026589870245733,0.7135352796532212
