D3,E3,F3,mean_WT-2w-6,std_WT-2w-6
2.4004496298592426,2.5038450987195486,2.260302849534009,2.388199192704267,0.12223240851940151
2.4829701503493053,3.0501999390171854,3.0035060897042603,2.845558726356917,0.3148776516035001
2.708601063437545,2.8533018037441624,2.6973507987468217,2.75308455530951,0.08697278181570668
2.242983256456614,2.8017872034226716,2.616799671625623,2.5538567105016363,0.28466967708644864
1.915443199824272,1.7317783360612107,1.7649809376911172,1.8040674911922,0.09787244016433189
1.3191367954062252,1.9825267954880255,1.6616006370857872,1.6544214093266791,0.3317532652974882
2.085259557244288,1.1403038953344469,1.4149052324644715,1.546822895014402,0.48609361548301
1.2768701925492474,1.369578067647526,1.497839860032004,1.3814293734095926,0.11096052709436584
1.1472431069184879,1.0385504989092222,1.4834250046564528,1.2230728701613875,0.2319287524458025
0.6627894584243506,0.907617123241642,1.0001220868678662,0.8568428895112863,0.17430388022454157
0.8686642773534805,1.3293419969587683,0.9814394657638673,1.0598152466920387,0.2401313445018321
0.39890124575465535,0.8552004802283776,0.8958406771739754,0.7166474677190028,0.2759255381102056
0.2612317742083144,0.9380660310708595,0.7889937251289965,0.6627638434693901,0.35563554389784646
0.6813728587809924,0.46247034807112,0.2627048179338105,0.4688493415953076,0.2094069024065124
0.31962558303017413,0.8965300770903888,0.7928317881488802,0.6696624827564811,0.30754301676326945
0.5896636643134384,0.2548200163711571,0.8749825972295247,0.5731554259713734,0.31041069267036636
0.4883534378920436,0.33723562228931303,0.09407973444910564,0.3065562648768208,0.19891921861671644
0.46745882361287305,0.3398640691485506,0.43428060586575307,0.41386783287572554,0.0662013316902272
0.4523785287687916,-0.019827355595080087,0.6881564240472786,0.37356919907366337,0.36051136028482733
0.4882734622036512,0.7248096291168646,0.6235706354169047,0.6122179089124735,0.11867604165884621
0.6707053312213417,0.6705887891346819,0.48840405361035,0.6098993913221246,0.10521806503537355
1.0917082256471509,0.7434236533530801,0.7089418683174904,0.8480245824392405,0.21173931342601518
0.610641145335082,1.0598626732422722,1.0355036743615469,0.9020024976463002,0.25262010692358644
1.0401009483164294,0.8448375686249575,0.9495118959458015,0.9448168042957296,0.09771632297797493
1.3851698504730376,1.7112406984039752,1.6584996700440362,1.584970072973683,0.17502999943323008
1.3079367098544001,1.9269061216155032,2.11641899084612,1.7837539407720078,0.42282420676869986
2.1545624127960217,2.5182122081653278,2.304601596380671,2.32579207244734,0.18274865423576614
2.758776897810954,2.937489991105034,2.8463626337503793,2.8475431742221224,0.08936239525403668
3.7343034421842614,4.104758336429928,3.4500281359446534,3.7630299715196145,0.32830902968485814
4.239668761463535,4.718627091911321,3.799574640386045,4.2526234979203,0.4596631604350659
4.977850701819125,5.780759743645604,4.70090941703193,5.153173287498887,0.5608677997166469
5.827776924195625,6.685859431031305,6.099181087197516,6.2042724808081475,0.4385881301319266
6.999836565236027,8.359274304811667,6.839315397435801,7.399475422494498,0.8350761535338868
8.280034901532861,9.51375654843415,7.823949739574259,8.539247063180424,0.874216775963956
9.768169184357522,11.006950794209198,9.39382924406848,10.056316407545067,0.8442818845356792
11.267025791345851,12.266214858249482,11.072827414508238,11.535356021367859,0.6403469621834417
12.695835739760666,14.300462659915317,12.010324457957552,13.002207619211177,1.175406756150872
13.984653699351801,16.10045855152388,13.381635879394347,14.488916043423343,1.4278338714142433
16.016850889444065,17.303856865772985,16.110365376322907,16.477024377179987,0.7175828962278317
17.985714360227835,19.21301954596529,17.18963541998207,18.129456442058398,1.0193219167107899
18.946061925110758,20.562512914424882,19.153037605497627,19.55387081501109,0.8796186086027854
20.27517240589682,21.842779291440728,20.044880154625456,20.720943950654334,0.9783376355465936
22.56302718095938,23.77498252061489,21.479692810951594,22.605900837508624,1.1482453246763005
23.085356212309023,24.38001023956174,22.651641325592557,23.37233592582111,0.8992123179034877
23.842741776898304,25.543762922856537,24.262496253895648,24.54966698455016,0.8861255589123649
25.498453319917054,26.87736507763469,25.39147261689453,25.922430338148757,0.8287258202883488
27.238026297023016,27.590971845149987,26.96840056451424,27.265799568895748,0.3122134940085003
27.198513746258,28.8039476815826,27.482693537414438,27.828384988418346,0.8567271821565177
29.275489826739985,29.50331782689296,28.336321167143108,29.038376273592018,0.6185769384495906
29.99470327421509,30.79305646148307,29.15125363095083,29.97967112221633,0.8210046332276104
30.942314280217982,31.441010409665672,30.262416444600692,30.88191371149478,0.5916139832259396
31.624548616738018,31.44793766248341,30.760741597083417,31.27774262543495,0.45636104651699494
32.18080160805569,32.86852417292494,32.210765088556606,32.42003028984575,0.38869592860039653
32.389640522549605,32.98897094319524,32.71398048536014,32.69753065036833,0.30000364344664554
33.56037300998595,32.94839094082898,32.128231503714424,32.87899848484312,0.7185880657283643
34.41177670473523,33.712717512803096,32.239665196082534,33.45471980454028,1.1088008002373648
33.083757712147715,34.32899687187092,33.8404860665098,33.751080216842816,0.6274154888851926
34.60596351157146,34.35846856910182,33.49343862192933,34.1526235675342,0.584129293068827
34.98651949802728,36.414133162930305,33.354540822492574,34.91839782781671,1.5309332917800553
35.77314325190288,37.09668847038817,35.851380600154386,36.240404107481815,0.7425950802986916
35.01680522807315,34.888469006870906,35.443215683666665,35.116163306203575,0.29041348044006626
36.495415052285715,36.07093677213487,36.45871415088837,36.34168865843632,0.2351949765464565
35.5107541562052,35.45319812934539,35.83449060268894,35.599480962746505,0.20554883168331134
36.50652895764436,35.92646339036572,36.64034131499062,36.357777887666906,0.3794740879576227
36.06713406694283,36.65897022918285,36.53007410882508,36.41872613498359,0.31123349625755925
36.94433243235582,36.40702977826703,37.1994422218694,36.85026814416408,0.4044940517841172
37.35892390309602,37.330283641676424,37.7479233238286,37.47904362286702,0.23329656305963828
36.875253807188464,35.90128373874554,37.586909987232026,36.78781584438868,0.8462080183977156
37.16100244763758,37.01156717984766,37.988795048052324,37.387121558512526,0.5263943064149861
38.423109749850155,37.988870432429536,38.421670801824156,38.27788366136795,0.2502938323629072
37.97691961515624,37.70222104862249,37.45294925472126,37.71069663949999,0.26208798405141137
38.031219659654205,38.60989197478045,37.795825046059136,38.145645560164596,0.418922673222816
37.67790806750325,37.55003941385976,37.34343598586704,37.523794489076685,0.16877348845765877
38.23678090661705,37.77513371509743,38.04663944186355,38.019518021192674,0.23201554032842778
38.29432149698933,38.955383193365414,38.98665929077673,38.745454660377156,0.39100562259199056
38.20806343580615,37.90809704356111,38.31168606183374,38.142615513733666,0.20960342744160945
37.96510313777846,38.63396483436087,38.8991951615576,38.49942104456564,0.4813610918544381
38.51032063598844,38.43279777561348,38.92256287820604,38.62189376326932,0.26325631232280183
39.17976494636953,38.856130744891104,39.170468070299336,39.06878792051999,0.18422517128776786
39.05463048106969,39.545134294275606,38.79827879890117,39.132681191415486,0.3794960049616604
38.83486833396489,39.12028680688782,39.3922918085004,39.11581564978437,0.2787386337147997
39.90617844650861,39.098276885901775,38.73664356414181,39.2470329655174,0.5987898117746667
39.22122946619273,39.55246391499538,39.15907617981285,39.31092318700032,0.21147624030193568
39.135095795332035,39.63046146909971,39.34581391471629,39.37045705971601,0.24860058554523354
39.879734336860764,39.01497550690742,39.983758555635795,39.62615613313466,0.531847325770827
39.951898521942944,40.120731082903255,40.386555689078044,40.153061764641414,0.21912477717437198
40.36044252717587,39.289106058185055,39.986149685023356,39.87856609012809,0.543710520282041
40.21338342277921,39.488068926671104,40.04020432296384,39.91388555747138,0.3787975745075352
40.50798205162376,40.1611938055825,39.69380402312204,40.120993293442766,0.40857499483688453
39.79836158609583,39.974864596589306,38.77925525637403,39.51749381301972,0.6453955787476793
39.51561143413537,39.47453532412807,39.753125466055,39.58109074143948,0.15039538409966818
39.19789202551122,40.26293972358576,40.209092024792206,39.8899745912964,0.5999655007283183
39.353765155891466,39.946766558915876,40.52809431412993,39.942875342979086,0.5871742493871517
39.702713124905394,40.254855502001696,40.03265531786248,39.99674131492319,0.27781767915618927
40.639426942755094,39.76550652751969,41.194069241991684,40.53300090408882,0.7202032585142503
39.53778662436099,39.06022731546471,40.890367461793325,39.82946046720634,0.9492936646533904
39.568266667265,40.46964234814814,40.20625363483323,40.08138755008212,0.4634794319737283
40.245953424562494,39.31420505581249,39.908386706591145,39.82284839565538,0.47172699482368313
39.23863331183996,39.42364039889768,39.80026013464496,39.487511281794205,0.2862093452090519
39.51119419617772,40.69448321718303,40.28737964340432,40.16435235225502,0.6011613864708676
40.00982038951818,40.056849469242174,39.43927234039023,39.835314066383525,0.3437873181644922
39.955398457371324,40.316905534114085,40.4245891420994,40.23229771119494,0.24577192157209246
39.671377392972424,39.98034571171091,40.48469855785937,40.04547388751423,0.4105533933313243
39.720661637903405,39.83421472652791,40.51294266656685,40.02260634366606,0.42842252292677824
40.26028050179627,39.586054837188975,40.06344394056937,39.96992642651821,0.3467047818815292
39.45289475322778,40.18204805423067,39.94771368025373,39.860885495904064,0.37225056653945765
39.851647997152654,40.9366678686891,40.77082836695239,40.51971474426471,0.5844746093986776
40.66170005953197,39.85041094753712,40.61843442568248,40.376848477583856,0.4564212238156544
39.986600394449276,40.03709052647399,40.30479013589136,40.10949368560487,0.1710053828943528
39.6466319750101,40.584466195577676,40.08385422262414,40.104984131070644,0.4692740255864532
39.198653906845095,39.751929974993466,40.721774204652924,39.89078602883049,0.7709958580718486
40.95444653174264,40.72950420334319,41.008935772180216,40.89762883575535,0.1481272707797542
40.96008077233159,41.53618498151883,41.4695393824475,41.32193504543264,0.31514170652265655
40.60164306848126,40.744832035120076,40.85966759952574,40.73538090104236,0.12927164270131974
40.468206364811124,41.559146235734396,41.173066877591616,41.06680649271238,0.5531780025801225
39.620044480255885,40.980840261989705,41.118506978390954,40.57313057354552,0.828261949577392
40.552318838868004,39.82657232832834,41.399890726621614,40.59292729793932,0.7874449065256176
41.16248021512347,39.85445295165873,40.4177817344696,40.47823830041727,0.6561059958317752
41.15445200108168,41.177456847522755,41.904204924781475,41.41203792446197,0.42638430188337006
40.9598982643285,40.41194029281812,40.38225325331745,40.58469727015469,0.32527245441374203
40.72091381660956,41.297491425055966,41.512037589046166,41.176814276903904,0.4091349855404314
40.8022354355381,40.3277581826849,41.96160450446711,41.030532707563374,0.8405076942604083
40.78170067111087,41.21919413045843,41.348791340481014,41.11656204735011,0.29714973529188266
40.96573168150264,40.1017319809666,40.95453778526576,40.67400048257833,0.49563066317666865
40.13352815564758,40.54794856306173,41.16530159391381,40.61559277087438,0.5192021871254767
39.87280486693171,41.30334363449806,40.92824779234327,40.70146543125768,0.7417431973750968
40.822594223526295,40.29763619315202,39.513208982959576,40.21114646654596,0.6589634145078044
41.006457339737366,40.39406351055852,40.92304102815918,40.77452062615169,0.33211486396039863
41.212999077083204,40.487498194541395,40.72765374108148,40.80938367090203,0.3695912860357901
41.89991547355468,41.193970684186624,40.754897344092385,41.28292783394456,0.5776691614316318
40.98372390531237,41.70098480375287,40.274071352147075,40.9862600204041,0.7134601064552996
41.5134254429143,40.69628383631301,41.19111964679881,41.1336096420087,0.4115952523996756
