D21,E21,F21,mean_WT-1mon-12,std_WT-1mon-12
2.9762394213112118,2.8995042018615265,3.128070076600059,3.001271233257599,0.11632082135515161
3.2677562092958112,3.265877990891392,2.939343545242839,3.1576592484766803,0.18906927734287995
2.8818471792631724,2.711003682028098,2.693697762232486,2.762182874507918,0.10399294730611164
2.025962563662598,2.9775295855381847,2.6485250226332635,2.5506723906113486,0.48327145837045393
2.118361895806296,2.411501280657086,2.5424654374273405,2.3574428712969073,0.2171582078135495
2.036017806376025,1.7783876913474987,1.5288676436532196,1.781091047125581,0.2535858887769371
1.5476642756697256,1.3855246775873453,1.6280174663963258,1.5204021398844656,0.12352370700302705
1.2825282958776507,1.2397993161977705,1.456817678290476,1.3263817634552992,0.11496341737826019
1.308067782685821,0.9687595536943459,1.9493871319338476,1.4087381561046712,0.4980045229354706
1.3092341061927666,1.3248741090561107,1.0372476067089358,1.2237852739859376,0.1617355199306895
1.0390536545584477,1.039229432772613,0.8612909555676781,0.9798580142995795,0.10268212252746717
1.346533640329724,1.0386031819088468,0.6297916542612794,1.0049761588332833,0.3595522926627335
0.5497672274355428,0.9318228165004223,1.171905234746338,0.8844984262274345,0.3137572683958003
0.7199223817418828,0.6402737557498006,0.8411843488636793,0.7337934954517876,0.10117100598989547
0.3644626755003747,1.044990897975596,0.7470415332287924,0.7188317022349211,0.34114001717747533
0.9163738559504673,1.0095615375774953,0.8935165920302983,0.9398173285194202,0.061471982653330946
0.5274738741000177,0.8124998255307936,0.8467104262074199,0.7288947086127436,0.1752722332017143
0.5232909838681297,0.5135738656666706,0.5739462668733502,0.5369370388027168,0.0324170914537902
0.9594171671294724,0.7170852841841456,0.6385789857893094,0.7716938123676425,0.16724488979993282
0.763608417828082,0.9316450629951292,0.9063307885053992,0.8671947564428701,0.09059691100665909
0.6898542175891412,0.906186067695919,1.0693525615018442,0.8884642822623015,0.19036883809420446
1.1751543467475258,0.9897169430814714,0.8519822791359856,1.005617856321661,0.1621717472387947
1.2149368489347363,1.1658748798082845,1.066641427137287,1.1491510519601027,0.07554897646522132
1.0442042061602992,1.5736226106072861,1.3082529585410345,1.3086932584362065,0.26470947686057
1.8307215426210277,2.5649750540571716,1.3752505831751,1.9236490599511,0.6002813688277809
1.996640300272438,2.364295030587418,2.0133118202153817,2.1247490503584125,0.20762030820035005
2.647283041199515,2.5517047593604705,2.0904304028874687,2.429806067815818,0.2977678348126195
3.350099217234534,3.4696593869090844,2.637668535251758,3.1524757131317926,0.44982605676056114
3.0389072359386344,3.916072032451053,2.6879486615557258,3.2143093099818043,0.6325710783926259
4.2302693635403985,4.8885465427170205,4.027221201146194,4.382012369134538,0.4502663554143064
4.925177706769286,5.6780391677132025,4.674284400965771,5.09250042514942,0.5223778105994127
5.910038813670277,6.83694392446315,5.205707655101305,5.984230131078244,0.8181449781697832
7.610035099958291,7.991662418037315,6.4229622968203435,7.341553271605317,0.818087334392455
7.906869311206314,8.581129084623418,7.063608620635517,7.850535672155083,0.7603270341255004
9.453553436031466,10.488724525989273,8.727991233812318,9.55675639861102,0.8848918409381861
11.11806984522801,12.431393239075927,9.851864497841072,11.133775860715003,1.2898360907130901
12.785046734909326,13.872648468526751,11.567703731929264,12.74179964512178,1.1530807832816548
14.212642286675809,15.55820681019841,13.01798936955797,14.262946155477396,1.2708556254924366
16.151663566768956,16.771263282111825,13.98396560297231,15.635630817284364,1.4635485768978094
17.601991625649507,18.49322141149327,15.472133222110013,17.18911541975093,1.5522865499177831
18.33191106053236,19.947289899323543,16.77464172070426,18.35128089352005,1.5864127801888583
20.39056206361446,20.61457528890419,18.07947231755871,19.69486989002579,1.4034519831920045
21.733284972952855,22.603604664191074,20.235624904436058,21.524171513859994,1.1977597274631886
23.23871969167568,24.676507647753336,20.52751625777897,22.814247865735997,2.10681385907317
24.145429522502955,25.372176027154786,21.876085095491252,23.79789688171633,1.7737663749558716
25.249708910470602,25.772841562259945,23.90434125143711,24.975630574722555,0.963930782515567
26.42435067701902,27.76025544603401,25.013147212032077,26.399251111695037,1.3737261020541514
27.691211356842405,28.947563324857555,26.16337726707724,27.600717316259065,1.3942972708932608
28.78521169924114,29.30499976007715,26.7316861426195,28.273965867312597,1.3607038505664917
29.215300675720503,30.389598098706923,27.90841493447197,29.171104569633133,1.2411818744510037
29.915627446060363,31.319571266573593,29.010462902452765,30.08188720502891,1.1634977825085875
29.809269386522274,32.13875390489808,29.581869999333716,30.509964430251358,1.4151480434440056
31.964846043229866,32.774740193774136,30.48732471833821,31.74230365178074,1.1598324130277882
32.28425088626297,32.73865001911705,31.452459402683274,32.1584534360211,0.6522578664271457
33.28589029891899,33.58795982134921,32.09136504902851,32.988405056432235,0.7914051302951373
33.08072386882334,33.553020629714915,33.13925675039512,33.25766708297779,0.2574525446250675
32.917568477829484,35.19861182883457,32.44353043804284,33.51990358156897,1.4729983198800205
33.758537933563886,35.412222726785004,33.575149092056826,34.248636584135234,1.0118583894608202
34.02578672416389,36.10762663649317,33.60332178570629,34.57891171545446,1.3406513858611084
35.951456340426866,35.77413916544191,33.938291598703906,35.22129570152422,1.1146456795890318
36.16175356180933,36.179816257095,35.24678029225412,35.862783370386154,0.5335507561997684
36.035325640417135,36.19298754978985,34.87119930947483,35.69983749989394,0.7219385412779611
35.31950277955378,36.14443201227612,35.38237357398555,35.61543612193848,0.4592011249917654
36.18278834953558,37.91950261327081,34.936021851085485,36.34610427129729,1.4984303228072158
36.656145938941194,37.39038146299587,36.744223479983276,36.930250293973444,0.40091137778623953
37.70350151479594,36.77175152596517,36.417919908854735,36.964390983205284,0.6640877101316618
37.68668327406889,38.27135736882815,37.06722728232345,37.675089308406825,0.6021487617991774
37.69736071160931,37.33501892320722,36.410218497606586,37.1475327108077,0.6637372067670292
37.546659080226696,38.32747250274803,37.076040633092234,37.65005740535565,0.6320908489506518
38.22275360880964,38.41381734402524,38.69489033450326,38.44382042911272,0.2374940226053039
37.739013064614255,38.276223330637066,38.461708518824075,38.15898163802513,0.3753416986543966
38.32962176595054,39.47368406413084,38.62120919140828,38.80817167382989,0.594504720674559
38.288597510480514,38.28503260533976,37.830383639141296,38.134671251653856,0.26352683067120725
38.82787885088346,39.06451638966592,38.37061005326932,38.75433509793957,0.3527506394333576
39.02235048440131,39.44892393073795,39.69277678139166,39.388017065510304,0.3393377220380043
38.439597641897926,38.42915609568225,38.629803233356554,38.49951899031225,0.11295018575046784
39.13476752800695,38.93306025167461,38.87437885681975,38.98073554550044,0.13658427893316358
39.081429512828095,39.62007295449307,38.784750858287886,39.16208444186969,0.4234615263352535
39.219941460343,39.41236478231399,38.34958284111489,38.99396302792396,0.5662826613747414
38.084867796530744,39.81563430664538,38.85184401163527,38.91744870493713,0.8672463087099425
40.25374798115025,40.18620728660489,39.58649655724001,40.008817274998385,0.3672962398948256
40.16769918249346,40.65679732973702,39.87026005195978,40.231585521396745,0.39714143646458727
39.32351062125521,40.072554066868385,39.28847304703763,39.561512578387074,0.44292150558948773
40.358187935211106,40.157817119379594,39.77747245475444,40.09782583644838,0.29496920658147424
40.24340459616817,40.24094009651301,39.13433619971798,39.872893630799716,0.6396106844746903
39.7231568468199,39.65576903735509,40.34099925465223,39.90664171294241,0.377670669692879
40.00824301629978,38.64181633764814,39.515816316015744,39.38862522332122,0.6920358715979683
