J14,K14,L14,mean_Q150delta-intron-6mon-37,std_Q150delta-intron-6mon-37
1.8244719025719898,1.7609595462622867,1.292214906868233,1.6258821185675032,0.29070399201486186
1.560278997281434,2.2326831808615513,1.7405812817016646,1.844514486614883,0.34804228167948337
1.854872899956947,2.082794505240054,1.8841442226412306,1.940603875946077,0.1240073944455923
1.7016744667817525,2.1472794554018755,2.2293451548834082,2.026099692355679,0.2839409973909509
2.585154509545667,3.12196763755537,2.1492504398384606,2.618790862313166,0.48723017132992075
2.702247338862213,3.298638860833806,2.932298864531453,2.977728354742491,0.3007799707519176
3.4813192716963774,3.6594907053848735,3.9374706397438617,3.6927602056083706,0.2298883693811821
3.6591481482275827,4.169868892422793,3.8145548065534483,3.881190615734608,0.26179986236961283
4.872253464522293,4.569923039060582,4.950843673484942,4.797673392355939,0.20111383046876294
5.524997221719366,5.351925147088917,4.979885280843098,5.2856025498837935,0.2785422269540077
5.954719785428604,6.639191609233657,5.560658082609042,6.051523159090434,0.5457442733346507
6.416486117858241,7.264045346419453,6.651125775103182,6.777219079793626,0.43762289998997655
7.812032182796553,8.083664516532917,7.734447825145867,7.876714841491779,0.18337382348018436
8.778931437558617,9.314229356990992,8.54202791650707,8.878396237018894,0.3955928474076798
9.7801795548774,10.511515009264896,9.357265125696664,9.882986563279653,0.5839521891060817
10.067850511750454,10.934185606214555,10.414503257871734,10.47217979194558,0.43603791224171057
11.997912172665593,12.065041682331163,11.068767032214227,11.710573629070327,0.5568333445412478
12.11994997629698,13.905238791232073,12.10751008706831,12.710899618199122,1.0343467662693118
13.959542336172237,14.935136956106223,13.085653683948633,13.993444325409031,0.9252075994896202
14.582079834425999,16.191667546790832,14.962380294939031,15.245375892051953,0.8412835621465209
15.338712416795818,16.54856927550583,15.300972831854473,15.729418174718708,0.7096565813888099
16.615392216728893,17.775456368018492,17.083299693962676,17.158049426236687,0.583633318645442
17.71321429679079,19.440362737522957,18.148796017316165,18.434124350543303,0.8982313885561561
19.15065796542873,20.006073202199488,18.546244364970715,19.23432517753298,0.7335020179162092
19.709358787511285,20.91547442666901,20.004876537011167,20.209903250397158,0.6286538782641903
19.761280371041934,22.569172469131214,21.535640883738797,21.288697907970647,1.4201408851198445
21.78306655475924,23.769006529101112,21.846881485121614,22.466318189660655,1.1286123198954943
22.916753982368938,23.879353713521468,22.98148448866266,23.259197394851025,0.5380454481746132
23.721874680573134,24.56732084363437,23.178474948336255,23.82255682418125,0.6998756323467406
25.665427113654367,26.35744609372084,25.749238930566975,25.924037379314058,0.3776750461128594
25.908678139398905,26.285126128502352,26.26279555452361,26.152199940808288,0.2111914166220033
26.94113163741206,28.042643682743922,25.91204547808723,26.965273599414406,1.0655042483108983
26.94612836705314,27.463939560081418,26.961235042720233,27.123767656618266,0.29469432611052504
28.147084353836537,28.376634610429385,28.71553619975902,28.41308505467498,0.28597351529021914
29.06561647569023,29.895510521392758,28.796546462796307,29.252557819959765,0.5728357532222228
29.249900510168203,30.233250414245,28.60739343067904,29.36351478503075,0.8188613346238525
29.223946569384523,30.72187480491498,29.980112806544124,29.975311393614543,0.7489756604018826
31.001642476825523,30.476185832490533,29.919131603845965,30.46565330438734,0.5413322899485349
30.700884339002464,31.899823473187595,30.630119029784513,31.07694228065819,0.7135138576167525
31.563605581673954,32.58026155592622,31.71543818159077,31.95310177306365,0.5484162010093673
32.183414138645254,32.417243468661574,31.834323545493742,32.144993717600194,0.2933530394788128
32.36727503288332,32.909859304095356,31.868156814802422,32.38176371726036,0.5210023613487823
32.04877958826714,32.71444808071365,32.230593158010606,32.33127360899713,0.3440654739539283
32.976576526671565,34.431519273533326,33.421882243756684,33.60999268132053,0.7454889346608413
34.65163067848117,33.78470309855396,33.762550909129835,34.066294895388324,0.507036649662288
33.35971740814758,34.534004123547845,33.86992688810321,33.92121613993288,0.5888210789419147
34.21330213420239,35.07039946071804,33.87550260359101,34.38640139950382,0.6159684582256921
34.56444224252781,36.64122953262255,34.887174259189685,35.36428201144668,1.117580072085468
34.74891490606459,36.15043374425217,34.65962263323835,35.18632376118504,0.8361365451192159
34.5742126746356,36.00006855895415,34.502965543306765,35.02574892563217,0.8445372101560411
35.629090930340936,35.737937828346304,35.325351273790794,35.56412667749268,0.21382745815515847
36.58248708650766,37.12840339391431,35.69501645355284,36.46863564465827,0.7234439462101365
36.31838908879116,37.357308652470515,36.25721303041564,36.644303590559105,0.6182376495030543
35.679352977111925,36.780850400094856,36.238230183170714,36.232811186792496,0.5507687058564781
36.289225966619206,36.79385176709585,36.397196986978514,36.49342490689786,0.2657191356595842
37.087620300435525,38.71939035297591,36.72951529443226,37.51217531594789,1.060700668450366
36.19755107169562,38.12888660587493,37.186367780622746,37.1709351527311,0.9657602502167155
36.895828155766196,37.37825191846243,37.34242069139606,37.20550025520823,0.26878165132296045
37.086753236353545,37.9587277613374,38.30358707224305,37.783022689978,0.627156559494876
37.428481150905455,38.52952123275578,37.16058752935666,37.70619663767263,0.7254924463895245
37.00000975371165,37.59857930844756,36.8106947215673,37.13642792790884,0.41127602561946147
38.0454425586716,37.95241514432556,37.327416220267665,37.77509130775494,0.390478248974939
37.81470773310669,37.53813005477172,37.735894372240814,37.69624405337307,0.14248829382803757
38.90739038457131,38.58359217855816,37.73117827860752,38.40738694724567,0.6075812227269362
38.73245116782565,37.699569938911786,37.713144256045865,38.0483884542611,0.5924545658431424
38.076983158693025,38.513841117076346,38.45876448345161,38.349862919740325,0.23791990644917207
38.28269272948246,39.028389275888706,38.61804361725195,38.643041874207704,0.3734762635947153
39.68890120634421,38.55796022213446,37.93680253304787,38.727887987175514,0.8883237159057437
37.64208379511349,39.133958975080155,37.56985301838732,38.115298596193654,0.8829247119157475
38.64916041014915,39.04008248526976,39.4672408033259,39.05216123291493,0.4091739294402362
38.590110985319534,39.040842592202644,38.65348296808545,38.76147884853588,0.2440022090198259
38.213994971158286,38.49669664339043,39.83915654699565,38.84994938718146,0.8682615750115086
39.339434097505055,40.319769920520635,38.825987537008935,39.4950638516782,0.7589544898150817
38.70806973577126,40.33686108711202,39.094648108170134,39.379859643684476,0.8510285139426578
39.42494721367386,40.08084714295834,38.797694662612095,39.4344963397481,0.6416295358781942
38.77319422169403,40.215731747862456,40.08988440762948,39.69293679239532,0.7990019934462592
39.94634218293646,38.738816729414964,38.23178471089285,38.972314541081424,0.88080517271126
37.44282917635412,39.18947789892873,37.92828882447182,38.186865299918225,0.9015773872821975
38.101291852780115,40.02833738144019,40.08833557097983,39.405988268400044,1.1302984112107861
39.4470294245832,39.46183292765463,38.810795713410464,39.23988602188277,0.3716768159899643
39.24483551629488,40.35866052126064,38.513755146411505,39.372417061322345,0.9290461498281458
39.8867610863115,40.19078440353353,39.123750943307286,39.733765477717434,0.5497234245485609
39.97251481202468,41.16306224845551,40.13610232629666,40.42389312892561,0.6453436752276819
39.66227298915542,40.82065574143144,39.89020769036039,40.12437880698241,0.6136690753880674
39.36763680642574,40.06480734751037,40.28519403104331,39.90587939499314,0.4789795253248951
40.79700550388952,40.348263939258274,41.78907893086944,40.97811612467241,0.7372840380295379
40.53770887220833,41.22664516090517,40.37810038519131,40.71415147276827,0.450950166389911
40.102285504167625,40.09079166721381,39.45059879941481,39.88122532359875,0.3729777869659713
41.47264697582514,39.71685639216284,41.327420174322754,40.838974514103576,0.9744919269339858
39.576983842692506,39.51160735282679,40.22742857346766,39.77200658966232,0.3957592814536195
41.409633349122764,41.010722553821324,40.59850965679723,41.006288519913774,0.4055800248477117
39.71932718694083,39.53728323775121,40.43216395101422,39.89625812523542,0.4729495643690558
40.79649078065222,40.92288788919876,40.256952294511926,40.65877698812097,0.3536825844705006
39.1677264304201,40.54480412824871,39.38005734957953,39.69752930274945,0.7414021022706726
41.758703868006336,40.590571663656384,40.93292627340188,41.09406726835487,0.6005064753195405
40.681146649469596,40.18836340771213,39.76679802747605,40.21210269488592,0.45763633591752134
40.12878643731345,40.73275788717067,40.54390037988403,40.46848156812272,0.30896824421981317
40.66051264413241,40.60904628497777,40.83723015929589,40.702263029468696,0.11968413065859164
39.85120857145688,39.705322422818476,39.600201095559726,39.718910696611694,0.12605423089914392
39.57329315472276,41.18385908931336,39.98920070711061,40.24878431704891,0.8360731997423247
40.68084565738977,39.517101983826244,39.8444312589291,40.01412630004837,0.60014343258519
38.696495671712576,40.3745121699313,40.18023203514926,39.750413292264376,0.9178741503468284
40.25497255946719,41.341990363319844,41.948525994955176,41.181829639247404,0.8580614213824354
40.540267355810414,40.47745395078049,40.75033699459763,40.58935276706285,0.1429101889267938
39.704294207113314,39.61693230722115,39.75376415428718,39.69166355620721,0.06928483672211001
39.6215166579352,40.30218152601604,39.6738096520494,39.86583594533355,0.3787898343992537
40.415685243622136,40.755685619454084,40.788207052995986,40.65319263869073,0.20632918587565113
39.33309447735985,40.57892462999381,40.59000577769377,40.16734162834914,0.7225004703520266
39.64031623221924,40.74880304026088,41.70544901226604,40.69818942824872,1.0334963246652789
41.26608221034977,41.09583681719041,41.18237191242877,41.181430313322984,0.08512660236173814
39.63364249398082,40.005237887182055,39.46105126997191,39.69997721704493,0.2780916938720911
41.00425656493395,41.17894790551218,38.467973901703104,40.21705945738308,1.517268755670694
38.73371987877066,40.93743480077747,40.66719236096341,40.11278234683718,1.2019225067330497
39.737701209580294,39.69478031892715,40.73226212258636,40.05491455036461,0.5869926327558542
41.025012447744544,40.40910456290035,40.5276731106198,40.653930040421564,0.32678928975034827
40.22453712151436,39.66861756945843,41.318076215532265,40.403743635501684,0.8392047945933978
39.66439751320663,41.316348225318045,40.25175147972166,40.410832406082115,0.8373860189065295
40.28165425426391,39.32178352001367,39.794453201539945,39.79929699193917,0.4799536991696177
40.776593839037965,41.847082268238914,40.58841972350603,41.07069861026097,0.6789190398865448
40.539061755063486,40.78029345839661,40.77713012412243,40.69882844586084,0.13837105292360208
41.27895627202481,40.99117308980784,41.20406644455147,41.15806526879471,0.14930462524645738
41.008712723482475,41.30154025713849,40.16611482358081,40.825455934733924,0.5894785973716374
41.01774720651853,41.37626685414891,40.41440488487623,40.93613964851456,0.4860961397972726
39.99744608695533,40.2755087256325,39.71657068261791,39.996508498401916,0.2794702010706422
40.32233115613542,40.51472294113791,39.910656828770286,40.24923697534787,0.3085952632113563
40.72459380505977,40.24132049481413,39.46019187838481,40.14203539275291,0.6380213214801814
39.77998203380278,41.30930062389708,42.269703052014265,41.11966190323805,1.2556471719439757
40.50034713680951,40.24654779990458,39.65832245569299,40.135072464135696,0.4319391783178903
39.5231567517012,39.45516435965361,40.76359419184345,39.913971767732754,0.7365795537536277
40.58049348619542,40.633394355900556,41.932562565859605,41.04881680265186,0.7658032097050902
39.95672285372539,41.15201095280738,40.84958380162534,40.6527725360527,0.6214735840275019
39.7745574057064,42.09963114257705,40.93178376708932,40.93532410512426,1.1625409115237464
41.45656244937971,41.095192692018166,41.41160972501508,41.32112162213765,0.19694694198096233
37.953660575329074,41.16759969073161,39.26243818830879,39.46123281812316,1.6161654117109694
40.06750311613819,41.23721179605768,39.56158795211134,40.28876762143573,0.8594459276643311
40.20510212378329,40.7183077018755,39.64740288359484,40.190270903084546,0.5356064378671567
39.86670172584632,41.09477980379954,40.41937220573498,40.46028457846028,0.6150604100971137
39.696411937373014,41.1930134569213,40.362696105717866,40.41737383333739,0.749797484326125
39.602170143378046,41.05668342888135,40.05190055430238,40.23691804218726,0.7446984809597956
39.79977692615938,40.35420444444826,38.40803974566242,39.520673705423356,1.0026530878469178
39.69402131037225,40.791836840561515,41.034939801370406,40.50693265076806,0.7144182233794105
41.541948182839114,40.336562040328864,41.413717198178965,41.09740914044898,0.6620249456611291
40.19774007066158,40.95314976473617,42.298933662257895,41.14994116588522,1.0643301973617059
40.211455788904395,40.90627632150226,41.31017177742648,40.80930129594438,0.555740337338384
39.17467822008248,41.02001807423538,41.246008945419426,40.480235079912426,1.1362776967587689
39.8228216004575,40.3805830507361,41.08172891783693,40.42837785634351,0.6308130991190278
40.14023682320545,40.19092468375672,39.95673996136892,40.09596715611036,0.12320906467665159
41.27137459044594,41.71926879000317,41.933440735513784,41.641361371987635,0.3378388216999873
41.53123973509294,40.41884955383793,40.04156902131315,40.663886103414676,0.7744752364308701
40.81964964679051,40.46914680207401,40.96874014715046,40.75251219867166,0.25647408312752373
41.587106039755525,42.04201516174408,40.63141969217768,41.42018029789242,0.7199604483322147
40.77949548549576,40.66060582514445,41.08004673918282,40.84004934994101,0.21617758433005002
40.198781229247025,41.90155492159004,40.09363820074412,40.731324783860394,1.0148116552093553
39.831609766757424,39.661192817483986,41.15764921226852,40.216817265503316,0.819227714491169
40.07104629980478,41.298130493025944,40.1230335042527,40.497403432361146,0.6939369831744439
41.02595363754967,40.22621461363667,39.29587568527707,40.182681312154465,0.8658601454556012
41.4803183876059,41.630904069377884,40.566055690837786,41.22575938260719,0.5762601258019842
39.421533522481525,40.76609960983138,40.170059628649504,40.1192309203208,0.6737226128055944
40.50225929010281,40.60962293202087,41.70306847100524,40.93831689770964,0.6644663005337791
41.3051898297084,41.40526619457098,41.45756940665657,41.38934181031198,0.07742785918677475
41.267946348442244,41.80001120645208,41.57371165073734,41.547223068543886,0.2670196378962078
42.29381243201005,40.77003927359159,41.05997326906873,41.374608324890126,0.8091462002277091
39.649493517254335,40.01943233532813,40.66306069762312,40.110662183401864,0.512905226299022
40.49652055331261,39.94392934284923,41.1303418233902,40.52359723985068,0.5936695239872539
40.805506390950924,40.23115541748696,40.63138129326749,40.55601436723512,0.2944993893617214
40.898329091814595,40.14540259460716,39.846359155477856,40.29669694729987,0.5420587353844695
39.98814750139804,41.540895015557396,42.42767952726486,41.31890734807343,1.2348230722227755
40.974328437466966,40.42693305837591,41.40726698905423,40.93617616163237,0.4912793004221944
41.65820903922223,41.48260776514853,41.159429765767655,41.43341552337947,0.25300217073113657
41.84383323791325,40.987237492172625,39.37279086368982,40.73462053125857,1.2547406506956058
39.97364519254741,41.60181077855317,42.89021381664948,41.488556595916684,1.4615789466148086
41.43357288559862,39.49254957289578,40.5978927350478,40.508005064514066,0.973628635620102
41.5292721276307,41.14282836419261,41.892573156408076,41.52155788274379,0.37493192121261765
40.11418250920108,39.04035882932852,37.85364789285521,39.00272974379494,1.1307369937271288
41.95276055376957,41.13030705631021,41.08469892358837,41.38925551122272,0.4885421938526837
39.906634094032064,39.675235021236546,40.197482931673676,39.92645068231409,0.2616872997822819
42.33919539756229,41.87190241877434,40.60978908269801,41.60696229967821,0.8946264586424431
42.27235572953151,41.32077636311238,41.79310640456039,41.795412832401425,0.47579387591235206
40.808165798383975,40.61023442586042,42.29608262462652,41.23816094962364,0.9215166357087341
39.52904259851309,41.61794844009463,40.41663332549472,40.521208121367486,1.0483719853645674
40.58315334016388,41.796041086396016,41.46016226754341,41.27978556470111,0.6262395607403073
41.33512754817382,41.9442116407888,42.08102135929319,41.786786849418604,0.39708477441222245
39.951772883881866,38.647845503856345,38.639980766813245,39.07986638485048,0.7551034172959741
40.319028174048086,41.122233790218544,41.33028852233012,40.92385016219892,0.534021461087051
41.606703636256086,41.52256443125548,41.43814166131469,41.52246990960875,0.08428102722316774
42.17613389283317,41.88923541194779,41.313402019008535,41.792923774596495,0.4393558013105171
41.10752430066903,40.450496059606195,41.99245288213066,41.18349108080196,0.7737802817307105
40.314265131294356,40.99458468348882,41.77135477355425,41.02673486277914,0.7290766639500725
40.695450095587475,41.02889601878682,41.599574112458015,41.107973408944105,0.4572198428503467
41.564323855143755,40.97951749950127,40.788512097900494,41.11078448418184,0.4042205296859201
40.9371828914072,42.24238756489404,42.26485279254813,41.814807749616456,0.7601284203498144
40.540248630340976,41.60548359997816,41.50012462563906,41.215285618652736,0.5869679122918051
41.178959487748294,40.883875797004386,40.32793132406366,40.79692220293878,0.43212605740316506
41.8586697463421,42.34881486983438,41.73057845090724,41.979354355694575,0.32630913046202414
41.227107429507655,41.81550462062012,41.51969514524031,41.52076906512269,0.29420006561045237
41.191294010206946,41.65130551052959,42.14374439305584,41.66211463793079,0.4763171851546331
41.434483079019365,40.11588938227003,41.90982580222622,41.153399421171876,0.9294127106635682
38.04906390399424,40.259573046956106,38.92646929964214,39.07836875019749,1.1130555916434572
41.85438791983073,40.50291116878565,41.080310189983365,41.14586975953325,0.678119381100049
41.16560796245336,41.436544276826645,40.14560658812779,40.91591960913593,0.6807262550853763
40.12540378094613,41.18933460665033,41.65138652461792,40.98870830407146,0.7825241328296985
40.92372274294419,41.43435622400796,41.31294567681696,41.223674881256365,0.2667650543096699
40.45424482489089,42.26515409555471,40.97891492832541,41.23277128292367,0.9317619777719426
41.68851527610262,39.656103400852885,42.81090606218576,41.38517491304709,1.5991267898081882
42.005516713522226,42.23831778857806,41.055317304968966,41.76638393568975,0.6267063906888486
41.3993907865186,41.14991057948811,41.21893388790942,41.25607841797205,0.1288211182616201
42.337283391240256,42.46782463449977,41.325474468703064,42.0435274981477,0.6252682375340171
42.794340776523406,41.62365577464325,42.09126939277185,42.16975531464617,0.5892757192996612
40.78500571680239,41.80483396157168,40.878352745641585,41.156064141338554,0.5637864193843908
40.65448140354888,41.96592917204613,42.831903696327174,41.81743809064073,1.0962796911439534
40.53939930466728,41.64792162248317,42.0099595880122,41.39909350505422,0.7662071917929919
41.089757150442374,40.798679317637166,41.32240876708932,41.070281745056285,0.26240732195782696
40.88198550855452,41.273589139009815,41.80522706732672,41.32026723829702,0.46338739481758534
40.4169157960235,42.168126283675264,42.24347457288163,41.60950555086013,1.033499919534371
40.538674222761536,42.1733729102856,40.3563841595932,41.02281043088011,1.0005762994615948
40.75122892951896,41.10734181562333,41.1363229284576,40.99829789119996,0.2144581080185019
41.1488406865081,41.215589168505794,41.2002217145665,41.18821718986013,0.03495599265245432
41.8815996433636,41.498867243544744,40.63898772313587,41.339818203348074,0.636391030706455
41.11483961931632,41.68577775980856,42.61733211326803,41.805983164130964,0.758424635686724
41.12315857608592,41.37332660818748,41.25531553136604,41.25060023854648,0.1251506554564248
40.972587501540254,40.34233901142981,41.885454883620596,41.06679379886355,0.7758593742382116
40.80746799466514,41.913512886357466,41.20431636366052,41.30843241489438,0.5603248519413284
41.04244533393045,41.56330314569935,41.416200487458724,41.340649655696176,0.26852218000601186
41.10428407524015,40.94524970492507,41.89045386835094,41.31332921617206,0.506090536218401
41.37557553276366,42.42851384881818,41.638970797218185,41.814353392933334,0.547940750002926
41.135727372497925,42.309126165865194,41.0746822922504,41.50651194353784,0.6957541360762539
40.813369021003034,41.93373467282128,41.28308855894106,41.343397417588456,0.5626123596820863
41.88665467004943,41.57584016535411,41.567741620173926,41.67674548519249,0.1818317794665949
42.108560732707666,41.061703733019215,41.949821549690206,41.706695338472365,0.5641898265522289
41.862249114807774,41.769997238401395,41.69995415120364,41.7774001681376,0.08140034600249632
40.94630120116422,41.372533157237974,41.75285431280542,41.35722955706921,0.4034942758058903
41.25682071251761,41.456118417233746,42.14080966558775,41.61791626511304,0.4636734033468921
40.856308669321464,42.063625589528094,41.68245944780217,41.534131235550575,0.6171745947190472
41.60535223531967,41.673201649914354,41.433768891455195,41.570774258896414,0.12340477622842
42.011855850370466,42.04445331608695,41.114692971333454,41.723667379263624,0.5276391009280963
40.896242415199005,41.397701739475536,41.57008522926584,41.28800979464679,0.35005753325362454
41.29239237155433,41.80185526465021,41.636549465189695,41.576932367131405,0.25991105910690715
40.622794968675414,42.32941064967887,42.07705830204554,41.676421306799945,0.9211497012599471
40.92898942108603,41.262773483162476,41.980907520854146,41.390890141700886,0.5375344926618442
41.640845080975026,41.65424997620674,40.61489024262672,41.30332843326949,0.5962426348020301
41.723472090012706,41.63051714618406,41.535164972703015,41.62971806963326,0.09415610176654483
40.16857856191682,38.56607083928999,41.853131292056666,40.1959268977545,1.6437008710956142
40.185847841076075,41.455960088821065,41.42661820337502,41.022808711090725,0.7249778341522837
41.40498886209244,42.31007088358115,42.585377052666665,42.100145599446755,0.6175601499456997
42.78563861583097,42.187612353240375,41.25495482207366,42.076068597048334,0.7714141081655764
42.41929014867323,41.96221500737432,41.17645908786539,41.85265474797098,0.6286174108769015
41.14205442895689,42.312427693795094,42.96266178767358,42.13904797014185,0.9226040239907357
42.72559135606881,41.43683411759824,41.51849069216558,41.89363872194421,0.7216480015302933
41.843418145452084,41.175191527291645,41.835332538545494,41.61798073709641,0.3834880148054259
41.43344113433337,41.05503430935733,41.54751068313123,41.34532870894065,0.25779079563245366
42.01934023288224,41.72223857043639,41.066956027217834,41.60284494351216,0.487288464271779
40.73024717681598,42.31673854944832,41.968944309541556,41.67197667860195,0.8338951068501488
42.32208255999483,42.633218309724555,41.664645133658205,42.206648667792535,0.49449695342898087
41.30562371141359,41.42664783853746,41.09820134970653,41.27682429988586,0.16610637731465905
41.720777795818535,42.592483736745,42.827473757061,42.38024509654151,0.5830762539789851
41.2777571082254,41.5448709995778,40.86274035323166,41.22845615367829,0.3437273523602609
41.157586395124014,40.50467756988754,41.38770436576619,41.01665611025925,0.45807214437681804
39.936645676816156,40.90369552690326,40.87841455592114,40.572918586546855,0.5511734696230632
41.44218648377836,41.74282674186943,41.29721949245603,41.49407757270128,0.22729049477408467
42.106527403364154,41.563172708890676,42.66576315319667,42.11182108848383,0.5513142835945147
40.75644985206525,41.94072972849837,41.93668526795838,41.544621616174,0.6825797658288645
41.633000853493556,41.87712736293292,41.4853619760051,41.66516339747719,0.1978531059278568
41.41145988127179,40.670777434851324,41.10529161157918,41.06250964256743,0.3721899303625005
41.452657997669014,41.79469305619709,41.70477626524288,41.65070910636967,0.17731169890067125
41.412656166862355,42.06177219269826,41.76594415350389,41.74679083768817,0.3249816008319568
41.687188256587085,42.233584191527115,41.263627486322676,41.72813331147896,0.48627294355416945
41.36261458383534,41.37071580870811,40.76675371518257,41.16669470257534,0.34638273991155943
41.64856663589972,42.00835786112329,43.088289697511165,42.248404731511386,0.7492779848102444
42.30043102409315,42.795621833694035,41.45024663802946,42.18209983193888,0.6804486075780153
42.26622712837521,41.43187149434668,42.35680059367923,42.01829973880037,0.5098768994316928
41.34064052908838,41.92826599342946,42.33768180405315,41.86886277552367,0.50116801845191
41.6512104831404,42.93459796851101,42.394382567008044,42.32673033955316,0.6443628460046223
40.903273609103344,42.277124583871185,41.03744806171906,41.40594875156453,0.7574372541868246
41.139205475990586,41.417429457017306,41.891033083138645,41.48255600538218,0.3801214124380991
41.572446483569024,41.757649250932424,41.08585901934832,41.47198491794992,0.34697971617651796
41.823521066015346,42.031035444106415,41.77722684420332,41.87726111810836,0.13516913939732073
41.44853799435687,41.4227976663322,41.77130899389233,41.5475482181938,0.1942094350890579
41.64986088654026,41.26905939672426,41.67506774994367,41.531329344402735,0.22748184670894203
41.506735645651844,41.92514007483603,42.31260895586998,41.914828225452624,0.4030356047655901
41.4307570561163,41.24970396387812,41.12565167956821,41.26870423318754,0.1534375455193778
41.7658188446578,42.401424760316736,41.84535959087852,42.004201065284356,0.34629709859991886
41.70948072835815,41.01946364437744,41.40147529587367,41.376806556203086,0.34566935658807363
41.49122290457486,41.58606302868716,42.26394732606935,41.78041108644379,0.4214310543360908
41.871966707872296,41.02004135260793,41.08513157270327,41.325713211061164,0.47418756444238974
41.979851290989316,42.02215786366142,43.03704087725974,42.346350010636826,0.5985297540223466
42.02471807982213,41.54279637257871,41.76189262225493,41.77646902488526,0.2412912899657482
40.88641938917846,41.1572052053409,42.74492323392845,41.596182609482604,1.0040094652182672
41.34112578390298,40.93671528999137,41.17211459365187,41.149985222515404,0.20311140710612505
42.33956738503172,41.51564190589987,40.81529891083873,41.55683606725677,0.7629687507048261
42.08158002540958,41.75431081580945,42.32790647541535,42.05459910554479,0.2877481063486681
40.89411164979035,41.703962125612826,42.45720514909067,41.685092974831285,0.781717567620905
40.4884211265764,41.82201203814647,41.47235928868985,41.260930817804244,0.691478617587951
42.11096883922824,42.266081285770774,41.99361753075209,42.12355588525037,0.13666729581502932
41.709229763712585,41.58874721164755,41.699951691644806,41.66597622233498,0.06704297669512518
42.271559906744415,41.10462558478821,41.447384233888634,41.607856575140424,0.5997895107201935
41.0586419915508,41.733890987778224,41.65613200307162,41.48288832746688,0.36945951074416206
41.782883106667036,41.90385753460894,41.18199574732349,41.622912129533155,0.3866059300238575
41.32833316546574,41.6608738158478,40.47000036614567,41.15306911581974,0.6144778341202406
40.903118533952046,41.71673164051378,44.34556182690607,42.3218040004573,1.7992188240669207
41.67980792602385,43.03352759084345,40.00284420621537,41.57205990769422,1.5182119980607598
41.753763680533226,41.47223425168914,41.78486455373703,41.6702874953198,0.17222262209994094
41.088752873029485,39.91544219226256,41.65783702257168,40.8873440292879,0.888486959907107
40.28627016002268,41.35983792629614,41.72304215927661,41.12305008186514,0.747080857011301
42.709841554460084,42.404585808615714,41.94565248621792,42.353359949764574,0.38466127887595586
41.14943312139455,41.20274895158545,41.54826015857076,41.30014741051692,0.21651927454006964
42.75016318822605,40.404879570570095,42.213254546379424,41.78943243505852,1.2287423238192485
41.54905713984345,42.39487915565623,42.19636811359147,42.04676813636371,0.4423107906193409
