D12,E12,F12,mean_HdhQ150-2w-67,std_HdhQ150-2w-67
40.39253806337391,40.05579029596232,41.78541064389554,40.74457966774392,0.9169768837880904
40.86732537336009,41.05366566000506,41.31282016719974,41.07793706685496,0.22373696325688616
41.24536716183835,42.118900194665734,41.387876326406094,41.58404789430339,0.4686442711680306
41.17846855637032,41.039699999328455,42.11496234527481,41.4443769669912,0.5848741234502565
41.98533018024365,41.19846409374596,41.067396986312716,41.41706375343411,0.49647728602816493
40.69866906505475,41.34487863199225,40.9369118304393,40.9934865091621,0.32679844217013804
41.89471511803553,41.21215907103947,41.69466499558645,41.60051306155382,0.3508833557384622
41.110169868034816,40.393770890389334,41.46315236459812,40.98903104100742,0.5448854429193537
41.13478324649697,40.161626567803026,40.69966866074196,40.665359491680654,0.48748468656247707
42.27132242169286,42.096311133005806,41.889744141334376,42.08579256534435,0.19100648211401275
41.28529814443286,40.8779328495373,42.248235154961456,41.47048871631054,0.7036716300924565
41.15207657628364,41.34501608712764,40.98748268543812,41.16152511628314,0.1789538753757847
42.31480407448586,41.10215445108707,40.91566001324769,41.44420617960687,0.759704261382055
41.95949233282578,39.82654580047049,41.604188050860444,41.13007539471891,1.1427827157893153
41.56091121273639,41.39927275830988,42.04423911610883,41.6681410290517,0.3355876574061856
40.67667800229467,41.33279239816968,40.857162520374516,40.95554430694629,0.33894063944206687
41.71895439711035,41.28529556651543,41.276336475847316,41.42686214649103,0.2529989693265455
40.886202931952,41.43738265074934,40.072196153222464,40.7985939119746,0.6867969485542842
41.31028106329154,40.58993961869055,40.52376496954344,40.807995217175176,0.4362488675676517
41.0041693374907,42.55298433791167,41.10639376885079,41.55451581475105,0.866208405869295
41.668564675998084,41.404313868029085,41.15129163318971,41.40805672573896,0.25865683238982196
40.77699239630804,40.699732656879284,42.6013012779596,41.35934211038231,1.0762616769545916
40.511664502116254,40.42850639354319,40.56542408456057,40.50186499340666,0.06898286966047901
40.656076192717165,41.116741710430794,40.44845442748981,40.740424110212594,0.34203494196430123
40.867207716488174,41.22208556263293,41.2183120613739,41.102535113498334,0.20380823748224935
41.04662647602792,41.49246647473754,42.641726197204214,41.726939715989886,0.8229939585268606
40.934312659383835,40.83553872885764,40.48751211694804,40.75245450172984,0.23470177412686635
40.9468665647897,39.925096462670986,41.49398618715883,40.78864973820651,0.7963216467366877
40.912492092242715,40.82143773902637,41.45472881182704,41.06288621436537,0.3423860243921166
41.67668581281615,41.159371430914724,39.84835450436478,40.89480391603188,0.9424414150568408
41.934401817675834,41.0779834560176,42.44263200573117,41.81833909314154,0.6896878519146049
40.259174845593336,41.08534911260547,42.05562904455762,41.13338433425214,0.8991898904753575
41.06235331878732,41.23780975862141,42.60926844254235,41.636477173317026,0.8470173437897093
40.887840529909504,41.206890666868915,41.199170275570836,41.09796715744975,0.18201593559775875
42.1839010203566,41.67510898575043,42.498684986314956,42.11923166414066,0.41557905553757674
41.25644049528791,40.62878895803287,40.99764959467065,40.96095968266381,0.3154302225325849
41.22540895140211,41.54355082046126,40.61675463418286,41.128571468682075,0.4709255952586479
42.04277444909263,41.06821859900072,42.555472210943904,41.888821753012415,0.7554845471829881
43.1962094595834,41.318872998474745,40.420334804485755,41.64513908751463,1.4164064373782004
41.29701335487173,40.458138133021826,41.64968054175864,41.134944009884066,0.6120810260032006
41.18769594911102,41.82707413942309,41.59378308358042,41.53618439070484,0.32355729728661126
41.01831220748333,41.262781387245305,41.283246046554886,41.18811321376118,0.1474075536391875
41.3835163325951,41.73916470538192,41.51805667208702,41.54691257002134,0.17957154117697724
41.554066317496385,40.78087516972689,41.558918826950155,41.29795343805781,0.44780948895381484
40.97014848923056,41.2781083900082,42.30116703142428,41.516474636887686,0.6967900979882171
41.87755395650304,41.58586514953836,42.55252317250375,42.00531409284838,0.49583154666688367
41.6600115228841,42.15760466706985,42.886225717002695,42.23461396898555,0.6167237119656076
41.57876943916096,40.92551463965546,40.68258117046143,41.06228841642595,0.46348533175032725
41.29880479096643,40.40372636602789,41.24629694217541,40.982942699723246,0.5023026373221435
41.7497589149917,41.20805376253357,40.769359025564796,41.24239056769669,0.49110105674767174
42.841153931862856,41.25683533597476,41.948905940422584,42.01563173608673,0.7942641891552611
41.591938006359875,40.82390334604153,42.56785343596679,41.661231596122725,0.8740375736913402
42.62350594168499,42.00997253120277,41.32910340021692,41.987527291034894,0.6474931091868026
41.957579511660214,41.36932023058038,41.86763661644687,41.73151211956249,0.31687482454931865
42.22473309650941,40.58704082348251,41.69857821548335,41.50345071182509,0.8361011017191234
41.30333244137555,41.9163038292105,41.13030690832077,41.449981059635604,0.41300987014867013
41.93837814805772,42.3105108665025,41.49168446846751,41.913524494342575,0.40997859164471206
41.39126293324073,41.857582117287464,42.66830086079143,41.972381970439876,0.6462125979997674
41.11048179786475,40.62520295788158,40.416455070786164,40.717379942177494,0.3560768481666163
42.073701589108545,41.60085008158171,40.79067387239561,41.48840851436196,0.6488623582798815
42.37614777210633,42.01108729624438,41.453001896983025,41.94674565511125,0.4649241462615935
41.891663927325645,42.213698908104895,42.051859351045316,42.05240739549195,0.16101818989142072
41.70846583176756,41.869677172285485,41.914753915928515,41.830965639993856,0.10845566129056412
40.85619597746186,41.66568200990728,42.308196081292834,41.61002468955399,0.7275983633591904
41.66323365599886,41.491361080293174,41.250143938103605,41.46824622479855,0.20751265302650398
41.41904834437581,41.67057606519017,42.02289587940779,41.70417342965792,0.30332251575745967
41.72003519620949,41.83011401489214,41.70053432729024,41.75022784613062,0.06986716640666407
40.328350253194714,40.46148246824984,42.017074690824344,40.935635804089635,0.938916181550771
41.76619202049481,42.150090025146085,41.33382869291638,41.75003691285243,0.4083703971280939
41.66683414911353,41.94469257402913,41.348712636048944,41.65341311973054,0.2982165566178242
42.17643860752019,41.31874513031887,42.47831580935302,41.99116651573069,0.6015773856420918
41.738073448852056,41.90210947710007,42.39787208414797,42.0126850033667,0.3435167682100018
42.29092912201717,41.810706425874116,41.68689779095354,41.92951111294827,0.3190601471191863
42.736044661892365,40.78078752965711,42.32412112962803,41.9469844403925,1.0307432634098848
41.390379596489815,41.50838651230112,41.93087086773652,41.60987899217582,0.28417995386164663
41.52789477302207,41.66530776755208,41.20370418788022,41.465635576151456,0.2370160793863972
40.74328190276793,41.38123347402379,40.73286202949548,40.952459135429066,0.3713660169129087
40.549865712134675,41.26101586387379,43.08328225466261,41.63138794355702,1.3066872053193213
41.22272303030109,42.47673056671961,40.84040132917603,41.51328497539891,0.8559865807150591
42.283874751670055,42.24228516902569,41.67623551930573,42.06746514666716,0.3394523373614564
41.27612878650713,41.958535791859845,41.57494507087557,41.60320321641418,0.34207999405194117
41.43872976802869,41.39542909648921,41.86194565332281,41.565368172613574,0.2577545122530792
40.90998335947585,41.02495592044219,42.00220706512968,41.31238211501591,0.6001654095275674
41.759097292741174,41.66553671493886,41.75571600972163,41.72678333913388,0.0530680694973905
40.731382075434006,40.96755678639855,42.57673279665368,41.42522388616208,1.004203267138163
42.00194045342669,40.07656229910418,41.107996957602836,41.062166570044575,0.9635069162198023
40.63403590999027,41.63077891269919,41.92850567401833,41.3977734989026,0.6779613813777379
42.00643414178041,42.44808642933731,41.3604972067033,41.93833925927367,0.5469828736488159
42.68535774270746,41.903846503089866,42.39600374848473,42.32840266476069,0.39511692484966504
40.950028175858115,41.065335378961585,41.44034048239143,41.15190134573704,0.2563626131816637
41.31698611161846,41.51617053610999,42.51209480024774,41.78175048265873,0.6402895637256012
41.75258256557516,41.06417420658023,43.09547832953416,41.97074503389652,1.0330756298163537
41.524079825567625,41.1400603627322,42.55630352119414,41.740147903164655,0.7324276289094498
42.70779171306349,41.28176996005342,41.86329556517725,41.95095241276472,0.717040655898403
41.86755064733837,42.16832759655033,40.449779353399116,41.49521919909594,0.917782679354028
41.79805165528202,42.423090739170604,42.05212830302634,42.091090232492995,0.3143357887003833
42.27260757279531,42.19889930411697,41.81245841530548,42.094655097405926,0.24715269118353234
41.43712381980226,41.25857815559114,42.61029275419152,41.76866490986164,0.7343178533956999
41.698025908014465,41.51219997262959,41.284415302655766,41.498213727766604,0.2071597077144171
41.951392095325865,41.08287419315514,41.1198870933698,41.384717793950266,0.49110315777361424
41.62731248611525,41.75007256274138,41.79080144443495,41.72272883109719,0.08510534424045801
41.89274003938572,41.72336202152904,42.87752726491167,42.164543108608804,0.6232431576739846
41.31579885074084,41.453283167283686,42.48449342352287,41.75119181384914,0.6387675026066878
41.11009909250334,41.189049691139004,42.40686072373771,41.56866983579335,0.7269671744521515
41.07346513687178,41.36004450971712,42.328648590838334,41.58738607914241,0.6577495858375108
41.43153739026184,41.35925621246962,41.204124198946474,41.331639267225974,0.11619471435698904
41.27272993204883,41.30985165048378,41.21461129679291,41.265730959775176,0.04800437951329068
42.1040013126129,41.38950976285568,42.704721724347024,42.06607759993853,0.658425608478082
41.31010245765248,41.252934880792566,41.6558756688198,41.406304335754946,0.2180170192366525
42.053589443590305,42.54884813207796,41.38469018242545,41.99570925269791,0.5842332755912546
41.48065363149861,41.50628976579995,42.33922025874758,41.775387885348714,0.48846137187594335
41.367567566516,42.03450060215201,41.01979468705911,41.47395428524237,0.5156506801819923
41.22595928174949,42.08375700674385,41.45136565976363,41.58702731608566,0.44469910950934316
42.09861123445878,41.62196131882753,42.63160069691641,42.1173910834009,0.5050816077542724
41.23665003318106,41.32792373630698,41.92596502573694,41.49684626507499,0.3744194242886122
41.75752867730028,41.85679344421407,41.976038998514106,41.863453706676154,0.1094073098165308
41.95068097062112,40.93858039385274,41.7016541465112,41.530305170328354,0.5273587470620981
41.26560011389234,42.62880488965685,41.28236766532313,41.72559088962411,0.7822511969224504
41.897468186956885,41.66612950993767,41.70129202900091,41.75496324196516,0.12465891543343509
41.507279402149884,40.707940514180684,41.47443435401876,41.229884756783115,0.4523152037971403
41.15180805967151,40.37222028559338,41.860267287740676,41.12809854433519,0.7443067754548538
41.934383987055625,43.25094025908537,42.246878905489524,42.477401050543506,0.6878847642413883
42.058803382163006,41.15374522793161,41.68797902643945,41.63350921217802,0.45498108327098835
41.42758918432842,41.82026944724137,41.6774460578105,41.64176822979343,0.19875645342820528
41.37062839607161,41.85594043266912,42.031665229060565,41.75274468593377,0.3423878579187906
42.750192782608714,42.289086935474415,42.61005041971951,42.549776712600874,0.23638811389899955
42.09765203375635,41.55658369787153,40.304529753849096,41.31958849515899,0.9197537291343337
42.15685073429164,41.4048027038642,42.907990751205624,42.15654806312049,0.7515940693784843
42.239129265784385,42.177254206040985,42.910879506242935,42.442420992689435,0.4068748762766369
41.04405616956596,42.27524751081372,41.19247546806243,41.503926382814036,0.6720932107346214
41.805291383118906,40.13623257367513,41.11484341957648,41.01878912545684,0.838665098778759
40.912642501909296,41.938656347377226,41.82063050867902,41.557309785988515,0.5614084564928274
42.095476261540114,41.823146391292134,42.22188857099386,42.0468370746087,0.20377232232894812
41.92755728327206,41.75733607831611,41.392518507970046,41.69247062318607,0.2733537419189458
42.284068759399695,42.19281595957337,41.18255065317151,41.88647845738152,0.6113244093965053
41.340955117894126,41.52549136298801,41.90226066991597,41.58956905026603,0.28608642608102147
41.14936023905972,42.203212908828995,41.63962422081496,41.66406578956789,0.5273513108993725
41.69010134388497,40.98238333227352,41.56781505098329,41.41343324238059,0.3782743754345453
41.35353826336286,41.56885075455959,41.29986757220518,41.40741886337588,0.14235633948194507
42.06555630756616,42.971661350146654,41.82266538277765,42.28662768016349,0.6055595322460937
42.13455554458949,41.312038897558516,42.322530988693686,41.923041810280566,0.5374263776673621
41.64503747255225,41.814133785911636,42.78866137876622,42.082610879076704,0.6172753614731434
42.62249523322853,41.86285975492832,41.43908850302222,41.97481449705969,0.5995942548829765
42.330662251541966,41.67232011069633,42.75207891035656,42.251687090864955,0.5441944260683796
40.82137557612814,41.96006085674786,42.02395648643793,41.60179763977131,0.6766199900528883
41.49082144821737,42.00170228720837,42.46335245145867,41.9852920622948,0.4864731335620376
41.27565180737742,41.71269450603329,41.20046509350682,41.39627046897251,0.27659788305054855
41.36363799750157,41.650742480818394,42.24350916722052,41.75262988184683,0.4486971146462796
40.720213510931025,42.683547638506965,42.96251768844827,42.12209294596209,1.222049726878298
41.60266439130989,42.144509096264024,41.652604855689255,41.799926114421055,0.2994604915968891
41.25433133202377,40.91281956209131,41.462511974231994,41.20988762278236,0.27752814174352275
41.37078823100336,41.92971296264811,41.74990450660573,41.6834685667524,0.28532352600019817
42.09713946546298,41.552137820684734,41.57182747758354,41.740368254577085,0.30912973544280614
42.28572364500497,41.975748648052694,41.267631359180264,41.843034550745976,0.521859894350866
40.7129841449736,41.573362376243686,42.63538710118587,41.64057787413439,0.9629624727272276
42.130054161316565,41.8911661831751,41.79992612107907,41.94038215519024,0.170478120777445
42.71556266754278,42.542820988767296,42.51947403894085,42.59261923175031,0.10711015974169971
42.122698531207824,41.030326838598285,40.622816440537314,41.25861393678114,0.7755629058149295
41.22032786727284,42.77017259852436,41.885667293224394,41.958722586340535,0.7775007907624508
40.5165147513941,41.27747998536685,42.86295073780832,41.55231515818976,1.1971178884096445
41.27992282372594,40.88566669425844,41.94419652391481,41.369928680633066,0.534973962708725
42.50671788253822,41.80859283688278,41.98258592945337,42.099298882958124,0.3634020913254402
42.05177271855716,41.49245508242337,41.794676018229,41.77963460640318,0.2799620288090127
42.37617161777771,41.71585846993415,43.192910080435794,42.42831338938255,0.7399050197700688
41.963110877118396,43.07020083139263,41.93394040518233,42.32241737123112,0.6477636965565364
42.03813810444265,41.12791459532483,41.784954891676854,41.650335863814774,0.46980679128189196
40.79271607593643,41.86433601199249,41.155846011096365,41.27096603300843,0.5450062260396425
41.11543624113604,41.9589982773768,41.51080286578136,41.5284124614314,0.4220566320304463
41.438699255524774,40.437298850466355,41.97165078360587,41.28254962986566,0.7790032046643639
42.39581003530181,42.0693778942245,41.81518527208326,42.093457733869855,0.29106040253469256
40.83597987010389,41.51309168769621,41.86157740756815,41.40354965512275,0.5214999231912033
41.0298559200068,42.05944276731053,42.967926919196856,42.01907520217139,0.9696658984989774
40.447422898784595,41.4219690016455,41.67631671309497,41.18190287117502,0.6486669499534236
42.1267498650912,41.6679654879558,42.84104320783086,42.21191952029262,0.5911583855805177
42.471626209049006,42.488468212247646,41.65119465433173,42.20376302520946,0.4786123343989232
41.636673396056054,41.64987549050295,42.165343781981875,41.81729755618029,0.3014891462316521
41.19996217012727,41.094803693683296,41.72806112853982,41.34094233078346,0.3393527647953535
40.50993727165787,41.8675096958187,41.64852451058103,41.341990492685866,0.7288504989404143
42.2112747296282,41.37674651595067,42.29787191517326,41.96196438691738,0.5086597443381821
41.441024103436,41.903821090566055,42.458747260235015,41.934530818079025,0.5095561024010786
41.74685620706639,41.266891371815504,42.28676096171528,41.76683618019906,0.5102282769460855
42.08368328092022,41.14870552612034,41.22248490807037,41.48495790503698,0.5198219946242467
41.178038113067934,41.92039029666269,42.409911707783095,41.83611337250457,0.620245990150906
40.2282910281244,41.78782708974333,42.71880114534534,41.57830642107103,1.2584054767624098
42.971169615013046,42.67195203040121,41.29205179169187,42.31172447903538,0.8956461816593543
41.74727191910219,42.99146524573995,42.214622955604305,42.31778670681549,0.628479377693061
42.000620094610206,41.6155535222602,42.47581927330747,42.030664296725966,0.4309191120927582
41.90103845892038,41.42574362787203,42.19995622917018,41.84224610532086,0.39044038422471256
42.1234438625615,41.98827330059655,41.271759670645864,41.794492277934644,0.45771694773917987
41.795722483291115,42.01999442426015,41.874947146497924,41.8968880180164,0.11373445941642686
41.281184548941006,41.87085704993832,42.476042278520566,41.876027959133296,0.5974456479132075
40.68098113152569,42.544144127646405,42.83552883962638,42.020218032932824,1.1689280863944744
