G3,H3,I3,mean_HdhQ150-1mon-70,std_HdhQ150-1mon-70
2.564620208974204,3.0202116729491424,2.7740659763280906,2.7862992860838123,0.2280419608589426
3.3063130980646624,3.11186386431224,2.9450741370693634,3.121083699815422,0.18079588148038686
2.8179744570060157,2.7491111250186004,2.951339440907165,2.8394750076439266,0.10281428983891927
2.7273895512590727,2.393658190238394,2.453332346459168,2.5247933626522117,0.17797236571638148
2.329739103669239,2.3028863277206204,1.836706661481795,2.156444030957218,0.2772260034219988
1.6691444300517544,2.111802214812071,1.704832979532241,1.8285932081320222,0.24591446529134947
1.8307537253763895,1.649605805861873,1.6963366578608579,1.7255653963663733,0.09404457215638387
1.5565188042781188,1.97195191460783,1.635740181589648,1.7214036334918656,0.22056708170850686
1.1206852702697496,1.8504481822145722,1.273949573945113,1.4150276754764783,0.38479312618771844
1.1671514258438975,1.4503904982254752,1.2010479758171748,1.2728632999621825,0.15467441164405163
1.7098778879896859,0.9378933196404688,0.6283313673037445,1.092034191644633,0.557005633201873
0.9606513010156189,1.6561184474805455,0.8660329092776367,1.1609342192579337,0.43144376797456274
1.2114832353566432,1.242381787058362,1.379384044521208,1.2777496889787379,0.08936350929890731
0.8268779683182915,1.1562240471397252,0.2222290059241544,0.7351103404607238,0.473711576168213
0.5204656240409731,0.7075702840603517,0.7483906129270703,0.6588088403427984,0.12153480544579393
0.9931482339868576,1.3223037212155282,1.0334481429985005,1.1163000327336288,0.17953874350038565
0.3918305119057377,1.0633158439464285,0.8957165958640607,0.783620983905409,0.34949564725721216
0.8486773109344145,0.603956485257693,0.6782814371998734,0.7103050777973269,0.12546396214774277
0.5360597954104566,1.0360538885719357,0.8801985899472528,0.8174374246432151,0.2558373432512014
0.8159737677054141,0.7412965490046457,0.9332394864579225,0.8301699343893274,0.09675572939591859
1.0617432974473764,1.7686411518920402,0.4943626145007545,1.108249021280057,0.6384109448277965
1.3595853808173317,1.49441255483548,0.9945154418151988,1.2828377924893368,0.25863473304474305
0.9972197681235074,1.6454622587602579,1.1110039934931115,1.2512286734589588,0.34612396958369934
1.1949019605785502,1.5395104936234483,1.1206522087275312,1.285021554309843,0.2234988178653464
1.2445591789367954,1.703120013570301,1.5669551691230272,1.5048781205433748,0.2354987892436281
1.967410212036456,1.6804146809974516,1.4833581786360062,1.7103943572233045,0.24341462260869373
1.9617920423403712,2.358150908157367,1.8787698702442033,2.0662376069139805,0.25618977701500983
2.7095416578169673,2.9573521702088152,2.533037728818183,2.7333105189479885,0.21315347842050436
3.542536297397736,3.375455978614541,2.5349549398288365,3.1509824052803714,0.5399966082061579
3.54757874566795,4.069945470475702,3.254957767149267,3.624160661097639,0.4128557029659204
4.538447804099767,4.606318922648498,3.681829301764146,4.275532009504137,0.5152803130982317
5.201135668925018,5.162079120002298,4.427839373587791,4.930351387505035,0.4356260972460355
6.392283056864039,6.7520886006483565,5.63158825531006,6.2586533042741515,0.5720777386498589
7.2152653424044715,7.080577171223397,5.954388009812268,6.750076841146712,0.6923696722826655
8.652281954019378,8.600612767167936,7.310976958532551,8.187957226573289,0.7599264563871129
9.902819883520163,9.563775036936187,9.173308163369155,9.546634361275169,0.3650577893032934
11.65806391593609,11.533552433196178,9.73422968228113,10.975282010471133,1.0765843851333214
12.58253212027664,12.76864438975557,11.050658860122061,12.133945123384757,0.9427572807159281
14.588255044666083,14.631477272281213,13.158624238227528,14.12611885172494,0.8381535722049303
15.938653476438988,15.798036636614466,14.916493580149947,15.5510612310678,0.5540310023853457
16.996391253593202,17.529476464602393,15.76960731978438,16.765158345993324,0.9024335681303316
19.062327302083155,19.15632795598375,17.479919235381264,18.566191497816053,0.9419127357854526
