G20,H20,I20,mean_HdhQ150-1.5mon-75,std_HdhQ150-1.5mon-75
36.67321542400701,38.04945329072596,38.40024405511427,37.70763758994908,0.9128447037362075
37.4191619694096,38.11993865750007,38.05542231961711,37.86484098217559,0.3873150220150384
38.575134636061826,38.26651499496091,37.48749562778952,38.10971508627075,0.5605170038480739
39.67217171719877,38.85500940993764,37.56389496369471,38.69702536361037,1.0629802145439307
38.711422995665885,38.70345768005459,36.99925895715123,38.13804654429057,0.9862270215473603
37.7898010244283,37.370879089780296,37.37657485708762,37.5124183237654,0.24023734599679927
37.994050381311055,39.0586392878817,38.82048362258935,38.6243910972607,0.5587276562562871
37.87466922614161,39.21841736591083,37.68413939957721,38.25907533054322,0.8362584883396521
39.87431961326079,38.73182060549104,38.41274388789675,39.00629470221619,0.7684744124388064
39.56257092827087,39.967656527957054,37.331221985944104,38.95381648072401,1.4197299942720878
40.525968215604784,38.93109303292558,38.73762242688621,39.398227891805526,0.9814307908826037
38.91219495302094,39.915778074730625,38.52449573121504,39.1174895863222,0.7180014308420827
39.146703700421185,40.745339154620844,38.86696751632912,39.58633679045705,1.0134238714750834
40.89137151866293,39.65851888731874,39.43772276146455,39.99587105581541,0.7833444590460509
40.29438716695133,39.57856607488187,38.91946806808087,39.59747376997135,0.6876545337666945
41.039715401849726,40.717187053563244,39.009331410137996,40.25541128851699,1.0911198061339806
39.6854926840837,39.415651107711895,39.614098227779394,39.57174733985833,0.13981708538473353
40.320342316123856,40.248758672183115,39.57230283813721,40.04713460881473,0.41277107741884905
40.36563009393687,40.52978210263119,38.53923110568138,39.81154776741648,1.1049111893207324
40.67687503930978,40.344769604472695,39.533031751565886,40.18489213178279,0.5884428361654793
40.333556290107445,39.33770888052282,39.66711975235565,39.7794616409953,0.5073396699957988
40.10155539150706,41.06865937516291,39.127127802172346,40.099114189614106,0.9707680885926432
39.69437464309353,39.72406236220271,39.417038413449454,39.611825139581896,0.1693420847708071
40.168127349473686,40.451926005036654,40.179771491454744,40.26660828198836,0.16059542449108433
41.90727835751707,40.47040657760787,40.44212865599358,40.93993786370617,0.837860748237702
40.378351152989694,41.1020285947982,39.57451635354728,40.351632033778394,0.7641065667113595
41.467661602771784,40.16281347936139,40.395174346610666,40.67521647624795,0.6960422775024119
40.77964100438201,40.919394808714685,40.78783135372688,40.82895572227452,0.07842953348513525
40.41512861108442,41.12222590318086,39.684890983706026,40.407415165990436,0.7186985046678799
40.155414316431596,40.54363534497069,40.23717652093063,40.31207539411097,0.20466136091786172
40.14657267743908,40.87019712889718,40.564700468568105,40.52715675830146,0.36327019465192667
41.84042325468608,40.25062419009742,40.07013476693102,40.72039407057151,0.9741627882032874
41.01741153876526,40.8115759505597,40.89779344724961,40.90892697885819,0.10336846224812268
39.51161051919312,40.56094599678243,39.43192788449133,39.83482813348896,0.6300973687563376
40.15456176564957,40.82270363794498,39.64147148652089,40.206245630038474,0.5923096869612425
40.74440132399035,41.404649789211035,40.6422077135738,40.93041960892506,0.41386179024288183
41.21523857059078,39.84800282816808,40.87785747022431,40.64703295632773,0.7122452955276265
41.61903505941917,40.92038349111597,40.32575612241926,40.95505822431813,0.6473363538871318
41.3523263710614,40.98871318370916,40.3210673833771,40.88736897938255,0.5230456583634532
39.89910345042112,41.69631239085352,40.75409898824339,40.78317160983934,0.8989571218291681
41.116364657313845,40.92358358845612,41.529945386628356,41.18996454413277,0.30980859425698076
40.621725418495934,41.042170381878705,40.5078433025035,40.723913034292714,0.2814393159369906
41.42212457966999,39.78845334618903,40.64500055179764,40.61852615921888,0.8171573256555992
39.933417903758375,41.81487844521688,39.91914024177022,40.55581219691516,1.0904067250881142
41.76870240687648,41.77897534562051,42.32352032468499,41.95706602572732,0.31740029652794155
41.11898089766864,41.222470339239,41.05868050915791,41.13337724868852,0.08283850735928282
40.81636247265203,40.810292045588206,40.59674844980396,40.7411343226814,0.12507866619099806
40.934240029964855,41.232099130993504,41.406648405212785,41.19099585539038,0.23887136224352434
41.61540478354509,41.0955193474633,39.988087262523734,40.89967046451071,0.831148703464732
41.40383994050534,41.16819785628552,40.59012037323385,41.05405272334158,0.41869644979533777
42.006854096371235,40.47014664657978,41.68476211821951,41.38725428705684,0.8104015231744554
41.33213797572492,40.88019050126638,40.84723429275264,41.01985425658131,0.27094716985331835
42.097924183353506,41.7432747518425,38.476978622269016,40.77272585248834,1.9960675248128616
40.86970239090819,41.65419428041067,42.19431008694906,41.5727355860893,0.6660503181164938
40.89337436096802,41.33782563884487,40.23425528332459,40.82181842771249,0.5552540599435891
41.44146385285056,40.810595935483136,40.924281078813685,41.05878028904913,0.3362530452744574
41.510700992237595,40.69450105578477,42.25161804572523,41.48560669791586,0.7788617481915128
41.803238935328494,41.32634608499676,39.48255819468334,40.870714405002865,1.2255977912271527
40.85413864046978,40.90736902235907,40.72871166908447,40.83007311063778,0.0917277208064325
39.91552156528561,40.82435648071461,40.59176824994458,40.44388209864827,0.47212070615959867
41.61665306576156,41.93699160183389,40.48258087527623,41.34540851429056,0.7642040600576032
41.79418092727351,41.64428854333163,40.71705058641059,41.385173352338576,0.5834449026723864
41.46129422363118,40.8326667654243,39.68178046700516,40.658580485353546,0.9024393759067497
41.34643793563092,41.4089774197277,39.88271530857735,40.87937688797866,0.8637004831877758
39.76673899821036,40.83030969530338,38.234390792184655,39.61047982856613,1.3049948022753597
41.55860943360829,40.820775655007786,40.883082314297354,41.08748913430448,0.4091897875803381
41.60417129013995,41.48571988241205,40.19839170299407,41.096094291848694,0.7796859223593778
40.091416576223104,41.869336126891625,40.91923643776865,40.95999638029446,0.8896603350989463
42.31399548855212,40.99439189640467,40.021434140559684,41.109940508505495,1.1506402543349712
40.745826868365285,41.26346642466013,40.85458652929979,40.95462660744173,0.27293532289952194
41.465855516821705,40.58300757978163,40.79258084670792,40.94714798110375,0.4612736381590471
40.90516180251118,41.204503689238344,41.16006844964771,41.08991131379908,0.16153299684648628
40.357359250334454,39.971344025595265,41.10311133751176,40.47727153781383,0.5753334073361946
41.04015341086404,39.35534275835524,40.76717421983991,40.38755679635307,0.904283569939693
41.86028872424624,41.68053082007761,40.50860769745327,41.34980908059237,0.7340252388536289
40.93017744418726,39.907549588925136,39.47689627780468,40.10487443697236,0.7464645730932065
41.23089603454314,41.20931485882133,40.53084214462713,40.99035101266387,0.39809262319174793
41.65580196618027,41.303652085758955,40.12531005542785,41.02825470245569,0.8015510971032097
40.97677638178004,40.341740182575556,40.18993046566062,40.50281567667208,0.4174213818520555
41.0866946389382,41.33589728494782,40.648803818556125,41.02379858081405,0.3478380276582851
41.0616242578205,41.557738039522896,41.80461936904123,41.47466055546155,0.37840036349473755
42.638706201853545,41.399144382672986,40.715157521731896,41.584336035419476,0.9750547894270689
41.67765750909785,40.49013876180644,39.33262307728399,40.50013978272943,1.1725492044740646
40.57021361750693,40.916610745744016,40.97603725415784,40.820953872469595,0.21917090151208735
40.68215681806233,40.97311069870535,40.68092743318838,40.77873164998535,0.16833831644269126
42.481480672967606,41.70516564444351,41.17508567399281,41.787243997134645,0.6570537385343427
41.45400410915987,41.470171623947294,41.269581354383114,41.397919029163425,0.11143727477650024
40.66599162082202,41.20594832948809,41.2734864415304,41.048475463946836,0.3329576051589858
40.29196977706327,39.95477765997673,40.26120944385654,40.169318960298845,0.18643370586532068
42.199021038813775,41.14727908932521,41.44175602940341,41.5960187191808,0.5425753543716474
39.4736270800282,40.39354119156716,40.3640701327798,40.077079468125056,0.5228128004853724
40.715028884834126,41.30028492874515,41.59630228922385,41.203872034267704,0.44847774525309725
40.64966787002093,40.148128423380236,41.81272204996061,40.870172781120594,0.8539231799625222
41.9271616143756,41.48074798350897,40.815877545596955,41.407929047827174,0.5592092796312278
40.70072484687799,40.788123221765645,42.019058470559365,41.16930217973433,0.7372068463672785
40.37962873091576,41.04685484216096,39.274651068527675,40.233711547201466,0.8950672724423282
40.89955138393487,39.7200995962842,39.92672253973243,40.182124506650496,0.6298406571326628
40.20452891470774,40.72417241467886,40.1273522634708,40.3520178642858,0.3245971594264714
41.19380790558297,40.77025117577543,41.00446342940197,40.98950750358679,0.21217406917212359
41.02920502533631,41.63667771927753,41.105531979347234,41.257138241320355,0.33089894601395753
41.48080060238506,40.85332363520247,40.32170948370186,40.88527790709646,0.5802058789531304
40.901792308378134,39.29996079466215,38.38210481755374,39.52795264019801,1.275222127347769
41.29190209552057,40.62264105362471,40.890953269485884,40.93516547287706,0.3368139319363275
41.00865610574131,41.87248902841703,41.89215997313851,41.59110170243229,0.5045085641939959
41.958040647658294,41.594461404946756,41.12000322079033,41.55750175779846,0.4202394482266795
40.20435642645113,40.77147102063836,41.23576596132658,40.737197802805355,0.5165582225204336
41.84378110523952,40.650033077569425,40.71011590420003,41.067976695669664,0.6725376182378301
41.97210373063881,40.768141661299,41.07939104325721,41.273212145065,0.6249449021567737
40.84481037417955,40.405583507063426,38.36749085762503,39.87262824628934,1.32185815398838
41.77336072361554,42.099665854753226,41.273081165361404,41.715369247910054,0.4163325841501221
41.053989038794384,41.37334906044848,40.907808604939255,41.1117155680607,0.2380782288761123
41.44061685245381,41.80821564596203,40.42265953131152,41.22383067657578,0.7177664113416139
40.85076873200111,40.98473359451355,41.43238557654271,41.089295967685786,0.30458086918943156
41.396311141455016,41.46543678116042,41.17935199210567,41.347033304907036,0.14927275542865107
40.69568065211638,41.37225914113518,41.443628397402655,41.17052273021807,0.4127706894111951
42.06760438954085,41.19621433796683,40.08470645861056,41.11617506203941,0.9938690886581292
41.54864693536322,40.408699444038255,40.075063408208194,40.67746992920323,0.7726838183549098
41.62049330761127,41.82559139408362,40.49743778011084,41.314507493935245,0.7149954504788613
40.260739662493314,42.53699557974525,41.81738101154575,41.53837208459477,1.1634946223317348
42.10215322123401,41.436434071291394,40.57437162823765,41.37098630692102,0.7659906698977709
40.488797660381884,41.416414766764795,40.703738072484924,40.86965016654387,0.4855548282427218
41.20784593044513,41.88422007688969,40.64870134899788,41.2469224521109,0.6186855927302408
41.98729362751823,40.83527026929205,41.512158867027686,41.444907587945984,0.5789486206722243
41.08382966575277,41.43218072977653,42.642236490523985,41.71941562868443,0.8179461310112938
41.767589557254624,40.55393000391216,42.05791156782584,41.45981037633087,0.7978321592325249
41.81667585479474,41.91491573347624,40.934875020939145,41.55548886973671,0.539707263644221
40.614104407087005,39.96956936047007,41.21449314743197,40.59938897166302,0.6225923360158565
42.09192553666244,41.148368960930306,41.17359434490966,41.47129628083413,0.5376286682197308
41.86502228058682,41.494628572923304,42.473143919327924,41.944264924279345,0.4940471821818988
40.99586786103711,40.500829578336266,41.24987825348727,40.91552523095355,0.3809326490246355
40.87527192200707,41.88893742588067,41.24682272037134,41.33701068941969,0.5128156011244472
41.36097667990592,41.620369196611726,38.08770078757968,40.35634888803244,1.9689830553350858
41.73297806426597,42.00729080750002,40.546910734696866,41.42905986882095,0.7761779379768883
41.552549824344695,41.54270114463579,41.89239247173576,41.66254781357208,0.19911221531534848
41.31695583627849,42.199284015522615,42.14929546725775,41.888511773019616,0.49561260613248115
40.787779506715175,41.49033157517354,38.91279203547233,40.39696770578701,1.3324706066136391
41.64567472287794,41.764102082355826,41.89397012017707,41.76791564180362,0.12419162011476335
40.64430821902785,41.53077460495175,41.88351971116219,41.35286751171393,0.638474338503672
42.483863294901155,41.865297560212944,41.2558419115351,41.86833425554973,0.6140163235940853
42.49422918480073,40.207621226297476,42.51309271843522,41.73831437651114,1.3256527065217985
40.10554701859987,40.95072167460366,41.16094016023906,40.7390696178142,0.5586243064101009
41.068135589774194,42.301128777230424,41.17468021579228,41.51464819426563,0.6831923007973764
41.805292576767286,41.58586593080788,41.31329618114293,41.56815156290603,0.2464760890014702
41.872030204173576,43.375689065845236,41.9614192306401,42.403046166886305,0.8435183792808466
40.462948891133394,40.853840123464984,40.33333107877146,40.55004003112328,0.2709632196452039
41.13383227923318,41.51344826210423,41.785818684674496,41.47769974200397,0.3274599757788577
42.192887178276415,41.88028989029753,40.78106817811441,41.618081748896124,0.7415342570424502
42.04266797496714,41.8418344618027,41.52502715200221,41.80317652959068,0.26097668898224163
41.33575800050676,42.183601211635384,41.06167814178731,41.52701245130982,0.5849030196351495
42.380154647609295,41.48953033113237,41.96906718891027,41.94625072255065,0.44575033553307825
40.90170779684921,42.34775980563217,41.167673555274284,41.47238038591856,0.7696760958398463
41.556463635280906,41.50390459614502,40.989439033968196,41.349935755131376,0.3133034114493064
42.538426355279036,41.154493756391474,41.5594500853602,41.7507900656769,0.7115304635900124
41.087932191662716,41.3470436183772,41.09596998724777,41.17698193242923,0.14733256364451983
41.39300923200127,41.5472166396339,42.180400134394134,41.7068753353431,0.41727003562373677
41.73282706997888,40.75331025806776,41.4875959671566,41.32457776506775,0.5097003991202494
42.67020561311162,41.13821171577479,41.88037078395344,41.89626270427995,0.7661205781194448
41.548501531361474,41.98145868849165,41.651285937132954,41.72708205232869,0.22621176646371674
41.8562296968646,42.0420277499504,40.580284907710606,41.49284745150853,0.7957436939051605
41.13320391654868,40.09333203922992,39.98694906146824,40.40449500574895,0.633318120693354
42.209109539451575,41.06209175834385,41.08905123128991,41.45341750969511,0.6545873021786068
42.3470806932152,41.2865193600657,42.87788530660464,42.17049511996185,0.810245791387933
41.007199392255686,40.97024023056065,41.548937879756735,41.17545916752436,0.32396952985792826
42.09876201707396,42.473572816640825,41.14426363531331,41.905532823009366,0.6853968674932414
41.29293109186129,42.3436729586075,42.49766528248866,42.04475644431915,0.655636659593077
41.81837898868515,42.43551696448572,40.45898563699841,41.570960530056425,1.0112274434504551
41.0845167339802,42.71931680794418,41.21635989057039,41.67339781083159,0.9081880674594183
42.86630123337201,41.260182680526874,40.45961228063482,41.528698731511234,1.225607433493281
41.12566117310799,42.77994119684842,39.825241486102705,41.24361461868637,1.480877225384691
42.193194483439314,41.3400597144174,41.39416729220014,41.64247383001895,0.4777047582672718
42.761946745271615,41.19052178008549,41.449599714259975,41.800689413205696,0.8424915951105388
41.77891094034917,41.99258218439778,40.72309412771873,41.4981957508219,0.6797063665555808
42.41589253164766,41.060685483755435,41.275944780973056,41.58417426545872,0.7282860681036741
42.33615379717015,41.32626287280302,41.40899739020046,41.69047135339121,0.5607054607773165
42.1274413529175,41.94215283922929,42.05822014632179,42.04260477948952,0.09362605453171899
41.146882551308266,41.22311085519768,41.023465809632214,41.131153072046054,0.10074769696179035
41.50926358082819,41.07232696071845,41.721434151533806,41.434341564360146,0.3309758566810867
42.511501224736236,42.253315185473525,40.54259215275036,41.76913618765337,1.070033976042194
41.81156726808208,41.505659247878015,42.048555755499564,41.788594090486555,0.27217637602030303
42.22597341754801,42.376502854582064,40.873822689359876,41.82543298716332,0.8275484257840218
42.02438982190489,42.200970874341195,42.94521957087936,42.39019342237515,0.4887082321410623
41.11991737113453,40.79126186513825,42.08746175892572,41.33288033173283,0.6738311792309384
41.961678460181545,41.80037013663211,41.25718313682478,41.67307724454614,0.3690948732231266
41.87975150996869,41.597476555304134,41.86277613737973,41.78000140088418,0.1582988637329718
41.60536047332407,40.64940112994904,41.64612853363421,41.30029671230244,0.5640605490820477
41.59093551076947,41.94723792621456,41.83507806686099,41.79108383461501,0.18217977979508831
41.16153461497684,42.086625712172484,41.570063564520574,41.606074630556634,0.46359570984366494
42.416314790404144,41.724277963142356,41.08883434900685,41.743142367517784,0.6639412473159179
41.812912871836325,41.80782663087846,41.195933325704495,41.605557609473095,0.35475415128152227
42.35442470918074,41.43280094681425,42.72609510098386,42.171106918992955,0.665850209470438
42.44834835541825,41.84184857858627,40.628037499488975,41.63941147783117,0.92688644820986
42.34163867454424,41.71179108323743,41.30506553896394,41.786165098915205,0.5222734791349496
41.47674632637965,41.69008391838245,42.11039298686626,41.75907441054279,0.3224077985918655
41.66911095772403,41.841261314642956,41.30665707857446,41.605676450313815,0.27288894234354294
41.97370823033518,42.15003013845991,41.19078840545246,41.771508924749185,0.5105874998179832
41.65000866806893,41.59079622487283,40.41163313847591,41.217479343805884,0.6985109937150998
41.82848959488717,41.31486025627618,40.523389961663284,41.22224660427555,0.6574604395421472
42.20637717562726,41.629713494071844,42.14045254190085,41.99218107053332,0.3156320204326254
41.42878771798549,41.87819126468895,41.34409439987295,41.55035779418247,0.2870528310633311
42.69421093410264,41.29587608190447,41.54931424637557,41.846467087460894,0.7450234546253103
41.50306466164179,40.26620612747115,41.97849384813143,41.249254879081455,0.8839099862958245
42.52628988906149,42.92332410805939,40.03320091021535,41.82760496911208,1.5666280629755753
42.12665274836128,41.945928451535515,41.85346823730315,41.97534981239998,0.13894839555336966
42.1349850602741,41.15782516534105,39.20788930281421,40.83356650947645,1.49024499672445
42.22670897261432,41.64053370449439,40.940648156448454,41.60263027785239,0.6438676945092887
41.82332135384068,41.726882190686844,41.29731826858129,41.61584060436961,0.2800312247669635
41.942946663957606,41.22577802505292,41.749263212676944,41.63932930056249,0.3710078340570347
41.990954747701856,42.23943560475373,42.95880982817122,42.39640006020894,0.5026571837792145
41.484875210949426,41.9205196722799,42.64496919258014,42.01678802526982,0.586007856939219
42.34622851272444,41.743046307647546,43.482198908179726,42.523824576183905,0.8830731641838543
42.176147781613,42.15783268978338,42.14102516038869,42.15833521059503,0.01756670218883077
41.61341653205222,40.833880221361675,39.66825739911607,40.70518471750999,0.9789447955043001
41.803176696759934,42.551926463295786,40.74229585548617,41.699133005180634,0.9092906859186656
42.09418613293747,40.89442970344002,41.80544159719201,41.598019144523164,0.6261963972536803
41.91996868270145,41.140360788185696,42.22442186821397,41.76158377970037,0.559116659948543
42.098665568179996,41.42499263616843,42.122475400646934,41.88204453499846,0.3959975450664081
42.88434085684953,41.69972220387737,42.30252231728955,42.29552845933882,0.5923402939013783
41.26278644595752,41.017082230363506,42.30579675681287,41.52855514437797,0.6842302488676398
42.66827617748501,41.655643523310324,43.343493448856776,42.55580438321737,0.8495273810602738
41.978171318694294,41.40203375305016,42.75005064471291,42.043418572152454,0.6763728913217155
42.30703711327388,41.796109461726054,43.05619565057628,42.386447408525406,0.6337852925689592
42.55922373929375,42.645756875948166,44.25086144945924,43.15194735490038,0.9526705287505698
42.01366701618277,42.05991945710968,42.55826156521945,42.2106160128373,0.3019567761141367
41.9862793690056,42.03288032808559,42.5398790818463,42.18634625964583,0.30705374875836633
42.206333509568125,40.91971736204542,42.69599821251339,41.94068302804231,0.9174535675912849
42.70779937295005,41.97612761618794,43.43072318137723,42.704883390171744,0.7273021667668554
42.02430835150022,42.03928139636237,44.62734825221478,42.89697933335912,1.4985621423632673
41.658562932318524,42.355844112962416,43.063927910703384,42.3594449853281,0.7026894088635568
41.818354790855075,42.05566694021723,40.79286445608023,41.555628729050845,0.6711454880642596
42.83601596314565,42.164107610307475,40.28560050727723,41.76190802691011,1.3219221338819027
42.33581414671425,41.71628940356473,42.54458765983307,42.198897070037354,0.43078906061854
40.698007569180724,42.85119990471601,43.304106174399585,42.28443788276544,1.3924266146461897
41.96728859924875,42.57597406408561,43.58895143048846,42.710738031274275,0.8191877560702545
41.7924693950554,42.21099428789187,41.83258320716913,41.94534896337213,0.23092825359832378
43.12194736004706,41.811262524985054,43.85908894604594,42.93076627702602,1.0372130531272639
41.80874078214888,42.02825337047645,42.26987537792672,42.035623176850685,0.23065561859684275
41.98362463991947,42.46519819215287,42.368312864777515,42.27237856561661,0.2547171251983131
41.405210536895275,41.54321164827657,40.85667132043842,41.26836450187009,0.363152217965983
41.11676721611965,42.77963235744841,43.091640936962285,42.32934683684345,1.061649349299746
42.36596626052728,42.51515741807417,42.460927749798905,42.44735047613346,0.07551660176865112
42.733496526559634,42.429484845053736,40.534880278983024,41.89928721686547,1.191348183668114
41.129739504211244,40.80700830881525,43.35914880042466,41.765298871150385,1.389714738320835
42.7469936039509,41.87047651281122,42.393952569013344,42.33714089525849,0.441011595619787
42.52636735259208,41.68466078137263,43.61648724837067,42.609171794111795,0.9685715287473998
42.20134020574407,40.88118923323742,40.932158381777995,41.33822927358649,0.7479103050721879
42.6107390102542,40.742657117643745,40.35587944577464,41.23642519122419,1.205799774733247
41.2709717777278,41.84543630338564,41.427155454556924,41.514521178556784,0.29703021749871933
41.3332697956044,42.050305465864355,39.848757301933524,41.07744418780076,1.1228484473573803
42.35223020237979,41.73616842457824,39.93953281420633,41.34264381372145,1.2535642728784393
42.29881641689995,42.72346226767397,41.987810636551465,42.336696440375135,0.3692858008740136
42.02424384106159,42.35164370864952,40.480925952386755,41.61893783403262,0.9990500239725346
42.633020979184565,42.748914390139205,40.769628275272126,42.0505212148653,1.1107982997378079
41.94167024933022,41.62603855091618,41.15294584568378,41.573551548643394,0.39697318584829616
42.00516876306969,41.65730305001149,39.1460145277418,40.93616211360766,1.560039718393863
42.73078131877441,42.364161993555186,41.78351880430331,42.29282070554431,0.4776439598297208
42.98024260573196,42.856180112155705,41.07508805558866,42.30383692449211,1.0659341971724705
41.6546631823039,41.10460841264514,40.42357748633402,41.06094969376102,0.6167029759181998
41.91461762526802,41.64597502070702,43.900236944867224,42.48694319694743,1.2312967252771487
41.54765137331277,41.00513962507447,40.4628109099333,41.00520063610685,0.5424202342631609
42.01704882753932,41.719345934872834,40.39023446517848,41.37554307586354,0.866187939648837
42.23908159915693,41.2872186934175,39.160829892599196,40.89571006172454,1.5760290761115334
42.517833465366735,40.69048041005799,41.37268994769076,41.52700127437183,0.9233979566487613
42.08652712459464,41.81254414340657,42.31492444299937,42.07133190366686,0.251534614733283
42.09405403558652,41.54263938919583,39.88833429422336,41.175009239668576,1.147895395709409
42.385635575154716,42.73894186165034,39.94144830672162,41.68867524784222,1.5234197782793109
42.23208611252181,42.30161343730467,40.53289615129691,41.688865233707794,1.0017020025138539
42.28507188562289,42.19803457755623,40.41043595991364,41.63118080769759,1.0580913763906021
42.24541894048609,41.91528305903525,40.57132921938487,41.5773437396354,0.8867335204397717
