J12,K12,L12,mean_HdhQ150-6mon-79,std_HdhQ150-6mon-79
23.007911112007985,24.026865046872977,23.539535217014127,23.524770458631696,0.5096373994437432
23.083486915633845,24.0411935111265,24.41485974763336,23.84651339146457,0.6867049338619108
24.69668456900107,25.330151215658674,25.25152677951056,25.092787521390104,0.34528048331520556
24.75800363688549,26.567214219828056,26.6217480379974,25.98232196490365,1.0606413204151135
27.255164968931716,27.030282765305973,27.294962680758406,27.19347013833203,0.14271844135576728
27.271445291567353,28.02295968487251,28.500892453507515,27.931765809982462,0.6197760265723223
28.228611871169157,29.39796607295361,28.547396458902423,28.724658134341734,0.6044944900430461
29.386080990629683,29.637477506544023,29.43817296951363,29.487243822229114,0.13268765388360626
28.488107685439722,30.399993422722808,30.460761658722475,29.782954255628336,1.1217815851909583
30.30065947300849,31.25726379387068,31.070112995149913,30.876012087343028,0.5069805997093436
31.28621892825786,31.927136026375567,31.893979310442056,31.70244475502516,0.36084317383590137
31.25181130140011,32.52188166460608,32.17301747047107,31.982236812159087,0.6561765208867203
32.52715810205742,32.91538850045283,33.185629414568716,32.876058672359655,0.3309928154559642
31.724353283334782,32.50614517348126,32.61752021063481,32.282672889150284,0.48671520050612826
33.45433733685877,33.92605688513661,33.80601816789597,33.728804129963784,0.2451557439612768
33.34385513739584,33.589745643539665,34.22619969656183,33.71993349249911,0.4553511142898087
33.752672030479026,34.95537746811204,33.77444775543151,34.16083241800752,0.6881823326949705
33.50060828418506,34.54303532136619,33.876019957258954,33.9732211876034,0.5279674150427389
34.49542412064443,34.686832463223965,34.380763147888324,34.521006577252244,0.1546300520987912
34.07896356141356,34.92993274949795,35.58348653250613,34.864127614472544,0.7544170461244145
35.792716018575625,36.756775514518644,35.321452077134566,35.95698120340961,0.7316253349135874
35.56058030206908,36.75552248151547,36.73582759313346,36.350643458906,0.684285624575323
36.95964980282878,37.17821919072436,36.18566524092552,36.77451141149289,0.5215342786194885
35.492089367778334,36.0544169602797,35.855533933083414,35.80068008704715,0.2851487132021184
36.308353093698436,36.47316385354402,35.737000155945246,36.172839034395906,0.3863383136799453
37.62857799695035,36.88883143978335,37.34370013981791,37.2870365255172,0.373114347217204
36.99424326089718,37.77602858152797,36.478160957799574,37.08281093340824,0.6534510437983221
37.217819215382825,37.46952176814345,36.90396059409721,37.1971005258745,0.28334926939794397
37.58928390197737,38.18253884453831,38.50099083139808,38.09093785930458,0.4627044809165742
36.355678381369096,38.93164009017527,38.13178555508993,37.8063680088781,1.31845254592109
37.68110102037618,37.44536682608196,37.565382566022464,37.563950137493535,0.11787362503335776
38.84614952786229,37.94405188621538,37.58696934804882,38.1257235873755,0.6489507967177317
38.18726296199405,38.78097566968025,37.810740697069704,38.259659776248,0.48915227644848863
37.86249127345981,39.01439528807087,39.05166005949887,38.64284887367652,0.6760663088480153
38.690477066799986,38.74971960059372,39.842215359458386,39.09413734228403,0.6485313865089427
38.57074806125462,38.847087071358956,38.43333139986164,38.617055510825075,0.21072902941535646
38.76650429224717,39.24081367567505,38.74400954846589,38.917109172129365,0.28056186053393395
39.325868950594746,39.805759761967366,38.60931605578329,39.24698158944847,0.6021102866820497
39.21742680110699,38.7997229207054,39.95943834485926,39.325529355557215,0.5873666554751721
38.91528274959596,39.498925881701894,38.650855380853585,39.02168800405048,0.433932543414208
39.31895878943634,39.6717229594142,38.314877970301325,39.101853239717286,0.7039944573001169
39.14548723600148,39.39209837658256,40.44339588551822,39.66032716603409,0.6892762350760159
39.6010308682392,40.619323705611514,39.441304611130654,39.887219728327125,0.6390307461063158
39.003152777102834,37.34825599797857,40.529036165542905,38.96014831354144,1.5908260924775228
40.28983452284069,40.35865699165841,39.057301957137796,39.901931157212296,0.7322793164274218
39.53828257158279,40.41147656867502,38.91725114829022,39.62233676284934,0.7506505392212407
39.68219325994692,40.2764919287922,39.31730400236863,39.75866306370258,0.48414470224717704
39.9441978846889,40.702002370123665,39.29898114295529,39.98172713258928,0.7022631090319631
40.01403564196767,39.81313828824876,40.004080129596865,39.9437513532711,0.11322370609787918
40.101695970086716,39.750127068613075,39.818162731958104,39.88999525688596,0.18646744179341204
40.02414921016874,39.548174541347116,40.266263662469484,39.94619580466178,0.365336210279207
39.190523176219806,39.9640275549074,39.686774906061935,39.61377521239638,0.3918851520773275
40.046547576212056,40.05984179105802,39.19283827569024,39.766409214320106,0.4967714769062832
40.8423882672876,40.352966794676576,41.07507479784475,40.756809953269645,0.3685820504751951
40.35205017580259,41.16968815791757,41.12298686279395,40.8815750655047,0.4591761201892833
39.987157342751175,39.66920158051961,40.544624363724324,40.06699442899837,0.4431385027209921
40.31885328079427,40.06833897650189,40.0573074180892,40.14816655846179,0.14792191083713016
40.1398287429345,39.66961330766501,40.14253644257843,39.98399283105931,0.2722640197612649
40.492725326255886,41.20342609802774,40.14853559617719,40.614895673486934,0.5379523101823652
40.4376211666232,41.80044099146865,40.34386874814913,40.86064363541366,0.8152371935997491
40.5580031035977,40.30748182493609,41.450928462427875,40.77213779698722,0.6010472555320304
40.41655564597953,40.48267661913327,39.098385946056084,39.999206070389626,0.7808333164484763
40.594960421100396,40.64564889815301,39.218044551927726,40.15288462372704,0.8099918520008677
41.64160645439556,41.975871970907505,40.44698575456466,41.354821393289235,0.8037770331914832
41.428875321829686,42.20439382838213,40.56787244256873,41.400380530926846,0.8186327176381374
39.34782804397203,40.798903721357696,40.19710062581424,40.11461079704799,0.7290463526158553
41.722398586001184,41.730846900416815,41.67711554324289,41.7101203432203,0.02889344424394115
41.523513626058495,41.57407047896225,40.784527061384004,41.294037055468245,0.44197208554124595
40.23833910376925,40.95860365810505,40.33366939730498,40.51020405305976,0.3912398504370182
41.32051646328067,39.28782077799443,39.879636899257136,40.16265804684408,1.0454848945496018
40.46746092094274,41.049831692091644,41.4401111337457,40.9858012489267,0.4894762837516604
40.95307534054269,40.77171270360769,40.92224522287065,40.882344422340346,0.09704203692845473
40.77741005034401,40.88243421589506,42.58445499669781,41.414766420978964,1.0143402003089572
40.33495519593245,41.88780703285243,41.3962135130369,41.20632524727393,0.7936500311612724
40.664146917096524,40.80261353100659,40.61991816499542,40.695559537699516,0.0953124532280523
40.68318446869151,40.82754548633665,40.31030500845603,40.60701165449473,0.2669010138731914
40.5583689094822,41.36311826334082,39.88054594420657,40.60067770567653,0.7421911452195733
40.50977602277294,41.69370553804392,41.39806825484561,41.20051660522083,0.6161917436841813
40.56780695780349,40.918700951774184,40.49125460899839,40.65925417285869,0.22792441476093395
40.71838103670755,39.85564478094546,40.20983086606995,40.26128556124099,0.4336636380801998
40.47688783293907,40.73404072891225,41.6865439900955,40.96582418398227,0.6372673553303705
40.77439014235913,40.86838024840818,39.76897911894436,40.47058316990389,0.6094216260118247
40.452859084246654,40.30459542500631,40.358007684178,40.37182073114366,0.07509080078605275
40.883140274812206,40.632587740519824,40.111690335375386,40.54247278356914,0.39354069848484086
41.24879609985731,41.48426953357866,40.78833463924643,41.17380009089413,0.3539768993982622
39.564703861236815,41.139004846876574,39.740462463581956,40.14805705723179,0.8626737001473989
40.36505774899222,41.18277729877482,40.036471445634454,40.528102164467164,0.5902896647402376
41.23160466523464,40.28054011809412,40.282318575396104,40.59815445290829,0.5485846966055643
40.56681083820823,41.19386837270479,40.55997953378336,40.773552914898794,0.3640198891998012
40.590845329965774,41.48499398862048,41.26880077522214,41.11488003126946,0.46652347476596684
41.98248030927732,41.17126594024622,40.55078382616299,41.23484335856218,0.7179625833079858
40.537274625038336,40.6419810870356,41.10705193368614,40.76210254858669,0.30328768439611936
39.81217007826402,41.734088848632936,40.82040388106811,40.788887602655024,0.9613469180414802
41.76950016186345,41.456611463323384,41.331736464968536,41.519282696718456,0.2255105899979417
39.803634633853335,40.77762202997861,40.140435697390664,40.240564120407534,0.4946535532820997
41.76416325404089,40.84325147349233,40.5292430352601,41.04555258759777,0.6418343183911435
40.62163060958519,41.097702786079466,41.21714904686092,40.97882748084186,0.315054052394716
40.45578766743712,42.187936932246565,40.78437741761907,41.14270067243425,0.9199901820677129
39.91687365591973,41.09024147048997,40.62844023634702,40.54518512091891,0.5910977649687462
40.87872585941503,40.566091589651556,41.64643310514106,41.03041685140255,0.5559155199399959
41.13224598722829,41.20669988876303,42.19845717748164,41.51246768449099,0.5952495562649487
40.85440879990397,41.50972883874093,40.452123043394735,40.93875356067988,0.5338239724761534
42.01031660930043,41.47725470586162,39.87547165164841,41.121014322270156,1.1111125759701894
41.33063121479397,41.22296081933477,40.88062703226912,41.144739688799284,0.2349784033036907
40.91089371638696,41.05017723881143,40.01310748556624,40.65805948025487,0.5628696842914718
41.04895114944021,41.306713458709595,40.379667849670255,40.911777485940014,0.47850376255399185
39.55203976050486,42.07702756767103,39.98583684347946,40.53830139055179,1.3501124632464239
40.679494520129104,41.38150477289676,41.41772630576672,41.15957519959753,0.41615633355748705
41.086620267069904,41.86519162656714,41.41046368059346,41.45409185807683,0.39111494967622223
40.44014939017901,39.90832461450542,39.7853842268424,40.04461941050894,0.34801085951883026
42.38451864103137,40.90882974700693,40.783559135361,41.35896917446644,0.8903577723669586
40.71248285559402,40.94979056214361,40.65062160922958,40.770965008989066,0.15792605008740998
41.50209274025969,41.5937560700069,41.29471667029202,41.46352182685287,0.15320550631826574
41.56747102505902,41.76379852812187,42.0872939272513,41.806187826810735,0.26249114631431236
40.58745780817833,39.382567998928884,39.41450796357765,39.79484459022829,0.6866089318435065
40.680991031940025,41.436000095137985,41.30702086361829,41.1413373302321,0.40385386751183294
40.1208833249418,40.03435452508284,39.74635379624144,39.967197215422026,0.19608842430849036
41.02259404730223,40.730747344353524,42.394447890028495,41.38259642722809,0.8883558755273745
41.41329689807722,40.401319878156414,41.62669268056625,41.14710315226663,0.6546212331974419
40.3226715605444,40.11765770647233,41.4710773317932,40.63713553293664,0.7294531259789425
39.86388869683822,40.74300861500953,39.411019464700495,40.00597225884942,0.6772662534635756
41.49805191266963,41.74538087124089,40.5439815042571,41.2624714293892,0.6344002938399725
40.90692841324282,40.52130176998529,41.23103136813789,40.886420517122,0.35530895847971383
41.14368831663693,42.04744214197334,43.74568029742431,42.31227025201153,1.3210567788404288
41.053252454935866,41.17446335973085,42.12965460107607,41.45245680524759,0.5895936413043416
40.25382341602034,40.737560018746784,40.3512454291392,40.447542954635445,0.2558421100344024
41.21029946199492,42.76257799891456,40.344078642383735,41.4389853677644,1.2253602396879901
41.32482329232912,39.34974945863694,38.404653792987695,39.69307551465125,1.4900510265674614
40.4617229357993,41.606660288432224,41.72917105763543,41.265851427288986,0.6990845408545362
41.040143136076026,41.06040768082159,40.71455926638924,40.93837002776229,0.19409045732138297
41.07788971615757,41.95211855044402,40.42414691317268,41.151385059924756,0.7666325751251437
42.04673758260831,41.27605155824355,40.29703805912715,41.20660906665967,0.8769143631766891
40.24407285675505,42.22461676779969,40.25994915173746,40.90954625876407,1.138912133128365
40.35756175167646,41.708516522502954,40.18784991686725,40.751309397015554,0.8332974484129096
40.73002204095347,42.0484539978057,41.65398446148968,41.477486833416286,0.6767047108960825
41.67854395043429,40.54954329995712,41.0556439375586,41.09457706265,0.565506373409269
41.25236638555351,40.9966609503936,39.696444576358466,40.648490637435195,0.8343501028952767
41.65213232716677,40.25571267910667,42.081622973289235,41.32982265985422,0.9546725835765921
40.56440684091503,41.54279908408025,40.87866243769,40.99528945422842,0.4995140049202434
41.2576422470755,42.7278319070183,41.53058116773317,41.83868510727566,0.7820232971094149
40.82763467551149,41.31858226515382,41.2515882818817,41.132601740849005,0.2662249643705453
41.60941164559565,41.75531420844544,42.11858101581743,41.82776895661951,0.2622034130074161
41.690639525571704,41.44607543836966,41.60786843127941,41.58152779840692,0.12439159896204548
41.146998041805354,41.58499611065313,40.724622499787635,41.152205550748704,0.4302104440625292
40.69808872850445,41.24640119869949,42.087481316841,41.34399041468165,0.6998183210220654
41.079610550575566,40.7674364699591,41.65739017544271,41.16814573199246,0.45153433782758057
41.47676577782533,41.71635087035522,41.255924168191235,41.483013605457266,0.23027692791287113
40.59496890729147,41.10667274402686,41.2719709878926,40.99120421307031,0.35296273247400234
42.062385806363025,41.19441912931569,41.11208979528308,41.45629824365393,0.5264989364315459
40.8056133565054,42.16867526759263,41.13691735992241,41.37040199467348,0.7108943306588034
41.0787605520713,41.25584937243978,41.43648458633141,41.257031503614165,0.1788649469499738
41.74692255441344,41.967386031893206,41.21094938172944,41.641752656012024,0.38903037423196923
41.30233266541719,42.97850763486444,41.16187251731143,41.81423760586435,1.0107303243805308
42.43838913211337,42.039538966711255,41.324006956496476,41.9339783517737,0.5646407627001948
40.006797716426384,40.82231144054338,39.06188640455275,39.96366518717417,0.8810047605691024
41.80166419404617,42.01349283840815,41.85088481699963,41.888680616484656,0.1108568242693802
41.49534632972018,42.26479571007894,41.436336203823295,41.7321594145408,0.46221922962273443
42.13304326322589,41.86585657869353,42.30011301101378,42.09967095097773,0.21904325068686487
41.83777019972813,41.73433673018556,42.63080895739281,42.06763862910217,0.4904541106522045
41.793518623651615,41.8001462992168,41.22714812343523,41.60693768210121,0.3289240994129611
41.46101293280493,40.46249850659405,40.48600290442362,40.80317144794086,0.5698286396676163
41.56890971104502,42.16492931604352,41.73571206808873,41.82318369839243,0.30748708422733845
40.32258589698523,41.903356487657874,42.13560929708222,41.45385056057511,0.986562287028403
40.48425948190906,39.9162615034182,41.46318439489771,40.62123512674166,0.7825051779405753
41.59760403007077,42.16051573860803,42.282135699155,42.01341848927793,0.36520419228860224
41.17161636682817,42.26524033229479,40.76519322936665,41.400683309496536,0.7758151042086949
41.928289207834766,42.99882800873909,41.32583342588039,42.084316880818086,0.8473406603138313
40.57103817791306,42.01976942855576,41.845741197630474,41.47884960136643,0.7909883954294616
42.07331265875719,42.221425855740556,42.45465746950625,42.249798661334665,0.19224913067234012
41.28102974385359,41.91006793367872,41.01371410273651,41.40160392675627,0.4601805599416186
40.64887328811644,41.49545294590906,41.25725123172322,41.133859155249574,0.4365701348574184
40.619219874506534,42.35711417083085,41.89210688303673,41.62281364279137,0.8996989959039241
41.93432733628942,40.42931694384934,41.0024305113971,41.12202493051195,0.7595993609467614
41.940811014664376,41.51267282127956,40.88223034353985,41.44523805982792,0.5325024362466716
41.53031288629762,40.68114276663131,41.42604245376591,41.21249936889828,0.46311225405360606
41.568960198306456,41.15331009303415,42.57606329083086,41.76611119405715,0.7315791493777754
41.738616494621915,41.2173586335514,40.92675231911692,41.294242482430086,0.41135654185985726
41.737393639753336,41.46384776737753,40.651376976294415,41.284206127808424,0.564855191467617
40.39820565150066,41.8137817543281,39.12506242511512,40.44568327698129,1.3449882904738735
41.78431840444418,41.665035303826635,39.94652330628403,41.131959004851616,1.02834841425562
42.63319044641442,42.618730669734845,40.827310207439304,42.02641044119619,1.0384764317172863
41.214372757138335,42.59314084747447,41.43814062301633,41.74855140920971,0.7399435815460427
41.61940575119335,41.307157501734196,42.22353213029998,41.71669846107584,0.4658701734571325
41.09728494203086,42.15928631161774,41.952782371153944,41.73645120826752,0.5630817935948103
41.9421188419258,41.9153574548185,41.07460459847238,41.64402696507222,0.4933157372799908
42.306217663674545,42.51382261058686,41.826085486336375,42.21537525353259,0.3527532361699604
41.47224756505473,42.737482890809034,42.06392477818748,42.09121841135041,0.6330590921806389
42.140069718380744,41.51305982485451,42.13036072020542,41.927830087813554,0.35923438649123
41.44023646313235,42.14631026446471,42.119731617475296,41.90209278169079,0.400200012947538
40.908677595668244,41.943263337226526,41.83014295333176,41.560694628742176,0.567488954850246
40.915166471196216,41.9319700500702,40.580435265429756,41.14252392889872,0.7038679767562824
41.55794148441981,42.04565353522835,40.938530292679935,41.51404177077603,0.5548656208409666
42.23755515263422,42.147037159308745,42.13115055303555,42.17191428832617,0.05739894045233412
41.34367987244797,42.02568442390129,41.53980107825559,41.636388458201615,0.35111165392847415
40.29030770565605,41.821776268932595,42.648392099636325,41.58682535807499,1.1964706223589223
41.347204104214654,42.367398964982975,41.26557924791898,41.660060772372205,0.6139308945929729
41.326984139939974,42.058601026445615,41.795331907047476,41.72697235781103,0.37056792647760345
42.555562987290564,41.898345818253915,42.5528309015336,42.33557990235936,0.37865828830330894
41.80441916740524,42.60427798718933,41.609623663701626,42.006106939432065,0.527107933773579
42.291018147687154,42.71421967183945,41.22454028942808,42.07659270298489,0.7676391529209573
42.2071649561722,41.730966036989955,41.37118549492884,41.769772162697,0.41933858807588703
41.753075638223855,42.10290158362459,40.87773957838255,41.577905600077,0.6310854866580695
41.47670822932212,40.87916808410178,40.831056127358096,41.062310813593996,0.3596840331694421
41.93172329499057,41.63888475159375,41.60933713497206,41.72664839385212,0.17821350038566733
42.25279565799891,41.79241354693376,42.09308263552675,42.046097280153134,0.2337597907294784
41.68539667736316,41.57894732132878,42.29908613345025,41.85447671071407,0.3887042840507265
41.65707953299946,42.812325855926964,42.39184780604753,42.28708439832465,0.5847050926387266
41.50599653356688,42.302027586930265,41.385697860042,41.731240660179715,0.49796207639233403
43.04114309499434,42.67579138017533,41.7853964977512,42.50077699097363,0.6459082027987149
41.06215732934794,42.441613105151774,41.28833151233719,41.5973673156123,0.7398323493394028
41.640825534459566,41.71724405189427,42.06600172977338,41.80802377204241,0.22665925407539356
41.942520781965406,42.68249350350507,42.50398976933291,42.37633468493447,0.3861499353687449
41.90349614435133,40.68100447404238,41.32051021859579,41.301670278996504,0.6114635545040841
42.46869462073607,41.846086157034215,41.3634138576436,41.89273154513796,0.554114821574989
41.860698682709675,42.41500723932341,42.20026139606403,42.158655772699035,0.27948660952806365
40.7945421199194,41.63079718939004,41.58960563499647,41.3383149814353,0.4713712758847679
42.729516456824726,42.150456260931286,41.92173096045614,42.267234559404045,0.41636189821056757
41.88569547509207,42.20332724468804,42.715757816582375,42.26826017878749,0.41882345581183106
41.211994892642515,42.227593598592414,41.938798789566846,41.79279576026726,0.5233047356037104
40.922761083504035,42.416849122108566,41.198931739281136,41.51284731496458,0.7949729607148813
41.69686440840556,41.13478420263405,42.06958540920312,41.63374467341424,0.470586229781299
41.88161152851763,41.848686371073185,41.86809422782729,41.86613070913938,0.01655016774578883
42.08359324133693,38.50534071614997,40.58284119576897,40.39059171775196,1.7968563325569644
41.23777485224759,42.34096681038223,41.71593431349713,41.764891992042315,0.5532230696921758
41.328893305090254,41.62906324353614,42.124989844558854,41.69431546439508,0.4020395680573473
42.856023949415246,41.71012459320618,41.84819254733917,42.13811369665353,0.6255493891411839
41.506034097103615,43.07280866626728,41.308125787570674,41.96232285031385,0.9667864217710394
41.12921665474664,42.2138201420272,41.1715462020928,41.50486099962222,0.6143413113606676
42.37438414796537,42.22820331170092,40.870432518907975,41.82433999285809,0.8293351619617731
42.08644941441918,41.68226981082899,41.21593562899218,41.66155161808012,0.43562655484680474
41.16728091102949,42.202617301414705,42.16785446523408,41.84591755922609,0.5879735443890873
41.12758164362089,42.46049573149494,41.6769076538739,41.75499500966324,0.6698792561080713
41.728625644849494,41.43498705288447,41.53473881329194,41.56611717034197,0.14931294867214087
41.42700746352191,42.061365913459916,42.285883290567924,41.92475222251658,0.44543730982694263
40.79181369256301,42.11186347295992,41.21690698711441,41.373528050879116,0.6738178343532996
41.67307668234335,42.55512092282554,41.90034118233445,42.042846262501115,0.45796428239212045
41.62621295209488,42.14769677115482,40.60982032046906,41.461243347906255,0.7820979619734796
41.4677692242462,42.30228218248557,42.76603861616552,42.1786966742991,0.6578988424324228
41.538671366498754,41.809282663076274,42.25959594000202,41.869183323192345,0.3641759560733979
41.655211389390686,41.66438617704886,42.634548895029454,41.98471548715633,0.5627909360261034
41.83804687387601,41.43084115149745,42.61749900081557,41.962129008729676,0.602981338831859
42.72087701015495,41.93586021273094,41.64276999503647,42.09983573930745,0.5574447631819277
42.39322963485603,41.97290535095746,42.46464997922204,42.276928321678504,0.26570226088966226
42.040216550113506,41.92552135064052,41.88620507781062,41.95064765952154,0.0800211343878233
41.438548920355764,42.06396215350609,42.09420730768521,41.86557279384902,0.37012259284961063
42.89429865699394,42.617852448983115,41.98908184876945,42.500410984915504,0.46389518275661207
41.765888880833785,42.13537861342081,42.58646368974499,42.162577061333195,0.41096298000129705
41.27252826704018,42.383951990133916,40.88995110407143,41.51547712041518,0.7760655712670437
41.922392233261235,42.43763479364022,40.77563195906496,41.711886328655474,0.8507631323931879
42.059154559919264,41.34569522833066,40.88249155275516,41.42911378033503,0.5927503262091012
41.81286863744025,41.695026618656705,42.38041489804483,41.962770051380595,0.3664588637304881
41.436279826969056,42.36039122658665,41.22934364089099,41.675338231482236,0.6022282381732734
41.09690444007621,42.25837064992859,42.32324714473509,41.89284074491329,0.6900639034994381
42.892575876541706,42.66945138593482,42.079390778469616,42.54713934698205,0.4201638693250731
41.52232150782959,42.640215987880985,41.38668780262014,41.84974176611024,0.6879216866477345
42.495004993879135,42.58006023709619,41.23469281324842,42.103252681407916,0.7533961653954753
41.8498471774478,41.92044722851895,41.52894269458678,41.76641236685118,0.20866234863250277
41.062218195067835,42.19328808702171,42.07385466058622,41.77645364755859,0.6214219959363647
40.50615915637275,42.067568663473764,42.283015419033994,41.61891441296017,0.9696765037462515
42.33748498380572,43.03846019859947,41.987450864136036,42.45446534884707,0.5351807728573829
42.2380871397869,41.772588536403774,42.11027639720589,42.04031735779885,0.24050558794750723
41.86919524921002,42.657627583527216,42.978751940815314,42.50185825785085,0.5709440209755875
40.65976725024901,42.025583547489575,40.675116938989056,41.120155912242545,0.7841608924435546
42.51973495305923,42.147799524644824,41.85727954285155,42.17493800685187,0.33206048476253835
40.80165915570823,42.128037155593,41.7206382937027,41.550111535001314,0.6794329850835047
42.052322049756214,41.514199822518435,40.878819935831054,41.481780602701896,0.5874223839851861
42.33630238897504,41.879307537623504,40.66484349759351,41.62681780806402,0.8638616810834723
40.76444232856492,42.410214806787415,41.67450376250423,41.61638696595219,0.8244240013789983
41.44590671015873,40.804192262174574,41.11999495514457,41.123364642492625,0.32087049456520694
42.01146882560626,42.12002125121617,41.59978059568293,41.91042355750179,0.2744452487694822
42.08696714219703,41.935421394840304,41.91471207845564,41.97903353849765,0.094045021409588
42.26309074293412,42.07122525265511,42.73626809962915,42.356861365072795,0.3422940172717593
42.06729395202893,42.33656598009119,42.20282188298396,42.20222727170136,0.13463699880093455
41.3700800590317,42.57018928730428,41.61530551812674,41.85185828815424,0.6340610772646553
43.25372947843074,42.24987508285158,41.68228880677105,42.395297789351126,0.795749501294727
41.85693812828366,41.51772349825027,41.97106189039876,41.78190783897757,0.23579881824123203
41.2868486520529,43.17447265359612,42.64949567243278,42.37027232602727,0.974297362556178
41.23632112474913,42.37165829946322,42.27183778706628,41.95993907042621,0.628655893278059
42.065494221498035,41.98337928434968,41.89121729040277,41.980030265416836,0.08718671988241838
40.818396035105984,40.68046624207315,43.32278092888676,41.60721440202197,1.487323951943798
42.204311120597346,42.9213206256773,41.922528796303865,42.34938684752617,0.5149577696410941
41.48448081529736,41.63496146942068,43.19866978347831,42.10603735606545,0.9492340717083079
40.23776674929109,41.1359318314625,41.945420247432736,41.106372942728775,0.8542104034464983
42.538943797494674,41.66485303870166,41.190648415765686,41.798148417320675,0.6839596863623026
42.23525427417217,42.7896082347643,41.49000327416809,42.17162192770152,0.6521350090583939
41.0631842345546,42.158102602814445,41.050635322415665,41.42397405326157,0.6358049341192819
42.53329118194375,42.099081025514366,41.78072634533569,42.13769951759793,0.37776579950127537
42.155523581348426,42.40850128940774,41.13600344563295,41.90000943879637,0.6736306839700473
