A15,B15,C15,mean_WT-delta-intron-NB42,std_WT-delta-intron-NB42
40.45431713172896,40.16822735979905,41.20774503651108,40.61009650934636,0.5369819931034397
39.87225164890228,40.05317573616482,40.420206274630885,40.11521121989933,0.27919503737705564
40.00944729874238,40.0047254043182,40.810045762042115,40.274739488367565,0.46359484363853465
40.521991332558116,39.936567149163096,40.25802165830557,40.2388600466756,0.2931821006578079
40.024403356253615,39.85009380375075,39.7084703493349,39.86098916977976,0.15824805833201944
40.11831185779309,39.910910009357835,41.285244732490746,40.43815553321389,0.7408940311085108
40.35706901536904,39.819153494132955,40.729978515356535,40.30206700828618,0.4578967901275258
39.76545156904756,40.110991758521074,41.02156943956639,40.29933758904501,0.6488941670765752
39.821048447876464,40.114419735945695,42.26091055508866,40.73212624630361,1.3320671061385723
40.31822261995253,40.56848753533139,40.73991317696978,40.5422077774179,0.2120700373140286
40.77663121589338,40.22408193261134,41.08456328748046,40.695092145328395,0.4359971393722656
40.75489438810218,40.203158995196105,41.69225187585605,40.88343508638477,0.7528223131285814
40.40951015958833,40.23281767673239,41.12138463622704,40.587904157515915,0.47037870301368356
39.65536547259957,40.22499614703617,40.70845577590143,40.19627246517906,0.5271324161457642
39.81823937073321,40.76900536149175,41.486298960164135,40.69118123079637,0.8367485553988042
40.26774700874021,40.32336469070596,41.67998700320765,40.75703290088461,0.7997853073688047
39.50084750344484,40.18722185128738,41.26352151897578,40.31719695790267,0.8884959580728172
39.37903313983929,40.263436506777275,41.33305848741563,40.3251760446774,0.9784746254491223
40.46380749761374,40.485505670474176,40.574247596559196,40.5078535882157,0.05851346797368109
40.40740472069223,40.96473082926466,41.16928537222146,40.84714030739278,0.39431735939370866
40.05843117283624,42.13595241614554,41.78802732620221,41.32747030506133,1.112703107927709
40.27082178392613,41.175088872442444,40.77565857677406,40.74052307771421,0.45315628574927774
39.794415679096375,40.477870468853226,41.32133264059964,40.53120626284974,0.7648544842141691
39.28522216666865,39.17978111383739,41.44505564885528,39.970019643120445,1.2785061077547422
39.569216016310726,40.133203185004064,40.08316779017514,39.92852899716331,0.312178232490349
40.4157114197589,40.90124129276349,41.19326213184638,40.836738281456256,0.3927680693713698
40.35403941129768,40.15823983140184,42.31640698666899,40.94289540978951,1.1935178707243232
40.16055029541024,40.390142300213924,40.37020109321789,40.30696456294735,0.1271898826083906
39.51285764051467,40.029969522726496,41.34151906616425,40.29478207646847,0.9426531275496854
40.198819659992594,39.95772633496557,40.98727983068991,40.38127527521602,0.5384817905783541
39.213721450364446,39.42873731598402,41.579188111548746,40.073882292632405,1.3080585468413028
40.9995095017208,40.51115873824812,41.192858178015186,40.90117547266137,0.3513270805075787
40.021721013657846,40.1687383081601,41.15296529474467,40.447808205520865,0.6150921976278217
41.53699133231477,41.296669481436865,40.28747509816956,41.040378637307064,0.6630131615863158
40.20888617154822,41.01859390130967,41.26656434332522,40.83134813872771,0.5531423961938375
41.129547492388355,40.662077004203105,42.33798607746354,41.37653685801833,0.8648240373104156
40.2227476250426,40.01013783158095,41.279735052398166,40.50420683634057,0.6799880451118665
40.097785821536135,39.989375428782765,41.116871795219026,40.401344348512644,0.62203122795954
40.52359505014092,40.13552943969173,40.79995243120835,40.48635897368033,0.33377293472749775
40.67586417979864,40.8682182803038,40.86602619519881,40.803369551767084,0.11042833069410131
40.00566539998386,40.55437803898323,41.54713702599383,40.702393488320304,0.7813226755830742
40.70585775647594,40.05583960286153,41.150251662680326,40.637316340672605,0.550416100263654
39.723551467295636,39.39057107673739,41.47465026557247,40.196257603201836,1.1195690396426654
40.526150030623015,41.296236573089324,42.05576625549102,41.292717619734454,0.7648141840469482
40.89002392652205,40.441618507966346,42.00456510442393,41.112069179637444,0.804784807677119
39.339059437634205,40.35464859983688,41.47127056350858,40.38832620032655,1.0665044336085419
41.07763165451582,41.199459516983,41.65443241021729,41.31050786057204,0.30401246504847196
40.30628583295911,40.878422855783114,41.42171738541945,40.86880869138722,0.5577779228096003
40.46554428707957,40.65674376333864,39.89634379472298,40.339543948380395,0.39554910198596455
39.58634854486782,40.318803965028046,40.214442745977074,40.03986508529098,0.3962079698068882
40.89517580110623,40.353776057497534,40.509109248216646,40.58602036894013,0.27877394240333336
39.682974283218186,39.63668155812221,41.170563014496864,40.16340628527909,0.8725303788440202
40.00552502027993,40.71401222711658,40.972998740415676,40.564178662604064,0.5008382199665057
40.42819691069903,40.90079166456411,41.15051042382013,40.82649966636109,0.3668428526727554
39.51479811220355,40.7516352964818,42.10787525951635,40.7914362227339,1.2969966685681436
40.78323322375277,40.323885164612726,41.81918616761,40.97543485199183,0.7659552022243031
39.088113280950424,41.23521922704886,40.98062837467193,40.434653627557076,1.1730653452848074
39.51171649612601,40.65992747172781,41.441656954271124,40.53776697404165,0.9707522512940873
39.507431483360946,40.51021424670695,41.449304409912386,40.48898337999343,0.9711105385044584
39.497940016620916,39.770340104511945,41.563819645262505,40.27736658879846,1.1223954525188669
40.34711999999303,40.1993373832908,42.00113463055835,40.849197337947395,1.000339727308042
40.27988843955327,40.888734881424035,41.210934547732606,40.793185956236634,0.47282016847562996
39.681212766910576,40.293180915869875,41.28539059829575,40.41992809369207,0.80956486089215
39.4867580211,40.631107749484,42.24234626972475,40.786737346769584,1.3843706431635836
38.67141240539097,41.373884836918336,41.21076592312193,40.418687721810414,1.5153812122815937
40.13170326819853,40.39326097398337,41.4404291178829,40.6551311200216,0.6925480614712481
39.9037803597559,40.840226143343514,41.288536125407326,40.67751420950225,0.7065716613953543
39.1297848576858,40.16162709266862,40.484641893079285,39.925351281144565,0.707657467227131
40.61815256426355,40.46283910553812,40.56715463831947,40.54938210270705,0.07916732205831603
40.471949265787195,40.69127425835923,42.520225100857935,41.22781620833479,1.1246183451270766
40.45745157576546,41.651601917515706,41.12304630332556,41.077366598868906,0.5983842713716594
40.552674099134265,41.45295407325194,41.5709116327071,41.1921799350311,0.5569598567829986
40.60134506277926,40.40061899099165,41.3140096122771,40.771991222016,0.480011135818474
40.09496499447466,40.50731676602234,41.25210522845868,40.61812899631855,0.5864749722397083
40.862132591511475,40.43072688984009,41.74955683772055,41.01413877302404,0.6724265887590378
39.97169145017465,40.937391882660876,41.956847963594036,40.95531043214319,0.9926995524852992
40.040746941534046,41.234561477107164,41.80818520879224,41.02783120914448,0.9016720911235426
40.64154401524779,41.38269711959206,42.82826047914795,41.61750053799594,1.1121068776622214
39.74243709597573,41.91317597055166,40.77496021905732,40.8101910951949,1.0857981978129554
41.667213518639585,41.34500342795845,40.95924313632423,41.32382002764076,0.35446024868199444
40.28597976592459,41.249360640506325,40.06017805077449,40.531839485735134,0.6315647704703922
41.43933871491153,40.61074876924642,41.94206389823041,41.33071712746278,0.6722715077335397
39.96501407129596,40.3993918846243,40.530135901530464,40.29818061915024,0.2958436427338669
40.912917698327085,40.8737599295128,40.93324191867384,40.906639848837905,0.03023384369039367
39.22141163033003,41.308963073879504,42.34099691936472,40.95712387452475,1.5892753727854574
40.50152090480601,40.334440095063975,41.88092649063741,40.90562916350246,0.8487535899679232
40.89930519645584,41.026678672176295,41.91556024642743,41.280514705019854,0.5536407953949095
40.58008635595557,40.15254976756537,41.827418568225596,40.85335156391551,0.8702308775648561
41.418407696834656,41.066395347667545,42.08423933295479,41.523014125818996,0.5169221153471731
41.78175536299645,41.303998053892,42.62114779527509,41.902300404054515,0.666797713327778
40.53623562545081,39.77110247705769,41.582481578140154,40.629939893549555,0.9093178373673976
39.31240131331907,40.308641359572626,40.594580399906285,40.07187435759932,0.6730822850424553
41.08182436916963,41.50060439551898,42.195641604802894,41.592690123163834,0.5625895879994076
39.248927928435265,41.24440824136743,41.20405372212349,40.56579663064206,1.1406202286233191
41.30776803920189,40.95884096892951,42.16446044659487,41.47702315157542,0.6203749277896072
40.80880668852016,40.591715938015746,42.0998820277092,41.166801551415034,0.8153290623543674
40.3296214299987,40.874819145395485,42.78728423353312,41.3305749363091,1.2906632479785878
39.7183796381172,40.94386898375974,41.113992686816204,40.59208043623105,0.7614133779058482
40.9089247999738,40.35829068132413,41.59786125830364,40.95502557986719,0.6210698553773261
41.185197225271004,41.22762523294858,41.34579945188462,41.252873970034734,0.08322495323908197
40.19116112860642,41.02210422083215,42.17383389033267,41.129033079923744,0.995652125846562
40.325619236651974,40.975028689379485,41.80836353736782,41.03633715446642,0.7432709541242793
41.185931704970805,41.451637477680706,42.039314766945445,41.55896131653231,0.4366972262399753
41.632904511948205,41.616225449987695,41.50876109123718,41.585963684391025,0.06737750417779789
40.98266245480573,41.399360289686896,40.58948067591665,40.99050114013642,0.4049967048519621
41.073109884229744,41.78443598170779,41.09553970947417,41.3176951918039,0.4043649316956191
39.68343778731022,41.30052425503224,40.6462234130412,40.54339515179455,0.8134324799918399
40.48875373744557,40.71238812760784,41.92734498077898,41.0428289486108,0.774131476874391
40.602319861661556,41.01335500698457,43.208378293391775,41.6080177206793,1.4011077562743446
40.54926330428623,41.820258932651974,41.9880336600021,41.452518632313435,0.7867272275010604
39.729425872522114,39.788643164536,41.648967058307,40.389012031788376,1.0915547047929095
41.32777442267667,39.87808499003879,42.51938119804169,41.24174687025238,1.322747885817516
40.45525436877927,40.47141743383205,42.075518221037925,41.000730007883085,0.9308289792010175
40.62804496489764,41.30963971759936,42.34156305840017,41.42641591363239,0.8627071195719286
39.78673882440146,39.85604251060012,39.85882302007269,39.83386811835809,0.04083883653912748
40.51003570057394,41.1597858888145,42.14340595543634,41.271075848274926,0.8223525330871476
40.45688769874442,41.623921644292075,40.76144698828859,40.94741877710836,0.6053355988150313
40.70476585471609,40.498296182565475,42.592502853159665,41.26518829681374,1.1541145437066989
40.2589933756514,41.516014109465864,42.460365959565635,41.411791148227636,1.1043808820055057
41.048925209199396,41.15844307334542,41.77247071077305,41.32661299777262,0.3899876482957582
41.90236749130498,41.11938541025968,41.47915987608534,41.50030425921667,0.3919190586243661
40.597160001952886,41.62301906460889,41.717389250588916,41.312522772383566,0.621316628611505
41.25450459996086,41.045497190576455,41.98905234660072,41.42968471237935,0.49557051663230506
40.66556586803563,41.602891448147936,41.53090421970562,41.2664538452964,0.5216275598327823
40.01778241815816,41.39286203089979,41.694484841121096,41.03504309672635,0.8937888710608373
40.50066388930721,41.29324821994725,41.24556277091075,41.01315829338841,0.44447312761668284
40.69687707726734,41.82596289574114,41.4450372069241,41.32262572664419,0.5744102403752073
41.00453651727371,40.79006775619637,42.24314660513219,41.345916959534094,0.7843882903731916
41.03423107459226,40.54920937479593,41.6044459594257,41.062628802937965,0.528191144962385
40.501155203646775,41.09129702291519,42.47863747950508,41.35702990202235,1.0151696952295077
40.2907708032917,41.20582290440179,41.27841371851373,40.92500247540241,0.5504586424106875
40.34512492193921,41.96278116679425,42.233783685972085,41.51389659156852,1.021215453832461
39.18709374495338,41.182679003622965,41.636994191002266,40.668922313192866,1.3032507439510235
40.81684675628413,40.1803317881505,41.79112351402199,40.92943401948554,0.8112764109170214
41.80307693662677,41.05806387530642,41.760589169533986,41.54057666048906,0.41840798688201725
41.78271098711181,40.34928955703691,41.57728196908881,41.23642750441251,0.7751197156677269
40.710360508848396,41.63061955113952,41.97141624286249,41.43746543428347,0.6523394635588791
40.71102095571022,41.299415191636704,42.4604961448727,41.49031076407321,0.890222836741268
41.07943106537515,42.141088978834,42.41671192803251,41.87907732408055,0.7060931998167
40.39287802376402,40.42814393234987,42.60312262466008,41.141381526924654,1.2660277242950364
40.58914876266223,41.512935718769086,42.24159533615249,41.44789327252794,0.8281411772274732
41.6280278066761,40.26985767010664,41.637954405930884,41.17861329423787,0.7870211068553407
40.5268888795208,40.548179588163165,41.40869408034333,40.82792084934243,0.503077014933143
40.8271286307087,41.39782085081131,42.083330831509905,41.43609343767664,0.628975027726436
40.665104705707094,41.69526760405403,41.46050985933376,41.2736273896983,0.5399098928297468
40.377446716901446,41.27031972222405,42.020336304666586,41.22270091459736,0.8224793082665477
41.19815892535514,41.24256382453744,41.47361930663303,41.30478068550854,0.14789458663272081
41.946664179987145,41.5491148152934,41.539740597127874,41.67850653080281,0.23227863139687832
40.90792542196956,41.946828579116875,41.95320843348469,41.60265414485704,0.6016611791025687
40.27285761062261,40.89868018166256,41.32479878779595,40.832112193360366,0.5291205277232764
41.09537709048535,41.37937799399566,42.2184344727009,41.56439651906064,0.583942087796491
40.963861014026456,41.69502721572396,42.4654708154198,41.70811968172341,0.750890510267375
39.88728478592398,41.69633347525268,41.87993151035932,41.154516590511996,1.101287607550043
40.563737279991344,40.93585418422208,41.16414349720436,40.88791165380593,0.30306067228203315
40.67038144681855,41.4970267617676,42.59982901463045,41.58907907440553,0.9680119836191631
40.32703326908018,41.76582567888109,41.88650218697618,41.32645371164582,0.8676241240681792
41.545288725289154,40.37419343758914,43.232005870423926,41.71716267776741,1.4366379039172117
41.544457484611264,41.038463134005475,42.28706336065269,41.62332799308981,0.6280255164614061
40.979873425444154,41.629114493289705,42.59989949120022,41.73629580331136,0.8153140427747684
40.135937933292354,40.399461814493826,41.67763890826539,40.73767955201719,0.824623491382445
40.82491858845197,40.77823260753925,41.335888489596215,40.97967989519581,0.30936760859368956
40.08538486549412,41.21512440711604,42.29746339233107,41.199324221647075,1.1061239020195341
40.102963926262035,40.7784864107769,40.89276232107804,40.59140421937232,0.42684328022007967
39.955620206394485,40.235321214573354,40.54512873242665,40.24535671779817,0.2948823647827799
41.57595808344277,41.12597195556954,42.25727215970779,41.65306739957337,0.5695782851780842
40.32585199649324,40.731927489427505,42.39197554236338,41.149918342761374,1.0946478391715004
40.4719592819576,42.34384555128211,40.99300531014142,41.26960338112704,0.9661104600283189
41.79164821007386,40.91104992490322,41.54730806989864,41.41666873495857,0.45460236673004273
41.520793984112835,41.59915512593984,41.37978930084633,41.499912803633,0.11116365898265501
40.64311761588138,41.88809685272134,41.80885212880107,41.44668886580126,0.6970401687425575
40.262346942709875,41.44743472816596,42.20618177699023,41.30532114928869,0.9796788594822341
40.19768905700137,41.55237440560355,42.22653155622192,41.325531672942276,1.0332684504434453
40.692031995420066,41.433649898444955,41.89086516839576,41.33884902075359,0.6050129328907219
42.18613210367583,41.733499765929075,41.33149092594242,41.75037426518244,0.42757040030055593
40.57729639102347,42.235882990136815,42.7185888288223,41.84392273666086,1.1231687122922884
41.39886847982254,41.102424376215765,42.25793136202077,41.58640807268636,0.6001478340623142
40.68617641363285,41.7178980868755,42.60877480334712,41.670949767951825,0.9621586410360261
41.70203328833785,40.96890948273311,42.88501546139235,41.85198607748777,0.966814309779184
40.78747399447808,40.879125278445166,41.21119225885003,40.959263843924425,0.22293706320035925
41.13717747477512,40.19328348048885,41.6007752123356,40.977078722533186,0.7172739725211742
40.305266151546334,41.37505788259321,41.61108830324006,41.0971374457932,0.6958611210987711
40.884004521428274,41.13911212999744,42.22151896186408,41.414878537763265,0.7101208019292384
41.948243204370286,41.1480998155454,41.932971441108165,41.67643815367462,0.4576181337547066
40.63521327099805,40.8632694860779,42.03109004969918,41.17652426892504,0.7488086635194068
39.58439368988115,40.499245377755614,41.46746750542724,40.51703552435467,0.9416629522742377
41.46972835587878,41.61700079991555,41.96646494882256,41.684398034872295,0.2551344766044185
41.52081061996234,41.72538633954443,41.56616513792033,41.60412069914236,0.10743963296378176
41.770748006750665,41.811973250146664,42.525729175894845,42.03615014426406,0.4244886351042502
41.04214252864203,41.89773074204906,41.83226981133628,41.5907143606758,0.47620329118781113
40.806689019927234,41.814171343779144,43.20811850133639,41.94299295501426,1.2058864557603153
40.58197245708363,41.00814711849907,41.77185396320757,41.12065784626342,0.6028668987019372
40.93997049332766,41.16564246763662,40.565926401273664,40.890513120745986,0.302901574509736
40.211110639262515,40.65302659278336,41.549007258434834,40.8043814968269,0.6816693268232793
40.98081010830919,41.553536411245,42.888145903056454,41.80749747420355,0.9787004774727146
40.923901994398285,40.87301077852592,42.265487663228555,41.354133478717586,0.7896659522750633
40.31916917307125,41.22235947995356,41.5385112234464,41.026679958823735,0.6327848095486052
41.34924238828852,41.55051016625621,41.61933182146964,41.506361458671456,0.14035279393399172
40.64897966366894,41.00356190592004,41.52146603893696,41.05800253617531,0.4387834949311844
40.47501505841027,41.224812490966386,42.49609002589016,41.39863919175561,1.0216886989068192
40.60041353774494,41.46090405260997,42.39095734595696,41.484091645437296,0.8954970857727267
41.485570671429606,41.167703112872154,41.971983857475365,41.541752547259044,0.4050730568843843
40.38832781707402,39.91008703163252,41.6008440235418,40.633086290749446,0.8715473792338974
41.30437741278285,41.837058689230766,42.246082159615746,41.795839420543125,0.4722035881219679
41.21034602570138,41.434171254932046,42.90531412396981,41.84994380153441,0.9208036280435087
40.49926720062787,42.31129694123511,42.13997869226977,41.65018094471092,1.000394582325686
40.22509708968166,42.05082266474774,41.88578415999574,41.38723463814171,1.0098178985184652
41.33023152827104,41.50322321382442,41.95255983220958,41.59533819143501,0.32122734363049565
41.931007791168554,40.97839651297633,42.3531422197038,41.754182174616226,0.7042243346712985
40.86462600598049,40.91367001547903,42.117138425889934,41.298478149116484,0.7094045498106206
40.41149857799501,41.662132915738056,41.70917739460535,41.26093629611281,0.736010613693068
39.96165092297587,42.0111447267521,41.188454595300506,41.05375008167616,1.0313656928666806
41.034968073789464,40.827473575304154,41.99320949071792,41.285217046603854,0.6218548604114831
40.729100652632994,41.35222749942908,42.46968505490525,41.51700440232244,0.8819138768347577
41.523219841087275,40.610579117940446,40.92442992297362,41.01940962733378,0.46367459555894286
39.69426354989753,41.15098908914547,41.95146746934969,40.9322400361309,1.144390992905671
40.71601860823744,40.96490086293388,40.95429738522916,40.878405618800166,0.14073117754954417
40.05564133702131,40.661028698650455,41.96282264768665,40.89316422778614,0.9745513407989965
40.520068719476775,42.184166133023346,41.18469405398675,41.296309635495625,0.8376446615180985
41.012984890948424,41.973575853293255,41.71632252805336,41.56762775743167,0.49725883636424
41.9753557486013,42.317033003848046,42.23773305626619,42.17670726957184,0.1788265826701516
39.827087536924836,41.168272882777956,41.416834951878975,40.80406512386059,0.8551664630819255
41.57962718614359,41.50906606946469,43.17522691198992,42.0879733891994,0.9422499057638788
