J6,K6,L6,mean_WT-delta-intron-6mon-57,std_WT-delta-intron-6mon-57
30.92215781031808,33.00070532183066,31.71721084071003,31.88002465761959,1.0487951151851718
32.545609432485826,32.2648662694931,31.745196769211955,32.18522415706363,0.4061062144765385
32.54359817430144,33.64674416279277,32.3579633370421,32.8494352247121,0.6967002441929867
33.58757387465517,33.409042404906415,32.25299930407037,33.083205194543986,0.724499645862907
34.40212203122951,33.58015124178407,33.92260014882807,33.968291140613886,0.41288587372682967
33.33392871271324,34.7637889010601,33.905566451407886,34.00109468839374,0.7197008215925924
34.92853461406756,35.53099478526981,34.59528929399279,35.01827289777672,0.47426354622065536
34.14798554067129,34.05946171349885,35.00701453647602,34.404820596882054,0.5233901724880692
34.80179584310349,35.388626403152365,35.03687110566786,35.07576445064124,0.29534225191162927
36.336225851289896,35.36692362431773,36.37488904348895,36.02601283969886,0.5711152738121613
35.80283329911425,35.79628252454476,36.19255167712109,35.93055583359337,0.22691869619142804
36.19977765135667,37.230553084572506,36.615352118926346,36.681894284951845,0.518599453648813
36.654937891063874,35.935532956735116,35.95669853457781,36.182389794125605,0.40937546746396725
37.66148067080499,36.14730194839645,36.62707570084225,36.811952773347905,0.7738339290845176
37.47168195175913,36.97144579334138,37.47961039317453,37.307579379425015,0.291127215862588
36.802815151809426,36.58952820030294,36.73128043437585,36.70787459549607,0.10855277928723193
36.905020710324585,37.28520671607935,37.45002567660809,37.21341770100401,0.27950465171896044
36.36470404198786,38.472241168132285,37.448806196448444,37.42858380218953,1.0539140825709865
37.7840891223775,37.53638445271562,37.82891094622998,37.7164615071077,0.1575533500509004
37.497820998546665,37.55078052120873,37.662783089718396,37.57046153649126,0.08422368819311524
37.75169192886302,38.22768081710096,39.11084218594797,38.363404977303986,0.6896652384168983
37.3293180005664,38.031297515110936,37.834938460732204,37.73185132546985,0.36216574631305765
38.71494491630289,37.67207766717908,38.33369672050447,38.24023976799548,0.5276776253575337
38.6603770064384,38.972455387162775,38.340153313880975,38.65766190249405,0.31615978050850646
38.737708082706575,39.20366763935378,37.10621845416852,38.34919805874296,1.101375639892556
38.61922287166776,38.90441871296386,39.09002670038554,38.871222761672385,0.23715087954810657
38.469355860680395,38.165474541832914,37.67739388404664,38.10407476218665,0.3995352209929302
39.272842658275394,39.15047632078794,38.036890571469975,38.82006985017777,0.6810071343866148
38.57015943645944,39.34211056824025,39.83816373587394,39.25014458019121,0.6389851587101153
38.95342781677393,39.0221615892514,38.46935966215088,38.81498302272541,0.3012851031844527
38.830875679354065,38.72024547243881,40.07406580756615,39.20839565311967,0.7517302527469977
40.43601129165174,39.072308754875216,38.85491810318345,39.45441271657014,0.8570102075310525
39.37564812912399,38.814575738696874,39.42749207499725,39.205905314272705,0.3398912711753512
40.29387295587469,38.8819864052324,40.01321833430365,39.72969256513691,0.747426286872051
40.63547602246994,39.92734991749975,39.54191932484576,40.034915088271816,0.5546568869148688
39.17566592697608,40.901139743586526,39.63494155324674,39.90391574126978,0.8936304092403334
38.788459944134516,40.632183886179206,38.60929587974627,39.34331323668666,1.1197837308313263
40.393347825902275,38.97572817567935,39.3032041256534,39.557426709078335,0.7422150696509603
39.18603037804029,40.48187821262711,39.64322920247905,39.77037926438215,0.6572143914144811
40.11990765164262,39.422656296165925,39.74389175312093,39.762151900309824,0.34898415137372957
38.129857441665635,38.403054795229465,40.15563793693369,38.89618339127626,1.0992399705848728
40.286954126126695,39.205305050271676,39.55060297445283,39.68095405028373,0.5524805273059039
39.817363101452855,39.91002317573476,39.64572694091275,39.791037739366786,0.13410031115547064
40.94607157571963,40.23517454788417,40.4051450644265,40.528797062676766,0.37122905132786266
39.487970808562004,40.49748198430798,40.61639919708335,40.200617329984446,0.620027518941856
38.85870530525335,40.15566929757232,39.510384882144415,39.50825316165669,0.6484846239635641
40.03892853326522,39.82981592878403,40.23120946470014,40.03331797558313,0.20075557635328134
39.185185736549265,39.956609791120265,39.71032545994216,39.61737366253723,0.39402258244077304
40.03423030765361,40.90541172025863,40.42013946126359,40.45326049639194,0.4365340944795711
39.35559800708836,39.26772083643116,40.531450392698915,39.71825641207281,0.7056159981715082
39.84239981377754,40.02366205062172,38.60454650734116,39.490202790580135,0.7723369010069067
40.51528043980952,40.073101664790414,40.4117476804016,40.33337659500051,0.23127264762517427
39.95491630109453,40.73033637301483,39.72161196982835,40.13562154797924,0.5280833457748182
41.280410523891064,40.72442667427772,40.081397179688295,40.695411459285694,0.6000330506895865
39.46913937898631,40.071979127445374,40.20946311313548,39.91686053985572,0.3937843826232794
40.31479397193987,41.34523111213551,40.414049273734115,40.691358119269836,0.5684411331289325
41.29580205066392,39.784678389996856,40.19489643112849,40.42512562392975,0.7814267658395131
40.871138665443496,39.657299935103566,40.58470636661083,40.37104832238597,0.6344985703016277
40.27022720932865,40.53571780223991,39.96828159181723,40.25807553446193,0.28391320967200895
40.542231320024804,39.251898413305526,40.050396633488624,39.94817545560631,0.651211662554035
39.39628615973628,40.49384356776975,39.46806347459587,39.78606440070064,0.6140044851097618
40.827403585034475,40.31195415738259,41.22884089027502,40.7893995442307,0.45962327027316946
40.45383074091672,40.30708112622077,40.59165384835568,40.450855238497724,0.14230969312314032
40.93948851301087,40.95129398457537,41.56018426489433,41.150322254160194,0.3549999903830833
40.8604461135873,41.0946822863238,40.499025652654055,40.81805135085505,0.30008281063572556
41.15688516092248,40.52960608847615,39.412955594171244,40.36648228118995,0.8833343737367769
40.97519949063304,40.90413954856118,39.452373682896614,40.443904240696945,0.8594253976528101
40.36715332559824,39.833018316021565,40.0516121408805,40.0839279275001,0.26852985804655094
40.60107490034629,39.45660807161445,40.89316254034722,40.31694850410265,0.7592549256941454
40.91435284131803,40.439356028047094,40.822908242766495,40.72553903737721,0.2520239369047946
40.58049180695585,40.057056053282366,39.590478617424566,40.07600882588759,0.49527864334488
41.50996491317313,40.75266815585934,39.58611670502792,40.61624992468679,0.9691519139655388
39.84197935035218,39.94771584144563,40.48165664685088,40.0904506128829,0.3428945496022171
41.24307704293963,40.71690134968132,40.59512208873874,40.85170016045323,0.3443681826294504
39.8199512042536,39.95742368664364,40.37074650168524,40.049373797527494,0.2866792320466681
41.183476389958514,40.70504524142595,41.1740094622335,41.02084369787266,0.2735304452903344
40.91165215920084,40.66822741791436,40.25093748407819,40.61027235373113,0.3341482643662363
40.467670157166054,40.22655697331089,40.649038309076964,40.44775514651797,0.21194356679197918
40.80196595129851,40.22186252966534,40.77133997450894,40.598389485157604,0.32644126389410616
39.75757104516963,40.649330049079616,40.85984379787834,40.42224829737586,0.5851716814821492
40.11002120727542,40.220728775554925,39.88279479326156,40.071181592030634,0.1722824160540922
40.46568308163046,39.17574322443972,40.26753750982179,39.96965460529732,0.6946487438974217
41.34071592604492,40.957399874950696,40.74578752371852,41.01463444157138,0.30156557775358683
39.962280396478576,39.86389144515547,40.88142105367618,40.235864298436745,0.561228776535976
40.81980145640784,41.98299994780696,41.26488781844935,41.35589640755472,0.5869153304067887
41.20106808743721,39.61514885832666,39.63793417833576,40.151383708033215,0.9091247246530832
39.96838131054364,40.39074703749084,41.206832670632096,40.5219870062222,0.6295700039476869
40.28036358080112,41.001278442474145,39.70377986094073,40.32847396140533,0.6500858395717594
40.823677752128376,40.53151804765794,40.052943917257295,40.4693799056812,0.3891060556840658
39.85381096689854,40.87052194010792,40.13394900322175,40.286093970076074,0.5251536622412689
40.32794085695699,41.08291320643392,40.66297131282585,40.69127512540559,0.37828116722035005
39.61265353377208,40.975570356960866,39.86817635318267,40.15213341463854,0.7244717222195362
41.10314230132171,39.584795369397916,39.611950645684146,40.099962772134596,0.8688850488370793
40.25301424551045,39.159659475192655,39.660211134833446,39.69096161851218,0.5473256413041754
38.91577744341085,40.36516091937784,40.58798391949566,39.95630742742812,0.9079865131567793
39.69363591054537,40.635873336305565,40.540391002991925,40.28996674994762,0.5186396354988689
39.682184178315374,41.22223098694405,40.283885727567714,40.396100297609046,0.7761315130111721
41.49738744981913,40.38667593175488,40.47943154581971,40.787831642464575,0.61624101112963
40.36894760302497,40.055059498819226,40.787076175188844,40.40369442567768,0.3672432570982748
41.62311222298099,41.021844138923676,41.05811934951862,41.23435857047443,0.3371587526356422
41.027087066580464,41.0017076062798,40.66345481799349,40.89741649695125,0.20301374255660465
40.69055630649186,38.97475171761718,39.38125729575361,39.68218843995422,0.896613635833887
40.55766041041929,41.66801304401424,40.63148483849605,40.95238609764319,0.620849382962145
39.769860312972995,40.89337662904063,40.607254865576245,40.42349726919662,0.583864169810034
40.07967420313668,40.37806739380706,38.90699666592566,39.788246087623136,0.7776310381480473
40.87865259559365,38.39513795406476,40.06148944382867,39.77842666449569,1.2657229738196574
40.733195216233256,41.77588397925707,40.88251806399798,41.130532419829436,0.5638557480933403
41.047371044348495,40.36237848744239,40.04286042185352,40.484203317881466,0.5132166839259451
39.942268748576495,40.06806918367875,40.75450311984336,40.254947017366206,0.43717692300670136
40.19975947407591,39.39230769282158,39.95567643441986,39.84924786710578,0.41411335974355135
39.401503449925976,41.480615520043656,39.652250972554015,40.17812331417455,1.1349374607388527
40.202583612315905,40.89515476735951,41.10454526384506,40.73409454784016,0.47205826011310975
42.51546993431252,40.90567751156594,39.74369504926158,41.05494749838002,1.3919034269921138
39.30993122016006,41.79778398156377,40.97456166760419,40.69409228977601,1.2674186934594704
39.78794345974006,40.970253543762894,39.97367496359182,40.24395732236493,0.6358094830949629
40.2597415202589,40.36459742245364,39.861583135175884,40.16197402596281,0.2653765353362834
39.30781164900425,37.103618917328156,38.261410936149275,38.22428050082723,1.1025653728980584
41.64714750150673,41.07654609177002,41.608050846270984,41.44391481318258,0.3187506395552472
38.87187474647186,41.67648382278285,39.75859508074469,40.102317883333136,1.4335505018993695
41.84419270030321,40.204028514474224,40.3875928226563,40.81193801247792,0.8986580379724923
39.550672043740136,41.051148958968,40.69567918986321,40.43250006419045,0.7840951360806557
40.11103063221174,38.55253150663735,40.217467129236496,39.62700975602853,0.9320460360335062
40.650512984942985,39.87082195827579,40.4078608878865,40.309731943701756,0.3990006159537163
40.39457750536327,40.849831174384235,40.18122464498794,40.475211108245155,0.3415186762435154
41.1617205561447,40.85080554747922,41.05413852184263,41.022221541822184,0.1578957119860557
39.996314935616155,39.72245549511101,39.3800676868472,39.69961270585812,0.30875801636470274
40.299634795991416,40.72034402693376,41.63160359258743,40.88386080517086,0.6808733519165974
39.762102429838755,41.51730646549025,41.65982020780326,40.979743034377414,1.0569124954569227
39.72959758924341,40.90344927999946,40.61126773968555,40.41477153630947,0.6110973870248639
40.544571871184964,40.11591687462748,40.78607579290899,40.48218817957381,0.33940689102069943
39.98843407441199,40.22998834191977,41.25801574525955,40.49214605386377,0.6741694180150889
41.103462048734855,42.13980865284331,40.30107813733895,41.181449612972365,0.9218427318656404
39.40966996001316,37.819656184874255,41.82217123294372,39.68383245927704,2.015292902907065
39.88316829598757,40.36746976670032,40.38969674221073,40.21344493496621,0.28624378299161746
41.31491339936441,43.33571947998351,40.128897373544866,41.59317675096426,1.6214190930227084
40.31474983085852,40.89521072168724,41.11997963183829,40.77664672812802,0.4155018935251867
41.51257421038888,37.56779306471137,41.8425379111717,40.30763506209065,2.3785015532706817
41.859051447449076,41.42191921341621,40.272154139064945,41.184374933310075,0.8196836161578172
39.58912171741309,39.97284314155336,40.82636111034466,40.12944198977038,0.6333109254565179
40.37682290939564,40.305193870632124,39.87546121066656,40.18582599689811,0.27115937232181986
40.8453443533503,40.14727280736841,41.242752471114756,40.745123210611155,0.5545738287274353
41.42318504563329,41.566771220428976,40.33204308355746,41.107333116539905,0.6752482682906784
40.75629272625479,42.73654298150569,41.45131280903763,41.648049505599374,1.0046774428570766
39.94644828347287,37.02130406459439,38.23176457990845,38.399838975991905,1.4697972401911972
40.93739223915104,41.1634355543439,41.13403143508365,41.07828640952619,0.12290047189350282
41.49521943961182,41.218957728304126,40.779534503849796,41.164570557255246,0.36092894744007337
40.344733795750926,40.58059011380838,41.40629592188267,40.777206610480654,0.5574244989073408
41.804914573360655,42.03945468597854,40.57026146453044,41.47154357462321,0.789293575031916
41.287091029908474,39.84075649272354,41.25350127905406,40.79378293389536,0.825515969573018
40.49871926211892,40.3855327608814,40.09163042359986,40.325294148866725,0.2101234122957022
40.52531928946521,40.69360631827359,41.15737762288902,40.792101076875944,0.32733827658360376
40.637150485047904,40.13970396400172,41.508968386457845,40.76194094516916,0.6931094854739637
39.054886598545785,39.27437405299642,42.23453059586737,40.18793041580319,1.7758020465255544
41.168486459182525,40.44627011538504,40.70652964832551,40.773762074297686,0.36577214374338346
41.026019987055854,41.099110342302595,42.06541260584785,41.39684764506877,0.5801464298723857
41.52969401732668,41.99415396019422,41.054904305173864,41.52625076089826,0.46963429455810374
41.199452099777936,39.74550845394032,41.6023834661351,40.849114673284454,0.9767540309770436
40.46257183080172,40.80726541247952,40.61761479965748,40.62915068097957,0.17263610204958874
41.66463422440134,40.83343665807298,40.78625384205844,41.09477490817759,0.4940761932607321
40.479188364978995,40.565489793016646,39.99880286510014,40.34782700769859,0.3053283039742208
42.01107352146587,41.625808059297235,41.43257289314527,41.689818157969455,0.2945143694131956
39.85176444915486,39.952430844940444,40.567907868777006,40.12403438762411,0.38768696297813904
40.10784647350753,40.403496508642455,40.38523394196717,40.298858974705716,0.16567351039283157
41.4756044239051,41.62725523416571,41.64589299836515,41.58291755214532,0.09340193886164866
39.883719324836086,40.6893200852601,41.43895313522675,40.670664181774306,0.7777847281200092
41.42360263589938,40.47722798746667,40.595800280757054,40.83221030137437,0.5155807571906096
40.86961091468059,41.69412544072339,40.08472755489773,40.88282130343391,0.8047802647327309
40.13382256869987,38.60976970606381,40.848950461395845,39.86418091205317,1.1436837766671861
40.13862377625016,41.27502730145048,40.3974803576307,40.60371047844378,0.5956100990328007
41.32570524760199,40.702752913271226,40.8140263541494,40.94749483834087,0.3322315155374538
40.12738624863384,41.02074538354674,41.04540219510915,40.73117794242991,0.5230442588461806
41.20857843105963,39.73465487600812,41.040793597555215,40.66134230154099,0.8069077556134125
40.41011799403058,41.67069217444598,40.424381990467886,40.83506405298149,0.7237103242564028
40.18122464498794,41.3858024295198,40.59407416972026,40.72036708140933,0.6121391462764797
40.81053644589143,38.51966490120297,41.038725350842995,40.12297556597913,1.3931874819723573
40.92189779399867,40.30068885519232,41.663241719106544,40.961942789432506,0.6821585431442505
40.52230191295719,42.42329672774826,40.76937855314728,41.23832573128424,1.0336241644706259
40.51958904570016,41.17572564196902,41.71979346016108,41.13836938261008,0.600973607330504
41.14914102398812,40.95668303466548,41.49316356733624,41.19966254199662,0.2717851326325392
40.41873805101302,40.55122608366391,40.9570149299309,40.642326354869276,0.2804638018615968
41.786384660765414,40.99849401827033,40.25169427056392,41.012190983199886,0.767436872700561
41.1901828765783,40.290358710372594,41.38127469617286,40.95393876104125,0.5825657762116245
41.43755000769994,42.356450552329036,41.52701043510908,41.77367033171269,0.5066807487701593
40.76283712760192,42.11709426904305,41.14748002767124,41.342470474772064,0.6978675068603722
41.43889095578681,41.472151489199874,40.787184321150555,41.23274225537909,0.38622269526300906
41.64701239249876,39.3820550732413,40.68992948469551,40.57299898347852,1.1369971288884724
40.7624960702036,41.44309902816772,41.07144023867187,41.092345112347736,0.34078271215677874
41.2150512919773,38.1816164798284,41.012259019947486,40.1363089305844,1.6958473130505052
40.330653204705705,42.40984720175091,39.74368440160346,40.828061602686695,1.4009523029029314
41.018334469395704,40.206454561947226,40.64179605938427,40.6221950302424,0.4062947160463729
39.91954352383191,40.89408788737046,40.657749171327744,40.490460194176705,0.508353597934911
41.22735814885526,41.89292070151797,40.425067868363776,41.18178223957901,0.7349869778298584
40.40673256236115,41.19593920313981,41.068850795635335,40.89050752037877,0.42375290362924284
41.33313388030274,43.085550417197666,40.93642515073231,41.78503648274424,1.1436113082293282
41.78938230244161,39.112804637960146,41.17685901019958,40.69301531686711,1.4023535710310233
41.339573648949326,40.57283343254132,40.27414526608143,40.72885078252403,0.5495820865683693
42.045262999869756,42.00382679286603,41.40914167780858,41.819410490181454,0.3559067484849115
41.37175058264086,40.34631159070816,40.56585890537623,40.761307026241745,0.5399363457912261
40.7524749783187,41.06213488911452,42.3793465418227,41.39798546975197,0.863871796287141
41.30852669269208,43.71870336952555,40.32806458366009,41.78509821529257,1.744834707406154
40.94297573520805,40.45111454267753,41.80015530266752,41.064748526851034,0.682714583568409
41.49500070392087,40.983285223081054,42.49990351208558,41.659396479695836,0.7715583172743607
41.88535279090612,40.705896818062556,41.208623241600804,41.26662428352316,0.5918633192022867
40.958056777403215,42.003672598197056,40.27154929823535,41.07775955794521,0.8722438582871601
41.442775734523586,40.51695651580049,41.17816043234442,41.04596422755616,0.4768565652893709
41.10276542106264,40.45372884820985,41.120114199490324,40.89220282292094,0.37982866519318814
40.925116694745,41.827642313132486,42.19960148775705,41.65078683187818,0.6553901645905372
40.591844811754335,40.56198286408602,40.92534173869867,40.69305647151301,0.201718288693098
41.87377210696535,40.84330182517337,42.06207917116361,41.593051034434104,0.6560928251376248
41.907536198796315,43.55403321283261,40.70830983752183,42.05662641638358,1.4287079134423184
41.85741971619753,40.26778666008266,41.76388135844538,41.29636257824186,0.891999815389845
40.85066196911338,38.36750545461125,40.77048699302678,39.996218138917136,1.4110761009640096
41.55561925632003,40.758273101212126,40.96315363947574,41.0923486656693,0.4140757646387968
40.57376603882197,39.900007619557535,41.21741076618014,40.56372814151988,0.6587589333128387
40.850042950399086,39.83973831901973,40.36012402430168,40.349968431240164,0.5052288729867557
40.87755681039397,40.3474615334085,40.57148336890122,40.59883390423457,0.26610390735169775
40.79054189927909,39.93702888136939,41.8394157142057,40.85566216495139,0.9528637899449017
40.484606248196116,41.311448882930954,41.42315946252586,41.07307153121764,0.5126776330108055
40.31520288570774,40.51831959312334,41.31782313909399,40.71711520597502,0.530048691057608
41.04268214320608,40.120279168501064,40.905197385105396,40.68938623227084,0.49763204499107394
41.33007516924777,40.080041198187594,41.689419539359356,41.03317863559824,0.8447693916259178
41.38846078012095,41.45898796619936,41.62517344694509,41.4908740644218,0.1215350324130348
41.33312241944689,41.05203710779446,40.59944886061791,40.994869462619754,0.37016256897788785
41.402347032767985,40.70135304821101,41.30562060592454,41.13644022896784,0.37988766965600795
41.97976659139868,42.47812560314844,42.354400979151684,42.27076439123294,0.25949322780579076
39.848410230707145,40.7245766088847,40.48055901762176,40.35118195240454,0.45218436429775083
41.19852745944481,41.42741740996438,41.26859501266507,41.298179960691414,0.11727789316194155
41.52472991881814,41.14061218337503,41.48369795194197,41.383013351378374,0.2109256984425369
41.56315037454139,40.933898474618296,41.31469093052515,41.270579926561616,0.31693662440968934
39.76022155405302,40.8882231680596,42.21816523633914,40.95553665281725,1.2303536545421516
41.41431271474199,41.367983473443694,41.77730381255418,41.51986666691329,0.2241473011584492
40.87507741098463,39.96884788602388,40.82632832390782,40.55675120697211,0.5097223307440774
40.64378397534715,43.09343773268444,40.664178823024514,41.467133510352035,1.4084576866683318
41.28728048479688,41.96196991743419,41.74541088952452,41.664887097251864,0.34447716683343577
41.10517433420794,40.02353261648823,41.30698670517343,40.811897885289866,0.6901607827587589
40.49252419816182,40.60843835269948,40.50456921329259,40.53517725471796,0.0637311694186467
41.21375930091987,41.402321937389566,41.59550567032,41.40386230287648,0.19087784623135476
41.393751552383115,41.10327658668338,40.63497678977671,41.044001642947734,0.3828445171453423
40.775119417881164,41.29731578116327,40.71689349879573,40.929776232613385,0.3196272113330228
41.47833346176105,41.6103572502063,41.40750796908197,41.498732893683105,0.10295173786887332
40.25710036998394,41.14897765277558,41.11361351322792,40.839897178662476,0.5050264802422786
40.93388225067744,42.462098480984736,42.44774970121677,41.94791014429298,0.8782032217220487
41.07442508077311,40.554465589302986,41.28350430624277,40.970798325439624,0.37540410362036725
40.760142750870806,40.32918697547302,39.9566440071131,40.34865791115231,0.4021030910192355
41.64957051843316,41.41614666629066,41.351823770207716,41.472513651643844,0.15667229907696195
41.2351356250166,40.93888837246876,41.819602685660215,41.33120889438186,0.4481483908037276
40.71961608697199,41.05989768552511,42.07454427741836,41.28468601663849,0.7048793837743615
41.84389600869118,41.07670273837929,41.33071419234325,41.417104313137905,0.3908245363729748
40.90971906783955,41.215508714054884,42.14821494040504,41.42448090743316,0.6451511759226918
41.09193949119064,40.74744129806684,41.16860146948943,41.00266075291564,0.22432563903655528
40.85496919564922,40.68477966384491,41.54028536392614,41.026678074473416,0.4528636163550434
40.761628651597675,39.66738522477663,40.20130185722603,40.210105244533445,0.547174829470736
41.35805921820982,40.76416122603378,41.741715231381136,41.287978558541575,0.4925306411659251
40.7798603605879,40.05356623861403,40.79969782830378,40.544374809168566,0.4251684030812798
41.454720916483126,41.23881459032718,42.068014634548206,41.587183380452835,0.4301777616343421
41.71375316864949,40.27103343739433,41.76277464897032,41.24918708500471,0.8474604386833262
40.9547222731001,40.731475824429566,41.751954966269594,41.14605102126642,0.5364694186426731
40.07738884992389,39.9436266836218,40.4122088547314,40.1444081294257,0.24137315641792334
41.47651835607397,40.47727491464845,40.78497249379587,40.9129219215061,0.5117618155416733
41.297714533511304,41.415497422290315,41.41579844434093,41.37633680004752,0.06808904647619278
40.52689093720949,41.04444073797884,42.27268970049124,41.28134045855986,0.8966852506189389
41.494593148,41.60100268894517,41.085826670402916,41.39380750244936,0.27197406545855934
41.62016473604969,40.977548530705,41.05070888008138,41.21614071561202,0.3518020267113018
40.58938511826742,41.11098786786258,41.576405405246874,41.092259463792296,0.49377659580676214
40.54154112778093,41.42130743377755,41.08934927749908,41.017399279685854,0.44427445338520927
41.5320879342033,41.78525967443104,40.788665650600194,41.36867108641151,0.5180045479438299
40.87759035026622,41.004257311774374,41.5040909135094,41.12864619185,0.33125546644675535
40.55514258907354,39.74645484243353,40.803445353625335,40.368347595044135,0.5526992966643011
40.90109885775289,41.906889992509,41.474344892805746,41.42744458102255,0.5045331318382533
41.80456418412389,40.50544682270219,40.88697832348782,41.06566311010463,0.6677369762212086
41.20377717265312,40.93811571805047,41.54150810424677,41.22780033165012,0.3024126767449804
40.71022585106361,40.13657486345254,40.22856456061894,40.3584550917117,0.30809499581697003
41.62403092865093,41.34127047480591,40.910803129337594,41.29203484426481,0.35915398357030803
40.291017687817984,41.33303773440285,40.72136567952286,40.78180703391457,0.5236328029847915
41.237815698329705,41.034736738087574,40.368214151126516,40.88025552918126,0.4549176251294414
41.09513148023656,40.67603684197457,41.426075401722635,41.06574790797793,0.375881638306856
41.19145362582539,39.817358021533465,40.76915157395545,40.59265440710477,0.7038452385740309
