D20,E20,F20,mean_WT-1mon-11,std_WT-1mon-11
2.9193865398275105,2.568395919218134,2.6080185499500272,2.6986003363318907,0.192230067775663
3.2714681156213334,3.410820983482954,3.4760275267130782,3.3861055419391217,0.10449534896147433
2.194919850492772,3.087734650093695,2.77449363558484,2.6857160453904356,0.4529797589155098
1.9885753186062025,2.7043797510231498,2.570932323546243,2.4212957977251985,0.380640662254811
2.0421666930797824,1.915792692981996,2.0966303670489674,2.0181965843702483,0.09277117372410572
1.969546374775218,1.4692807530257999,1.6762603813903005,1.7050291697304394,0.25137055408898384
1.5141649200323282,1.5096077872154796,1.6202645615710733,1.548012422939627,0.06261366078972624
1.4895502097159996,1.8203649003025242,1.3256130497267762,1.5451760532484335,0.2520228645650091
0.8121544986919957,1.2528229050836595,1.7356040568822915,1.2668604868859823,0.4618847928949445
1.0431440796298461,1.6850876585693964,1.6099624207331666,1.4460647196441363,0.3509554557947938
0.6126006776920853,0.981886306371815,1.3104428339944696,0.9683099393527899,0.3491191158963754
0.43543767241279563,0.5331211908483642,0.5965208350323615,0.5216932327645071,0.08114736588057048
0.7899649209943538,0.6977849711577608,0.6387154805805462,0.7088217909108869,0.07622635272049773
0.19412488441150486,0.912768260846317,0.625179375267867,0.5773575068418962,0.3617005307546837
0.18089931508027404,0.3179437866311639,0.8819821054826076,0.4602750690646819,0.37158164004557326
0.8615485753383821,0.9353598667938147,0.6779767306551265,0.8249617242624412,0.1325347801367114
0.9667134604940594,0.7050907380268552,0.6172280690907634,0.7630107558705594,0.18179949408989013
0.9167372563632264,0.9628884640371214,0.7091801472364814,0.8629352892122762,0.1351405426044953
0.9710177184977329,1.0451434195019418,0.4695817276450977,0.8285809552149241,0.31310379897749624
0.8622167818044815,1.0215278673429251,0.6531690398120074,0.8456378963198047,0.1847381959366379
0.8825558287945234,0.8912891536655474,0.9832874835835874,0.9190441553478861,0.055807451634398764
0.9718401632139406,1.3810181207367112,1.21050852588844,1.1877889366130308,0.20553292931610503
0.7507902245460972,1.1415558111176607,0.9659654725681912,0.9527705027439831,0.1957166736219754
1.7127885769627784,0.9924831512329289,1.2719789065351288,1.3257502115769453,0.36315078344730306
2.086311073421656,2.0439171078342966,1.9379851627813243,2.022737781345759,0.07639742695079449
2.1389659086788435,2.1741527755148757,1.9094313611701674,2.074183348454629,0.14376001490354917
2.7987470613230987,2.737618563264442,2.3983538336135433,2.6449064860670277,0.21569731371209383
3.4866567345291406,3.5672524092018487,2.745800631144454,3.2665699249584805,0.4527962110361102
3.9939758793556552,3.741508154136988,3.1958438482512315,3.643775960581291,0.40794285262965974
4.964114261550475,4.708789137862905,4.433477160503655,4.702126853305678,0.2653812781235414
5.877198391864622,5.410999408507038,4.677113888632344,5.321770563001334,0.6049975569184359
6.8817062029910465,6.841205266290948,5.177149398684554,6.300020289322183,0.9726455465632908
8.115067690803395,8.638731787670881,7.081738658542805,7.945179379005694,0.792277369298224
9.544559452123528,9.277984474360206,8.012831786086645,8.945125237523458,0.8183177038206829
11.480847015464137,11.134102669598848,10.010586976008682,10.875178887023887,0.7685683377501852
12.744592792516297,12.11681944139878,10.532259109866224,11.7978904479271,1.1401280007107326
13.6709683511289,14.024293724324824,12.579248695550877,13.4248369236682,0.7533088964587872
15.302709287537406,15.36029081023966,13.714325861533341,14.7924419864368,0.9341197418007066
17.604186860828825,17.6009022558547,15.516270490014927,16.907119868899482,1.2045120145582306
18.90608629249427,17.875552054264524,17.05938135348884,17.947006566749213,0.9254237372428811
20.216597597578804,19.72452402801967,18.469791796150517,19.47030447391633,0.9007237718869509
21.61974156158904,21.593476479748965,19.641261309679205,20.95149311700574,1.1347700231009936
23.991881044377656,22.680420333812236,21.91476628076415,22.862355886318014,1.0504412616869558
24.334939578954128,23.850612893012023,23.366009167295417,23.850520546420523,0.48446521243036583
25.889587428686273,25.06553133545342,24.221401723890914,25.05884016267687,0.8341129811157129
27.021566440478257,26.87367886924611,25.426638620003672,26.440627976576014,0.8812482594948644
27.488533428551655,27.408254142832337,26.770289298001305,27.222358956461765,0.3935561243384722
29.36340754729559,28.786775020272625,27.440946730359993,28.530376432642736,0.9865440055907909
28.960768767927437,28.870540910364106,29.102021345189144,28.977777007826898,0.1166737249557726
30.539852259278817,30.09275167897308,29.392577629800197,30.008393856017364,0.5782706551275942
32.10647199261733,31.161854241060894,30.258000323814787,31.175442185831002,0.9243107441622219
32.21377166999922,31.72905188044434,31.38933159759343,31.777385049345664,0.4143397514831861
32.72838978956299,32.58741003089544,32.02943897581873,32.44841293209239,0.369625763597711
33.57261162421004,32.936495375636,32.98384503715797,33.164317345668,0.3543849051937501
33.78449453361402,33.74265112431417,32.79269958579212,33.43994841457344,0.5609242395319969
35.16742636543539,34.17677104998332,34.227714703384855,34.52397070626785,0.5578308013560365
33.93626926450579,34.65988846019936,33.03987403750887,33.87867725407134,0.811541318837624
34.12363622936466,34.03250231878962,33.6006734345008,33.918937327551696,0.2793658472847159
