G23,H23,I23,mean_Q150delta-intron-1.5mon-34,std_Q150delta-intron-1.5mon-34
1.548432675138936,1.9119988535192047,1.4663297796752244,1.642253769444455,0.2371856427943134
1.7019776555463755,1.9185647928217642,1.400579809653601,1.6737074193405803,0.26014710336323016
1.6554259820451496,2.744395786941207,2.0502582953090815,2.1500266880984795,0.5512976583876209
2.2664872154741023,2.8573573139077033,2.3100470325947016,2.477963853992169,0.32928545744825277
2.2204843106118157,2.845247044424196,2.5615282548082723,2.5424198699480947,0.3128193826621894
2.9090263885807843,3.937585298961345,2.855641856757709,3.2340845147666126,0.6098339873124854
3.197388704931176,4.604313011635538,3.344352617021209,3.7153514445293077,0.7733622040856247
3.811482275348342,5.187711036538942,3.9495893657973626,4.316260892561549,0.7578505177056605
4.917006971432074,6.882411820668698,4.293219623830648,5.364212805310473,1.351285999125617
5.399223691837602,7.655215238523792,5.16902438007432,6.074487770145239,1.3737803418847303
6.483161186206436,8.837207143286994,6.9518686310613225,7.424078986851584,1.2460417557604178
7.404733600144839,10.219231858991842,7.781503801939631,8.468489753692104,1.5278456681524286
8.971274253562738,11.921355272289034,8.941052587557023,9.9445607044696,1.712021001563463
10.078378621460958,13.189391432540463,9.863165113059928,11.043645055687117,1.8613838531812876
11.35147750571733,15.015642744387211,11.946951963034461,12.771357404379666,1.966280746195432
12.783178648919408,16.19141559976359,12.522236941161527,13.83227706328151,2.0472356042839857
14.91284395481978,17.015449045339686,14.093438419653706,15.340577139937723,1.5072336522231047
15.288917672774557,18.694797405678127,15.728969188111218,16.570894755521298,1.8524667836549498
17.29377355173152,20.56816274159106,16.91902774903921,18.260321347453928,2.0074131437072156
18.286894812373472,21.454187473267634,18.011100437809592,19.250727574483566,1.9132282347964638
18.873345103457968,23.108306696994408,19.18185410453238,20.387835301661585,2.3610417002996935
20.337481247247563,24.1415773627168,20.907265306818356,21.795441305594238,2.0516893691621996
22.336251325594908,25.315205420174163,21.804668109571068,23.152041618446713,1.8921161179265735
23.091798772400722,26.13092763938127,23.12831896027221,24.117015124018067,1.744194984995355
24.564682163169312,27.236306217947064,24.063805995566508,25.288264792227626,1.7055404659688898
25.931831473526213,28.650255111356554,24.978368084902726,26.520151556595163,1.90532909857239
26.177115965086273,28.688299825237344,26.383313026576495,27.082909605633372,1.3941261151495123
27.406282193334675,30.585574197468514,26.576343601380202,28.189399997394464,2.1162319377679824
29.543068907268484,31.225762012191844,27.867180582759737,29.54533716740669,1.6792918636391336
29.06197304046465,31.8236893626764,28.189241375208603,29.69163459278322,1.8972765471204647
30.0511740902736,32.300812353357,29.27379539412376,30.541927279251457,1.57204864340782
30.726065168166546,33.56080238455348,30.40603076551823,31.564299439412753,1.7364111011469379
31.230331915513748,33.12792009092034,30.47561405048846,31.611288685640847,1.3665752370642152
32.20188047578132,32.84154678136725,30.497774204717583,31.84706715395539,1.2115018954886623
31.385153189777913,34.41055171887153,32.7832594880974,32.859654798915614,1.5141453852245217
34.0836200936747,34.61258331382802,33.142176076279675,33.94612649459413,0.7447836789294824
32.7876988224252,35.88779729354552,33.427512401543794,34.03433617250484,1.6367128487957714
34.70449826891776,35.023746621781136,33.66146197490229,34.463235621867064,0.7124679736148773
34.55613092316799,34.68296570818055,33.19878792285571,34.14596151806808,0.8227242127669186
35.37088300931216,36.63243717600308,34.368830370607995,35.45738351864107,1.1342798137776047
36.13205037048446,37.27928786087597,35.280076758008526,36.230471663122984,1.0032329348613869
35.99396757779984,36.200793825330805,34.895485668015986,35.69674902371555,0.7015778631464384
36.842702303922835,36.426606928013506,35.362254643454854,36.21052129179707,0.7635123250351479
35.2087894951562,36.86065981058797,35.45160548820173,35.840351597981964,0.8919145352291953
35.88960264168446,37.16640006959161,36.69472910117098,36.58357727081569,0.6456151833879655
37.21527912814936,37.583651438730456,37.517776140105724,37.43890223566185,0.19644429083681675
36.99477370250416,38.914388337657485,37.587855326032646,37.83233912206476,0.9828831729994222
36.713304224181584,37.241718749635794,37.543717790341525,37.166246921386296,0.42031972397224965
37.59029630502844,38.51720865036081,37.06485803491549,37.72412099676824,0.7353654626344235
38.076550293438366,38.20539822000069,36.346350992829954,37.54276650208967,1.03812715990997
39.23812423128034,39.26796759439519,38.074049288888276,38.860047038187936,0.6808575497184396
38.26538573976165,40.04861960438236,37.12189517350398,38.47863350588266,1.4749694677829086
38.56659743470134,38.8487340011867,38.46800279079815,38.62777807556207,0.197601535300408
39.33735383954206,39.360449097058556,38.94648861127508,39.2147638492919,0.23261996954189942
39.53833300144475,37.871393757585544,38.67689133890726,38.69553936597919,0.8336260686691187
39.455280695912656,38.94791052193337,37.87278009686833,38.758657104904785,0.8080468293277668
38.81722659805412,38.95838370364141,38.86745068532372,38.88102032900642,0.07155021688787434
40.08461027656403,40.248626586789996,38.99452820709027,39.775921690148095,0.6816576626349689
39.57830144204835,39.83859208719488,38.72165032446942,39.37951461790421,0.5844030085651912
40.268275945298,39.55274826678581,38.195423668603816,39.338815960229205,1.052855362379153
38.74310271063321,40.242299796031496,38.11526999927298,39.03355750197923,1.0928572314975713
39.16084016302761,39.64142790558863,39.25853421601454,39.35360076154359,0.2540066547043503
40.68196101595867,40.01552560695626,38.71458751543869,39.804024712784546,1.0005943702688123
40.20600230935653,40.30404080907487,38.83010652430393,39.780049880911776,0.8241341956437026
40.17336572133652,40.595890137618404,39.515584390949925,40.09494674996828,0.5444054351988732
41.07922026264668,39.261467610038736,39.57520701830409,39.97196496366317,0.9716577725310341
40.03178551120543,40.43437445087475,38.98902664327493,39.81839553511838,0.7459283026231309
39.82444567454481,40.05320562031898,40.448791733403446,40.10881434275575,0.3158658699691445
40.3919018766971,39.878972112334246,40.60582621252177,40.29223340051771,0.3735365773224831
40.895132256650164,40.73402997417466,40.239180391047014,40.622780873957275,0.3418340009733465
41.01079576554832,40.41492160937575,40.118987322857265,40.51490156592711,0.4542329450818947
40.94183111376484,41.378918835411746,39.810968322321685,40.71057275716609,0.8091523487560378
39.896471788843606,40.18694912468221,40.37896037573133,40.154127096419046,0.24291309819297396
41.469615676484025,40.07898823451399,40.12550068108378,40.55803486402727,0.7897946158027235
40.3332836409262,39.41160247557931,40.04836382698165,39.931083314495716,0.47190049967712694
41.5274571763398,40.68805642178701,40.647582744721454,40.95436544761609,0.49672439720880635
39.92727278211175,39.364020805081076,38.826164333258795,39.37248597348387,0.5506030315398798
40.90586316597491,39.83982714523987,39.954278566865156,40.23332295935998,0.585241428056191
40.283350511080315,40.83070346605936,40.264261054481516,40.45943834387373,0.3216666676109649
42.113318827015156,40.36008417696625,41.06963514905057,41.181012717677326,0.8819079638079795
40.45498561170523,40.77242219520911,40.31313246295806,40.513513423290796,0.2351720499646106
40.847141092959866,40.607614268078905,40.62977424339496,40.69484320147791,0.13235842224387953
40.187573814614616,40.31371301688515,40.27010067489717,40.257129168798976,0.06406223197175855
40.65654742930816,40.62025290208299,39.773843459571204,40.35021459698745,0.499481820701714
41.83110109142151,40.51528233271575,40.49882906921509,40.948404164450785,0.7644822274798987
41.68833628257821,40.1596609038704,40.12656903499223,40.658188740480284,0.8922873622405896
40.614352457087044,40.39438875488017,39.30443547983858,40.10439223060194,0.7014585589263497
39.323289642349884,40.89214301079376,40.21617469583038,40.14386911632467,0.7869220390484469
40.69299775377076,40.790810511549715,41.013658317094496,40.83248886080499,0.1643429731240653
41.45501874822764,40.9402463304292,40.85599694833804,41.08375400899829,0.32427244647358083
41.18698926547297,40.92260269441431,40.33153692977828,40.813709629888514,0.4379988005551348
40.83628867064577,41.20187086496485,40.53748773546339,40.858549090358004,0.3327504776944191
41.05736425365407,41.473933829794426,41.36545642891779,41.29891817078876,0.21610890261063348
41.58931697270487,41.14295095596715,40.0463861149525,40.92621801454151,0.7939702663673106
41.599444890890155,40.96224381646191,39.469090403150034,40.676926370167365,1.0934610622828083
42.35369642916637,41.27606926650282,40.312092128543,41.31395260807073,1.0213292274077064
40.13981656450421,39.27737124688074,39.79743324053411,39.73820701730636,0.43426235228376564
42.05722842960181,41.20170753350569,40.42491321507935,41.227949726062285,0.8164739612461664
42.26878316497633,40.825283263354684,40.66880917157104,41.25429186663402,0.8820518585429528
41.84318838924058,41.4006673184604,40.79111849382882,41.34499140050993,0.5282401178324582
41.37775052845093,40.322528876263846,40.173584092547195,40.624621165753986,0.6564670706641159
41.38068971071004,40.68779044224758,38.54994441340123,40.206141522119616,1.475557181628117
40.73959528728616,39.49081424223817,41.582396396522135,40.60426864201549,1.052337375901828
41.649259133546465,41.364941744536814,40.563718352170916,41.19263974341806,0.5629082355939585
40.56654787840232,40.921910713301635,41.198582358101035,40.89568031660166,0.31683263904668263
40.56654787840232,41.37963262672078,41.32853721471751,41.091572573280196,0.45540189169090683
41.33085343764738,41.24598417126797,40.29819630240743,40.958344637107594,0.5732779133626996
41.324018041221336,41.28420289730221,41.82576112343016,41.47799402065124,0.30183237028649124
41.5940184838989,40.83957881306026,40.452618178029006,40.96207182499606,0.5804757256249389
41.473196613421145,40.77314938043922,39.63186883639953,40.62607161008663,0.929433105988136
39.83006909892824,40.24471494333896,40.42836085034389,40.1677149642037,0.3064881768406819
40.777977575721714,40.62184029733244,41.30667946386056,40.90216577897157,0.358912528859824
40.339867625015636,40.948387137922026,40.25609007239695,40.514781611778204,0.3778425383774828
40.67218094673253,40.35774021127394,39.811442113495204,40.280454423833895,0.43554294216054107
41.50682521804741,40.72034701060898,40.97952615106881,41.0688994599084,0.4007838369290775
41.919191284028074,41.63357663423643,40.33283759942623,41.29520183923024,0.8455782811686161
39.90291256078311,41.229744563789986,39.72437490006567,40.285677341546254,0.8224452043509404
41.185753067202995,40.297872875370494,40.51556998698953,40.66639864318768,0.4627577891403153
41.95334781979798,42.32375850070661,42.215889406219546,42.164331908908046,0.19051154762787245
41.660749522601115,39.94518461144664,41.33845107195074,40.981461735332836,0.9117959096970578
41.90583857888795,40.38717331969563,40.5328047058212,40.94193886813493,0.8379314497311453
42.751103933928924,40.97117194703964,41.482205837395306,41.734827239454624,0.9164620281668617
41.289506797837866,41.99226857506429,41.078737359437135,41.4535042441131,0.4783369024755495
41.66678906006778,40.97035922792448,39.400468197005154,40.67920549499914,1.1608748579134196
42.347281195326644,40.2200515215044,41.05696863701289,41.20810045128132,1.071637597446319
41.42236114480528,40.80050754470888,39.82256522786054,40.68181130579156,0.8064758780137845
40.863646624400204,41.37820197511635,41.208547659556025,41.15013208635752,0.26220428415976615
41.04363295790564,40.818309943363026,40.292510493097886,40.71815113145552,0.38544789529424434
40.98184516985101,40.83669340580792,40.09800711120601,40.63884856228831,0.4739719032366958
41.18895938256293,40.74036683842451,39.43180585562455,40.453710692204,0.9129764175116947
41.40526289660521,40.8665476652811,40.52933459764523,40.933715053177174,0.4418101285929474
41.717766183059766,40.59260096313496,39.8403610715177,40.71690940590414,0.9448555074289638
42.02737344760495,40.760432985022746,40.89533635956927,41.22771426406565,0.6958022976967374
42.00648926268866,40.830081645630685,41.576405434452894,41.47099211425741,0.59524591256386
40.503391995748956,41.340327431092966,40.46754816052081,40.77042252912091,0.49387740695419363
41.36766203544332,41.250815103595315,41.22133099454251,41.27993604452705,0.07739002056686864
40.95590331887294,40.5789179844876,40.04297936831833,40.52593355722629,0.4587625170207541
41.360510647967565,41.48401260157997,40.70042835167423,41.18165053374059,0.4213006937106193
41.584839574939465,40.7975466941932,40.96949317279511,41.11729314730926,0.413933743935216
40.674308013161976,40.704845656931184,38.299816096217754,39.89298992210364,1.3798134897650636
41.507774101427415,40.12984386433968,39.349474801197864,40.32903092232166,1.0928497519757585
39.817950143731366,40.46082422869552,38.37814903955178,39.55230780399288,1.0664466115868296
39.976368457171056,40.04342162000639,40.50329702394443,40.17436236704062,0.2868318985849936
40.921883833246135,40.301788090156236,40.718437107256655,40.64736967688634,0.3160974808411682
42.565928316197535,41.490057019446496,40.639476266947774,41.565153867530604,0.9654190939476888
41.568788806442384,40.64724828339858,38.90529169379495,40.37377626121197,1.3526434960696148
42.185564776710734,41.30149680388838,41.06692720757067,41.517996262723265,0.5899080559966489
41.29275235008259,40.75124568604698,40.03207428881103,40.69202410831353,0.6324220821530355
41.69854557924576,40.88411300002679,41.89566095303458,41.49277317743571,0.5362499662644012
41.11249681735206,41.11022046824422,41.16950506291129,41.13074078283586,0.0335901399020632
40.86639084083493,40.26447042583235,39.00562497892534,40.04549541519754,0.9495130013190565
40.56548048488096,41.95020860048954,39.84469365546048,40.78679424694366,1.0700622093569785
41.102578308303194,40.93337855874333,38.330983825837905,40.12231356429481,1.5536421121747575
41.472139275281314,41.10238385116155,42.03904497383027,41.53785603342438,0.47177593612369007
41.07922515662261,40.163191701505966,41.81742106740965,41.01994597517941,0.8287063501439796
41.55449425636329,42.70344920696277,40.62012625020439,41.626023237843484,1.043501764221228
40.442080799190045,41.286454586255566,41.889608528275545,41.20604797124039,0.7271059409890048
41.26874140668881,41.56987262491486,40.66840385197001,41.169005961191225,0.4589355689692426
42.25321599264538,40.034998103587746,40.73682098792773,41.00834502805362,1.1337621572042968
41.097974696515706,40.10064732892136,40.603325172443945,40.60064906596033,0.498669069321128
41.11176752562314,40.268041428135554,40.04414888717855,40.47465261364575,0.5629995788382202
41.817864915087235,42.031295800957324,39.96961237679967,41.27292436428141,1.1337348844840351
41.70531266647682,40.705682029375154,41.59668452059322,41.335893072148394,0.5484746916171545
41.77313848390545,41.88963113890058,40.82098617635902,41.49458526638835,0.5862545822705436
40.83606191108712,41.50902031891907,40.56662637693354,40.97056953564658,0.48538212912222756
41.93239117951561,41.0725252659035,40.91204865214581,41.30565503252164,0.5486682370544325
41.78347917834305,41.99876389457932,40.777293880697925,41.519845651206765,0.6520155106863578
41.67514898918808,40.69550526386873,41.163241933740494,41.1779653955991,0.48998779820136273
40.73784036632966,40.368671845665574,40.6228944925053,40.576468901500185,0.18891228331545348
41.27656646289927,41.95625204292085,40.878576918793236,41.370465141537785,0.5449391155701825
41.57256522786054,40.9147432270939,40.07591436447666,40.85440760647703,0.7501474802019554
42.079611856507924,41.06200584251924,41.76973488536696,41.63711752813138,0.5216042776920035
41.288907522139,41.001047862966715,40.84658622594353,41.045513870349744,0.22448819930332717
41.181607453262934,41.22890910969285,40.399317949697064,40.936611504217616,0.46591054342250143
41.241749721393454,42.025837434578236,41.39022920208512,41.552605452685604,0.41650080499458564
42.049290507148896,41.084970599678094,40.493287626268575,41.20918291103185,0.7854029316509121
42.48564269608372,39.954677916482495,40.143204632349985,40.86117508163873,1.409984699716415
43.201227049675865,41.83215238076601,40.83565486875238,41.95634476639808,1.1876660925009663
41.48702478647771,41.33743856561453,41.33739046982133,41.38728460730452,0.08637753228951495
42.39239387293315,40.85113512000694,38.45581527071614,40.56644808788541,1.9836702857460544
41.27624457273472,40.161913385709894,40.66701342180803,40.70172379341755,0.5579759009285181
41.47671129689216,41.80671729284728,41.25360470562892,41.51234443178945,0.27827266082352203
40.799510760005184,41.04277162491152,40.48629811637458,40.77619350043042,0.2789685687876183
41.05312583470843,42.35411445243953,41.73437805881678,41.71387278198825,0.6507366561442738
42.4199452911331,39.73971157687379,41.44945789669629,41.20303825490106,1.3570022736384526
41.0402815889408,40.982432886083664,40.08677283473559,40.70316243658669,0.5345921099849644
42.35977568515801,41.90537250752043,41.659409179585424,41.97485245742129,0.35531522358415635
42.913846580528784,42.24276539148445,41.56492824716846,42.240513406393895,0.6744619863984436
39.44509522214201,40.64422798153694,39.78960460147501,39.959642601717995,0.6173852401932689
42.3381381411654,39.88840648117339,41.16685636720044,41.131133663179746,1.2252564569014588
42.598495095027204,40.51028300363594,40.57903494550178,41.22927101472164,1.186281013901866
42.06738970443033,41.92864299020658,40.99874818967773,41.66492696143821,0.5810837113834852
42.039671906208326,41.5137203202626,41.22087669859852,41.59142297502314,0.4148911603286131
42.546098257104696,41.38547111068573,41.702735657911624,41.878101675234014,0.5998572940915171
41.96984190337733,41.35742799424479,41.7989458461134,41.70873858124517,0.316015366716565
41.330404237838444,42.20249301536836,41.41034174562089,41.64774633294257,0.4820844454392172
42.46587041286312,42.53500714976358,40.741510002423134,41.91412918834994,1.0161061895786545
41.340573967058546,41.86228570129188,43.20230676798828,42.13505547877957,0.9603722034437654
41.42779614335476,41.32676807117188,40.84538685366086,41.19998368939583,0.3112167328039869
41.635722695929054,41.89975580555105,41.57479527872565,41.70342459340191,0.17273533567203375
42.513449974583516,42.375462928134375,41.80571277044391,42.23154189105393,0.37517720641927116
41.48941070683716,41.448189790273645,41.12717623016254,41.35492557575778,0.19831065101219347
41.69664467728228,40.54576933130185,40.524727504741406,40.92238050444184,0.6706149764391351
42.03114880742918,40.898947467495034,37.55490547293394,40.16166724928605,2.32741813766349
41.13544223711279,41.664735359511546,42.805371034259274,41.86851621029454,0.8534111103355488
42.02869994348544,42.2675298009327,41.31386631766797,41.87003202069537,0.49623597423004284
41.24051142323959,40.24874283068272,40.21667097060935,40.568641741510554,0.5820771452068425
42.12018730504432,40.908791995976095,41.62568427827746,41.551554526432625,0.609090357656035
41.67940498093808,39.93152503171093,41.919924538529514,41.176951517059514,1.0852546992304504
42.27092237911603,42.37752680394193,41.08126975210976,41.90990631172257,0.7195971350647075
42.03709711672431,41.151248194588725,40.31891783134314,41.169087714218726,0.8592285496442187
41.43692702818002,41.33520917444233,40.4288527681792,41.06699632360052,0.5549838091661533
42.16176730235405,41.42097201785604,41.33679308662016,41.63984413561008,0.45395414647741883
42.07460844005826,41.56966338052443,41.6730447743154,41.772438864966034,0.2667428859953075
43.269099988741836,42.2428610385648,42.05303429570501,42.52166510767054,0.6542191713468251
42.63812270998875,41.630579266967125,40.75453454619904,41.67441217438497,0.9425587968512624
42.23181951215856,42.71131995675259,40.90930087681844,41.950813448576525,0.9332960392817911
41.09978492686155,41.28079186009737,41.97855305608245,41.45304328101379,0.4640164547075809
43.334821707025384,41.260390955807885,41.69722775646263,42.0974801397653,1.093602858972945
41.927097920033106,41.44499897145752,41.58244997577311,41.65151562242124,0.24835941036049877
41.78366311471613,42.34662678402817,39.55909417000157,41.22979468958196,1.4739953164226614
41.91285016605064,41.42479031153613,41.21254038393587,41.51672695384088,0.3590928951958162
42.823525140084854,41.54985854804444,41.32119933386645,41.89819434066525,0.8094745674343435
43.38153781517375,42.90916567619704,42.12658476018125,42.805762750517346,0.633834297224512
42.92978058883129,41.35730530045549,41.47506029758232,41.92071539562303,0.8758572845763188
41.32287121462342,41.62437593433601,41.66565079370108,41.5376326475535,0.18713032439863692
42.66970795190327,41.60919269768913,41.837602089052076,42.038834246214826,0.5581612105050832
41.729557494562556,42.186552603676226,41.795012080464076,41.903707392900955,0.24712777190709767
41.71140368158358,42.10451746248642,39.44623783351568,41.08738632586189,1.434803433098631
41.673284593753586,41.759349392379555,40.94621858230322,41.45961752281212,0.4466941251878958
40.68131829925627,40.97264027330218,41.15877683871566,40.937578470424704,0.24065257476586072
42.52894220957048,41.40427826184349,41.49232318554983,41.80851455232126,0.6254598181696475
42.215235963488915,42.22685418099966,41.39636657628101,41.94615224025653,0.4761637879756106
41.63040298693056,41.19240087018047,41.46842034133223,41.430408066147756,0.2214614263656659
42.08157632867773,41.5304529809042,40.87771904685697,41.49658278547963,0.6026429136327672
42.243531580817276,42.03668071677053,41.44942950626843,41.909880601285415,0.41195658529264345
41.48375468122711,42.20879200846656,41.06552221222711,41.586022967306924,0.5784553210937093
42.371827920525384,42.07383875516769,41.91158295859916,42.11908321143074,0.2334344701656588
42.464419029863365,42.281218349987235,40.1513246157594,41.63232066520333,1.2858470344983388
42.898170893119556,41.178532349184266,40.77742832505173,41.61804385578518,1.1266166310372332
42.673481682762834,41.31989441615307,41.33226284922994,41.77521298271528,0.7779480944433464
41.77132473327765,41.041160708607904,41.10550523912477,41.305996893670105,0.4042679227779853
41.755464865114845,41.58687817184875,41.22869043659515,41.52367782451958,0.26901400997431024
42.09496962321706,41.10529801856772,41.67672558766329,41.62566440981603,0.49680771348144503
42.05562636045521,42.28459029032742,41.918252936512786,42.08615652909847,0.18506710296002657
42.305057268330025,41.802664723538605,41.751849292143014,41.953190428003886,0.30578302275928887
42.965959528433515,41.140369024376746,41.183319931800696,41.76321616153698,1.041827672925007
42.07291071139851,39.82313779846155,39.77629694978138,40.55744848654715,1.3126377384830301
42.65584600852438,42.66642125714787,41.63211375243726,42.318127006036505,0.5941284348154221
42.79225491429567,41.32406431641811,41.654363429606576,41.92356088677345,0.770224876989084
42.25086784736518,42.00865246108024,41.136197791873144,41.798572700106185,0.5862784855602666
43.137400008124395,41.39677611636423,41.41412955329648,41.9827685592617,0.9999778109890292
41.78581484738885,40.35846781758746,41.28542804941916,41.14323690479849,0.7242193224963789
42.472656121228646,42.63577151391692,41.62666904777574,42.24503222764044,0.5416931091422936
42.48284546489235,42.10483509489424,42.51441419453159,42.36736491810606,0.22790475473206012
41.409487469175154,41.52859989323467,42.74794914854252,41.89534550365078,0.7407743744577964
42.64147596862569,41.3260880966746,41.49388916790991,41.82048441107007,0.7159327154559529
42.14969503788182,41.99033890066974,42.570309901488415,42.236781280013325,0.29963244254268234
43.149871692117806,41.89126180432385,40.57517706757429,41.87210352133865,1.2874542253099828
42.164123970876446,41.97992386883278,41.36923710006414,41.837761646591126,0.4160755429269538
41.26203135625143,42.17195784613888,40.30313969223346,41.24570963154125,0.9345159828032659
41.663098506885376,41.37496212753914,40.93472670936077,41.324262447928426,0.36682313448279036
42.136094737281496,42.068918182203724,41.75192448733176,41.98564580227233,0.20517653906133906
41.229300106301366,41.50290122723865,40.869008873795934,41.20040340244532,0.3179326085172691
42.399508078641986,41.676296474195865,41.243789700543786,41.773198084460546,0.5839209569131764
42.8340592842199,41.62516433743566,40.0609085766054,41.50671073275365,1.390364935595083
41.930738252058994,41.448243860197344,41.269389121685485,41.549457077980605,0.34209465744437
42.4871700054593,41.97090081017688,41.02738803986266,41.82848628516628,0.7402379816456287
41.49972837722249,40.87030637066809,41.390903328144084,41.253646025344885,0.33641149053283603
42.04534638176378,42.339285286040464,41.79904629439621,42.06122598740015,0.2704693391672603
41.80922076781866,42.45321844262005,41.413913791237796,41.892117667225506,0.5245878968720568
42.536149758538215,41.343578902699164,42.10654966773345,41.99542610965694,0.6040013621001681
42.46189685907628,41.69028778728734,41.69868369794998,41.950289448104535,0.44308490162707603
43.052448629239,42.434016838326116,40.63272255684084,42.03972934146865,1.257125904193551
42.50983319798583,41.426943638991624,42.06278412477854,41.99985365391867,0.5441806982672661
42.68195291783821,41.87348529169174,40.701886079100554,41.7524414295435,0.9955676189440653
43.048720947868006,41.43662171972174,41.98047298025319,42.15527188261431,0.8201414344778799
42.47340713427848,41.14189111018651,41.66679576180519,41.76069800209006,0.6707063095359317
41.2266430813634,41.4626549031754,41.886744312255146,41.525347432264645,0.3344864326978075
42.46508862921047,41.5313055669519,41.397888764499804,41.79809432022072,0.5814731867959746
41.4662270412953,41.98085521087533,41.222001737599186,41.55636132992327,0.3873729352518983
42.47524752309633,41.43909385336779,40.97928158754119,41.63120765466843,0.7662632084166513
41.78189735505057,40.54174502721358,40.47682261220864,40.933488331490935,0.7354604907373212
42.23222822758317,41.981517205677605,41.45602995930469,41.889925130855154,0.39612216429699765
41.25035878167401,41.84995242380213,42.139966179179424,41.74675912821852,0.4536925970457793
41.68914473966524,41.70654577709551,41.013542228963125,41.46974424857462,0.39517832816226317
42.598170316311695,40.42887648976675,42.29324755663249,41.77343145423698,1.1743574888864743
42.3382118866314,40.608148342989395,41.776034831326896,41.57413168698256,0.8825268415362097
42.9195707038117,41.534175167525,42.326622544857514,42.260122805398076,0.6950876631777531
40.588115290978536,40.58207382001592,41.46853256977059,40.87957389358835,0.5100621202663457
42.734269939574055,39.257824962754135,41.56613750818241,41.1860774701702,1.7691104102300947
42.3395556403513,41.19278731343566,40.9708598617282,41.50106760517172,0.7345812326147639
42.58030657729604,40.4734859118211,41.008012217424366,41.353934902180505,1.0951804449449138
42.00558517330521,40.31229424496973,41.657737456132836,41.32520562480259,0.8942827327706223
41.638836326888445,41.421255425701744,42.23322717308402,41.7644396418914,0.4203054534401792
43.24285895306216,40.39742335706364,41.405677220993184,41.681986510372994,1.4427009566407205
41.60111262864898,41.11340190054256,40.9764612861058,41.230325271765786,0.32833006409541504
41.354220997396574,41.125503925360704,40.93743376529549,41.13905289601758,0.20872369334844812
42.08709704552467,41.395288080135124,41.25801056870173,41.580131898120506,0.4443776820433614
43.237268335761875,43.641394698866904,40.51609243238913,42.46491848900597,1.6997858037266584
42.06025889749352,41.72085239300945,40.83652081804366,41.53921070284887,0.6317665704017585
41.98795914404055,39.84585479590061,42.63524132457548,41.489685088172216,1.4599236547339831
40.82646344628462,40.47985165067095,41.5913333559038,40.96588281761979,0.5687057377013619
42.74716453767734,42.443080569765236,40.235752845589836,41.80866598434414,1.3706416641247725
42.082827558438574,43.387961032631495,39.92489612827128,41.79856157311378,1.7489453953060867
41.09138337806084,42.993653755170726,41.5061423242763,41.863726485835954,1.0002789467724438
41.911358194627454,44.59985959480293,42.0356130569963,42.84894361547557,1.5176099277164457
41.623415359704524,41.57378239963088,39.65328212698952,40.95015996210831,1.1234032878259779
41.33374089564713,42.40336948240795,38.918964168592545,40.885358182215874,1.7849524898479077
42.47498273397279,42.46222647382214,42.725263427583805,42.55415754512624,0.14831924285790782
41.61786290451583,40.78133779342279,41.479843031121085,41.29301457635324,0.4484665193807802
42.290302708517466,40.221096869590966,41.38337133224733,41.29825697011859,1.0372254055615477
41.71410107097358,39.548252582284746,41.37633611348648,40.879563255581594,1.1652520642556952
