A16,B16,C16,mean_WT-delta-intron-NB43,std_WT-delta-intron-NB43
7.220016010858693,9.313567104556059,6.643729821801473,7.725770979072074,1.4049373099896618
8.222795064053567,11.060448249911694,7.861834119004292,9.048359144323184,1.7518419242567786
9.746098191173083,11.712010275214055,9.767296348352291,10.408468271579808,1.1289502455361071
11.593157605889619,13.349616324102765,10.972252903859758,11.971675611284047,1.2330535747822213
12.45272691637835,14.61907092336458,12.194446982598485,13.088748274113804,1.331575266049864
14.226418419795852,16.49542657216924,13.829268334684702,14.850371108883266,1.4384323604157494
16.236226940791017,18.168541351295726,14.951939877666273,16.45223605658434,1.6191436667628203
16.682978132774487,19.31247704456855,16.769085318789823,17.58818016537762,1.4939054212236977
17.942098243239705,20.99056838832766,17.41733087149146,18.783332501019608,1.929446266491584
20.311094777488712,22.270749184714603,19.640563033894747,20.740802332032686,1.3667319539014464
21.79624537760794,23.82557659675337,20.683199189551267,22.101673721304195,1.593298087983955
22.365808235280678,25.227553131536673,21.829251753721685,23.14087104017968,1.8269249648708186
23.548702385908815,25.537902013623953,23.678944640091483,24.255183013208082,1.1127743646914952
24.453548372464486,26.636448966101334,25.404776003494327,25.498257780686714,1.0944486659616848
25.836741228437127,28.65091345632808,25.98907769928606,26.82557746135042,1.582621313204294
26.48584879012394,28.99421332398778,26.873399951264076,27.451154021791933,1.3503047741880791
28.230639592710983,30.22278780160154,27.821038796135316,28.758155396815948,1.284836279064333
28.248794741542415,29.822675151146893,27.906116464416016,28.65919545236844,1.0220669535337576
29.539378862847222,31.870563183149326,28.828930080308684,30.07962404210174,1.591157322000188
30.982824246728928,31.720044143932423,29.71654961396899,30.806472668210116,1.0133225016414604
30.5638846633469,32.68375147538284,31.52054936370274,31.589395167477495,1.0616089834378284
31.337150270311724,33.09158101297909,30.64931208270002,31.692681121996944,1.259353414187865
31.93087973431214,34.167793318729125,32.624993597383494,32.90788888347492,1.144975066631092
32.692291844885716,33.419745443651756,32.798998795347984,32.97034536129515,0.39283192186459476
33.51133577050067,34.534204056313165,32.50619962431044,33.51724648370809,1.0140151362053913
33.49233383726784,35.431204836264534,32.78092682038588,33.90148849797276,1.3716956814996675
34.36422848885378,35.14800675741825,34.95031944260904,34.820851562960364,0.40761322655677346
34.91804834201618,35.475477318880785,33.759018101561416,34.71751458748613,0.8756245777783958
34.60781852813794,36.39153340001567,34.783862395699956,35.26107144128452,0.9829578022124059
34.479540641032266,35.171060164070425,34.976286760097224,34.87562918839998,0.3565792657190287
35.09572572424916,36.05542666707943,35.87401934854203,35.67505724662354,0.5098489123428595
36.38315350238864,36.40058615454708,35.49851048654057,36.09408338115876,0.515854901055752
35.478064965682364,36.270857092242075,36.347429141889506,36.03211706660465,0.481348229039123
36.44432368823253,37.25989227971436,36.43949953329272,36.71457183374653,0.4722675192204407
36.2997761631232,37.875398378757055,36.05368017021704,36.7429515706991,0.9884167335904462
36.10966693591463,36.87080137109956,36.500965960865386,36.49381142262653,0.3806176528606213
37.11043344804006,37.93258890696745,37.82613137519563,37.623051243401044,0.44711973184853454
37.08105326794788,37.299849685819844,36.97111698182458,37.11733997853077,0.16734348416566514
38.053967313516594,37.899031138621616,38.130394105892265,38.027797519343494,0.11788065681597927
37.7888147301669,37.1087866688285,37.714289246686135,37.537296881893845,0.3729668402793878
38.47945403751244,37.09634296834021,38.053860890609556,37.876552632154066,0.7083979964003821
37.54827729516967,38.14042587341848,38.83739586369103,38.17536634409306,0.6452691673207863
37.659839708408626,37.79969038398002,37.554851506757814,37.67146053304882,0.12283241275757145
38.62651915767306,38.09804273814697,37.63452811903301,38.11969667161768,0.4963499015932284
37.75203282411834,38.90317130133171,38.402611027607165,38.35260505101907,0.5771961509757122
37.988244454053884,38.69348521746523,38.30595244684291,38.329227372787344,0.3531960153053029
37.738314772723484,38.22252780043331,38.56513729539423,38.17532662285034,0.415427291319213
37.7053257108371,39.79296771331482,38.651965299131,38.71675290776097,1.0453278711970189
38.087676956375255,39.34349554886102,38.770271083017406,38.73381452941789,0.62870254853428
38.090066346300986,38.91645333876183,39.62514017179269,38.87721995228517,0.7682885892607357
38.663813737337065,39.148918559150495,39.81426038802108,39.208997561502876,0.5775716309777186
38.79574330016721,39.32012421859547,40.35957372020967,39.49181374632412,0.7959267341353138
40.078658652543666,39.385140308650904,39.41625096082193,39.62668330733883,0.39173109740534795
38.7211400920068,40.14232863783428,39.728217855052584,39.53056219496455,0.7309206801503397
38.744377711079395,39.852756941713,39.787470101855874,39.46153491821609,0.6219336280309253
39.20624582046354,39.81795380819603,39.66161279544503,39.56193747470153,0.31780189228184463
39.9801809109967,39.210021525128525,39.82909226930247,39.67309823514256,0.4080894190374493
39.5425419516444,39.661422459827236,39.92955380646232,39.71117273931132,0.1982444492891547
39.60872918313513,39.47619207682165,39.31314106122742,39.46602077372807,0.14805632714679345
39.40914464441058,40.04749808181222,40.031658276259485,39.8294336674941,0.3640671257520493
39.828771355554096,39.06260338155951,40.362422047538416,39.75126559488401,0.6533662818890956
39.38171684311516,39.1561692640895,39.823471648601824,39.45378591860216,0.33943862747943454
40.028228568692,40.11650097960578,39.89658227797312,40.01377060875697,0.11066992945719961
39.54615242171477,39.231430157553355,40.692335780122384,39.82330611979683,0.7688770635048714
39.52654737387684,39.06054047282588,40.201015409868,39.5960344188569,0.5734039654295688
39.502158675037215,39.90312466429097,39.782909484469876,39.72939760793269,0.20576946282784334
39.80749222001102,40.64191658890886,40.81607149999556,40.42182676963848,0.5391082334869172
38.787075314099475,38.90249005669925,39.705267326686894,39.13161089916188,0.5001413933408433
40.40138258059166,40.00589422929377,39.74096946815634,40.04941542601392,0.33235062914351865
39.88499129350889,39.94921695915816,39.53139386289752,39.788534038521526,0.22499341428579814
39.83876059485546,40.758595842763725,40.008303124175896,40.20188652059836,0.48952029513745227
39.071643604440794,40.804687174223474,40.67124884876242,40.182526542475564,0.9643635845406185
39.687121149366405,38.42240199299379,40.87811786338005,39.66254700191342,1.2280423549532051
39.7255051512089,40.5587593647745,40.42802253287062,40.23742901628467,0.4481323047155336
39.37467346227707,39.3669578420329,41.33528792801378,40.02563974410791,1.13419515820906
39.43831855500054,40.93545362026845,40.00903686101409,40.12760301209436,0.7555771304441233
39.7350509031388,40.267241784817,39.59841128525267,39.866901324402825,0.3533722675557513
39.08561819138141,39.25385000489778,40.16494169545805,39.501469963912406,0.5807077920003104
40.49592147919979,40.885063745551065,40.65995883080739,40.68031468518608,0.1953681050501007
40.97299963703952,40.924419660012155,41.171364361645,41.022927886232225,0.13082447770474687
40.567628953144144,39.82514343738844,40.00235970955097,40.13171070002785,0.38777563658611347
40.04432307188698,39.57158615989863,40.1861879684242,39.93403240006993,0.32180253258499447
40.918776021651325,40.42026532397045,40.851799112558794,40.730280152726856,0.27056121696308605
39.79155312162093,40.529674406105016,40.180946916219455,40.16739148131513,0.36924730197212513
40.1974628429506,39.17629862172991,40.97245322197599,40.11540489555217,0.9008845470118347
39.89269794489462,40.85667406492725,41.19800048908557,40.64912416630248,0.6769500744384374
39.72558777113812,40.474859724801675,40.72478322716202,40.30841024103394,0.5199778483931893
40.01988920316606,40.82546806359903,41.029598300622155,40.624985189129085,0.5338755965467996
39.64972572670866,39.8695899821685,41.13779090355278,40.21903553747665,0.8032239038571326
39.61317981435858,40.97680013157704,40.092807483982455,40.22759580997269,0.6917304475011802
40.57537991078497,40.10211129774969,40.362812710363436,40.346767972966035,0.23704191658797027
39.22558176602393,39.98699345663728,40.573177503961645,39.92858424220761,0.6756939362423583
39.31196212479915,40.43644379118062,40.960186167383824,40.2361973611212,0.8421606724385778
40.40625465794287,40.25162175483418,40.37580226551212,40.344559559429726,0.08191406285533777
40.07543105521796,39.66981570071159,40.04229647285706,39.9291810762622,0.22522716013603164
39.18295944553115,40.80298419141787,40.1846593265525,40.05686765450051,0.8175378143582835
39.86662403027364,40.16187332299798,40.781364985872706,40.26995411304811,0.4668499189739332
38.758069889969356,39.880378533942185,40.75983813724386,39.79942885371847,1.003336268155075
40.61068649753902,39.493327541994425,40.78020904281161,40.294741027448346,0.6992010829078316
39.95846903397101,40.60602127339698,41.599319061758074,40.721269789708685,0.8264737556669551
40.70020843456628,40.22960767934406,40.7187855510168,40.54953388830904,0.27721987970009293
39.413847206458485,39.15208410260262,39.77480666013557,39.446912656398894,0.31267529307560316
40.154156283987646,40.423388838018774,39.06920404509399,39.8822497223668,0.716870976561708
40.01572028490742,40.180357494694775,40.82480961378992,40.340295797797374,0.42759979084113997
39.61293965842983,39.853628002090616,40.217614244435644,39.89472730165203,0.3044252010899471
40.2582314663593,40.49663370004908,40.416222586278906,40.390362584229095,0.12128668944522157
40.6562347222821,40.62644993971892,41.1317133134174,40.80479932513947,0.28350723115455057
40.12513921564126,39.697531642746284,40.20181967890903,40.00816351243219,0.2717334948256517
40.27176942757088,41.186783945059915,41.84685505295425,41.101802808528355,0.7909741000797529
41.2689954993167,40.383125720808735,41.0135871998012,40.88856947330888,0.45597520773767986
40.16216464491148,39.22578919587102,40.041171477201964,39.809708439328155,0.5092947072351699
40.32576142187432,40.3898617129281,41.25752258991556,40.65771524157267,0.5204362143172786
39.69563549108728,39.99650842818826,39.5697735847226,39.75397250133271,0.21926710134034455
40.61069244939608,40.219012362033155,40.27633583184297,40.36868021442407,0.2115394442057345
39.86015813132509,39.41558523419506,41.157395715024904,40.14437969351502,0.9050206406996651
39.849424380056966,40.107311818871494,41.578330171024895,40.511688789984454,0.9326946765075251
40.51539540517939,39.22928343553884,41.425922030632805,40.390200290450345,1.1036578464035451
40.374653496868355,39.94607049279413,40.027620740726064,40.11611491012952,0.22758352611541827
39.66309425592643,40.30035891470061,40.23302656333142,40.06549324465282,0.35011015549572627
40.045435961353064,41.36188617209129,40.535265972916484,40.64752936878694,0.6653665094348039
40.03373214476197,40.26129690689634,40.584295204074294,40.2931080852442,0.27665661725457796
40.22456253435841,40.03712220709378,40.85122505800114,40.370969933151116,0.4263416561629961
40.003969469836235,40.53429644274592,41.91665131485363,40.81830574247859,0.9874633774554735
39.72683622712591,39.962501998794345,41.339679960004204,40.34300606197482,0.8711508097016483
39.715164668092726,40.396840219746466,41.62565620345413,40.57922036376444,0.9682155567697228
40.08587601481864,40.297535787590746,41.3457378377564,40.576383213388596,0.6746331361411048
39.82976598410457,40.954425913753504,41.205858977653676,40.663350291837254,0.7327699127142071
40.04508505864591,39.96569175977321,41.4905803846238,40.50045240101431,0.8583943685284882
39.19852636694613,41.649821986070194,42.42716105635239,41.09183646978957,1.6850909075458131
40.41119757029649,40.4286106450525,41.94962216924053,40.92981012819651,0.8832260486913275
40.08640078943749,41.01387453234615,41.48616142384025,40.862145581874636,0.712108639334123
39.65585145339293,39.407431211149735,40.770393683871035,39.94455878280457,0.7258998670985141
38.43387405690323,40.22711407236815,40.58478256795473,39.7485902324087,1.1525366175465324
41.517993174156146,40.73560253558845,41.53923806210603,41.2642779239502,0.4579695251985593
40.04684536268272,39.7679424567764,40.926494846528996,40.24709422199604,0.6046781079157538
40.99100776378882,41.422251829781196,40.60442983375367,41.00589647577456,0.4091142378420205
39.87453430787809,40.48404590923009,41.226501464101396,40.52836056040319,0.6770721077611133
39.89440441626366,40.8703176338204,40.70607144720822,40.49026449909743,0.5225238092088783
39.89610926186729,40.38322218075617,40.77837138230726,40.35256760831024,0.44192916785350617
41.0069253235345,41.00986862056711,40.75049674994882,40.92243023135014,0.14890603503364055
40.43753573365156,40.410509657857205,41.702502183424386,40.85018252497772,0.7382541583521196
39.847124453154464,39.45392285889151,40.20111482084044,39.83405404429547,0.3737674192476896
40.58311227366486,39.92586101213076,40.87589217008012,40.46162181862525,0.4865282605028717
39.85702433462251,39.646209083321146,41.01591583461068,40.17304975085144,0.7375148770764135
40.639377354922544,40.945946963614404,41.31084212671912,40.965388815085355,0.33615431595090656
39.89716129124333,40.50317737694289,40.478335422189076,40.29289136345843,0.34293730946125545
39.81611473313903,39.763654834218165,41.80890588106404,40.46289181614042,1.165977447242386
39.8102200246911,40.13590942568226,40.214569862333676,40.05356643756901,0.21438277348928578
40.06732442433199,40.25209755069887,40.402563754525204,40.24066190985202,0.16791197854316936
39.15662697715019,40.359665350093906,41.1823677371117,40.23288668811859,1.0188037242234365
39.862652122110894,40.228531235476645,40.75673050419267,40.28263795392673,0.44948825464362047
40.783814232606844,40.17601032514654,41.23000942661696,40.729944661456784,0.5290604639330275
39.49000119058807,40.24339414866339,40.65327935460477,40.12889156461875,0.5900314847821206
39.64186072647089,40.2895384486437,41.942936997735515,40.62477872428337,1.1866033597426315
39.70657244710974,40.15417674915991,41.51726960428637,40.45933960018534,0.9431327175887583
41.19401673730415,40.51744388230106,40.17326527394865,40.62824196451796,0.5193173873006817
40.53510187838912,39.61714265498839,40.61964485629315,40.257296463223554,0.5559986982239309
39.669582543306575,41.352701261471644,41.980315050272395,41.000866285016876,1.1948690588009356
40.3408833569612,40.57159808418543,41.27903904167326,40.73050682760663,0.4888486613883336
40.47225742297573,41.052013578243205,41.234408002866424,40.919559668028455,0.3979653318510463
40.24761244508144,40.693389797385755,42.097660284006636,41.01288750882461,0.9655197265146628
40.0118795180073,40.90767664205399,41.61950475734274,40.846353639134676,0.8055650877194004
39.97785837574602,40.87217039832562,41.0890108428267,40.64634653896611,0.5889925830321557
39.7618607073572,40.98554316385657,40.141858171614594,40.29642068094279,0.6263121151258797
41.361013913244236,40.69700416932906,41.65788863493594,41.23863557250308,0.4919929702476155
39.930501400522125,40.97400162239184,40.81840285875394,40.574301960555964,0.5629494778719741
40.82318449029583,39.94759996145887,41.10599607264201,40.62559350813223,0.6039470463338107
40.64551362131793,40.53739635728711,40.657776273415195,40.613562084006745,0.06624580442686495
40.909761490815086,40.596115001509816,40.690437099287294,40.7321045305374,0.16092128878310946
40.594315935282985,41.39629809736619,41.18118053788736,41.057264856845514,0.41510260066754806
40.77284517669831,41.24901604888689,41.6138921157241,41.21191778043643,0.4217489769432501
41.295012630758016,40.487071521965575,41.91839543900498,41.23349319724286,0.7176423338943135
40.400908604738504,39.808915042577674,40.76793636449963,40.3259200039386,0.4838883566099526
40.02630110993235,39.03538686705485,41.67164589934579,40.24444462544433,1.3315988008232211
40.28763657198306,40.70990554610217,42.65765500186394,41.21839903998305,1.2641879071099946
40.83198690250064,40.327641958578866,41.83803716876792,40.99922200994914,0.7689597574730374
39.608615925624285,40.282507308451024,41.3087935133222,40.3999722491325,0.8561538802368142
41.40747829794515,40.738755461822755,42.113023613116425,41.419752457628114,0.6872162899422367
40.26530192973405,40.80978108118159,41.77018748530114,40.948423498738926,0.7619622194034469
40.95675770588802,40.37264740865057,40.605413094411304,40.6449394029833,0.2940543429992192
40.90005839838249,40.477869803859576,41.30996735776809,40.89596518667005,0.4160638780184168
39.42882592885964,41.01452912596564,41.1066340045507,40.51666301979199,0.9432194757695138
40.95082034895928,40.97153848652136,41.26757777942811,41.063312204969584,0.17720222624917442
40.15178011803648,40.92286696956058,40.54691168564264,40.5405195910799,0.3855831652225144
40.06491187295724,41.70023620232098,41.83494740371042,41.20003182632954,0.9853475317637477
40.644869544502775,41.26254652116105,42.38075287896897,41.42938964821093,0.8798864753490679
40.38171494811203,40.13829532437433,41.82488584296792,40.78163203848476,0.9116453003946184
41.64567381693259,40.855225352620764,40.461696251915185,40.98753180715618,0.6029755111527637
39.29082203748706,40.23964459322595,40.53058887288297,40.02035183453199,0.6483227876980739
41.249948461075434,40.765772286448545,41.68360405101475,41.23310826617958,0.4591475592168327
39.93077919480907,39.871081064333346,41.45120383666993,40.41768803193745,0.8955485222306209
41.0181530601609,40.986697936181,42.18074446731418,41.39519848788536,0.6804845483578106
40.12520770811298,41.15079096472959,41.09610603779924,40.79070157021394,0.5769828166235781
40.58659923685127,41.19835445375279,41.70403918521343,41.162997625272496,0.5595583870688081
41.138112454201,40.90479296968646,41.87884199131492,41.3072491384008,0.508574761063126
40.844074843330795,40.777603491249295,42.06341611876446,41.22836481778151,0.723938959178786
40.734841196666466,40.46060614854452,41.29340966756,40.829619004257,0.424414361125883
41.12729158114637,40.92210901182382,41.47198357041545,41.17379472112855,0.2778712184947139
40.27080246104085,40.194347070190176,42.42857861669492,40.96457604930865,1.2684395904743466
40.632589587439874,41.52602007218268,41.141237550373006,41.09994906999852,0.4481440189555897
41.318020127875755,40.699920793059114,41.74598620929041,41.254642376741764,0.5259047140527354
39.21669565032036,40.65650254986585,40.630002876133716,40.167733692106644,0.8237296740257026
39.76605319643829,41.35259326009931,42.56049263737352,41.22637969797037,1.4014886174038497
39.86636004944888,39.984984861856304,41.79232681472988,40.547890575345015,1.0793443041728736
40.21063487799131,40.524797419558794,41.5686303738249,40.76802089045834,0.7109192529910804
40.81772884787671,40.99323126407938,41.48320489287507,41.09805500161039,0.3448994108129841
41.126587935248345,40.946849075491535,41.05754301135766,41.043660007365844,0.09067010409471843
40.36245847190514,41.01651182277421,42.289393986699594,41.222788093792985,0.9798890470523159
41.77340315013504,41.19042280066197,41.50468479309541,41.48950358129747,0.29178652104179786
41.00707602847521,40.4155405892164,41.37857659175584,40.93373106981581,0.4856894046274297
40.20072346405436,40.13930625316199,42.27931321931572,40.87311431217736,1.2181910947286922
41.36122488579778,40.38636474604762,40.82766304828954,40.85841756004498,0.48815720112829797
41.056908160968575,40.38709633856853,41.73989378568611,41.061299428407736,0.6764094142265082
40.34228340791342,41.28615472348149,42.64852632043981,41.425654817278236,1.1594327492448726
40.22390854039955,40.34812064937135,41.537087258336484,40.70303881603579,0.7249722512496324
40.11840351035714,40.030217039150344,42.77134334488586,40.97332129813111,1.5577569367164004
40.90277123597551,40.53647973585394,42.32076558914897,41.25333885365947,0.942386461327651
40.57416661674002,40.23971789875888,41.04254906907127,40.618811194856725,0.40327326439116107
40.22675538788182,40.958688080777875,41.460656402019,40.88203329022623,0.6205118015461706
40.399967474802516,40.13131955023515,42.24072854065617,40.924005188564614,1.1481999896799397
39.366768065542004,41.09470435348775,41.67942863931559,40.71363368611511,1.202501922044435
40.689933500112936,40.30801224033675,41.9411710720036,40.9797056041511,0.8542703591790375
39.819802430390325,41.38091637413152,39.80081428780462,40.33384436410882,0.9068406602151489
40.24811267906101,41.50409219195633,42.431885759173966,41.394696876730436,1.0959889222074908
40.14393159357319,41.524710419070466,41.67592067675285,41.11485422979884,0.8442358732360346
40.17968960975186,40.98442101299901,41.76596895603582,40.9766931929289,0.7931679081468458
39.967661164893656,40.655090375500464,41.33878036109735,40.65384396716382,0.6855604478817837
39.91732282585956,41.55366399608374,42.34181238620945,41.27093306938425,1.236725511075787
40.44568842625054,40.31190790052711,42.04686096966723,40.934819098814955,0.9653766877039086
41.83238870237484,41.16035734940666,41.80764280747011,41.60012961975053,0.38105488732099424
40.842599826382866,40.02917645855474,41.73208396286671,40.86795341593477,0.8517368111323376
40.03820353101645,41.282114138279354,41.368753909345614,40.89635719288047,0.7444443518561863
41.5150502643762,40.67831791612985,41.87248705918109,41.35528507989571,0.6129059235992067
41.39565141540317,41.040438771682815,41.2600898804636,41.23206002251653,0.17925752499435305
40.98082157423629,40.44196081066983,42.92249464472321,41.44842567654311,1.3047038832016677
40.41450549836285,40.263645472404434,41.259790803959426,40.64598059157557,0.5369002882082289
40.36187900828196,40.13839083408011,42.058295024028894,40.852854955463656,1.0499052624779739
39.812981855164395,40.90187840200204,42.304346179460545,41.006402145542324,1.2489667564898033
40.61618984226688,40.52417568466018,41.36140962310321,40.83392505001009,0.4591259439831734
40.799692452949024,41.276313857879984,41.973479156463284,41.349828489097426,0.5903364355085973
40.815600685165485,41.25265150485908,41.54814974836376,41.20546731279611,0.36854686741803266
40.84661718701361,40.307864920793655,41.24464777116777,40.799709959658344,0.4701497029376725
40.74702401881209,41.65619808768069,41.91370600254144,41.43897603634474,0.6129239573386005
40.91344373140067,40.001432293668046,41.92518197603215,40.94668600036695,0.9623055629235018
41.18415457986288,39.510285352056705,42.16557924293865,40.95333972495275,1.342610529779255
41.57011615377951,40.7390575626688,41.44232445530736,41.25049939058522,0.4475066893985707
40.07421249368979,39.77856062749918,41.74842623752675,40.533733119571906,1.0622909368909441
40.03517901365225,40.6786296089937,41.9897274903941,40.901178704346684,0.9960978927120064
40.84713013184323,40.18446138375879,41.583621157457465,40.871737557686494,0.6999043949991367
40.7007571634238,41.36342902787018,43.07781463304185,41.71400027477861,1.2266929945328344
39.72627642873777,39.61039365730319,41.39088970051817,40.24251992885304,0.996203821280818
39.797978423567706,41.488929016252584,41.59743166777511,40.96144636919846,1.0090522542116207
41.522194546370166,41.671555975150675,40.891563028619565,41.361771183380135,0.4140036119460118
40.601681351673896,41.20822050048467,41.77056020269577,41.19348735161811,0.5845786870458044
41.7341513840724,40.47890555028333,41.77301274732274,41.32868989389282,0.7361912960442284
39.85220865029609,40.09511897786223,42.42358546464381,40.79030436426738,1.4196678208104554
40.49900024749281,41.304352036081134,40.92485296637546,40.90940174998314,0.4028981644430829
40.14511216482586,40.276148848913664,41.72722530940213,40.716162107713885,0.8780542417756689
40.12756704055624,40.607591476526295,41.86985189239511,40.86833680315922,0.8999334532383398
39.785983198242896,40.1708367882422,42.26875218325754,40.74185738991421,1.3362574055503162
40.994270054174784,40.73481818837596,42.962071281647916,41.56371984139955,1.217936320379733
41.10067739108534,41.28720596774661,42.75397509162571,41.713952816819216,0.9055015055471037
41.75786702177907,41.03814154009402,42.79864604427034,41.864884868714476,0.8851178689746916
40.771265619025904,40.26274376100778,41.805767625646936,40.946592335226875,0.7863111691765853
40.80377607998999,40.22437265359285,41.170682178267974,40.732943637283604,0.4771146144560327
39.80835887821855,40.96880924165497,41.41347475004037,40.73021428997129,0.828730899460303
40.74598496251127,40.540956672115186,41.35428732466774,40.88040965309806,0.42300021947382715
41.11993283783949,40.39407984659663,41.76418666429424,41.09273311624346,0.6854582712438044
41.25902169358368,41.42066675175811,41.89411340840428,41.52460061791536,0.3300561436471616
40.04401033599275,41.077363828068826,41.642019779990854,40.921131314684146,0.8103795372883323
41.135926409447364,39.85394289752267,41.91064944976197,40.96683958557733,1.0387267330779812
40.537370552158706,40.05750235789798,42.41876517296726,41.00454602767465,1.2480305341416484
40.954357146242145,41.2365528913301,41.39630883494627,41.19573962417284,0.2237847534331683
40.845726499879405,41.06008213696586,41.86091796746165,41.25557553476897,0.535085675758008
40.62729430317651,40.95466085644009,41.67935535005577,41.08710350322412,0.5383901026259129
41.881160544169205,40.738613775655544,41.87694301571665,41.4989057785138,0.6584355656358674
40.84310843509187,41.14953214250345,42.0409167938483,41.34451912381454,0.6222548981223838
40.7040992703444,40.10630490771896,41.38639053916215,40.732264905741836,0.6405074419706888
40.99088971807751,40.729129532010106,41.29662024874537,41.00554649961099,0.284029125846041
40.47243469226207,42.104928850124395,41.538854581283054,41.372072707889835,0.8289278851824617
40.34753063325593,41.307824375216086,41.52912708399105,41.061494030821024,0.6281333632476483
40.44064916608918,40.59730416433538,41.939045402926006,40.992332911116854,0.8236101041934213
40.05062765424452,40.85657374667853,40.59331288472386,40.50017142854897,0.4109668771582386
40.72238751324569,40.52983999589277,41.1175973820874,40.78994163040863,0.2996453826038932
41.1607609125511,40.97925106654325,40.598667420050816,40.912893133048385,0.2868619965786202
40.4700433822271,41.11982516934563,42.21130593892577,41.26705816349949,0.8799187398651273
40.3403927115139,40.72816670358126,41.98528975877032,41.01794972462183,0.8598850059634555
39.831069203432754,40.241918045653144,42.76456293467686,40.945850061254255,1.5883911922927854
40.713859495735356,40.22519444409538,41.22930885707554,40.72278759896876,0.5021167412655463
40.94502881725754,42.64962393500902,42.50068083465918,42.03177786230858,0.944094077396404
42.0817949963476,41.227884138160114,41.35763820342972,41.55577244597915,0.4601454356891913
40.60343055021314,40.576779902247594,42.45179879476138,41.210669749074036,1.0749318793746074
39.89109899912929,40.94976711211593,42.26088630297337,41.0339174714062,1.1871326499560428
40.659438069031424,41.37024113219259,40.87310563821224,40.96759494647875,0.36470045336184737
40.86316370847474,39.801039112370795,42.35481220735556,41.0063383427337,1.2828926249255639
40.21360389801499,39.679455409645136,41.25112406580478,40.381394457821635,0.7991563333659046
39.387084766379914,40.78833061149179,42.22470134362842,40.80003890716671,1.4188445203790256
39.938310632909264,40.813441840563186,41.10220609667714,40.61798619004986,0.606065463570604
41.16874272150615,40.636270872234235,41.91782086897398,41.24094482090479,0.6438186514105434
41.5395428659781,40.719943257072195,42.341129125560734,41.533538416203676,0.810609613260017
41.12617910569965,41.495318495372814,41.23115844121883,41.284218680763765,0.19020387487507598
41.64865408385871,40.01887999280533,41.40283436593633,41.02345614753346,0.8786277775122517
40.427707545908575,40.905396579073596,42.481440294280425,41.27151480642087,1.0747029672103257
41.080706135516714,39.9372641212096,42.43355176999865,41.15050734224166,1.2496068032462788
40.374488522742574,40.43301816944943,41.61795810907225,40.80848826708809,0.7016320251366144
