G4,H4,I4,mean_HdhQ150-1mon-71,std_HdhQ150-1mon-71
2.4558071451754864,3.170590029465676,2.671073351729145,2.7658235087901026,0.366690383178858
3.384550051889321,3.1794201052962547,2.99907410210239,3.1876814197626557,0.19287071823781
2.4739764305883556,2.4344557012379116,2.8335671160244376,2.5806664159502346,0.21990803779219648
2.7805294065184225,3.0216935722316287,2.596264345970902,2.7994957749069846,0.21334783567355017
1.8879027149967382,2.1438111570629195,2.438172158476338,2.1566286768453318,0.2753585511961932
1.8386905130753965,2.0462048198153666,1.615653965042606,1.8335164326444564,0.21532205638907054
1.7833387492512949,1.5596061128840781,1.5820109992154985,1.6416519537836238,0.12321467339689784
0.8695708457242435,2.0022942320473516,1.3037397306187712,1.3918682694634554,0.5714810119330269
1.033380609450079,1.6535191242804523,1.4602965174701197,1.3823987504002169,0.3173231648963922
0.7738028059269552,1.3528428385843674,0.7976520631532569,0.9747659025548598,0.32764130376931544
1.2367314376103125,1.654647764183937,1.332872084697265,1.4080837621638382,0.2188746475147361
0.9532513616662623,0.861998401928008,0.9797022860215634,0.9316506832052779,0.06175348625914497
1.3522832413361958,0.9652441475981028,0.9284412580122522,1.0819895489821836,0.23480337149462127
0.7801152208634647,0.8229183434545537,0.35595350642311896,0.6529956902470458,0.25813479241290316
0.40838824870358886,0.45392509729115516,0.5719825468088257,0.47809863093452326,0.08443366265738776
1.6093821364137184,1.011482022191711,0.6695303012326089,1.096798153279346,0.475698959102442
0.8299201472530376,0.6530367562069155,0.056649438615127716,0.513202114025027,0.40515699744043226
0.6048507925415016,0.9884888064988899,0.24950114282046498,0.6142802472869522,0.3695840604379761
0.9261719919722241,0.5859414839924965,0.7211858824797952,0.7444331194815051,0.17130243769776346
1.0547554210830579,0.10061963340062391,0.4947273094494169,0.5500341213110329,0.4794662740097752
0.7662795513735247,0.5331327802898004,0.4391192853056771,0.5795105389896674,0.16843880877016887
1.084184127130873,0.9276163177631898,1.0055092804304318,1.0057699084414982,0.0782842300707423
0.9520109920013226,0.6345046009373798,1.1925857495801468,0.9263671141729498,0.27992293309081506
0.983414989335203,1.2740702751043225,1.0441167385755827,1.100534001005036,0.15332091967962977
1.7228131406384743,1.4458160031374452,1.3538360166010122,1.5074883867923106,0.19206416036052606
