D19,E19,F19,mean_WT-1mon-10,std_WT-1mon-10
2.603864894319115,3.310522253859776,3.1511282750725864,3.021838474417159,0.37064544427712165
3.1122421410720564,3.2434222581058956,3.4676164066403765,3.274426935272776,0.17970443695613803
3.0601677273853833,2.9732448717281788,3.423494091951857,3.15230223035514,0.2388465303413902
2.542778722658554,2.315179075374164,2.471607492283348,2.4431884301053555,0.11643080426717907
2.198159547595651,1.8990717597303857,2.2606801975186226,2.11930383494822,0.19327139760648235
1.7632862276380372,1.9488464734464073,2.1499156582880903,1.954016119790845,0.19336655112425977
1.1783179934144783,1.7543924485517293,1.6926264949499212,1.541778978972043,0.3162778434745981
1.6861676902659166,1.8050780171904122,1.6956736576042222,1.7289731216868505,0.06607993033792699
1.3932808119599274,1.3437416022926003,1.321127681113435,1.352716698455321,0.03690437421343608
1.0687690444337052,1.0780912414761012,1.740311619838436,1.2957239685827473,0.3850524127650827
0.752411507325053,1.0554400597260827,1.0732374403211775,0.9603630024574378,0.18031099504705012
0.6667045241727212,1.0228201086053161,1.2860818953151876,0.9918688426977417,0.3108465338664711
1.0392976195478354,0.6702965889854078,0.6266811171765754,0.7787584419032729,0.2266849678762477
0.6265910083633023,0.7223258771379336,0.8830354574357948,0.7439841143123435,0.12958683688226516
0.4477722055050628,0.8044974768123825,0.29999435083337733,0.5174213443836075,0.2593628788792627
0.6421041248426983,0.7204348522071461,0.7923729899158198,0.7183039889885547,0.07515709138952399
0.5265955315815479,0.745039573695636,0.6911782240456513,0.6542711097742785,0.11380268536667096
0.5549461176805517,0.6618841183062846,0.4279288303475609,0.5482530221114658,0.11712116519735029
0.7314039182376058,0.6414662183819136,0.8016428003323778,0.7248376456506325,0.08028992030820722
0.8222079832943362,0.5700418312283412,0.37202386172082824,0.5880912254145019,0.22563415366937095
0.9548148204433605,0.9279370383886513,0.7641893854376491,0.8823137480898869,0.10317765058889043
1.226081434782504,1.1340083485962957,1.0582767700222646,1.1394555178003547,0.08403484466622947
0.7275336902800639,1.2431435374381623,0.8106182284354477,0.927098485384558,0.27683770753962955
0.8464211534368875,0.9678123155783779,0.8449272644673517,0.8863869111608724,0.07052042462633837
1.6820894002285072,1.4458468160206501,1.248027972195276,1.4586547294814778,0.21731397288710408
1.5225162280219613,2.0730921827867834,1.5517252205098828,1.715777877106209,0.30978771133396016
2.190711224910178,2.3618992062050204,2.0374597604734026,2.196690063862867,0.1623023363142887
2.9110666154652334,2.5544597157992133,2.1699121305944065,2.545146153952951,0.3706650097281011
3.252723831571397,3.3322766695918418,2.35581417898989,2.9802715600510425,0.5422567925628892
4.116393046612592,4.040579178825462,3.0197780930270843,3.7255834394883798,0.6124196485721396
5.13469956329844,5.276036660845348,3.298771831571817,4.569836018571869,1.1030399672683315
5.729840317982169,6.008925090967711,4.064373794659205,5.267713067869695,1.051423384020995
7.41579644491031,6.880616017624091,5.385815713503481,6.5607427253459605,1.052114363938345
7.854467362302992,8.07526213728464,5.838590506402804,7.256106668663477,1.232558978656791
9.526076789070718,9.55473910569824,7.537448180278612,8.872754691682523,1.1564981589466006
11.23208345626406,10.906035676530415,8.116983308406788,10.085034147067088,1.7121608762995792
12.793709083739383,12.055765564685014,9.445929444527849,11.431801364317415,1.7589501472995506
14.250292116629787,13.8764491999147,11.628799917320592,13.251847077955027,1.4179743283385409
15.969701569434609,15.248552308049085,13.173896775879834,14.797383551121177,1.451480639325537
16.92859884667126,17.08354245913977,13.737564431393068,15.916568579068032,1.8886625393250442
17.864714037534235,18.396103097632174,14.263946442390646,16.841587859185683,2.2480591714812124
19.905035710680785,20.194063501118197,16.534874656139102,18.877991289312696,2.0343379594851854
21.539462355191503,20.874623497373896,18.925333280749317,20.44647304443824,1.3586398758400795
23.006071239257196,21.878024558108926,19.624550942123157,21.502882246496426,1.7216906503358396
24.385809919606345,24.07600283716584,20.865141486071483,23.108984747614556,1.94938953107422
24.738568084236945,25.015958907797646,22.75211990836499,24.16888230013319,1.2347664448370361
26.40693493814891,25.4964046122587,23.6601264786964,25.187822009701335,1.399162819396218
27.162823783238345,27.316086592506693,24.789156875150866,26.42268908363197,1.4167543821301796
28.00959575683462,28.201432371700687,25.345790380995027,27.185606169843442,1.596211741709966
28.945242762934637,29.376752804033863,26.19484123508059,28.17227893401636,1.7260489908376486
29.788694812947558,29.97025538918065,27.844726964018435,29.20122572204888,1.1782647075738673
31.11583851532843,30.744356273174876,28.83585195541471,30.232015581306005,1.2232965367216995
31.983592568973457,31.859563052180125,29.395083491578088,31.079413037577226,1.4599898441096213
32.24367235187049,31.799870107115822,31.998726229053347,32.014089562679885,0.22229964491067006
32.88516959531299,33.24174164176098,30.948516519068654,32.35847591871421,1.2340077137375052
33.251451801879405,33.269888225446955,31.98952358210177,32.83695453647604,0.7339546254723505
33.86506811506821,34.244721685379034,31.639393227828144,33.249727676091794,1.4074505265944128
34.47984719576289,34.788230040715874,32.12887256361262,33.79898326669713,1.4545539918419677
35.28456121410524,34.39790484961741,33.225170125032015,34.30254539625155,1.033001928095115
34.754129433385664,36.24473520439087,34.16320189836918,35.054022178715236,1.0726821384013898
35.49500598916655,35.85211639461028,34.49035323891496,35.279158540897264,0.7060752890064819
35.250298770393165,35.73017250974248,34.68946429673746,35.22331185895771,0.5208786962390033
35.95834232691467,36.07445222605239,34.93701727993344,35.656603944300166,0.6258786646150059
36.94772334570772,35.26197133144748,35.977221419773834,36.062305365643006,0.846090669951584
36.50335238368969,36.92009242086639,35.24266860105673,36.22203780187093,0.8733791205851577
37.49785047310289,35.98975685300261,35.64365155546553,36.37708629385701,0.9859165676447113
37.326653573794324,38.093784228782866,36.264205086291454,37.22821429628955,0.9187533282533723
37.36521486528678,37.28528186852433,36.10559634685197,36.91869769355436,0.7052997029630655
38.21726269082299,37.6157283459179,37.0463547117837,37.62644858284153,0.5855275966632519
38.46519508792378,37.99894585895664,37.422375112405525,37.96217201976199,0.5223816725075736
38.58406453323749,38.794742986717914,36.9762766384192,38.11836138612487,0.9946680506061625
38.68616889701579,39.338513837654936,38.12754187322967,38.717408202633464,0.6060900884502276
37.50398347942235,37.952255305569906,37.996085135102796,37.81744130669835,0.27234559038042655
38.11832411670099,38.44622412950346,37.94248006564004,38.169009437281495,0.25566828462124624
38.94138151738157,39.30525737077992,38.384276278250034,38.87697172213718,0.4638566691252311
39.28845639389653,38.66999288791415,37.45094708464677,38.469798788819155,0.9349697178942357
38.93777097865141,39.07182037143892,38.77300873970035,38.92753336326356,0.14966864866159593
38.75311230219104,38.77129863005892,38.215705484574755,38.58003880560824,0.31565291419816727
39.86684712042671,40.69844277589402,38.780791387089316,39.78202709447002,0.9616353466094235
38.81519012716512,40.11379265619336,38.42544581233513,39.1181428652312,0.8840045460391132
39.98516040048813,39.72309091930872,39.534588912492744,39.74761341076319,0.2262845131442817
39.34654320519809,40.75964595193384,38.401855389326435,39.502681515486124,1.1866248199135387
38.77887154230963,39.354778045906556,38.82186255062924,38.985170712948474,0.3208102899399786
40.71367257933486,40.169993642227,40.30847850065957,40.39738157407381,0.2825323238331456
38.254732349924744,39.57290325935605,39.15407525183921,38.99390362037334,0.6735242016903112
39.53390537750698,39.01889426836428,39.84295050290697,39.46525004959275,0.41629597038697125
39.28950852528026,40.54767957675658,39.619039293067196,39.81874246503468,0.6524259470343443
41.31343699535959,40.29532995592669,40.02097834185783,40.543248431048035,0.6809625690761322
41.08217305739194,40.29506714830319,40.17117184647133,40.516137350722154,0.4941000175803232
39.5814357069751,40.84609629980363,39.12798892898963,39.851840311922786,0.8904000349247698
39.795557169946,40.59834339271003,38.90781979988702,39.76724012084768,0.8456174642975559
40.03712238595301,40.223413674291855,41.008594656090295,40.42304357211172,0.5155857494045964
39.307642626437826,40.421236346342646,39.93152166948269,39.88680021408772,0.5581422306924526
39.9143322867577,40.89870791023421,39.84374400592858,40.21892806764016,0.589763640915149
41.19236385329371,40.6830916485653,39.86518678257085,40.58021409480995,0.6695428198129987
