G13,H13,I13,mean_WT-1.5mon-16,std_WT-1.5mon-16
13.406698164800368,12.226086054065116,10.999216747074978,12.210666988646821,1.2038147718220784
15.355856329743839,14.555313516539728,13.022028344425038,14.311066063569536,1.185930385805222
16.749289919479498,14.78665877951314,13.516350168117913,15.017432955703518,1.6287778851889956
17.16622596561283,16.610995733400276,15.351722732153267,16.37631481038879,0.9297375155267996
18.921938065549654,17.759349803341628,17.013495081207488,17.898260983366256,0.9617748661059324
21.81482579554424,19.844580240367456,18.1300260457246,19.929810693878768,1.8438778353573302
21.90133000502754,21.04916098476384,19.48226980021951,20.810920263336964,1.2270012427177759
23.949225360497284,21.864553843229075,20.61627882812012,22.143352677282156,1.6838734332850736
24.333777329847113,23.0090145400722,22.179622199493323,23.174138023137544,1.0865290630729172
26.008733317503474,25.448984331520684,23.619775631878415,25.025831093634192,1.2494293509347083
27.278985828229747,26.20822224630156,24.741246308256475,26.076151460929264,1.2740143198057803
28.242244973409658,26.890624185167688,25.816713520122008,26.98319422623312,1.2154125295960492
28.644903041676585,27.70042907736367,26.906853730629166,27.750728616556472,0.8701157306016013
30.74574585680134,28.66065079386325,27.329974420696317,28.912123690453637,1.7217150139373847
30.854545465313503,29.326407245525516,28.46512202488701,29.548691578575344,1.210121414550809
31.247611132972665,30.532091635110888,29.80277221333499,30.527491660472847,0.7224304435376073
32.00169583673726,31.541355271796927,30.132262509385694,31.225104539306628,0.9740154699509027
33.066392193661656,31.67856307961633,32.11908786058257,32.288014377953516,0.7091682019459616
33.71150660567327,33.03852232493613,32.0495294049293,32.93318611184623,0.8359807666981819
33.727950533871834,33.27617211116222,32.20339146931438,33.06917137144948,0.7830753890988329
33.63237897908745,33.97260976266394,33.77176004651416,33.79224959608852,0.17103833709022334
34.81044058146266,34.89200993776128,33.33253231758728,34.34499427893707,0.8777658043902968
35.7851612794405,34.560099631402124,34.00844668309558,34.7845691979794,0.9093781550905098
35.02170211350048,35.03501437636447,34.5528447489426,34.86985374626918,0.2746185215442429
35.88015943898459,35.19848877926176,34.354606853458044,35.1444183572348,0.7642122615512745
35.944767163727015,35.5842738227269,34.52714846835342,35.352063151602444,0.7367849334821105
36.60166255301196,35.798844928708384,36.160270053567714,36.18692584509602,0.40207204937624164
38.061466003371415,36.38689302376843,36.08329175936779,36.84388359550255,1.0653279410117025
37.05075593948065,36.54976911031911,35.34526022783961,36.31526175921312,0.8765980714663684
38.3827317233024,36.76333267968867,37.339377559395956,37.495147320795674,0.820860207062784
37.689867455221645,36.767746467178114,35.509825591392634,36.65581317126413,1.0943228175736777
37.501595677437315,37.323103440762075,36.78584392555959,37.20351434791966,0.3725604728418759
37.34683822501227,38.70642636530819,37.7236107990391,37.92562512978652,0.7019453826180674
38.600076777052244,38.372590097546244,37.451212109376286,38.14129299465826,0.6083553801125041
38.29447371728714,37.55258144810006,38.09049167907046,37.97918228148588,0.3832667103504694
38.26943966193515,38.70558921535851,38.200174013019335,38.391734296771,0.27400385940915384
38.369061069547264,37.80749047076629,38.03705304543397,38.07120152858251,0.2823384025063099
39.60146585162668,38.87113061049577,38.99199585563175,39.15486410591807,0.39146128968638816
39.573574359318606,38.98739333948121,38.38499407998538,38.981987259595066,0.5943085809407115
39.675814797788014,39.46073975647782,37.901077994915426,39.01254418306042,0.9685464025491081
39.615261574307965,39.54565064505931,38.44035624015624,39.20042281984117,0.6591565250630368
38.48602954976978,39.29828761573885,38.48153651520126,38.75528456023664,0.4702598064405117
38.19908492416229,39.13490293186838,39.65092890935021,38.99497225512696,0.7359675163018878
40.29332584034642,39.63469850059508,39.73092127373794,39.88631520489315,0.3557498398409809
39.44009036147518,39.382489248040244,39.2217038525716,39.348094487362346,0.11318311044206539
39.069309128444786,40.174700401891144,39.11196114574493,39.451990225360284,0.626248591288548
39.99806165670098,40.32524071436417,39.05716788196861,39.79349008434459,0.6583231146080174
39.52127043642346,39.5610779345055,39.17324032050265,39.41852956381053,0.21335713929419842
39.31839064044759,40.23121938246425,40.1975721734718,39.91572739879455,0.5175822985985749
39.0254678502853,39.30537313371106,38.31049310494367,38.88044469631334,0.5130500504834125
41.42676232354833,40.38404570370706,39.8905037390247,40.56710392209337,0.7843183939700207
40.12445251794386,40.77333010401929,39.13948369714368,40.012422106368945,0.8226643484151451
39.176330671930984,40.01105318784603,39.792687355314634,39.66002373836388,0.43288583493887633
40.04167214809507,40.134857746612695,40.06930599703498,40.08194529724758,0.04786128785532559
40.4168788085358,40.40878001109102,40.888032526621636,40.57123044874948,0.2743885293486183
40.18209540674329,40.02199579137347,39.738647354452205,39.98091285085632,0.22456045905577465
40.70332211875402,41.06814475049537,41.36578584455338,41.04575090460093,0.33179912635576525
40.17982881067605,40.13003896152742,41.1426137952505,40.48416052248465,0.5707804232641457
40.77206917787739,40.82824964187907,40.242409997991224,40.61424293924923,0.32323963755593854
41.448188045737176,40.65770236489801,39.945955534266716,40.683948648300635,0.7514600988569184
41.03222791056497,39.985449379329495,40.66469667298261,40.56079132095903,0.5310683242279031
40.412600321590666,40.08574084653077,40.02562244932688,40.17465453914944,0.2082479338595393
41.464964582455885,40.06285669490109,41.251239514811104,40.92635359738936,0.75540702709868
40.36210836581361,40.227756704230714,39.70209784272022,40.097320970921515,0.34880307200687616
40.966921718000584,40.46782459695976,40.54684180467053,40.66052937321029,0.26826876726181265
40.53606952723118,39.432258980161244,39.626003295393545,39.86477726759532,0.5893718591063436
41.68556402127699,41.31672524503265,40.43362383773928,41.145304368016305,0.6433330347470857
41.40563422806733,40.29705701616789,41.22068252871369,40.974457924316305,0.5938903733381012
39.59585224276668,40.73815961478977,40.49084750800142,40.274953121852626,0.6009778053493315
41.62347526220601,40.42837924588559,41.14984893280818,41.06723448029992,0.6018159875565485
40.3481677358146,40.56441319592328,40.89347032139748,40.60201708437845,0.2745892692387226
40.90070272884688,40.46877491792727,40.39015363693836,40.5865437612375,0.27489492384023195
41.69963388086747,39.73367920553499,40.12536026218796,40.51955778286347,1.0405710981693879
39.824535667323104,39.67105044181023,42.257196584640866,40.584260897924736,1.4508358926939213
41.694549756795,40.31748864076115,38.156371042791996,40.056136480116045,1.7835094244105867
42.70920399486982,40.920962724146406,40.48547822731393,41.371881648776714,1.178446002057506
41.87951784508609,41.47460676874568,38.746381538618174,40.700168717483315,1.704098442038823
40.93389800615405,39.07370684457473,40.93057520028422,40.312726683671,1.0730239426570696
40.4942032739952,39.706289902590804,40.70495963149966,40.30181760269522,0.5263976555332289
41.28535397216373,41.86681596348152,39.462183544855954,40.87145116016706,1.2546118605012153
41.66492333550262,40.617536866037184,40.08928818325933,40.790582794933044,0.801944638598426
39.471554044799326,41.326398485054916,38.368686346088325,39.722212958647525,1.4947032122017572
42.3557793085344,40.35094684683877,41.09434390188021,41.26702335241779,1.0135097159601463
41.095097469225195,40.348576100430336,38.338988901354895,39.92755415700348,1.4254747339420704
41.05780583943533,39.69128441668508,41.603060633825464,40.78405029664862,0.9848495565368012
40.80032735160316,40.58639030147857,39.469973802832115,40.28556381863795,0.714375651016762
40.91773796933948,41.290408180516664,37.990274907446626,40.06614035243425,1.80738313061868
41.53859932839252,41.209412732307214,41.13707458947455,41.29502888339143,0.2140166418427371
40.62616507243565,40.33680177823602,40.628724794459195,40.53056388171029,0.16780778468619537
40.46313377470104,41.04716860134424,40.984212517716365,40.83150496458722,0.3205680384412277
41.77634132171213,41.87397756488326,42.81003183095615,42.15345023918385,0.5707081118976932
39.95734274950857,40.28006976428293,40.215860619446644,40.151091044412716,0.1708347297941761
40.551769960011605,41.30187754079457,40.91820295403136,40.92395015161251,0.37508681448038966
41.001591939814155,41.2639369885005,40.22926969215743,40.83159954015736,0.5378728153441797
40.88826335238186,40.68170269962004,41.20258249008843,40.92418284736345,0.26229105325839447
40.76872468328073,38.78336209556701,41.050250203367106,40.20077899407161,1.2355634960372501
40.43432220669597,41.30178829264522,39.841852766667465,40.52598775533622,0.734271655866291
40.81861432215493,41.42327137208069,40.01404840192965,40.75197803205509,0.7069707499388029
40.59208847506666,40.59983781245924,40.99192310454443,40.72794979735678,0.2286404234561269
40.270059055120754,40.96703827291819,37.517147714831594,39.58474834762351,1.8241914071860812
40.687418734908896,41.33503125337674,38.73552430517589,40.25265809782051,1.3531894553636032
41.660319816011075,41.2940102593978,41.08151444600647,41.34528150713845,0.2927891215878816
40.7390888619425,41.360384917669435,40.16775894850247,40.7557442427048,0.596487407129535
39.731855249532735,40.93819506012073,42.13125561100458,40.93376864021935,1.1997063051233274
41.44622178912007,41.11173296598921,40.22269192329686,40.926882226135376,0.6323635664384236
41.32551386469318,41.34946731376621,40.4891489584751,41.05471004564483,0.4899366789913567
40.335531696018,41.728122882289576,40.59668562634307,40.886780068216886,0.740232154073894
40.737178412211385,40.772266366513676,41.17540168407658,40.89494882093388,0.24351210948941332
40.28319524549991,41.01035770299204,41.309296146054635,40.867616364848864,0.5277329644251744
41.694907173220585,40.15750868044311,40.1822914435396,40.678235765734435,0.880550458200201
41.19288991809531,40.897083944962915,39.1438508424741,40.41127490184411,1.1075414679088373
40.60596124911016,41.618154728166665,40.75451875619141,40.99287824448941,0.5465760185073917
41.296926545380295,41.75811815471686,39.865771319715954,40.973605339937706,0.9867353178036782
41.77821279449624,42.3313652817803,40.55954497733659,41.556374351204376,0.9065020788731628
41.11297911497155,41.45125983949413,39.919009505770596,40.827749486745425,0.8049625624291351
41.457296822854026,40.74002596195992,39.514002106608395,40.570441630474114,0.9826839383347851
40.81476976133172,40.868363472462576,39.33537168630556,40.33950164003328,0.8700148242691785
41.446607891018864,41.168103564837324,40.323480335118084,40.97939726365809,0.584860177978015
40.65171889440394,41.1424848317033,40.28172280078158,40.69197550896294,0.43179076499033037
40.27237662452986,41.56554055258421,41.9638532641257,41.26725681374659,0.8843094465263961
40.81502759597135,41.37939468844081,40.836548032281414,41.010323438897856,0.3198061486653145
40.51293329828063,40.78143778769537,39.34161083945228,40.211993975142754,0.7656361847377384
40.8510297530454,41.34221517979138,40.81834814338402,41.003864358740266,0.2934756897632006
41.29038878442476,41.229470934778185,39.51647381854436,40.67877784591577,1.0070455476959503
40.297772552433074,40.174192082953915,40.24736297091962,40.239775868768874,0.06213860473535522
42.762721455069034,41.23247939832867,41.570153920515935,41.85511825797121,0.803936373894252
40.88805192146287,40.98165492330106,40.48218735139383,40.78396473205259,0.26550437114334596
40.70821514352949,40.907017768789395,39.768782316573606,40.461338409630834,0.6079523644789722
40.08711640173811,41.60003457415296,38.17806223099642,39.95507106896249,1.7148033872030146
41.452323928923356,40.855913974358096,41.51114969356316,41.273129198948205,0.36251417264528524
41.50809462523042,40.23237102106847,39.97376390640861,40.5714098509025,0.8214336155657909
40.58531682160463,40.23010325053532,41.312093794283086,40.709171288807674,0.5515259114262079
40.05250224966505,39.95851377705816,40.33575845587157,40.11559149419826,0.19637610981248996
41.45318345520406,41.10746695964691,40.942235891259244,41.16762876870341,0.2607324984097655
40.49495150991413,42.04088922380199,39.340842440423046,40.625561058046394,1.3547535933357884
40.754544308777376,43.17602324566757,42.14424304583807,42.024936866761,1.215140129254727
39.67601426481419,41.4190427650346,40.67849244369185,40.59118315784688,0.8747881296012294
40.686265243244954,41.50948440983561,40.83156286883675,41.00910417397244,0.4393895029839874
41.11749983212455,41.308193509866655,40.51259005519488,40.97942779906203,0.415384314830171
39.917744267182265,38.24946888939921,39.438063866483894,39.20175900768846,0.8588746554341017
41.764836774251165,40.6183076404821,42.21325212814954,41.532132180960936,0.8225421268779897
41.54416579531275,42.06903211727006,41.658642035390926,41.75727998265791,0.2759859551898117
41.86300801241137,40.87443048032348,40.291532102338344,41.0096568650244,0.7944172488839991
38.94326536319987,40.14530154026859,39.426048900213964,39.50487193456081,0.6048822578016558
42.13836476923696,41.01401200593005,40.12783390924897,41.093403561471995,1.0076139385000271
40.76780885081199,41.51112287869928,40.653489142959955,40.97747362415708,0.4656752023201724
40.89026258784094,40.317197787802144,39.933106828895895,40.380189068179654,0.4816769797002073
40.630831629779266,40.56305961181382,40.64095643581579,40.61161589246962,0.042354600903127926
42.05042524659576,42.38834872178754,38.769819362324576,41.06953111023595,1.9987630328237105
41.12240716310534,41.70870883829831,39.8110098722276,40.88070862454375,0.9716629966781509
42.011541092107294,41.046535786736726,41.13632377863879,41.39813355249427,0.5331201347848614
40.85334821402974,41.23895781492612,40.726111941639424,40.93947265686509,0.26705015854156144
41.266484513458956,41.50612289902409,41.1329097402757,41.301839050919575,0.1891017529136874
41.55870349542703,40.82513017627794,41.7515780549195,41.378470575541485,0.4888142254657831
41.26188802704624,41.47268679304374,40.50711448490161,41.08056310166386,0.5076824962379797
41.48804952016502,40.4428115374357,40.72268139963793,40.88451415241288,0.5410850118401486
41.371782631435075,41.405884329794475,40.77245650191701,41.183374487715525,0.3562736655259211
40.38479550965153,41.17988189169154,40.00890993633023,40.524529112557765,0.5978611376369432
41.52907226061218,41.08453229920793,41.18982205556715,41.26780887179576,0.23230454569471787
42.28013847816708,39.7992238020333,40.561441263796446,40.880267847998944,1.2708155651626507
41.39812599121024,41.36734391860325,40.98538473198366,41.25028488059905,0.2299259675435509
42.21149379474813,40.9326709469486,41.20439712207594,41.449520621257555,0.6737292604613563
40.835508186960936,42.22592282878649,40.045135285560484,41.03552210043597,1.1040664614778066
41.52713561297096,40.847103191654206,38.15261843696523,40.17561908053013,1.7846595547634545
41.83560075027182,41.88011946762554,40.18832620215679,41.30134880668472,0.9641628325606143
41.97703515138002,40.85371924520843,40.243237240013535,41.02466387886733,0.8794488900426674
39.19387229482234,40.44267821361247,39.92233835370923,39.85296295404802,0.6272868285401246
42.01707313017705,41.5819904214307,42.67332696586074,42.09079683915616,0.5493908010254178
41.64606988410717,40.86350062359096,41.260855280548725,41.25680859608229,0.39130032407040105
41.68285286606057,41.391896228908074,41.673758603011265,41.58283589932663,0.16542111325270595
41.01715510503048,41.72514926730621,42.19878654165423,41.64703030466364,0.5946765021821846
42.006422129280324,40.95191690590511,40.318683479149755,41.09234083811173,0.8525870033834766
41.04379923930808,40.35463111377099,42.424666045865564,41.27436546631488,1.0541023402877245
42.90409038971134,41.83724158626433,41.506177276194485,42.08250308405672,0.7305170565839815
41.517009425088794,41.702628141550996,41.679397221980835,41.63301159620688,0.10113009781514203
42.42722926872704,40.91742299828744,40.7446329523155,41.363095073109996,0.925608064845969
40.650960337291245,41.19388448920447,41.026277785010365,40.95704087050203,0.2780053442483617
41.34036877864198,40.88417330440636,41.227920638726886,41.15082090725841,0.23766963231058597
41.89892339814726,41.26606091219697,40.93684699321062,41.36727710118495,0.48895939495922336
41.35582870175856,40.749737750277326,40.70305236835985,40.936206273465245,0.36415260258067556
42.1843207220089,41.026567159432034,41.9477613823855,41.719549754608806,0.611685162648417
40.7239968604348,41.03612253691097,40.92490891477503,40.8950094373736,0.15819637650902682
41.37614602093622,41.27149818205101,40.68795652251798,41.11186690850174,0.37082718893645017
42.56567517833472,42.47762426596247,41.33226046477178,42.125186636356325,0.6881040444439988
41.84039397638393,41.8276427004788,41.25809421243989,41.642043629767535,0.33257106768175404
41.419500118618814,41.441700894598576,39.18095369600167,40.680718236406356,1.29888162513178
40.66473764045735,41.837916792410404,41.020092383186935,41.1742489386849,0.6015899877379667
40.53306213129868,40.552030377352146,40.92083000495531,40.668640837868715,0.21860805242822434
40.692924770630135,42.367060047562816,41.91380246206118,41.65792909341804,0.865901620828374
40.22275307123925,41.49284577268043,41.27962865364004,40.99840916585324,0.6801449608699934
40.59403400363284,40.22003716508959,40.09737257287173,40.30381458053139,0.2587124575759732
42.17001241431982,41.701030692699206,40.81385151101927,41.5616315393461,0.6887431973362146
40.97740776427751,43.212946517370874,41.87475502591383,42.02170310252074,1.1249905253198411
41.66446175636223,41.12572142089424,40.884046790736654,41.224743322664374,0.3995195644968123
41.46572387909166,40.97933471017403,40.998233198406936,41.14776392922421,0.2755234754139059
41.31294428277009,41.625236586440344,41.055214480180204,41.33113178313022,0.2854459480940721
41.14639506882153,42.09585269905878,40.37203105236605,41.20475960674879,0.8633916155877405
40.97061723113328,41.86329700457382,41.08538685693605,41.306433697547725,0.4856599363605823
40.95847756382169,41.19220762308096,40.60014313424085,40.9169427737145,0.2982095636097388
41.378522858941814,40.60464355722565,39.98056911996146,40.654578512042974,0.7003133504844421
41.75970406311717,42.52147670446821,41.14441435324637,41.80853170694392,0.6898284452596984
41.727548326166314,40.97014748698776,41.47628484146941,41.391326884874495,0.38578154257128566
41.007782510852614,41.748809812800744,40.859882384572025,41.20549156940846,0.4763031041685646
40.52389543771151,41.66229342597717,40.73563016177208,40.97393967515358,0.6054593818316161
41.560690838483936,42.162402794933946,42.17277137033949,41.965288334585786,0.35043006039422897
41.313430003773384,42.459812554550474,41.12416213077772,41.63246822970053,0.7227237064280779
41.65685249863232,41.48956187241822,41.377401730005445,41.50793870035199,0.14062881594900162
41.67887653353858,42.257251080084544,41.15178207379238,41.69596989580517,0.5529326977520203
41.92259298633322,41.453858359519074,40.97717977869918,41.4512103748505,0.472712166290783
42.03446614491546,42.13278279453302,41.22381697153285,41.79702197032711,0.49883816902884787
41.80204387318763,41.9709605791612,41.97276850645813,41.91525765293565,0.098050176409344
41.780080305545994,41.835692830144154,41.343189992569194,41.65298770941978,0.2697297856140892
41.295102816973845,42.3582518969681,41.7325138529159,41.79528952228595,0.5343473402870088
40.78836291108057,41.93220023175332,40.813483977648744,41.178015706827544,0.6532637218034687
41.77431211395745,40.96717380263982,40.821423942904666,41.187636619833974,0.513275615003254
41.55648856110016,41.38865517454445,39.48988263648408,40.81167545737623,1.1477779434334014
40.957977802670996,41.84816953726537,40.73269898421805,41.179615441384804,0.5898398688202587
41.36445738154752,41.23091967812479,41.625917416236476,41.40709815863626,0.2009215771921612
41.75294242546377,42.08247014314417,39.85030115686475,41.228571241824234,1.204935039535564
41.43388760082076,41.405583469481,40.975261815740076,41.27157762868061,0.2570069584888373
41.0194876008994,40.823012734239114,41.4617132067426,41.10140451396037,0.3271350774192876
40.96144020292344,41.53075579672098,41.28478749640442,41.258994498682945,0.28553287093407725
41.16716597775426,41.66965479450399,41.772310418069786,41.53637706344268,0.3238397190105575
42.04257448703852,41.992004951563324,41.023486592909904,41.68602201050391,0.5743293516392823
40.94160705199014,43.202790718262534,40.695569587696376,41.61332245264969,1.382006018077262
41.23691065230074,41.43410136372273,41.2272733484992,41.29942845484089,0.11672966073866115
41.03661764471165,41.769491735728984,40.96003927551804,41.255382885319555,0.44687469631773097
40.605583930899435,42.18242737145479,42.05434371672691,41.61411833969371,0.8757611523375713
41.236197328512866,42.08746264921508,41.32054413823626,41.54806803865473,0.4690293226481548
41.30406901330995,41.72536189761303,42.440054748743194,41.82316188655539,0.5742730414661629
41.94973455470449,42.268758003164535,41.71362100855832,41.977371188809116,0.27859847155643175
41.5504250637701,41.61160886748682,41.78319827134814,41.64841073420169,0.12067155666028576
41.80729952753253,41.556686079075064,41.0191683466,41.461051317735865,0.4026750492293146
41.57488988687388,41.12329451544034,39.27220779715007,40.656797399821436,1.220164280227988
42.61049473855621,40.77387332079656,40.460061126085826,41.2814763951462,1.1616095907091648
42.91845518645476,41.162846928642935,40.96440139619711,41.681901170431594,1.0754740969656933
42.73324216855974,41.39843476130887,42.286922156273896,42.13953302871417,0.6795000881567722
42.13513953384546,41.40616586320843,40.939744554917155,41.49368331732368,0.6024838317273441
42.32337146900399,41.135180988303496,40.74402253308161,41.4008583301297,0.822510852706311
42.085344726388676,41.78975698235745,41.54555508658781,41.806885598444644,0.27030215671704116
42.39863596136178,41.77135109373,42.080433121420704,42.08347339217082,0.3136534851147525
41.647192466221654,41.562659027833924,41.80491810160409,41.67158986521989,0.12295848695557265
42.40029924185612,42.06225385876088,42.753324074094785,42.40529239157059,0.3455621641448391
42.317920152806636,41.40737835287116,41.05927238000485,41.594856961894216,0.6499305544638124
41.77847159185938,41.54771711917971,41.58305123050952,41.63641331384954,0.12428813547241103
42.089669557654574,40.8225294870143,40.46292327095122,41.125040771873365,0.8545236558610286
41.74732548703865,42.6528051247968,41.78471322039239,42.061614610742616,0.5123271694748112
41.804399460639544,41.41600417919016,41.204142344812766,41.47484866154749,0.30442430274716437
41.57957479451894,41.25507307308504,42.452334141018504,41.7623273362075,0.6191989864474208
40.60051840766566,40.729360438405386,40.39092545103992,40.57360143237032,0.17081555209509863
40.62878486189851,42.185497401994645,42.432574291498696,41.74895218513061,0.9779278456816167
42.00136268592454,41.5370369738927,41.460515621584925,41.66630509380072,0.29267998201040596
42.382357648661554,42.1577538283425,40.72936699405007,41.7564928236847,0.8965781178751036
41.31193435529467,41.02380978269429,40.13950258130044,40.825082239763134,0.6109570716567606
41.76009207851308,42.3166062897499,40.73733484371249,41.604677737325154,0.8010242119639273
41.70669674711417,41.56731667131613,39.34088001946203,40.87163114596411,1.32749989071484
41.57427624533545,41.678693455246005,41.75989779287804,41.67095583115316,0.09305236616002081
42.311207269821445,41.82158481521589,42.14126422915233,42.091352104729886,0.2485979729136226
40.809341141526325,40.525339749024354,41.23986536214826,40.858182084232986,0.3597579619909456
42.61719676328213,41.94316955013113,41.83778670806644,42.13271767382656,0.4228668548611692
41.79950438664111,41.38118287805985,41.11792819556478,41.432871820088586,0.3437154871497164
42.32389976333277,41.717285592746336,40.514496815197134,41.518560723758746,0.9209253158351562
41.6921827830474,43.17025599852242,41.569451309010915,42.143963363526915,0.890911433962047
41.486981883016576,41.40085164442494,41.943219289585954,41.61035093900916,0.29147145419706466
41.99042469626029,41.9236245901848,41.94231347360601,41.95212092001703,0.03446306786623889
41.73678898670073,41.91026327531598,40.57151259596852,41.40618828599508,0.7280356878914803
41.12865643552125,41.350913659451145,42.05272991093568,41.51076666863602,0.48233047322372513
41.08936899745282,41.925903723426465,41.481382980895596,41.498885233924966,0.4185419137742088
41.44642433615371,42.620249017115874,42.11970568675597,42.06212634667518,0.5890268505866986
41.66600642370822,40.423397089650905,41.92467683205318,41.338026781804096,0.8025822078544509
41.40977399428267,42.20148696255382,41.54801685815466,41.71975927166372,0.42287580739575964
41.418875892997406,42.59437496383106,41.8641714236495,41.95914076015932,0.5934761137068041
42.206628622193826,41.49499914026172,41.67655050618519,41.79272608954691,0.36976574275589313
42.1075816403166,41.50533058017531,42.01364769346675,41.875519971319555,0.32401548663529534
41.91409079711953,42.58273983322371,41.29194510121225,41.929591910518496,0.6455369651961008
41.70067599475662,41.564300945774406,41.327071642431804,41.53068286098761,0.18905735832693973
41.94446063051356,41.59388424102071,40.76667698887273,41.43500728680233,0.6047520083186696
41.18515076607072,42.24264299569611,40.62451979819468,41.35077118665384,0.8216771040735259
41.58839360444395,40.960537090292185,41.33572899731458,41.294886564016906,0.3159145910827134
41.96272892769618,42.007940481817464,41.620301460201354,41.86365695657167,0.21196095009870677
42.39606737565567,42.51584355448969,40.79416251092421,41.90202448035652,0.9613039013443426
41.23365765753251,41.666020532819545,40.6375297718972,41.179069320749754,0.5164138129544824
41.451171307333496,42.54041086705912,41.010063771197444,41.66721531519669,0.7877162042596696
41.99579315881935,41.6282993694808,42.328242190411466,41.98411157290388,0.35011759842975626
42.18664522659211,41.47817862047504,40.67727294304612,41.44736559670442,0.7551577678933242
41.49510192819914,42.40062954995404,41.105364990584945,41.667032156246044,0.6645280823084893
42.029221062466135,42.280905098653214,41.1003800962533,41.80350208579088,0.6217890419155995
42.19531529208176,42.021713172591625,42.22859570660511,42.14854139042617,0.11108980208383593
40.743899843527544,42.22088690357137,41.20462446233675,41.389803736478555,0.7557057738055131
42.56026743007275,41.72247951855106,42.419629581990456,42.234125510204755,0.4486434738851925
41.04588902333124,40.62087517713459,41.7008954871643,41.12255322921005,0.5440762978355502
41.73718357332176,41.88369948894929,41.30633974475488,41.642407602341976,0.3001215288186257
40.98447444381079,41.758731061910076,39.845381588873266,40.86286236486471,0.9624545053153162
42.46906388772827,42.06428945493648,41.59873090129074,42.044028081318494,0.4355201135033614
41.041505714505504,40.409113105054004,38.87122179805734,40.107280205872286,1.1161811652996687
42.63020079324574,42.384545646625384,40.57773216112482,41.864159533665315,1.1208292248961689
41.038726473995354,42.23401344748088,41.32999618358822,41.534245368354824,0.6232704343657048
41.398005115292044,41.57970936997775,40.48353773921788,41.15375074149589,0.5874889023288873
43.82939948996857,41.522785239549506,42.4268989048033,42.59302787810713,1.1622462957081496
41.94068527318136,41.63603394195851,41.11976543613795,41.56549488375927,0.4149809197560402
41.00488896978236,42.62898258660031,41.24488404537565,41.62625186725277,0.8766419341553764
