G7,H7,I7,mean_Q150delta-intron-1mon-30,std_Q150delta-intron-1mon-30
33.37855339536723,33.910012129536554,31.699158837004802,32.995908120636194,1.1540282167174738
33.809669280329594,32.84522744577788,32.045623989220275,32.900173571775916,0.8833053010385961
33.68532645466507,33.666801697448115,32.72519053758632,33.35910622989983,0.5490652241569112
34.813803803734764,34.50047097623737,33.63028851250918,34.314854430827104,0.6132024442129399
35.463790391974776,35.38484252201124,35.89726576003211,35.58196622467271,0.2758958848756836
35.630124574796284,37.042950882334345,34.477808769179205,35.71696140876995,1.2847739069468338
36.077962063548256,36.1535758893903,34.50389059951172,35.57847618415009,0.9313860621133746
36.391693508479705,35.925398769551265,35.25903901838599,35.858710432138984,0.5692644809247043
36.09464569939902,37.215590556553465,35.848444925530956,36.38622706049448,0.7287225546871017
35.34232213241222,37.22225690183452,35.68705952726495,36.0838795205039,1.000818797083836
35.64553624908497,36.99347331258362,35.82509990037827,36.154703154015614,0.7319237053099077
37.3514778403441,38.298392977865774,37.56117918669794,37.73701666830261,0.4973441307281351
36.33108422094109,36.44499326755587,36.93756208412437,36.57121319087378,0.3223390317889297
37.15756644445537,38.37540895247612,37.040746801211654,37.52457406604771,0.7391560797521906
37.74147442123507,38.925373554233374,37.66088032410226,38.10924276652357,0.7079378144364349
37.25882730776462,38.570254433554624,37.764761455240034,37.86461439885309,0.6613911356569594
38.72751746492459,38.69983986971509,38.19753837239816,38.54163190234595,0.2983149012923972
38.53205062649925,39.087550879165406,38.144186261525306,38.58792925572999,0.4741582186963995
37.39141380582549,38.275713401522886,38.01261035953027,37.89324585562622,0.45407307488094756
40.05113719227306,38.48787026591584,38.01229396165818,38.85043380661569,1.066681616294029
38.494241712483394,38.59175221890488,37.79278828739086,38.292927406259714,0.4358685907275555
39.07511849584479,38.79544298520647,38.316021689752006,38.72886105693442,0.38390344506709617
38.314870332113756,39.24286567026782,37.97116446979861,38.50963349072673,0.6578415476263135
38.68421384086632,40.127023381211856,38.506879002151095,39.106038741409755,0.8886332974232989
39.25204176537173,39.8414234181306,38.91733182204136,39.33693233518123,0.4678580191923899
40.11830914972046,39.490682616809885,38.969712983971895,39.526234916834085,0.5751228238566384
39.249984802722935,40.0338809768816,39.32212035808335,39.535328712562624,0.43326280105724224
39.93100947165447,39.493272813387456,39.35804458582359,39.594108956955175,0.29949647074048225
38.96656703556153,40.13631211967897,38.87913532159131,39.32733815894394,0.7019545768868775
39.15390190287997,39.370338764903394,38.37282442620334,38.965688364662235,0.5247160812805178
38.82098718152249,39.43599224868748,39.40882734685892,39.221935592356296,0.3474970562255952
39.72793463428503,38.95750674606202,39.584571282750254,39.423337554365766,0.4097401848910002
39.69866395153651,39.51928547994905,39.45199741693038,39.55664894947198,0.12750731925949313
39.90165735459056,40.659912862693574,39.7387347768765,40.100101664720206,0.49160693100741293
40.92542823950569,38.88212372834823,38.55532798604036,39.45429331796476,1.284475508653461
40.26656691762109,38.94771449296991,39.89042726670232,39.70156955909777,0.6794066196272371
40.89143531820203,39.11358687725278,40.858823736856955,40.28794864410392,1.0171578286533307
40.191243264793236,39.284185691169775,38.28463589301488,39.2533549496593,0.9536775233256038
40.24437141200583,40.41120440206063,40.040807487088756,40.23212776705174,0.1855017487424106
40.72132486016027,40.50864059589981,40.832900520520745,40.68762199219361,0.16473626546901232
40.39879766221061,40.04295331428151,40.199804443317866,40.21385180660334,0.17833759082068742
41.03241988140567,40.39893855842777,39.7672663327808,40.399541590871415,0.6325769898878898
40.97836690984239,40.45168999812441,39.655675514883086,40.36191080761663,0.6659004121195776
40.81606400593081,40.27077952213267,38.93175714758429,40.00620022521593,0.9696157679053349
40.50614472915617,40.076023764944544,41.272052198088716,40.618073564063145,0.6058193223107445
39.907125733834384,39.53913275812469,39.546859659336015,39.66437271709836,0.2102657761058894
39.522292818169866,40.27052614886163,39.366700463866195,39.71983981029923,0.4832119905268128
39.61687240020505,39.18836093114477,40.48982002700337,39.76501778611773,0.6632565386588226
41.64883184484828,40.41970360745273,40.79430836219876,40.95428127149992,0.6299861544299852
39.95024518391243,41.06215157456717,39.7853476363332,40.265914798270934,0.6944728599768151
40.69391165025271,40.145844502316656,40.26031056932317,40.36668890729751,0.28910493381180374
40.93878116703471,40.78071548825284,39.225529512195536,40.31500872249436,0.946820945035126
40.312386101486496,39.61539980094865,41.05864714855881,40.32881101699798,0.7217638533364709
41.118717989906735,40.231736628389136,40.81862815324741,40.72302759051443,0.4511525070483932
41.07578467573103,39.92277731835174,40.65169143842476,40.55008447750251,0.5831804801462271
41.76346809989259,40.083675564245894,39.8165531598687,40.5545656080024,1.0554252796403023
40.78305340508071,41.22139773518907,38.90708286120837,40.30384466715938,1.22932668353745
40.83589298150406,40.519545360643455,40.74343432365586,40.699624221934464,0.16266053014075324
41.578104422917306,40.879186978631424,41.04099876925751,41.16609672360208,0.3658668092594273
40.84918794837782,39.447494836535576,40.91639106856571,40.4043579511597,0.8293487384308744
41.30282834512255,39.83430476964637,40.15418144307563,40.430438185948184,0.7722556014165568
41.604225623432335,41.09576242295297,41.66071560869308,41.453567885026125,0.3111532437975359
41.10376056286821,40.26545129254288,40.3769889929606,40.582066949457236,0.4552288812882738
40.894210874482255,39.20792956691247,40.589999520133034,40.23071332050925,0.8987219213944275
41.73825248645417,41.23131171284828,40.74375599870695,41.23777339933647,0.49727973121734304
40.08313297197456,40.832855588622195,39.996382269029745,40.3041236098755,0.4599451599130077
41.13140355300055,39.82460341026241,40.61390721684061,40.52330472670119,0.6580944169947831
40.27434070745205,40.78882613991887,41.56339714646876,40.87552133127989,0.6488864830588279
40.16394190317198,40.799650114095506,40.345483001104505,40.436358339457335,0.32745225254905896
41.29760719464361,40.47587369412015,39.786664973640505,40.520048620801425,0.7564391362911632
40.36133427212063,41.11590322710359,37.947654634015514,39.80829737774658,1.6549432442852268
40.93565101107014,39.83983351943363,39.89626131613727,40.22391528221368,0.6170266079014215
41.20767036655725,40.582996352444965,40.84644851487039,40.87903841129087,0.3136096012374504
40.81230115897032,40.38004392977791,39.99712325181714,40.39648944685512,0.40783770834930333
39.99985105852535,40.55003694668555,40.43524510384419,40.32837770301836,0.2902440505886516
39.404382551191425,40.01691184012918,39.85116481098455,39.757486400768386,0.3168276595518763
41.887230649722596,39.755975710238076,39.62402370399186,40.42241002131751,1.2702863606442851
40.41816908085665,40.19867352702558,38.966966480380286,39.861269696087504,0.7822264734436621
41.360387800586224,40.037966091596914,40.80532664796833,40.73456018005049,0.6640449637168608
40.37635268086569,41.07785585002114,39.51172254007332,40.32197702365338,0.7844813064726132
39.951970745973014,40.72614361649981,39.86773642027827,40.181950260917034,0.4731634618201689
40.66178638814169,40.175283711699414,39.590187179533046,40.142419093124715,0.5365550096105843
40.67042004750392,41.733462821495785,40.231772935126834,40.878551934708845,0.772176981371053
41.38204496336893,41.194009151655074,40.86539864588237,41.147150920302124,0.2614911561167016
40.22045767825406,40.78169085595946,40.516059390527445,40.506069308246985,0.28074992653125325
39.89959773557553,40.37482823996268,40.41180370952817,40.22874322835546,0.28564727007343166
41.471583963079674,40.980381224755455,40.52396040399975,40.99197519727829,0.47391815493813894
40.85110815253609,41.249723118814536,40.43757636465749,40.84613587866937,0.406096208062217
41.25862679653408,39.976726492092695,39.60626512435575,40.28053947099418,0.8670648871524756
40.741507704994376,41.1321848912714,40.412515177570945,40.762069257945576,0.3602751827412587
39.52827414743342,39.92168756661751,39.645049748119085,39.698337154056674,0.20204749521386317
40.25178607324312,40.59685835921722,39.6043512637912,40.150998565417176,0.5038711888152284
39.507149970786536,40.84649021166955,39.99406467091695,40.115901617791,0.6779315978989586
41.0273919891655,40.72897371842107,39.66951824215175,40.475294649912776,0.7135965810993742
41.28815983076139,41.07313423203004,40.31358177345408,40.891625278748506,0.512015353810059
41.091162690764556,40.382564333064174,40.61622325033822,40.69665009138898,0.3610806914042522
41.35814949032631,40.88288198061466,40.63909065726265,40.960040709401206,0.3656863456880581
39.63806045210125,40.69553417824594,40.64167253570401,40.3250890553504,0.5955933977103746
41.04211954356893,39.780041453822875,40.12301762548376,40.31505954095852,0.6525874264255127
41.43304202617497,40.82367024246709,39.5144165405287,40.590376269723585,0.9803573311969866
40.60072024311573,39.99760614548749,40.291868359131804,40.29673158257834,0.3015864584098574
39.84142631660319,39.877331694566045,39.01596085330564,39.578239621491626,0.48727852292731305
40.51285188721704,40.877416145554726,40.11294538983439,40.50107114086871,0.3823715125062263
40.102879185876866,39.89648559267724,40.04065045675096,40.01333841176836,0.1058727522987493
40.958503083372285,40.731890442332706,40.8323015141871,40.840898346630695,0.1135506557258954
41.30746005711323,40.740347084372736,40.96363016664882,41.00381243604493,0.2856838148075715
40.28257458289312,40.943842405737115,40.32168339584653,40.51603346149225,0.37100908936922733
41.811688545338036,40.80492443109919,40.430029295248175,41.015547423895136,0.714504796807173
41.46969123578682,40.27524322899702,41.670445571383546,41.138460012055795,0.7542764657146447
41.57020581696219,40.9475306208755,39.24412151379096,40.58728598387622,1.2041591237166127
39.2249483169699,38.90463631310405,40.29665465577236,39.4754130952821,0.7290255279909553
40.05263509367691,38.6521925293101,41.44891570415202,40.051247775713016,1.3983621035564502
41.2676560090318,39.59929251260314,39.99723203730897,40.288060186314645,0.8713753199652057
40.247584566488435,39.480561989658185,40.29995813749371,40.00936823121344,0.4587077267343665
41.05646672549755,39.459503677578276,40.607834249395026,40.37460155082362,0.8236327232857379
40.62597479890104,40.573374624771624,40.049167372318074,40.41617226533024,0.3189218371337533
40.770753595949984,40.00872912796484,41.3183451488214,40.69927595757874,0.6577273904220422
40.983680325920716,41.789005938362095,40.75351597967014,41.17540074798432,0.5437162898195624
39.2109205149923,41.25573354416051,41.137670563909566,40.53477487435413,1.1480102309768037
40.54864232610537,39.8718672218771,40.726013447065476,40.38217433168265,0.45074952953522784
40.746767283057224,40.74799203293612,40.03217801086541,40.50897910895292,0.41292231758062786
40.262160545749246,40.554700058618096,39.088361759039266,39.96840745446887,0.7760510042391006
40.343821060990884,40.4539314453185,40.9463201117816,40.581357539363665,0.32082601770061275
40.36590612354677,41.5464216060047,40.21719240024649,40.709840043265984,0.7283065811938116
41.0551448898729,40.42536858941189,41.69016865513957,41.05689404480812,0.6324018471062754
40.18233943382008,41.03648407481321,40.9710868470768,40.72997011857003,0.4753879726167608
41.226289098925356,41.33138604226133,41.00670355628683,41.188126232491165,0.16567130848611128
42.21026308304254,41.41111544048689,41.41844126946221,41.679939930997215,0.45928792836195226
41.7698563614624,39.62961830160813,40.58201101032079,40.66049522446377,1.0722754156999137
40.937700362081856,39.780723678100095,40.74606187960166,40.48816197326121,0.6201072754670518
41.06851531282848,41.45113309432381,39.16857925643057,40.562742554527624,1.2224432780295924
40.823303593494536,40.772055144658175,40.59294783263893,40.72943552359721,0.12094737787309259
40.80602136505904,39.8355381437643,41.20770168937252,40.61642039939863,0.7054570104609851
42.35364841423347,40.53588955974621,39.18203073529467,40.69052290309145,1.5914531970796006
41.56302047932534,40.910452164754346,41.135163690905394,41.20287877832836,0.33151221861951213
40.996598013893156,41.071245533468336,40.33965442670391,40.80249932468846,0.40256938872377446
41.19877783440678,40.963215304463894,40.49698602397358,40.88632638761475,0.35715803987654443
41.49413759762102,40.09766638891508,41.211507852895515,40.93443727981054,0.738314997841968
40.95697945233515,42.27022321741102,40.69788555648625,41.30836274207747,0.8430089514490349
40.60443335969173,40.77528438947348,40.95628867198401,40.77866880704974,0.1759520699191183
40.208907665287775,42.029147529722785,40.253017442144426,40.83035754571833,1.0384168177642537
40.82585850557683,41.25171047678565,40.390821074298664,40.82279668555372,0.4304528683665483
41.08222389845728,40.50084900448954,40.26833864959122,40.61713718417934,0.41921892267897204
41.80912679097665,40.80594143822899,41.23150251813591,41.282190249113846,0.5035098286484875
41.1738658335272,39.6747034598155,41.27702535976581,40.708531551036174,0.8968059230464401
40.770991813875185,41.20689895259165,40.5938312465029,40.85724067098991,0.3155030143713809
41.47788730425618,41.86578484681941,40.306792796235925,41.21682164910384,0.8116221477206711
41.56938223357158,41.45114518259474,40.180412984526626,41.066980133564314,0.7700623236924001
40.69603331495249,38.335365560857745,39.15769522504243,39.39636470028422,1.1982947884868822
41.19158130725032,41.67902354192389,41.41708803086287,41.42923096001236,0.24394788599645356
40.38456984041204,40.337808058814716,40.73827761451086,40.486885171245866,0.2189641213820044
41.614776497695225,41.370152023392556,40.52515143591027,41.17002665233269,0.5717152411155899
40.77997660990529,39.87337774678048,40.73117821619477,40.46151085762685,0.5099222861010804
41.70779709548052,41.371966636155996,40.137669178692036,41.072477636776185,0.8267984423859169
41.55970984603356,40.68526075440921,41.103822544346386,41.11626438159639,0.4373572943787289
40.312635436695196,40.92434466467111,39.64549334204167,40.29415781446932,0.6396258619225071
41.102377105971236,42.87551212483975,41.56823975765324,41.84870966282141,0.9192385297425497
41.0236022420113,40.68232265311941,41.68320702799176,41.12971064104082,0.5088090282457293
40.74170920213267,39.92039607568796,39.60158040289702,40.087895226905886,0.5882307319034539
40.768415806090985,40.37416759684947,41.3123258308035,40.818303077914656,0.4710645103395547
40.5955028554849,41.52024962396343,41.85142418004496,41.322392219831094,0.6509187796097609
40.42749893900972,41.47578133888404,40.050850720832706,40.65137699957549,0.7383751458893076
41.354080020698156,41.39970027392941,40.91619838694893,41.22332622719217,0.2669568028082028
41.05885825635789,40.44778585472125,41.14500291750475,40.88388234286129,0.380118844425116
41.01576523768314,40.383550175741746,40.39942049233549,40.59957863525346,0.36051550974773405
42.338127294487535,42.1991268022383,41.23124791296437,41.922834003230065,0.6029500596219617
41.751747040484716,40.38983500124515,39.19081206985726,40.44413137052904,1.2813305790207783
41.60506792851935,41.18660039785711,40.49991505287022,41.09719445974889,0.557974718034465
42.02422495659781,40.65566729572861,39.57777651048454,40.752556254270324,1.2260987328057984
41.45628984664385,40.373168205491304,40.738698954506035,40.85605233554706,0.5510145047224854
40.323248287969825,41.35533555937389,40.2844613436146,40.65434839698611,0.6073823821428006
40.83207595546855,40.37449717453356,40.69278807540832,40.633120401803474,0.2345522514186301
40.28904872478106,39.08951861392034,39.69360101080911,39.69072278317017,0.5997702350576756
41.75650077089847,40.717253729994624,40.52547236418383,40.99974228835897,0.6623500386802088
41.25689388984049,40.83329804556325,40.72905491624974,40.939748950551156,0.27955740356838016
40.769933509823474,40.82474769489415,39.8823979931211,40.49235973261291,0.5289528726211277
40.72283372253802,40.020318588299695,40.15001966743248,40.29772399275674,0.3738238946992182
41.36612012764117,40.61352008477489,41.391645414307625,41.12376187557456,0.4420666226641548
41.6406581698323,41.973584228730545,41.6171099171997,41.743784105254186,0.19936073488233882
41.34081697412989,40.61794352595291,40.951480605443905,40.9700803685089,0.3617954793932285
41.46018138859722,40.41015555010867,39.93230448073166,40.60088047314585,0.7815906592314554
41.620708787909734,40.84875123837152,40.92805682387225,41.13250561671783,0.4246517352422742
41.097554583596775,41.88645346196302,40.741813921191735,41.24194065558384,0.5858202991636318
40.766550668054215,40.07280969536578,39.793057692690844,40.21080601870361,0.5012029351585318
41.15385008101888,42.452804729084,41.28551755092618,41.63072412034302,0.7149800529447677
41.27467141026793,41.18841965084873,41.589927223575465,41.35100609489737,0.21135827591399525
41.33993819293925,41.07350191927104,41.61335619314533,41.34226543511854,0.2699346611630398
40.67487267740108,41.115511251573096,40.97525413342286,40.92187935413235,0.22511605575862265
41.03685571140321,39.99262258271378,41.53844795266587,40.85597541559429,0.7886268316864593
40.70887781781997,40.35787041744912,40.522182471081166,40.52964356878342,0.17562260607042277
41.03160749214815,41.06690735194978,41.29005717658954,41.12952400689583,0.14014169242034294
41.7843650335495,40.543373785194255,40.670008849299435,40.999249222681065,0.6828720504032446
40.60584551772859,40.91843891945485,42.04391794200231,41.189400793061914,0.7563585968808793
41.53787900962281,41.17156072891032,41.31375959388273,41.34106644413862,0.18467950278580503
41.363621277525844,40.58059917120371,40.57919452300812,40.84113832391256,0.4524840559306884
40.80273926870748,40.1226335415077,40.978646258486265,40.63467302290048,0.4520775819945043
41.20479426988819,40.99413881916455,40.18968073156607,40.796204606872934,0.535721325147542
41.782511541676364,40.42003073473099,41.604551937453735,41.269031404620364,0.7406206912368969
41.52431516030428,40.17137720645581,42.006604605594454,41.234098990784844,0.9514115673173199
40.80708802061158,41.46050709567067,40.851307066144216,41.03963406080882,0.3651566986956717
40.9600954305193,41.32725637973271,40.8947411719765,41.06069766074284,0.23314793110718632
42.026635773178164,40.244662655475786,41.25335264246735,41.17488369037377,0.8935743284055794
41.56058157378818,41.349875801700705,41.07155908963359,41.327338821707485,0.2452889808014053
41.728324515466774,41.140181680125586,41.529617992434694,41.46604139600902,0.2991813603829588
40.91892996386191,40.47472098722726,41.752715195726694,41.04878871560529,0.6488179797083198
40.892092321050804,41.00265515546293,40.70149040623058,40.86541262758144,0.1523446949445905
40.979230421432916,41.08283801810094,41.03654370610329,41.032870715212376,0.05190136480280939
41.48882463576916,41.75866389647065,40.744606051592015,41.33069819461061,0.5251964458515288
40.870329727693516,40.72338441432106,41.78782756487488,41.127180568963155,0.5768353934927416
40.64949849762349,40.515323964193755,39.81595114662683,40.32692453614802,0.4475724019132056
41.326473530965345,40.805117898271675,41.066216044502305,41.065935824579775,0.26067792930694744
41.17041423572711,40.92945453227908,41.47683866127761,41.192235809761264,0.2743437296346794
41.00662727810149,40.24080536340874,40.53006629919309,40.5924996469011,0.3867095078161906
41.76305182140982,40.50544985506197,41.431246475091896,41.23324938385456,0.6517613156243077
42.00334033343406,40.54170022951211,41.0692039483772,41.20474817044112,0.7401872232411396
41.34482948596436,40.810603279447236,41.13919488447364,41.09820921662841,0.2694610893226684
41.13798998946893,40.53437904074778,38.102525009951584,39.9249646800561,1.6068762577535318
41.996876969553796,41.371639857653854,41.01419492777519,41.46090391832762,0.49738521610972447
42.00149735147923,40.75955212920767,41.49619108152129,41.41908018740273,0.6245530812305803
40.35411847909419,41.030453372972225,41.110151756831456,40.83157453629929,0.41540483027863745
40.8473151867418,41.555846642793824,41.53214947358864,41.31177043437476,0.40240451879598144
41.10980740774289,41.32052398882454,39.47129741623364,40.63387627093369,1.0123203862574568
40.6682802280083,41.68108073590236,41.293147680853025,41.21416954825457,0.5109984112198132
40.97854892608985,41.20514756145026,40.95912132094248,41.04760593616086,0.1367804106389478
40.80714821485368,41.109557022532144,40.96051685723949,40.959074031541775,0.1512095666612155
41.49559709139775,42.15788375124035,41.3704740458468,41.67465162949497,0.42314171000611017
41.52933804388423,42.41824551535661,40.67114590228325,41.53957648717469,0.8735948052678827
41.32103595925851,40.38608731538476,40.67129691161957,40.79280672875428,0.47917190904248774
41.0063294857507,41.080554906204036,41.205905371709925,41.09759658788821,0.10087342439944919
40.388409633410795,40.99782400503975,41.4538028736023,40.94667883735095,0.534534900820213
41.6748651340962,40.349727367111726,40.61750259163732,40.88069836428175,0.7006793392312738
42.14597020067265,40.336295548227795,40.74439502842781,41.07555359244275,0.9491997064978899
41.41947582979043,41.08712940333994,41.085868670984134,41.19749130137149,0.1922452743360652
41.45041182255244,41.13015607073748,41.115200506025,41.23192279977164,0.18936474602140016
41.74772569820075,41.06146447868868,41.5180814881091,41.44242388833285,0.3493303159682514
41.2430104594198,40.762627636039845,41.29508894666829,41.100242347375975,0.2935401372750541
40.59336535609568,41.03870986026003,41.30409547736984,40.97872356457518,0.3591421627630037
42.18116644017334,41.346383053124505,41.562945554228,41.696831682508616,0.4331973537923127
41.32697342803711,41.015112095441815,41.24080440629748,41.1942966432588,0.16104844522433068
41.90476653308964,41.657843570922154,41.175918297408614,41.579509467140134,0.37068465240057563
42.176479878321786,40.72846990214479,41.11308581187505,41.33934519744721,0.7500521348190702
41.878941019068236,40.91830551876103,40.72522006794251,41.174155535257256,0.6179501852677555
40.616366782079346,40.830710618627826,41.50250348928518,40.98319362999745,0.46232874400329277
40.155251562319954,41.59474902076513,40.74751541238501,40.83250533182336,0.7235023828724633
40.941119405856895,41.09424975568652,40.31697047152808,40.78411321102383,0.41173897108171864
41.12758354729266,41.64493921055382,40.46059946930049,41.07770740904899,0.5937431073726906
41.49961456446819,41.58098760479136,41.593778214941246,41.558126794733596,0.051075050122107654
42.25540925022431,41.413031039129464,41.211882134304645,41.62677414121948,0.5536260431764378
41.45212139018075,41.23360411877709,40.113977933605135,40.93323448085432,0.71786030474837
40.64021264569691,40.61576455365425,40.33746133567028,40.531146178340485,0.16818082831068407
41.90627429630469,40.996634703170535,40.545522349427046,41.14947711630075,0.6931320708720848
41.61332062617555,41.13435852391987,40.06620937750855,40.93796284253466,0.792033302133227
41.37334804398435,40.6008271182292,40.896627156063175,40.95693410609224,0.3897753729377418
42.1764332548112,41.09581240971428,41.25205426260386,41.50809997570978,0.5840418718845727
40.892413370782194,40.66819171980692,40.70799550728537,40.7562001992915,0.11963112655188643
42.16692495537122,41.725668269383334,41.08589387753644,41.65949570076367,0.5435449884227155
42.06926565829407,40.7187352083563,41.52486284720155,41.437621237950644,0.6794788060276759
41.791173563694905,41.06720655575229,40.70899703106321,41.1891257168368,0.5512936815567099
40.852202687564834,41.319065545657466,41.052477560996806,41.074581931406364,0.23421503892792134
41.40382150145523,41.48243198062265,40.731433865611514,41.205895782563125,0.4127717103155036
41.41448563122697,41.16521764876061,41.519560111680704,41.36642113055609,0.181995308801147
42.68420017632174,40.61091261763359,41.71446746172077,41.669860085225366,1.0373633349897806
41.15970450183124,40.42748563222324,41.284433798435884,40.957207977496786,0.4629726467832145
41.257761516814185,41.8081797284846,41.84977033102365,41.63857052544081,0.3304452607366104
41.528105668641786,41.54401013526687,40.411909063773805,41.16134162256082,0.6490763500099181
41.29848046922097,41.135327771869505,40.66477867308738,41.03286230472595,0.3290423537683912
41.30521537893818,41.30064888950159,41.65976975504353,41.421878007827765,0.20603294821816678
41.09358263912563,40.74742313244884,40.85350506618584,40.898170279253435,0.1773494769077715
40.65382483797254,40.92042151511919,40.50697763408229,40.69374132905801,0.20959235526885284
42.618549305748495,41.05560636461429,40.964599757416146,41.546251809259644,0.9297510373054833
41.74266998346091,40.90633593827059,40.86009454343165,41.16970015505438,0.4967447884450476
41.83175454966092,41.71325883783811,40.94361480140256,41.496209396300536,0.48221457688765257
41.23138373445953,41.21972808487204,40.71223456515831,41.05444879482996,0.29642351084916624
42.46503735677537,39.9743779625871,40.11418061544711,40.851198644936524,1.3993722650920717
41.720089060889556,40.298281481430976,41.4960430713471,41.17147120455588,0.7644569123146979
41.327641883341364,41.49148196718547,40.74345260612672,41.187525485551184,0.3932066059322519
41.329960434471325,41.505889722542605,39.557880370332406,40.797910175782114,1.0774939523742322
40.61456424295869,41.68746475893059,43.146097355010134,41.81604211896647,1.2706549797205227
41.463029195188206,40.56573718655263,42.367551615752674,41.46543933249784,0.9009096324769524
41.46479456685746,40.793922184508936,39.631784326218096,40.630167025861496,0.927412232806926
42.22928403351791,41.116615122272194,40.61531074507345,41.32040330028786,0.8260597194375587
41.05086841566039,39.829041018316055,40.663147446051525,40.51435229334266,0.6243561045809909
