D14,E14,F14,mean_Q150delta-intron-2w-25,std_Q150delta-intron-2w-25
41.479732122429404,41.22668835539898,42.22824229659074,41.64488759147304,0.5208020938854391
41.993949078477506,41.488598863941675,41.746406054884105,41.742984665767764,0.2526924796278406
41.56891305341313,42.42722599302788,41.87509445061824,41.957077832353086,0.43498992142122245
41.6803446215864,41.861183246724465,41.028190508267244,41.52323945885937,0.4381560791512886
41.418523661841924,41.568635714053265,41.41452184119449,41.46722707236322,0.08784525086302285
41.386115919763185,41.08576909153338,42.687272178943786,41.71971906341345,0.8512762934771947
41.599016254680635,41.13234938343941,41.33493381644446,41.3554331515215,0.23400781874217086
41.20313987149853,41.812840269641654,40.96544103827666,41.32714039313894,0.4370966270229254
41.61413285777352,40.51635142662924,41.56909165569568,41.233191980032814,0.6212104810159822
40.89723062975963,42.309160881515304,41.33951871274785,41.5153034080076,0.722192462762787
41.05266856577363,40.733872867695936,40.22455608867425,40.6703658407146,0.4176929799971793
40.6425468359729,41.2780344173142,41.38907550861588,41.10321892063433,0.4027984709244762
40.096303968908344,40.51910770956855,41.07503508655385,40.56348225501025,0.4908721578723642
41.46989714466975,41.49739582757062,42.3841995804551,41.78383085089849,0.5201163359887722
40.926349671760825,41.32174032998653,41.836834089819696,41.36164136385568,0.45655179143211216
41.47883786948083,40.5822046415828,41.443503342832,41.16818195129854,0.5077786799577648
41.05131299459906,39.92111500908116,41.74425073612424,40.905559579934824,0.9202657296780855
41.69898471565408,40.51436426396976,41.31782485692644,41.177057945516765,0.6047254717208917
40.79093142941593,40.8431614772666,41.68059648894204,41.104896465208185,0.4992543264409301
41.467830730965325,41.87865791668043,41.304371629232236,41.55028675895933,0.2958892231936965
41.3911705668185,41.56995238802729,42.62187322896935,41.86099872793838,0.6649723600556847
41.6574564496619,41.61082892256622,41.84744408111393,41.70524315111402,0.12533698552460226
41.13636491394575,40.910742016466614,42.0031006289405,41.35006918645095,0.5766835975010074
42.4445982450252,42.18301009014061,41.62499916776178,42.08420250097586,0.41863810937392504
41.02967648273905,41.044087817406215,41.5995579278467,41.22444074266399,0.3249409155620054
40.94056241301247,41.562912925222655,42.460534815169744,41.65467005113496,0.7641292779672177
42.38442578007353,41.02363752320521,42.601880426451444,42.00331457657673,0.8553636521882728
40.87841059199123,41.714623291388236,41.483504475784216,41.35884611972123,0.43181905812556515
42.284290255464974,41.2636732060771,40.78857581255404,41.44551309136538,0.7642576343055578
42.021176741982096,42.00567349186117,42.47323605368352,42.1666954291756,0.2655851154458028
41.35393594240939,40.85206642375716,41.92204547972963,41.376015948632066,0.5353311499072624
41.42613006092742,41.504819265918876,41.19824600446423,41.37639844377018,0.159222223538489
42.136244921907924,41.84130616814562,41.84843100188278,41.94199403064544,0.16826392180484512
40.9071429909435,41.33701337271389,41.829892013890266,41.35801612584922,0.46173290609047046
41.11933812888991,41.8925770791626,41.696722603165696,41.56954593707273,0.40200130205460044
41.06218960075308,41.30813252273012,41.74627366162118,41.372198595034796,0.3465127657083633
41.15774912226124,41.6299077487108,41.173968719610635,41.32054186352755,0.2680414278072562
42.307339945845555,41.74332053221939,41.66083407783595,41.90383151863363,0.3518739716325541
41.00374300315626,40.88490611842312,41.39939051506557,41.096013212214984,0.26936757824011076
41.736647429673845,42.545502015511154,41.470170474413194,41.9174399731994,0.5599990523794282
41.361708531827226,41.019014137139834,41.791233934547314,41.390652201171456,0.3869226742817532
41.08475910241107,40.24393496083512,42.135257705245074,41.15465058949709,0.9475964572833322
40.90690284016376,40.77160238416584,40.852643754337834,40.84371632622248,0.06809058362121369
41.53721943777305,42.317365101583135,42.597994829779076,42.15085978971175,0.5496399932978185
40.70502778678177,41.746877834030066,41.87006291655617,41.44065617912267,0.6400433499793456
42.10188723098609,42.17494432344497,42.42441735776384,42.2337496373983,0.1691152547278965
41.022953567703034,40.81581920334625,42.49320246466844,41.443991745239245,0.9145263864690983
40.824374157867204,41.73139609656836,42.02645190607782,41.5274073868378,0.6264633057561554
41.330414102571225,42.10856760837869,40.563991981059814,41.334324564003246,0.77229523882278
41.09618592830377,41.706807565562755,41.43083694516566,41.41127681301072,0.3057803869603972
41.3664645779364,42.166305831142715,41.298915125910334,41.61056184499648,0.48247203620576135
42.441823511152315,41.71053024376039,41.730673484166445,41.96100907969305,0.4165192980620903
41.0134072964957,41.058165534443376,42.05007892838283,41.37388391977397,0.5860295147999797
41.09089536805386,41.61928206593474,41.794388208676786,41.50152188088847,0.3662323580577359
40.92694692808251,41.627573168109365,41.63068283851443,41.395067644902106,0.40540741439849687
41.68827039560444,40.65748583834582,41.830157425299745,41.39197121975,0.6400270024938587
40.92291282914097,41.12875907369012,42.27685309634803,41.442841666393036,0.7295714276686147
41.892110329846446,41.9140001872715,42.69645155346787,42.16752069019527,0.4581983032009646
40.261416421088086,41.337053406036645,41.690380358911824,41.096283395345516,0.7442863242303563
41.31858076419194,42.40560157106171,40.74914800073079,41.49111011199482,0.8415963340910381
41.17674924168961,41.12141648062738,41.47551420775123,41.257893310022745,0.19048509116938211
42.03208423421691,41.281604945416795,41.43730266272341,41.58366394745237,0.3960694509554044
40.703962519777164,42.03583260894626,42.29219941170599,41.67733151347647,0.8526525569132543
43.032840196665504,42.407145122422854,41.98527760527281,42.47508764145372,0.5270758817670728
40.59160961928806,43.048615975999105,41.45575265918984,41.698659418159004,1.2463839012897675
41.15818191843438,40.64944328307013,42.40147424908635,41.403033150196954,0.9013141631760092
41.45633328142061,42.49440163931994,40.784011572222575,41.57824883098771,0.8616879344205866
41.86979599775704,41.73775666143406,42.56304977754646,42.05686747891252,0.44331025949317665
40.46704677058027,42.3233023222096,41.79742454529424,41.529257879361374,0.9567424882259817
41.91737948272795,40.868962130869015,42.30694688164371,41.69776283174689,0.7437228253228776
43.047254854689164,41.81046061055637,42.43691566588086,42.431543710375465,0.6184146214389398
41.4157455762297,41.30190957670828,42.114833831390655,41.610829661442885,0.4401758866525052
42.56963318890749,40.86405393369589,41.47362222946529,41.63576978402289,0.8642736956767763
42.51349263387025,42.21825672368239,41.96141826595107,42.23105587450124,0.2762596434961211
41.965672715344134,42.961812149123375,42.22003879579794,42.38250788675515,0.5175621672995945
41.34777833446347,41.733928582154554,42.912732308418676,41.99814640834557,0.8152475267717011
41.08049214197565,41.81416580877991,40.09201316424604,40.995557038333864,0.8642123070413493
42.26102794580474,41.02935253914446,41.199215934686585,41.49653213987859,0.6674981432523052
40.83881003942121,41.62944910062259,42.055201518479734,41.50782021950784,0.6172497437200465
41.803975702313934,41.959714283847696,42.74046584695953,42.16805194437372,0.5018036302675332
41.28122493864731,42.03814541197301,41.37339610338943,41.56425548466992,0.4129801790667175
42.628620010729534,42.43627024726308,42.118698062913076,42.3945294403019,0.2575108142206088
42.27923896431144,42.053830979473126,42.344838593639814,42.22596951247479,0.1526420117463718
42.224561122430664,42.07283962299292,41.30115594704541,41.86618556415633,0.4951754280124333
41.621686210309875,42.37506139133401,41.70478803689024,41.90051187951138,0.4130670741823566
41.21734320179382,42.14288097516065,43.32949931423751,42.22990783039732,1.0587639566884592
40.84356158632122,43.03851141152336,43.45801154016,42.44669484600153,1.4041090683068183
40.86766005628084,41.49223455146882,42.12192219523803,41.49393893432923,0.6271328065059792
40.885688062012164,42.57558057285194,43.303774857818674,42.25501449756092,1.2405071118232498
41.860265049800795,41.33602981818892,42.421912683725814,41.87273585057184,0.5430488376477369
41.694309569355084,41.442678678168605,40.86282504798338,41.33327109850236,0.4264025576688112
40.82374961522155,42.32304480192114,41.03400430889336,41.393599575345355,0.8117592506132283
41.04417238062106,41.98095000090352,40.7652383079989,41.263453563174494,0.6368295751869392
41.46682549998375,42.38816070294646,42.350462506988734,42.06848290330631,0.5213914189208096
41.5782949846004,41.787657418076726,41.43441329312068,41.60012189859927,0.17763069437748297
40.50974626701967,43.16395061433222,41.76793632117263,41.813877734174845,1.3276984369180715
41.06107201854367,41.23706605047816,41.875326701595625,41.391154923539155,0.42843926969748564
41.20682550020033,42.41846331201388,42.19177008372114,41.93901963197845,0.6441495477730149
42.63663074542172,41.71553164639881,40.77831177050535,41.710158054108625,0.9291711412620041
41.6044834960435,42.11598851628164,41.914387393550214,41.87828646862511,0.2576563680904093
41.80185495042661,43.200086445997535,43.434101366059245,42.812014254161134,0.8826137943029957
41.39132559440936,41.54912330489089,41.47907481628047,41.47317457186024,0.07906414498030818
42.21997308335567,41.80309816358102,42.29963072509926,42.10756732401199,0.2666691530945976
41.746750194018055,42.671771042031146,43.09580673936896,42.50477599180605,0.689857884450334
42.68394438003161,41.95536033685989,41.970319987578954,42.203208234823485,0.41639690052831313
41.847407049684215,42.49790943722499,41.959078226514336,42.10146490447452,0.3478416501721206
41.947979036450405,41.364370817590576,41.27583796588489,41.52939593997529,0.36519634848777854
41.56235477476501,42.476133370537084,41.95307031236199,41.9971861525547,0.4584838994334768
43.08741292826364,41.70646141929827,43.137962361800035,42.64394556978731,0.8122784070879487
41.66120728048326,41.32431429594613,40.940834150632924,41.308785242354105,0.3604375468533913
42.12977664211115,41.51124147062465,42.33163290506125,41.99088367259901,0.42746809139298414
42.43258293912975,42.71107961167394,41.984521762219856,42.376061437674515,0.3665618464132633
40.67178181933463,41.73237861875565,41.33422934041628,41.246129926168855,0.5357588289786542
41.3269370039877,40.94563520238722,41.256141898595395,41.1762380349901,0.20282070047268885
42.38598916999315,40.7198860062255,41.54782574235287,41.55123363952384,0.8330568098284117
42.82874444005889,41.026423042067165,42.004572348346166,41.95324661015741,0.9022562573710299
41.63008283451926,41.98238975534855,41.749693460281925,41.78738868338325,0.1791528369843692
41.862465271849544,41.97202897695889,41.76606150499935,41.866851917935925,0.10305378146514703
41.3807249091178,42.29996361332216,40.78551546796928,41.48873466346975,0.7629796042602124
41.23482681282793,42.57539323729754,43.20306354379014,42.33776119797187,1.0054057374327805
41.34142444991579,42.10488002334678,42.89116703268294,42.11249050198183,0.7748993210406344
42.263675472900935,41.85836652508168,42.730260564136415,42.28410085403968,0.4363057425484944
43.09778461694728,41.71964926566288,42.39287504200971,42.40343630820663,0.6891283747406612
41.571078779943186,41.645448377041554,42.755544772466045,41.99069064315026,0.6634260234507671
41.89618272900431,42.2265698787487,43.168434932166015,42.43039584663967,0.6601629995709193
42.14827649002946,41.06459347048411,42.33195986101521,41.84827660717626,0.6848754187776811
42.08098417187321,41.132241300578976,42.79184735975403,42.00169094406874,0.8326395558069395
41.01986951360692,41.8864647031654,42.2299043723787,41.71207952971701,0.6235813751225088
41.12268888023339,41.16575744560184,42.0818362379231,41.45676085458611,0.541759311383881
41.344307545973116,42.72427312219366,41.70119685304031,41.923259173735694,0.7162820698529934
42.031699614536755,41.928841125576824,41.635858542935736,41.8654664276831,0.2053893929622484
41.56443634780282,42.35673933310941,42.39582337839022,42.105666353100816,0.4691261340247745
42.25973028774534,41.521953575672754,42.18455218155942,41.988745348325835,0.40599735981269863
41.527946020862174,41.10127978083173,42.08599052588061,41.57173877585817,0.49381389905133727
42.08829196268286,42.72836507850765,41.33817074048219,42.05160926055757,0.6958227431220692
41.71844648018351,42.0500029187162,42.97881510009331,42.249088166331006,0.6533440643158227
41.47579234438442,42.22774751461499,41.804215995703444,41.83591861823429,0.37697869530733397
42.033163288938425,41.197475692603774,42.37909687504317,41.86991195219512,0.6074910731103165
41.93270995873556,41.67741805685841,41.499290515742494,41.70313951044549,0.21785155099764272
41.34488747041686,42.048934834598455,42.44718535372876,41.94700255291469,0.5581736274900673
42.369029130390686,42.62264304824395,43.744384684096225,42.91201895424362,0.7319183943630702
42.508691036413715,41.47651506296285,42.48935832792141,42.15818814243266,0.5904253372440946
40.46224026042775,41.80211943369192,42.36091696671265,41.5417588869441,0.9757479282449628
41.85099074838021,41.99553105293636,41.712835345165864,41.85311904882747,0.14135987070261632
42.072918012068584,41.40252862659277,42.266415300016995,41.913953979559444,0.45335109887775454
41.94502357440815,42.186935538372744,43.6243468115651,42.58543530811533,0.9078178140890907
42.723388198038954,42.21023471534573,42.11371196473093,42.349111626038535,0.3277062321773094
41.49026638525992,41.27764506145383,42.401104400832786,41.723005282515516,0.5967962529467326
41.114076830298266,40.91573440310947,41.941994872471426,41.32393536862639,0.5443648522137225
41.95408827630298,41.49873091897696,41.810419582116396,41.75441292579878,0.23278775715583575
41.77426074998124,43.09801726882513,43.07033963602746,42.64753921827795,0.7564079423381945
41.81756809244542,42.076829886290355,42.89365611318167,42.262684697305815,0.5616029426349274
42.09159769029063,42.20041340893382,41.96974823153648,42.08725311025364,0.11539394502186875
41.42727005120086,40.93286929179083,40.856837367826756,41.07232557027282,0.30973279092046074
42.48106994247035,42.6015646881573,42.340443794554,42.474359475060545,0.1306897205165373
41.84779334368865,41.04431048784555,40.119415704624934,41.00383984538638,0.8648992545260168
42.181974241946705,42.35503659267984,43.2375405677502,42.59151713412558,0.5661248554024346
39.97572668665484,41.847951184229345,42.55064306918086,41.45810698002168,1.330989283170962
42.04589553275406,42.22788801443222,43.22171432897215,42.498499292052806,0.6328983394404862
40.60784622875294,41.839964719423236,42.40011549831904,41.61597548216507,0.9168891249564309
41.203052771354834,41.506971062425514,42.355861191642504,41.68862834180762,0.5974875219081306
42.48772235783693,41.18431692735484,42.574727609856076,42.082255631682614,0.7788535908738621
40.80889854761522,42.523969145548016,42.6873834595762,42.00675038424648,1.0405829262475843
42.49248293295387,42.13687347027885,41.49458089144534,42.041312431559355,0.5057677878261779
41.675528652493824,41.35403531175313,42.86062553882783,41.96339650102493,0.7934761822151291
42.09397417402734,41.74910822395224,41.45024905506926,41.764443817682945,0.32213645015847503
43.680595312686634,42.88901736922456,42.82532726831572,43.13164665007563,0.476468868736716
40.96721751519018,42.55665476150994,41.86282685648238,41.7955663777275,0.7968504684060166
41.690126894437164,42.193552225512285,43.11342443848967,42.33236785281304,0.7217314656530177
41.03022483146454,42.52421832790371,41.28394423010811,41.61279579649212,0.799444592442496
42.165626373391405,42.09435524496814,42.32819225642644,42.196057958261996,0.11985198371424277
40.70837614598359,43.16830318362973,41.958926822081885,41.945202050565065,1.2300209488665301
43.29329661083605,40.99457727505486,42.25042902605803,42.17943430398298,1.1510029687604928
43.23933063773416,42.43427233637959,43.081915049975436,42.91850600802973,0.426680915189778
40.56557776052181,42.43255072958035,41.65891790433033,41.55234879814416,0.9380377111789275
41.36889316996106,41.90723073221339,42.116276745255085,41.797466882476506,0.38559256889444116
41.27550099782055,40.9260723590053,42.346541138844714,41.51603816522353,0.7401530147890366
41.906696939487375,42.59537252970102,42.030611946166566,42.17756047178499,0.36710205532671353
41.94187578865305,42.58019899551494,41.77296708502333,42.09834728973044,0.4257561946889819
41.69433185660878,41.609048548429115,41.86542837719937,41.72293626074576,0.13056152994695722
44.14094842477136,42.16067716246558,42.536849600378766,42.9461583958719,1.0516743011168244
41.90273917746936,42.652475597423056,42.32661339090728,42.293942721933234,0.37593444150497346
42.668597909662914,42.2939494821632,41.978581030501346,42.31370947410915,0.3454325785782889
41.66133563317409,41.086109084324704,42.71470548021189,41.820716732570226,0.8259136191562191
40.672076125225516,41.20686417815127,42.727638314681236,41.53552620601934,1.0664652010739792
43.2793208415437,42.70632466077701,42.53436508980777,42.84000353070949,0.39005422470591306
40.040182586977046,41.32055192808416,42.45191843060186,41.270884315221025,1.2066348240796847
42.91039765782045,41.31748189819177,43.776240534524874,42.668040030179036,1.2471673595362551
42.49447944680612,41.71036622582737,41.872665066643,42.02583691309217,0.41388959486425864
40.567585097394705,41.77115575792099,42.228000247195865,41.52224703417052,0.8577361377437804
43.350161111331495,41.51012910352377,42.86694458190813,42.575744932254466,0.953953549397479
42.27194745864127,42.182912596893914,42.58824223984904,42.347700765128074,0.2130186668986891
42.49139477072934,41.486843849054154,41.87108917550069,41.949775931761394,0.506877048965271
41.22873529234936,42.16287436689052,42.82235655068109,42.07132206997366,0.8007456188170913
42.788171848601955,40.57237645835032,42.021693490144116,41.79408059903213,1.1252968603952322
42.80283584974181,42.12799599608473,41.763169878904286,42.231333908243606,0.5274802136539349
42.74414529494276,42.55038946783117,42.3752516247474,42.55659546250711,0.18452512228688414
41.545642884833306,41.25868153668031,41.65457377344088,41.48629939831816,0.2045089309190485
41.121871732563456,42.34622480664981,41.966419259470534,41.81150526622793,0.6267047721877914
42.34330299775325,43.6305020520935,42.48470630872736,42.81950378619137,0.7058947262593799
43.14420173420645,41.8525421600017,42.458897103714705,42.485213665974285,0.6462317966454227
41.667294592576155,40.93843528728517,41.870993104414076,41.49224099475847,0.4903048461454845
41.67190286791494,42.11242603080277,42.976617576363516,42.25364882502708,0.6637228531675737
41.53057718997781,41.34620463972599,41.03733189597449,41.3047045752261,0.24922765000943928
43.426197054557655,43.239986184903486,41.87028731579896,42.8454901850867,0.8496670519648388
41.23268538490458,42.25208475413179,41.86045326184929,41.78174113362855,0.5142377541974037
41.33571314423518,42.36110006710423,41.461127211212265,41.7193134741839,0.5593296838074635
43.86711712105977,42.388975972694084,42.17094987957148,42.80901432444178,0.9228054998095149
41.24329966378765,41.89921907164529,41.70006864318915,41.61419579287403,0.33628585640346315
41.14656429922343,41.65585827963616,41.49964804480425,41.43402354122128,0.26091190318581775
42.106148847809,41.74978620926483,42.281809233155286,42.045914763409705,0.2710779097970755
42.75407380455865,42.812021970611674,42.11927899317773,42.56179158944935,0.3843208892078542
42.14549066187059,41.585607804352726,42.986339376774396,42.239145947665904,0.7050466076173775
41.14272866227555,42.63472495925029,43.10016533811903,42.29253965321495,1.0225984904810685
41.41642487597797,42.90553794951238,41.54437474677496,41.95544585742177,0.8252872408737911
42.67775619056701,42.53483398700209,42.204707893438766,42.47243269033596,0.2426192783420023
42.00525024364397,41.97478739525299,41.448397706654944,41.809478448517304,0.31307582610435697
41.261768194769616,41.64985626669765,42.92646328571106,41.94602924905944,0.8709714479028253
43.22859522473672,41.43441285567383,42.440955286731004,42.367987789047184,0.8993140636911636
40.5814181632053,40.73657083065975,42.238981890189066,41.18565696135137,0.9154988486272159
41.31919020169201,42.13710857729724,43.01889065858077,42.15839647919001,0.8500501702030384
