D7,E7,F7,mean_WT-delta-intron-2w-46,std_WT-delta-intron-2w-46
9.151595605536544,10.284936307456276,8.264224747740986,9.233585553577935,1.0128477504425935
10.24216462188476,11.696824306134273,9.2545248867652,10.39783793826141,1.2285691879322085
11.925957320386134,13.403808609924273,10.678321465465967,12.002695798592123,1.3643630892031275
12.901753536704216,14.778234284344451,12.666234892604317,13.448740904550995,1.1573814164378289
15.006370071714803,16.35360172039891,13.610147498143018,14.990039763418912,1.371800013351144
17.05591015011828,18.182243129646515,15.334262991919672,16.85747209056149,1.4343224755375446
18.24040572337457,19.714206668964085,16.641145501833602,18.198585964724085,1.5369573524960054
19.23152973789816,21.07815717646297,17.702003871867017,19.337230262076048,1.69055678243653
21.100081048110358,22.67635668626982,20.577772428208064,21.451403387529414,1.0925129343295261
22.892434192598582,23.79288070725217,20.867888257349893,22.517734385733547,1.4980638060325906
23.695776599415847,24.96333198599855,22.41410085245281,23.691069812622402,1.2746220845572882
24.331805178747295,26.127847096562334,22.559063470318254,24.339571915209294,1.784404490126444
26.52713706126496,26.855245893720497,24.93293222959721,26.105105061527556,1.0283023448483126
26.710447229429207,28.288359952549015,26.234251976176935,27.07768638605172,1.0751689835865157
27.57266517993403,28.227560668277285,27.029503206552768,27.60990968492136,0.5998964787880168
28.64631948273757,28.72809703036313,27.65752693558794,28.34398114956288,0.59589129271779
29.07515539641364,31.057964036490876,28.73441982514121,29.622513086015243,1.2547568512658698
30.245266978232653,31.390276864923106,29.53231006697699,30.389284636710915,0.9373184997815347
31.99739446632563,32.947970762518764,30.398297844866175,31.78122102457019,1.2885092993234708
31.41434078741847,32.761637614100295,31.403400201465132,31.859792867661298,0.7810396175066681
32.00111963198415,33.36184919103225,31.806193245507004,32.389720689507804,0.8475107324650143
32.59857017894303,33.73592039772229,32.2623066198808,32.865599065515376,0.7722452403602846
32.58902046071359,34.929466788880944,32.715019644917575,33.411168964837366,1.3163928594749388
34.914627045276255,34.506079021545354,32.49382230866797,33.97150945849653,1.2959156440524722
33.70993920483581,34.062207507301146,34.296143571332074,34.02276342782301,0.2950860321655853
35.067231100782145,34.563550166858924,34.49744176299628,34.70940767687912,0.3116420739976891
36.62744678117454,37.38596480772908,35.83158238237471,36.61499799042611,0.7772659843039295
35.68901200599999,36.14841997105453,35.32442744889059,35.72061980864837,0.41290460040633764
35.3846722195114,35.57522196982153,34.99799583332708,35.319296674220006,0.2941138803332593
35.942874931034375,37.78279181935099,35.92750077062717,36.55105584033751,1.06674234597642
37.015743126949246,37.18318201829395,36.83235197170118,37.010425705648125,0.17547545875432646
37.190354392890875,37.72028247253185,36.29092460309772,37.06718715617348,0.7225950497192504
37.82513845451281,37.607643977406084,37.6498679376118,37.694216789843566,0.11533029703286185
36.980081127799075,36.53269001003413,37.05979822803497,36.857523121956056,0.284123418549348
37.7111534509321,37.715787548691104,38.09565199468565,37.840864331436286,0.22066475414883222
38.69137667453438,38.256767464140104,37.65836040877256,38.202168182482346,0.518667969418088
37.1199994690796,38.14686594266133,38.24577737227704,37.83754759467266,0.6233797816209119
38.47036043363815,38.45705641596735,38.2302237756285,38.38588020841133,0.13496645146684924
38.66197016979675,38.26528035639303,37.592486498160376,38.17324567478338,0.5406492559307258
38.923929571306594,38.664796260030435,37.89945856078836,38.496061464041794,0.5326713680882972
38.919794269546024,39.24105908572821,38.39764647485367,38.852833276709305,0.42567480424240595
38.57077168896338,38.145529758767985,37.68971414428115,38.13533853067084,0.4406171752303448
39.36783647849928,39.480310491561866,38.8225875600482,39.223578176703114,0.3517921359092156
39.702092923355515,38.627274030700015,38.418286861326045,38.91588460512719,0.6888479868441892
39.012246339218805,39.22696388739399,39.802895332729804,39.347368519780865,0.408845220542142
39.72686164181869,38.94940452666591,39.792581873393964,39.48961601395953,0.4689894726564323
39.829071981324034,39.16741009402373,38.18690953778599,39.06113053771125,0.8262238684576898
39.103915945046026,39.67484381700763,39.18017449604289,39.31964475269885,0.309965519234656
39.06185552101074,39.3666692039015,39.538725123505436,39.32241661613923,0.24149507880825533
39.4213591330401,38.912002977751676,39.06979219059232,39.13438476712803,0.2607490631626362
39.97028814795921,40.08268953016937,38.82800451121167,39.626994063113415,0.6942238440998737
38.82889469384413,40.46103020241386,40.453045208942484,39.914323368400154,0.9400172847833858
39.819897199518785,39.47222494782705,40.28888728229735,39.86033647654773,0.40983026179210874
40.21056962888,40.9341699561605,39.95242498489753,40.36572152331268,0.5089301326405902
40.076833789713824,39.55563251151699,40.55180309023944,40.061423130490084,0.49826405829774373
40.20112197537127,41.05771139116802,39.2080642529845,40.155632539841264,0.9256622496927543
41.03592622909733,40.95850835333785,40.28601956829004,40.76015138357507,0.4124307403321057
40.22247328409932,40.37910554910485,40.29507119680925,40.29888334333781,0.07838568718877693
40.2259842451179,41.50652800913817,39.47301156051655,40.401841271590875,1.028100946903374
41.38427535145247,40.710589994187345,40.35812038675976,40.81766191079986,0.5213892973452607
41.57352891480177,40.252219279570184,39.916007519779924,40.580585238050624,0.8761920142042928
39.9681158281372,40.838386153875156,39.89425964464874,40.23358720888703,0.525071430239668
40.13064681233381,40.82982174015874,39.24464052853309,40.068369693675216,0.7944235004417074
40.82124679264679,40.47601860775795,40.72135986116386,40.67287508718953,0.17764769880557654
40.57930758804056,39.620693952706944,40.76409467507523,40.32136540527424,0.6137930679111376
40.97399045283673,41.05275082899934,40.110994283428695,40.71257852175493,0.5224734405357173
39.99544078806078,40.42004617033351,40.61883469456923,40.34477388432118,0.3184406199735007
39.99070271849309,40.498965985436016,40.54119751305121,40.343622072326774,0.3063656772779317
40.55794938058432,40.823068203138355,39.69517025429262,40.35872927933843,0.5897498896209481
41.230514200127196,40.00757878294373,40.63578461884806,40.62462586730633,0.6115440678744264
41.1786540001209,40.73899454480507,40.047135579544666,40.654928041490216,0.5704242866152566
39.3972048048845,40.46768536071525,40.39171328672452,40.08553448410809,0.5973200561521844
40.190139344876016,40.58728661390624,40.105840203957804,40.29442205424669,0.2571066393898147
39.88917108868038,41.43621896603384,39.64310039965396,40.32283015145606,0.9720409895265077
40.249276551273304,40.86936491945231,40.30325817810144,40.47396654960901,0.3434871280918727
40.81890257838495,41.23134755671913,40.85643057146331,40.9688935688558,0.2280650332145362
41.03278625875247,39.467583640411206,40.09459725691243,40.1983223853587,0.7877397957568137
40.56830947247935,40.64191544634653,40.81361883935733,40.67461458606107,0.12588128007401445
40.82918418697864,41.02494703170273,41.80144309355545,41.21852477074561,0.5142237850821353
40.63146687040336,40.683557221950956,39.897691030923866,40.404238374426065,0.43945535562550064
40.70753362207514,41.32509007088625,40.2068397295085,40.74648780748996,0.5601419712169945
40.41292334418349,40.73364228792264,39.97293540974252,40.37316701394955,0.38190857933920486
41.56810781717945,40.58907094432364,41.470937229694705,41.20937199706594,0.5393890783033446
40.329196591746914,41.173296446544114,41.20055567898985,40.90101623909362,0.4953978686441549
40.90261935124618,39.92935489713738,41.6017766959918,40.811250314791785,0.8399463637267672
40.660887710403934,41.32722253549541,41.44099177827856,41.1430340080593,0.4214079370490616
41.07247912243193,41.18240468363645,40.401424166557184,40.88543599087519,0.42275464729706186
41.42571869554248,40.46455005316659,41.336069760018376,41.07544616957582,0.5309470611021929
40.85317522672467,40.598464543641676,40.56589261419436,40.672510794853565,0.15730530936513734
40.39660729275638,40.54466123446343,41.74956516278889,40.896944563336234,0.742092586792244
41.960721506109586,39.754271415503396,41.60594147765183,41.10697813308827,1.1848328215396282
40.45274088463767,40.6413465759418,40.26022979657514,40.4514390857182,0.1905617246170507
40.73314947839771,40.69021793074289,40.687395467788015,40.703587625642875,0.025640181902768903
40.96064820855806,40.69619364922077,40.90429878236212,40.85371354671365,0.13929538053280574
40.9730155451841,40.32019496405594,40.17098350704401,40.48806467209469,0.42655483435139185
41.092613957440115,41.660373499096195,42.38024884790395,41.711078768146756,0.6453132348069968
41.213203032067064,41.20922319342413,40.38085552801266,40.93442725116795,0.47941130492171835
40.164930716793904,41.308545320301945,40.69597395096734,40.723149996021064,0.5722914409702324
41.14201293191811,40.44061802349299,39.76371168265446,40.44878087935519,0.6891868814714227
40.346159074864794,40.79055248109489,39.63835263153018,40.258354729163294,0.5810966577750099
40.56850608133852,40.902554860936675,40.83956350841445,40.77020815022988,0.17749583394952317
40.792093025426624,39.53587583241486,41.204177371907,40.510715409916166,0.869015263704112
40.8045643577818,41.10044129260985,41.24638339531107,41.050463015234236,0.22510972133139417
39.97668793589362,41.306585833672585,41.00265549662175,40.76197642206265,0.6968514313160258
40.78236466438304,40.87491648330844,41.160527903031614,40.939269683574366,0.19712397001543092
40.73134747333196,41.29737174166881,40.387807907236464,40.80550904074574,0.4592946176342272
40.63058414343065,40.41319079063418,41.251561670083504,40.76511220138278,0.43507445530556643
40.578461019544285,41.17468772522825,40.472485706338134,40.741878150370226,0.37855090518829354
40.59502943232717,40.809203831323266,41.15743237448125,40.8538885460439,0.28385173970426786
41.20565413900918,39.30156179914931,39.95012378166162,40.152446573273366,0.9680355332747002
41.097917981064036,40.9814970625914,41.02451085538375,41.0346419663464,0.05886796345641671
41.16055855945947,41.338627640263084,40.95375880867798,41.15098166946684,0.19261306289519545
40.92683345464049,40.73857084322704,41.66449067170642,41.10996498985798,0.48937179279782567
41.16291276037604,40.98521497017631,41.45721727580232,41.20178166878489,0.23838967712495404
40.94522706589881,42.09904479015318,41.232448412585235,41.425573422879076,0.6006636225056654
41.10646987611324,42.15020380465029,41.93305738376992,41.729910354844485,0.55072376461868
40.50407894968286,39.19294532651932,39.97150709284397,39.88951045634872,0.6594015701716867
40.70706018987767,41.98795947145408,41.00712815696211,41.23404927276462,0.6699221126246943
40.19036975683193,40.18398616027547,40.64491285791783,40.339756258341744,0.2642926413559033
42.05668675419517,41.520921232079424,40.142859643837596,41.24015587670406,0.9873223590444987
40.97592378527079,40.06666578825623,40.742140824286984,40.59491013260467,0.47217071458707705
40.80039186926356,41.002960380128165,40.83125702016194,40.87820308985122,0.10913959177552965
40.113120975145335,41.12601111617655,40.52625047782728,40.58846085638306,0.5093026682137033
41.84256622851908,41.536476771725205,41.17205826238985,41.517033754211376,0.33567656510132393
41.19594463510008,40.42740798868017,40.329730638081344,40.65102775395386,0.4744323152185059
40.95514277757428,41.68325821188665,40.462209236321435,41.033536741927456,0.6142876853864743
40.70260205360651,42.09975115245949,41.031204932201504,41.27785271275584,0.7305017089957458
40.94373068955025,41.42696668554786,41.5742071286072,41.31496816790177,0.32982250683916925
40.52356466158799,41.877680158914444,41.56676938849918,41.322671403000534,0.7092919461817463
40.634318144760925,40.37878568132159,41.526134128216604,40.84641265143304,0.6023621622151137
42.27180606864106,41.83587482374672,41.30711720288494,41.80493269842424,0.4830882044389648
41.06445510673647,41.77042972271461,40.273636546138796,41.03617379186329,0.7487972542278688
41.21003614557656,40.63997432476513,39.61442693963877,40.48814580332682,0.8085673190650017
40.026173491052894,40.88493813700273,40.05329824352419,40.32146995719327,0.4881661912632769
40.06493855440919,41.37830870803818,40.00985486905588,40.48436737716775,0.7746656571559285
39.96316868989611,40.118617086323134,40.25580787927217,40.11253121849714,0.14641448743231028
40.74786919524592,40.6835745151383,40.79788793731071,40.74311054923164,0.05730508839631177
40.614065442928535,41.54343650780375,41.38772628248691,41.1817427444064,0.4977494927440368
40.42990528470437,41.06176803811402,40.64891754363408,40.71353028881749,0.32084846877725326
41.36194157941338,40.881741049952915,41.07925677563251,41.10764646833294,0.2413557915448623
40.67009393723014,41.68075336120003,40.42577330420572,40.925540200878636,0.665344520584894
40.033471773639626,40.46072007258004,40.62881054198381,40.374334129401156,0.3069266372564806
41.25960560290682,40.91377002032445,40.50887803468491,40.89408455263872,0.3757507267465997
40.10772944312896,39.87645991551096,41.619149288131105,40.53444621559034,0.946470794734679
40.46401030530923,40.47135772192625,40.65835505652785,40.53124102792111,0.1101452601531836
42.05515393902877,40.50298224944389,42.01701834537137,41.52505151128134,0.8853433022678936
41.48184230093715,41.30629948280366,40.11650277697419,40.968214853571666,0.7428081288704743
41.47327590644007,41.49120648316627,41.02242404754406,41.328968812383465,0.26562689252647365
41.2861908339878,42.428168394569155,40.91478686684498,41.54304869846731,0.7887096322620398
40.934207587311384,41.94185318062306,40.60324292835286,41.15976789876243,0.697228400488064
40.636893409333744,39.8706998063851,41.00557891068565,40.5043907088015,0.5789260484558969
40.652363630509534,41.506394727844985,40.80850944748234,40.98908926861228,0.4547516714136303
41.31641428855816,40.422824591028004,40.87942496985608,40.87288794981408,0.446830713309056
40.635119112856685,40.81930673307914,41.15368680883702,40.86937088492428,0.26288386847345563
41.267074662120265,40.78970352317656,40.70662495294325,40.92113437941336,0.3024591238622223
41.61620217632136,40.34331396626547,41.88596137430371,41.28182583896352,0.8238907133961471
40.32802053389395,40.63066086780752,41.81343293022518,40.924038110642215,0.7849618791722255
42.39466097551893,40.619902904351605,41.88772996885368,41.63409794957474,0.9141599716111105
41.44045870645742,41.209559733617745,40.679328530293844,41.109782323456336,0.3902517584208781
41.02198846991718,41.508053554255255,41.48079573818428,41.336945920785574,0.27310143541800547
40.96570555437998,41.84286769075033,40.75425752694854,41.187610257359616,0.5772341769910203
41.42161081769069,40.501145384571416,42.02195721089674,41.31490447105295,0.7660005457454455
41.77142575441113,41.4308195815457,42.08923663580947,41.7638273239221,0.3292742875563901
41.34070500132153,41.44549914086437,41.35132657546096,41.37917690588229,0.057681744070926695
41.996828729331966,42.03930872397832,41.755737517331255,41.93062499021385,0.15293906830739287
42.620833442671305,40.73866380034151,40.66829086441774,41.34259603581018,1.1075451407287698
41.298785172440084,41.726291930917974,41.11069231308957,41.37858980548254,0.31546363809304495
40.15928506998639,42.49426653826106,41.276039061019034,41.309863556422165,1.1678581620485813
41.64144976469451,40.94964825709375,41.1744426056904,41.255180209159555,0.3528969423785458
41.9647094932316,40.833798975958324,40.926637526286555,41.241715331825496,0.6278496373951756
42.72139828326704,41.570966679222025,43.14376035720303,42.47870843989737,0.8139986231133024
41.599246681730634,40.51603261852755,42.61506975781094,41.57678301935638,1.0496988568719148
41.12782275605054,41.42031908585844,40.93516275772785,41.161101533212275,0.24428420628096997
40.95614891902446,40.44556309794133,41.19894058358176,40.86688420018252,0.3845394017391734
40.85890151736267,41.49034068712434,40.25761860587618,40.8689536034544,0.6164225139669159
40.87972766235635,40.59911330332678,41.42333050335642,40.96739048967985,0.4190430487156845
41.914444324828665,41.64362239273272,41.52518044186546,41.69441571980895,0.19954088353393273
40.32433942199652,42.36091598868504,40.97198448027679,41.21907996365278,1.0405302309038487
40.04304477037164,40.57284571775851,40.29085656507855,40.30224901773624,0.26508414125740454
40.802506367028975,40.63808291877129,42.07787623658734,41.17282184079587,0.7880998427168601
42.47275997752079,40.685439766279266,41.11665364620774,41.4249511300026,0.9326917434306956
41.36188365466755,41.11377917383184,41.356682278455374,41.27744836898492,0.14176553763227775
40.18321765784485,41.63748305982306,40.671442289183126,40.83071433561701,0.740099759106258
41.136359791681976,40.60110290931934,41.13917169813695,40.958878133046085,0.309845622429981
41.489925420276705,40.66630299099428,41.425035532071455,41.193754647780814,0.45793734514992945
40.213563486131235,41.630222166900154,40.810792167550105,40.88485927352716,0.7112277459368033
41.315758348949515,40.57789958062447,41.96527433090827,41.286310753494085,0.6941559947805983
41.576649535290855,41.03454367746346,40.9983032481676,41.20316548697397,0.32395384384085113
41.75411167851178,41.647457339808284,40.60807690513171,41.33654864115059,0.6331248610067687
41.20269687735127,41.804824706881256,40.837238162085285,41.28158658210594,0.488593511576607
40.84090861946035,41.38610870210214,41.491197735224866,41.23940501892912,0.3490851780194151
40.26254443738147,41.640462320226774,41.65017046668824,41.18439240809882,0.7983585177498328
40.80452137656532,40.628653169648246,40.340416047598275,40.591196864603944,0.23430892041187992
40.51127566727349,41.69059494005098,42.30232276115587,41.501397789493446,0.9103895289712256
42.011398506626975,40.12397674169218,41.172261492399116,41.10254558023942,0.9456402386709151
41.5154609047848,41.039668618103875,41.46119964213512,41.338776388341266,0.2604518474082542
41.336025175737554,40.43682199167154,41.235445213559714,41.002764126989604,0.4926935737293499
41.781872760180605,40.76947216635577,41.652900218023056,41.40141504818647,0.5510647272145262
41.01298703399585,41.39969308692448,41.7507419185876,41.38780734650265,0.3690210299614084
40.47052480750545,40.53927325941176,41.36031399730242,40.79003735473987,0.49506885803813666
41.188597979276764,41.05202390602063,40.50250391472513,40.91437526667418,0.3631688688319698
42.516240545129094,40.799350666510826,41.30089581048503,41.53882900737498,0.8828289010120632
40.67739431886091,41.65726531597333,42.21154246871436,41.51540070118287,0.7768505732262327
40.70787744273675,41.818817647716536,40.91626433567765,41.147653142043644,0.5905104736952094
41.26698416994083,41.487176129311756,41.773876963636695,41.509345754296426,0.2541725698795433
42.801141695205125,41.337555439130306,41.19541239655628,41.778036510297234,0.8888809401022749
41.002501445872994,42.04454826545423,41.413258948231665,41.48676955318629,0.5248983238022771
41.83965841941152,41.58836567404004,41.75250264451832,41.726842245989964,0.12759644590880875
40.4022943719851,40.776423825641906,41.315728824405,40.83148234067733,0.4591995261053089
41.535546531277326,41.18830449421553,40.18699818084938,40.97028306878074,0.7002111608807345
40.519523896552506,40.95783931929605,41.895630245043414,41.124331153630656,0.7029984486215608
40.92516207338535,41.56046968159109,40.63776857347058,41.04113344281567,0.4721560680827481
40.84852340499068,41.410081676530766,41.02655341802071,41.095052833180716,0.2869774389942868
41.598004986462826,41.3390641522175,41.69849165668217,41.5451869317875,0.185443638111932
40.47559467929507,41.62749404298056,41.82550440413569,41.30953104213711,0.7289646210440188
41.92391797246127,39.73614426830503,41.63476242304161,41.09827488793597,1.1884664915941747
41.53042404220301,41.11357894429352,41.46077848508922,41.368260490528584,0.22329273029127947
41.635682181797876,41.52029341946138,41.87752490664468,41.67783350263465,0.18230780083422402
41.82336310230762,42.07101779974539,41.42398235560832,41.772787752553775,0.3264691654574102
40.53914674927305,40.64141954263174,40.59709591556217,40.59255406915565,0.05128744819088238
41.38814488699904,40.250347110277765,41.247151464673294,40.96188115398336,0.6202260134812255
41.91741343275455,41.38190189518447,40.89671587367426,41.398677067204424,0.5105555127264222
41.3041228832129,41.62383092310773,41.223263106590345,41.38373897097032,0.21181993527457613
40.760904670057954,41.87975048672586,40.97269298724641,41.20444938134341,0.5943376649872116
41.026783870446636,41.21869341444603,42.08186422318867,41.44244716936044,0.5620035096102934
40.519589315439404,41.189143287540965,41.28984822065287,40.99952694121108,0.41867704064324246
42.10128042891778,42.60337447919216,41.853334802426,42.185996570178645,0.38212890184265197
40.979988524656804,41.23885022924021,41.57216477861596,41.26366784417099,0.29686716633271043
40.94163216787075,41.833803453876506,40.94698262850773,41.24080608341833,0.5135577551600116
41.26102618866855,42.75203058583523,40.70506013909605,41.57270563786661,1.058480071491761
41.390052768563685,40.86469812310292,41.56374545400577,41.272832115224126,0.36396744893961985
41.39028076884771,41.17154511805784,40.89959526108493,41.15380704933016,0.2458232010892065
41.09022191743097,42.22726104912822,40.89715502940968,41.404879331989626,0.718715849502028
40.49394842812048,41.387184590323976,41.727275552652834,41.20280285703243,0.6370018969402724
41.55195664070363,40.31006752869811,41.221680925542046,41.027901698314594,0.6432223047346175
41.801790253726196,40.31256569288822,41.48067925138502,41.19834506599981,0.7837294764959473
41.66152571273236,42.107556532152316,42.16906120497521,41.9793811499533,0.27698333058677976
41.342070898778125,41.136953077629315,40.608401447772344,41.029141808059926,0.37853027384794896
41.23301241167946,40.797273436851505,43.144697719131706,41.724994522554226,1.2486532698572772
40.94537262281564,41.71618461182982,42.491239269264895,41.71759883463678,0.7729342935661979
42.03655379665649,41.82607780955615,40.89047295512363,41.58436818711209,0.610076208369666
42.3139108996739,40.992662307379376,41.643225153457735,41.649932786837006,0.660649835328238
41.62406642563465,40.85656712945528,40.37903978733581,40.95322444747524,0.6281160803255533
41.29427332852467,41.01746183508973,42.03383457022193,41.44852324461211,0.5254504369012946
40.998561731856256,40.76388397357953,41.33027268640369,41.03090613061316,0.28457628784187283
41.07061583612969,41.14098884930302,41.13276739845677,41.114790694629825,0.03847676774541606
41.430690815338735,40.64815466047192,41.125180273022735,41.068008582944465,0.3943883365773395
41.37705567492703,40.67110445950911,41.322632039360364,41.1235973912655,0.39281404378432533
40.64745785235404,42.265861397812635,42.30802179071143,41.74044701362603,0.9467910829089445
41.58603859583455,41.27937678691454,41.37611412450458,41.41384316908456,0.15677364850704928
40.923658610649305,40.29642062996944,41.12956615159328,40.78321513073734,0.4339656015605408
40.824832190190854,41.135154634015514,42.28099642397937,41.413661082728574,0.7669927968516354
42.02812572921553,42.63673442936903,41.8064864816492,42.157115546744585,0.42989149031224155
41.71412999517637,41.04058133736758,42.61633644960504,41.79034926071633,0.7906377652030137
39.91445570239587,41.94505864528456,41.41848312238828,41.092665823356235,1.053781173763536
41.673294966178865,42.234165124985026,41.41445452822114,41.77397153979501,0.419026484805037
41.7861412709793,40.8813428979533,40.84852167932052,41.172001949417705,0.5321133693248414
42.30513075802969,41.3690402028364,40.85652001906616,41.510230326644084,0.7345537805741239
41.17772026520008,41.84039647858556,41.51182112147426,41.50997928841997,0.33134194604438455
41.87533269558728,41.80508685884956,41.74911846728534,41.80984600724073,0.06324156051617019
42.03272804718243,41.00163806785977,42.03110766134372,41.6884912587953,0.5948328637830218
41.05919060513615,41.58447023002704,41.81686956222572,41.486843465796305,0.3881592319199764
42.310514855908714,41.64941066193164,41.537767859518894,41.83256445911975,0.4176642972240859
42.252582221727685,40.917475609243894,41.134038327319956,41.434698719430514,0.7165367542649441
41.47479916329761,41.85006097633474,41.721780501396545,41.68221354700963,0.1907341474161616
41.62920598077658,41.0220339482466,42.586328257737506,41.74585606225356,0.7886441547414436
41.36385921202855,40.746795132926415,40.14533740390479,40.75199724961992,0.6092775605024934
41.85527308304239,41.2640919369884,41.406464548074325,41.50860985603504,0.30854340831756444
41.753796950224014,41.90249207468882,40.15326462862278,41.26985121784521,0.9698462602048997
41.88864434343253,42.51024362691097,40.91614175047374,41.77167657360575,0.8034620666209836
41.27998488305372,41.448589973211554,41.15279469557631,41.29378985061387,0.1483800674444853
41.23326359921143,41.67780538419049,41.10050290179467,41.337190628398865,0.30235766831996946
41.789386794721025,42.72287888299732,41.82479606311003,42.11235391360946,0.5290264716973048
41.677128403615136,41.816487277845596,41.10382186595846,41.53247918247306,0.3777109281021954
42.1385814378234,42.26884783005649,41.66766012209886,42.025029796659574,0.3162706854232363
41.915070006117546,41.728589683115864,41.533726815879454,41.72579550170428,0.19068694966505145
41.72884552963473,40.96237396329781,40.894622596474875,41.19528069646913,0.463320769359485
41.961159885959624,41.156690023538225,41.45423615343665,41.52402868764484,0.4067507692180512
42.37369079376678,42.05883104120049,41.661228552533316,42.031250129166864,0.3570310089156213
40.925202883563436,40.47480007109086,41.509489686847935,40.969830880500744,0.5187864626432128
40.486916784071084,42.062082186348576,41.296669951766425,41.2818896407287,0.7876867107732503
41.537208209403055,42.449264189823765,41.176697856237666,41.72105675182149,0.6559012755409387
41.25241488817304,42.213838518680575,42.156929433227006,41.87439428002687,0.5394009954754786
41.57859284031618,41.25696380141243,41.718555794533486,41.51803747875403,0.2366791200947156
40.74381232332666,42.340098512162186,41.562276875168955,41.548729236885926,0.7982293235931948
41.255355123412244,42.0972355689521,40.85521014246345,41.40260027827593,0.6339697482799973
41.257853829210006,41.9159105896388,40.103543176797906,41.09243586521557,0.9174373204153762
41.40753044349362,41.53872259288158,41.96577405090305,41.63734236242608,0.29189617248626626
42.444104810770376,41.58277784022518,41.5203309843782,41.849071211791255,0.5162592763203697
42.009667164833246,42.524459601921436,41.18348254729535,41.90586977135001,0.6764874643545506
41.029667709301386,41.315564214086095,41.301247206309775,41.215493043232414,0.161088594338183
42.029122415310624,42.02922126196476,41.80388726312973,41.954076980135035,0.13006811970373755
41.026074084999,40.64615084449621,41.33315251468275,41.001792481392656,0.3441438956527423
42.776786909912914,42.097468680264164,40.53208596014811,41.8021138501084,1.1511283356954654
41.97453676876719,40.64297115228799,39.696933601467116,40.77148050750743,1.1442268296574838
41.47426855547959,42.53954643822342,43.31940486356058,42.444406619087864,0.9262400810473194
41.605846232862504,40.258596239067195,41.967244643199784,41.2772290383765,0.9004786436224362
41.355716690808656,42.58998335764007,41.41312294825969,41.78627433223614,0.6966240146129318
40.841790729372676,40.928466222892304,39.991665266508996,40.58730740625799,0.5176585064285043
41.10599566056274,41.79502598070643,41.99224843346393,41.63109002491103,0.46531413321612447
41.230528898562454,41.406107995152006,41.47264375270215,41.369760215472205,0.125083058263339
41.71365751359395,40.54688512155239,41.7574729991614,41.33933854476925,0.6866343788144913
41.269054442199845,40.6890177849905,40.458441194287914,40.80550447382608,0.4176725043972751
41.74268671950351,41.68164254346309,40.12966442819935,41.18466456372199,0.9141665944026272
