D13,E13,F13,mean_HdhQ150-2w-68,std_HdhQ150-2w-68
41.78251417177864,41.60767733984109,41.36503284182588,41.58507478448187,0.2096564376458679
42.230188169099456,41.45977175014697,41.748766530661015,41.81290881663582,0.3891928047709101
41.69568932253155,41.70641493891059,40.77321675617635,41.39177367253949,0.5357128463992528
41.402897655347964,41.69605687681974,41.31011686520481,41.46969046579084,0.20145317765296206
40.44817328084792,41.410084015652686,42.156580741664435,41.33827934605501,0.8564642117306525
40.30116513410295,40.916566650477485,41.057055929346035,40.758262571308826,0.40204211184201
41.16663113338029,41.4689901233931,41.62918268703657,41.42160131460332,0.23488882337468575
40.04051172315242,40.59894124668939,40.86226910736529,40.5005740257357,0.41961694704302627
41.3242863392285,41.872763180870926,41.652050107217875,41.6163665424391,0.27597409126764677
41.02693263972175,42.16340017070015,43.243161422726544,42.14449807771614,1.1082352960874824
41.80927122552226,41.938544603775654,40.08807647959034,41.278630769629416,1.033074314717532
41.15103964059046,41.18593957980464,42.85201967283731,41.72966629774414,0.9721431609472773
41.56531160535214,40.72314090176194,41.85447167182723,41.38097472631377,0.5877604882554939
41.108054247064885,41.85277756262004,40.71834640168004,41.22639273712165,0.5763996125949499
41.25554953614593,41.681868539177245,42.56863339991826,41.83535049174714,0.669861807127651
40.92405028538121,42.0759123992359,42.36029294682708,41.78675187714807,0.7605317884808354
40.96391962111121,41.63197954031268,41.26797902545077,41.28795939562489,0.33447783978178447
42.33202665240975,41.76525557466419,41.850829006263915,41.982703744445956,0.305533260988313
40.911841282076075,42.19846787300618,41.6606317124886,41.59031362252362,0.6461891916879672
40.84592019556092,41.324554402222915,41.01589068438416,41.06212176072267,0.2426430717356289
40.37254524208721,42.4257095598266,41.970313928356305,41.58952291009004,1.0782496364959997
42.07432900651354,41.46829131275028,40.261990861717955,41.268203726993924,0.9225880279142088
40.92052565478346,41.905397709462484,41.95264322156639,41.59285552860411,0.5827337548377126
41.70346005099798,41.77727749841219,41.85298891267001,41.7779088206934,0.07476642992747426
41.60901824898164,41.077252525938626,42.51553866000719,41.733936478309154,0.7272346071779126
41.18867630570976,40.84295405485654,41.336413583722525,41.12268131476295,0.25326286893208944
40.77377317692824,41.97106253722801,42.2710958760512,41.67197719673581,0.7922012667246976
40.54820552805353,41.30669479921266,42.224444700316155,41.35978167586078,0.8393795941116947
40.990678179853575,41.887694865207045,41.79798153275085,41.55878485927049,0.494035443975111
41.91844546586449,41.17365194380248,41.955167130953434,41.682421513540135,0.44098976914436766
41.44071144788282,40.76860315246063,41.36322821081066,41.190847603718034,0.3677209478259939
41.62046800929324,42.17569053423936,41.78626998816905,41.860809510567215,0.28501775094087606
42.16967896423429,42.46490221783505,42.26250432792876,42.2990285033327,0.15096259108917723
41.14490463924289,42.41230582225913,42.147685090145266,41.9016318505491,0.6685679376208297
41.46751997115607,42.185471208532974,40.763649104931524,41.47221342820686,0.7109226715872329
41.34921337335485,39.55057466426714,42.15764328571157,41.01914377444452,1.3345078322451558
41.67288519320411,41.64309811519411,42.79316891246995,42.03638407362272,0.6555640981138787
42.55543983630146,42.489593500708175,42.32659357492024,42.45720897064329,0.11781010643269574
40.50956828505851,42.79934325817607,40.190316508726035,41.16640935065354,1.4231427489628248
40.830045497379054,39.61380555555401,41.38305849411519,40.608969849016084,0.9051076299955568
40.33221609185038,41.16342663673492,42.12858400332056,41.20807557730195,0.8990158865449805
41.97758653247709,41.65307372717365,42.15787818978759,41.929512816479445,0.255812818279507
41.687290914017574,42.9311334928232,41.75680648903297,42.12507696529125,0.6989302168135834
40.26880626526877,41.55472336869433,42.48872017705594,41.437416603673014,1.114596385144136
42.35932964068846,42.32211416166219,42.39039575939898,42.357279853916545,0.03418691806422125
41.962053066345284,42.192398523365235,41.924824871953135,42.02642548722122,0.14493712829903954
40.58797498526434,41.027845319505275,41.58295695393852,41.066259086236045,0.4986020383056232
42.49905379996465,42.19958416422321,42.01219421923377,42.23694406114055,0.24557052807822274
42.74365880199107,41.92621105628788,42.017073428012075,42.22898109543035,0.44803331223447257
40.60324274274038,42.57734382585034,40.553142703392666,41.24457642399446,1.15448222769903
41.724365819629064,42.731913982703254,42.444552665788684,42.30027748937366,0.5190373976176785
41.45352609131867,40.28364226659543,41.62716117262886,41.121443176847656,0.7307325497608486
42.5335978950924,42.47665296929235,41.75307363372363,42.254441499369456,0.4351298469081207
41.79636561950753,41.23179985840267,41.31963536533874,41.44926694774964,0.3037875656141079
41.77270434909519,40.774260272062904,42.02275949140834,41.52324137085548,0.660576572632356
41.9733431054228,42.3823455096905,40.9637736813867,41.77315409883334,0.7301665815303775
42.02178979734183,41.657049379839236,42.081050940806854,41.919963372662636,0.22961009668120944
41.56362276126458,41.1359187383958,42.069791991794204,41.58977783048486,0.4674856993402768
42.07912117630803,42.16520928037831,41.17762075175506,41.80731706948047,0.5470291398392855
42.921800630622855,41.50722938651852,42.191729496210336,42.20691983778391,0.7074079523298874
41.45730714872005,41.685322628659684,40.94959305719161,41.36407427819045,0.3766215297796176
40.644008863580254,42.26364809658706,42.32129741631776,41.74298479216169,0.9521774675539375
41.21133316762038,42.38429202235071,41.97114270410803,41.85558929802637,0.5949559319524208
40.624578356369184,42.49101278852122,42.48307021727909,41.866220454056496,1.0753009323773035
41.74919456952145,42.39124913414108,42.660898226491014,42.267113976717845,0.468356747057504
41.21324094625215,41.03403318434488,41.91557132061766,41.38761515040489,0.46592074833736424
41.772612281419136,40.728712993887065,41.420223372797864,41.307182882701355,0.5310508873247793
42.25263916310513,41.48984846092142,41.01214177938422,41.58487646780359,0.6256845701498496
42.637490729801655,42.101717910937346,41.042304043583144,41.92717089477405,0.8117913134610591
41.54514815213889,41.715695263053085,42.177135076735624,41.8126594973092,0.32696087726051365
41.87360858836862,42.17186154518965,41.73760158077533,41.927690571444536,0.22212400780498381
41.66748323429436,41.82858777313101,42.66491603334002,42.0536623469218,0.5354549187171067
41.001926053495446,41.346564270959604,41.73283461597899,41.360441646811346,0.36565183966218096
41.410254629602505,42.14254217055122,42.13531492035424,41.89603724016933,0.4207156008911326
41.43517990277339,41.650596355810535,43.19762788851112,42.09446804903168,0.9614168116067044
41.14690604948208,41.99751254250232,42.26888183250569,41.80443347483003,0.5853777064449621
41.71036003214997,42.86843528854886,42.55793700865393,42.378910776450915,0.5994350412959206
41.171578205936996,41.80612419482369,41.22508852444736,41.40093030840268,0.35192670080783933
40.994173079306734,41.664265301959816,41.321655359787464,41.326697913684676,0.3350745696518786
41.59198347775819,40.47143716192615,41.64074808379675,41.23472290782703,0.6614743714779312
41.49078273873688,41.730527005338445,41.10880692297524,41.443372222350185,0.3135598555323481
41.01502968809177,41.65348981192176,41.87584127070779,41.51478692357377,0.4468534587742696
42.141338908341645,42.52933416932046,41.774215860747816,42.1482963128033,0.3776072286027293
41.496449406947214,41.21456879462703,42.99038240192805,41.9004668678341,0.9543589856521408
42.028706388178314,41.136059322052155,41.77853677741374,41.6477674958814,0.4604673168752291
41.88096067778737,41.027676456135005,42.06298865734817,41.65720859709018,0.5527355459055026
42.71716675315121,41.3659472564446,41.60177917651927,41.894964395371694,0.7217456002534234
42.192410866593455,42.087622256261795,43.781911830950314,42.68731498460186,0.9493955209715307
41.05700485966007,41.1436003672642,42.158547140065394,41.453050788996556,0.6125100174796252
41.00491604675255,42.02759188416966,42.024304154056665,41.68560402832629,0.58949537613668
42.34897890524205,44.31232525188904,41.785507713143616,42.81560395675823,1.3264636906281062
41.872893395973406,41.46512596701956,42.92247739114018,42.086832251377714,0.751861469112081
41.684183622303934,42.02437457684508,40.82921886131021,41.512592353486404,0.615777531860916
41.15900274753571,42.07971054726852,42.40916913276936,41.882627475857866,0.6479662803491668
41.66038811914902,42.63491610987428,41.17172207038572,41.822342099803,0.7449201421534856
41.762097424424624,41.25045116851581,41.11915820378204,41.3772355989075,0.3397034430241032
42.187222827675946,42.35541648505606,42.92701877774509,42.489886030159035,0.3877964103170979
41.078810258092005,42.28284167117784,42.60541074023277,41.9890208898342,0.8045963252961962
41.302542946198194,41.28380805569215,42.37540758602661,41.65391952930565,0.624897200364835
41.32834699976758,42.69765544688687,43.463385116297104,42.49646252098385,1.081644990204062
41.19962444511886,42.05350933150871,41.81209014498604,41.6884079738712,0.44017361278251477
41.971434787517126,42.00433508128699,41.71549563018016,41.89708849966143,0.1581220573397843
41.608385919165414,41.10623971019173,41.433709429753264,41.382778353036805,0.25491799608557325
42.19303929552639,42.25497308440395,42.18617375434671,42.21139537809235,0.03789520127215967
41.612008766394645,41.95657245954917,41.59299565458392,41.72052562684258,0.20464348274081928
41.81718891376372,42.1560127433713,42.11633865367087,42.02984677026863,0.18523237108652546
41.048354611375814,41.50126006787563,41.853667415081134,41.46776069811086,0.40370017808258185
42.22002554387068,41.36884408316601,41.932337937658346,41.84040252156502,0.43297408734360293
42.63364969545306,42.5940536109538,41.88023256226181,42.36931195622289,0.42401763250473545
41.790928621572846,42.103142828633786,42.18120665388339,42.02509270136334,0.20651416997689911
41.97303553939643,41.94741924458899,41.88026218815976,41.93357232404839,0.04791165391910071
42.09849961254767,41.721197814701206,42.744659234784855,42.18811888734458,0.5175828729887152
42.644487921814175,41.2912718393138,41.374377570508685,41.77004577721222,0.7584282687449149
41.723131715160235,42.56562872634299,41.907601722303475,42.065454054602235,0.4428750642925027
41.355807711095885,42.083579124110784,40.97521041391222,41.471532416372966,0.5631735567259937
40.99776671075871,42.400892692055834,41.87733188424177,41.75866376235211,0.7090502254511797
42.268272606847646,41.75762509101834,42.81077595064034,42.27889121616877,0.5266557219176261
41.15082573930603,41.6989353066752,42.34731237640285,41.73235780746136,0.598943124058465
42.77317789092008,41.86288589989717,42.36411645546267,42.333393415426634,0.455923026531787
41.337892641751154,42.24583717013039,42.211610844292196,41.931780218724576,0.5146063552926857
41.978776414785315,42.21549085575669,42.52404289704083,42.239436722527614,0.27342080676017244
42.20093089465122,42.38460798367855,42.7325218305842,42.439353569637994,0.2699908149883176
42.60861243561894,42.643736803293756,42.407327806982835,42.55322568196518,0.12756595448790828
41.1356723990312,41.49815519948877,41.86422821562845,41.49935193804947,0.3642793826334515
42.13711132978473,42.609624106655744,42.4317204114134,42.39281861595129,0.23864637718645756
41.87873109120174,42.07662193443521,41.84658029458138,41.933977773406106,0.12457502132290654
42.07773934218654,42.54623486275059,42.25342175784878,42.292465320928635,0.2366755438583012
41.137481115852964,41.67975284363198,42.01803900234979,41.61175765394491,0.4441993440262759
41.85732793453381,42.06634314998161,43.010827008548084,42.311499364354496,0.6145862067457933
41.204385228157086,41.27791221184463,41.97560580149603,41.485967747165915,0.4256296776761255
41.73570251300644,41.28170155639182,42.08830667969812,41.70190358303213,0.4043633662766055
42.008655984103264,41.961750210458604,41.747238539763984,41.90588157810861,0.13937628245764624
42.374600181254145,41.87381116108048,42.32708844407815,42.1918332621376,0.2764378481014392
41.238392548878096,40.61605660743193,42.06457066683903,41.306339941049686,0.726643572291258
42.05026525443676,41.30256957562017,41.560591273637975,41.63780870123164,0.37978165486682885
41.59536071201253,41.87166620244271,42.21435632681935,41.893794413758194,0.3100905288613883
41.51128987161874,41.20193886214398,42.00813124218604,41.57378665864959,0.4067135659175297
41.37015723198113,42.59474749908922,42.360422592845275,42.108442441305215,0.6500198675052803
42.21081997422238,41.55556017758582,40.99331154735067,41.58656389971962,0.6093460555919922
41.253728558362035,41.34436620472271,42.308438336944214,41.635511033342986,0.5845315754375161
41.763582093922686,40.912530336370374,41.39454403344796,41.35688548791367,0.4267738254005725
42.144697249158334,41.294928418948054,41.54673115037581,41.662118939494064,0.4364774021727081
41.877391824443215,41.883444963546914,42.45547039389473,42.07210239396162,0.33202022175281204
42.8278863673136,41.98452710327475,41.711780196569535,42.174731222385965,0.5818560400033679
41.4395589056087,42.21647032276634,42.11048724184575,41.92217215674027,0.421301276981437
41.87607658938295,42.524320161763725,41.52481496984276,41.975070573663146,0.507052772265366
43.01852845377924,42.30952824351978,43.53792519483805,42.95532729737903,0.6166324327585688
41.25738283956952,42.10632634342307,42.698798796865795,42.020835993286134,0.7245008215744027
41.2397368545845,41.233588812730346,42.09438520296832,41.522570290094386,0.4952157817996368
41.1424930508056,42.27946298240353,41.75734785535637,41.72643462952183,0.5691149945205048
42.16331393704543,42.51496375136556,42.20152072496732,42.29326613779276,0.1929438093298945
40.555018113673526,41.88996075560068,41.69966295162698,41.381547273633736,0.7220915127237644
40.89191609633978,41.43890457909774,41.54951126134239,41.29344397892663,0.35210359258364016
40.8964579745478,41.14196708839783,41.80255142442122,41.28032549578895,0.4686241795380743
41.943089035125944,41.96656086145782,41.671354590451024,41.8603348290116,0.164081929482337
40.96602534199069,42.2666579286223,42.760055675439574,41.99757964868419,0.9267893773045319
41.19412902150709,41.93808936015501,43.45865086281533,42.19695641482581,1.1542417019134128
41.52798589140288,41.18698990257149,41.832846082567336,41.5159406255139,0.32309652989851
41.23315901923696,42.26896573177857,42.00508599723631,41.835736916083945,0.5382687246180372
41.687157963849565,42.03334718286714,40.91552464604665,41.54534326425445,0.572245893582373
40.32339849984376,42.13820463060202,42.230715321405945,41.56410615061724,1.0754795037536238
42.23204365060332,42.607057534746254,42.52018348430962,42.453094889886394,0.19630209614584954
41.39309768285236,42.31515617471479,42.42367713741931,42.043976998328816,0.5662835970809231
41.46039807889943,42.216683314602314,41.167322904772654,41.61480143275813,0.5414513959641989
41.65455215104546,41.72576779027831,41.28287422613399,41.554398055819256,0.23782726795523154
