D16,E16,F16,mean_Q150delta-intron-2w-27,std_Q150delta-intron-2w-27
40.90152183055768,41.18199748531073,41.233206083187085,41.1055751330185,0.17856061382060423
41.46358100508671,40.53948567748373,39.87337989884876,40.6254821938064,0.7985808914473381
40.63416904928377,40.904329966506396,41.35019945825757,40.96289949134925,0.3615904846287232
40.86980350537974,42.29975696648802,41.258471981184236,41.476010817684,0.7393808790286218
39.70823124934114,38.240772459048834,39.8582373117815,39.26908034005715,0.893693615452235
41.065071104174336,41.08290653345269,40.550113020835056,40.899363552820695,0.30259126921240603
40.87004442676086,41.28590737923904,42.08083341766091,41.41226174122027,0.6152044893488283
39.790894268900786,41.03374411466161,40.278255673327024,40.36763135229647,0.626226751081717
40.72444653791096,40.516889646941124,39.46102675301294,40.23412097928834,0.6775145590852918
41.88670358896073,40.599003631693606,41.141309326106,41.209005515586774,0.6465136313637172
40.7499515680534,41.50943865874409,41.14611440545795,41.13516821075181,0.3798618493812729
40.80420540292161,41.06992474009319,41.200136635940304,41.02475559298504,0.20179339485668116
41.518829271687395,41.74943744406137,40.924795818261394,41.39768751133672,0.4254585142245393
41.3312001835867,40.94364338965653,40.35112970523917,40.8753244261608,0.4935941107954387
40.999460810092366,40.59991596346226,40.073282052864215,40.557552942139615,0.46454035536953897
41.137100359453335,40.9912199047838,40.872547078408004,41.00028911421504,0.13250961303899153
41.73284772532006,40.462347419965134,41.59856898978178,41.26458804502233,0.6979972851476973
41.3386278859747,41.70451378139551,40.237835907655636,41.09365919167528,0.7634089613173285
41.65918596595422,41.00895187436782,40.96253475305724,41.21022419779309,0.38950435073367995
41.17027568591522,39.75549189583625,40.77647622604732,40.5674146025996,0.7301940597995186
41.56639111212691,40.30169944112576,41.35679187293265,41.07496080872844,0.6778147366631787
40.591314067803026,40.50019179731594,40.76372232269199,40.618409395936986,0.133838342997286
40.03431454149813,40.74694790784976,40.3055237044959,40.362262051281256,0.3596887664445012
40.61817135255095,40.64328483764329,41.133983836363335,40.79848000885253,0.2908260399090363
40.959141181285524,40.681734704695,40.38154127407001,40.67413905335018,0.28887485810183766
40.03381292961892,40.529262671233774,42.450513765174996,41.0045297886759,1.276526481055395
41.08471645195374,41.135277051356795,40.613247164152426,40.94441355582099,0.2879105378083265
41.71601819474062,41.33099508988018,41.24444615781785,41.43048648081288,0.25103575274085116
42.19898510041617,41.427725772774224,40.99341636352374,41.540042412238044,0.6105819072560478
41.04786335886,41.30419389359296,40.98431750429674,41.11212491891657,0.16934399069047126
41.7882514876926,40.73782971019641,41.20682818664038,41.24430312817646,0.5262126529188684
40.616384097404634,40.28116072117208,40.37747076504398,40.425005194540226,0.17259292999378284
40.963640677049376,41.24882967863107,41.98299247493775,41.39848761020607,0.5258969902243653
41.427565185729684,40.276095525966014,41.160030020091156,40.954563577262284,0.6026051266672298
40.923453129336906,41.004192102290915,41.430682424381494,41.11944255200311,0.2725479573524705
41.13009672113212,40.82750901183331,40.55461187675971,40.83740586990837,0.2878700442481003
40.60379420919526,41.23262269198678,41.870373098463816,41.23559666654862,0.6332946818651761
40.64872375019281,40.86722061595584,40.38963117008137,40.635191845410006,0.2390821073145325
40.7422461769297,41.66073179295125,42.33999121523907,41.58098972837334,0.8018518563350174
41.62767202987621,41.45764734751,41.42116622670453,41.50216186803025,0.11021487462568666
41.49066687780493,40.05262349407887,40.36605977427333,40.63645004871904,0.7561913572341926
41.78878531401967,41.39239935757021,40.27869764790745,41.15329410649911,0.7829238025845133
42.02881141133767,40.82261358466611,40.95291760182602,41.268114199276596,0.6619969566018536
41.17029143738751,40.12608752176933,40.80206363267829,40.69948086394504,0.529606337460968
41.61987809899252,40.52877917505298,41.636489230770444,41.261715501605316,0.6347958148174562
41.08276374735743,41.069468017403096,40.73558121141254,40.96260432539102,0.19672014339950242
42.50207940829858,40.96583646438428,41.478024817803785,41.64864689682888,0.7822049067026812
40.25808612204347,40.08297330980627,40.0092480157208,40.11676914919018,0.12781517851691457
40.88289447974322,40.326425327992496,40.975703319443085,40.728341042392934,0.35114890188226366
41.167538297543906,40.82312722292662,41.42567064572242,41.138778722064316,0.30229948556843994
41.4744496906082,39.803658481637044,40.469966503581446,40.5826915586089,0.8410802693661491
40.53391455071065,41.514530208160124,40.40397900557923,40.81747458815,0.6071537816014347
42.029695742627815,40.271749384546375,41.11042418414261,41.13728977043893,0.8792810524901773
40.6434947757647,40.894630271036156,41.960051357491515,41.166058801430786,0.6989888365032677
40.83870078555514,40.52391554585288,40.64445747919645,40.66902460353482,0.15882409918616025
41.74504005994268,40.56303686420513,42.16843939767917,41.49217210727566,0.8320372435989423
41.96473548529254,42.07462676751387,41.172908638102605,41.737423630303006,0.49196230118915196
41.14357336726743,41.346151393380296,41.51537220086915,41.335032320505626,0.18614864625641137
40.93144688280791,40.364941480514865,41.93815854152196,41.07818230161491,0.7968070297194282
41.5489645402607,41.06763569728986,41.602687073150015,41.40642910356686,0.29463071248189576
42.172699405663366,41.23927832708922,39.60107284704088,41.004350193264486,1.3018099747274587
40.66743319264996,40.42179942093557,40.02795101357579,40.372394542387106,0.3225910659901389
41.771701579483384,41.20949831400409,40.30828970476937,41.096496532752276,0.738221261335689
41.08536174053108,41.84460698051606,39.93660347614215,40.95552406572977,0.9606053869951686
42.76911725478653,40.15287870031394,39.71228993115834,40.878095295419605,1.6524232671995571
41.016361686166796,41.60283977633121,42.341056388097755,41.653419283531925,0.6637941911786274
41.07144742669567,39.92740173854132,40.211170443080555,40.40333986943918,0.5957406738392073
41.55956087233481,40.43001213441469,40.42312688478314,40.80423329717755,0.6541419272683412
41.52645724427993,40.971305010032054,40.574603743231314,41.0241219991811,0.4781197523860581
41.65980219285177,41.889139196491634,41.04793008923837,41.5322904928606,0.4348593057040845
40.52906852043581,39.80963499577076,41.337802093801095,40.55883520333589,0.7645182871807392
41.69734908806556,42.523540779398786,40.97946607711258,41.73345198152564,0.7726701985628791
41.49098335716419,40.91982571345116,40.2000276266968,40.87027889910405,0.6469024962199537
42.28957027289358,41.776111574221325,41.12930335160977,41.73166173290823,0.5814092134210814
41.379936387149414,41.173061744169715,41.808734517974585,41.453910883097905,0.3242285280127575
40.28961622087845,39.91961631498961,41.159332137285475,40.45618822438451,0.636422425969336
41.20840573549558,41.29988207781956,40.50303276929034,41.00377352753517,0.43605958368890446
40.67401374623213,40.478607955385854,41.096687977451076,40.74976989302302,0.3159271652635914
40.83850341727367,40.22488382446025,39.79484993908018,40.28607906027137,0.5245109992181543
41.00562798799731,40.73775525840897,40.853865468761,40.865749571722425,0.13433120911268295
40.78551264755401,41.74563384295972,43.20165905253283,41.91093518101552,1.216525487544467
41.11051115995901,41.43956918210199,40.991184915575005,41.180421752545335,0.23222345022427038
40.725349605988384,40.20162720591873,41.107706607187254,40.67822780636479,0.45487395875187764
41.8334094004688,40.279412528685334,40.5714622668386,40.89476139866425,0.8259045440349707
41.182158964162404,41.158109003008114,41.65685739371287,41.332375120294465,0.2812670607802553
41.91727315517736,42.75097500128705,42.80203897506543,42.49009571050995,0.4967354852210828
40.40050811140781,40.82449445176245,41.0356763417361,40.75355963496878,0.3234709900126373
41.962522269223065,41.558270799109636,42.28053542744069,41.9337761652578,0.3619893675295386
41.28765200441558,41.40779416199242,40.58380898748386,41.09308505129729,0.4451180926302318
41.45923075285695,41.126522224663056,42.1844459928194,41.59006632344647,0.5409613061080634
41.257990995062265,41.301759652378664,41.21281396387065,41.257521537103855,0.044474702574858395
41.49334526930789,41.05134902362925,40.812971171537804,41.11922182149164,0.345227846134066
41.94200496492154,42.45542663676461,41.8200864474067,42.07250601636429,0.33717529917548966
41.80280476838697,41.31748243969136,41.57832675772142,41.56620465526658,0.2428881423795251
40.54705287872311,40.299181112393526,40.975981590150326,40.60740519375565,0.34241279637346905
42.22648972096524,41.453503429209285,42.5912043090226,42.09039915306571,0.5809314116015859
41.131804838198555,41.30359370821883,41.80263328241117,41.412677276276185,0.34846394218953736
42.02883053874452,40.20028943763605,40.91969190152018,41.04960395930025,0.9211669211810819
41.87439969288357,41.2639550424308,41.00326747617938,41.38054073716459,0.4471152009352938
40.68607997598917,40.26104818004171,41.68014695342032,40.87575836981707,0.7283156952620302
41.44111894286935,41.42580004627947,39.01518054108283,40.627366510077216,1.3962150142850367
40.22370548746633,41.420905266834474,40.78580468784137,40.81013848071405,0.598970723855899
41.801058565725526,42.31564112534144,41.196286238925076,41.770995309997346,0.5602826875290571
42.00273992739949,40.5173509794335,40.41794673205814,40.97934587963038,0.8876777759164642
41.67746151388109,41.77867716695036,42.65540387888296,42.03718085323814,0.5377833524614141
42.73827377159802,40.97362670768786,41.295828316564986,41.669242931950286,0.93971999621121
40.81617720768374,40.31292537174165,41.138110380721855,40.75573765338242,0.41589936229155566
42.17877116839686,40.69775227740213,41.574260651790176,41.483594699196395,0.7446606442471739
41.48248673940529,42.476142786240736,41.07424036878755,41.67762329814452,0.7210348843382791
42.10966356842908,41.634597071636,41.37263653534227,41.705632391802446,0.3736130677700514
41.34425516082488,40.91951463910254,40.73563225510645,40.99980068501129,0.3121535635180736
41.18898423441995,40.29510825985776,41.349736133450406,40.94460954257604,0.568198231649826
42.368285865100304,41.74495713699086,40.52582643426474,41.5463564787853,0.9371477229596692
42.27767048332571,41.46395934819919,40.99974745537766,41.58045909563419,0.6468778553206862
42.47481527047806,41.04906649720699,42.62123411899055,42.0483719622252,0.8685149273969794
40.9355893535639,41.783989573844785,41.32688426336977,41.34882106359282,0.42462530641282287
41.267497057276564,41.422624264161236,41.30554116261035,41.33188749468272,0.08084991953743917
42.85751956851555,40.947873951242464,41.179696416092234,41.66169664528342,1.0420795370785472
42.21361518914431,40.55617193418112,41.329069402513646,41.36628550861303,0.829348126404494
42.30631021262802,42.189641564218654,41.62861242203083,42.041521399625836,0.3623165207582073
41.43648298286352,40.97888906511941,40.90754868608677,41.1076402446899,0.2870113625926193
41.84517828220561,41.06250615518698,41.4996370453762,41.46910716092293,0.39222821161476057
41.51488943614291,39.706184253076,41.07569909875674,40.76559092932522,0.9433869393702674
40.77619868228257,41.52701644399901,41.448148144055146,41.250454423445575,0.41260626898238334
41.344548805933805,41.08411365690377,40.28743799455879,40.90536681913212,0.5507573339425503
42.18348991014132,41.48547655175352,40.92011111769679,41.529692526530546,0.6328489413902497
41.73567513875734,41.3949363216666,42.198114374518084,41.776241944980676,0.40312280445411086
41.9711565419089,41.85418063120455,40.53039044031217,41.45190920447521,0.8001990161514234
40.65535267725273,40.84363456267214,41.32101799190488,40.94000174394325,0.3431363475389063
41.99202302237754,41.8381951193548,41.324889461237355,41.71836920098989,0.3493357770596791
42.014640482057466,41.41041411454851,41.9139179103235,41.779657502309824,0.32371556754080577
41.577004421148324,41.60774004283766,41.65656045618988,41.61376830672529,0.040119143211283216
41.63783787577078,41.95987194500015,42.27713926908328,41.9582830299514,0.3196536584509869
41.47681700535927,41.42516279571844,41.99621171818485,41.632730506420856,0.3158417053247913
41.544942884554295,40.84581637774166,42.33441751096183,41.57505892441926,0.7447573869045885
42.336188061324386,41.56051800269101,41.33074923932001,41.742485101111804,0.5268404168997918
41.53226998642935,41.23707289872506,41.8533292570279,41.540890714060765,0.308218611533829
41.40159200968644,41.83245717732078,41.871535465378926,41.70186155079538,0.2607740902346697
42.08249309153228,40.669545963703726,42.13076489314992,41.62760131612864,0.8300512547068262
42.03209818808348,40.46596215386392,40.767889712448955,41.088650018132114,0.8308795939826124
41.63938428787811,41.540683247837215,42.668528242599166,41.94953192610483,0.6246216864435672
42.43068482829976,40.75103707688377,41.79672143163028,41.65948111227127,0.8481923845169337
42.290681982754144,41.40695179311552,41.53031603577876,41.742649937216136,0.47860111397111793
42.4588757424182,42.1231579713135,41.633559071760175,42.071864261830626,0.4150423896313453
41.21146141738801,41.57852274762514,41.21889173264593,41.33629196588636,0.20981090560918073
41.42833107988339,41.146802970399634,41.016707011345254,41.197280353876096,0.2104033462945509
41.34656911396129,41.0847447570028,41.426131324887386,41.28581506528383,0.1786182745578723
41.592157336577685,40.501348464061714,40.01211060605857,40.70187213556599,0.8088845559047361
41.47983883816694,40.756205487235206,41.40051590457734,41.2121867433265,0.3968780812519855
41.10053260058843,40.993208758630885,41.45794307364768,41.18389481095566,0.2433237338948151
42.44271913339323,41.363198422746976,41.22902633137141,41.678314629170536,0.6653842664828951
42.08872273565927,41.065507612228544,41.53764392754346,41.56395809181043,0.5121148539489353
41.764409646840036,41.3535277291322,41.98814383796985,41.702027071314035,0.3218743399154438
41.40123795291773,41.64370225012349,41.66668357107883,41.570541258040016,0.14707053451391952
41.46082427949825,40.88418175133288,41.79272946965706,41.3792451668294,0.4597348179504091
41.64373249637976,40.4080239120156,41.74326183189332,41.26500608009623,0.7438348939536729
41.43347909979795,41.32252166132089,41.67104552572014,41.475682095612996,0.178053476955014
41.752314040162084,41.97148370973078,41.33318220587658,41.685659985256486,0.324328960674422
42.07941542415977,41.10039965453257,41.11732370025795,41.43237959298343,0.5604133572198924
41.457584898800384,41.449329461989215,42.38709572177176,41.76467002752045,0.5390522671387258
41.4639851360727,41.89771010370455,41.0579639012383,41.47321971367185,0.4199492578951602
41.79361949327401,41.610016686155085,41.03136255212249,41.478332910517196,0.39782455135160505
41.77390691892461,41.79421544165899,42.077577402886476,41.881899921156695,0.16976562274499388
41.08085862523508,40.509821951028506,41.33731572430296,40.97599876685552,0.42359553659893
41.573987290458106,42.196039061104116,40.79575495766859,41.52192710307694,0.7015921820517809
42.89660852415884,41.54376691247642,40.35056613732967,41.59698052465498,1.2738550644690758
42.1588142187324,41.68443743457192,41.61306822116517,41.81877329148983,0.2966382735008503
42.050690977381784,41.71241159452703,40.70140572298321,41.48816943163067,0.7020370967047845
41.45247634631393,41.747046024797065,41.950593495167176,41.716705288759385,0.250440798778679
41.7577162598688,41.14314434798798,42.61109513305963,41.837318580305464,0.7372057202113229
41.39475447618513,40.84789796711595,39.96276087436087,40.735137772553976,0.7226254666316735
42.03790995888764,41.70033914769044,41.31153887496407,41.68326266051405,0.3634865096544692
40.399091716427485,41.84672064394846,43.654218328929616,41.96667689643518,1.6308753608838091
41.52141778232974,42.391512641723764,40.90997689512727,41.60763577306026,0.744521456074311
42.19997481097905,41.338873037353544,41.60460942684612,41.714485758392904,0.4409406675629758
41.95673336184418,41.359849390704504,41.26986301961557,41.52881525738808,0.3733092750473952
42.027669497514125,41.62440138304169,40.0842556958203,41.245442192125374,1.0256324158481303
42.07697481308126,42.685955316806314,41.04488354584064,41.9359378919094,0.8295768193575143
42.57379556937842,41.25868038650137,41.95841476492181,41.93029690693387,0.6580083179655158
41.53666229535313,40.89193568844869,41.460526152459934,41.29637471208725,0.35231714540304204
42.041920818384355,41.72192922675604,40.85597460167328,41.5399415489379,0.6135607088064379
41.44678549203851,40.65709126253423,40.63029354278657,40.911390099119764,0.46385956874346895
42.72915956896507,41.278908093851655,41.42092204037271,41.80966323439648,0.7994667736782008
42.62536718517496,41.35046992914504,41.829879277136534,41.93523879715218,0.6439458243529481
42.41972088532576,41.49658716644771,42.01607763993033,41.9774618972346,0.46277677925794974
41.54150937465249,43.15962318317866,42.312173396017805,42.33776865128299,0.8093604957958056
42.2150716066818,41.687732847178374,41.07617043741442,41.65965829709153,0.5699693883109758
42.35570557117035,41.0392491811641,42.95854069364889,42.11783181532778,0.9815079827811004
41.2759725882701,41.38540196634877,42.12313033875487,41.59483496445791,0.460777277081174
41.589371110190264,42.24625264364069,40.684811770257376,41.506811841362776,0.7839875157934639
42.82502134999575,43.66992542991248,41.81176931102383,42.76890536364402,0.9303482108780584
42.185576657182594,41.815550033782706,40.72560100683085,41.57557589926538,0.7589946731255781
41.51680781556824,41.82858529958912,41.04066960270478,41.46202090595405,0.3968047258387799
42.94169175215058,41.40499856226071,41.50759245513409,41.95142758984846,0.8591267136276654
42.57140945746494,40.89847206833169,40.85305034986224,41.44097729188629,0.9792463652515159
41.67048591616411,42.415878551998965,41.892825034720495,41.99306316762786,0.38267258571234664
41.58318839146078,40.90408118233684,41.19717337708811,41.22814765029525,0.34061151561795394
41.75583477264622,40.336733508422434,41.61750438084806,41.23669088730557,0.7824489038770599
41.7970295317114,41.831886405053716,41.25509422840488,41.62800338839,0.32341874034354673
42.2175736041772,41.703961227043564,41.59078482722193,41.837439886147564,0.3340336166561996
42.64654295033953,42.88715546058353,41.60981711162027,42.38117184084778,0.6787596656753452
41.73545386059391,41.774066111826095,40.874316244563296,41.46127873899443,0.5086909217667647
41.82571540420071,41.389173044471946,41.2866003155053,41.50049625472598,0.28627943092495073
42.75268649023102,41.83986619001317,41.221298328052136,41.93795033609877,0.7703913295205319
42.256293372765505,41.67176778730223,41.981371714388956,41.96981095815223,0.2924342290650497
41.84559789290087,41.30053153444669,40.352060040717646,41.166063156021735,0.7557943751928806
41.55710073440417,41.98631597472139,42.58216361451971,42.04186010788175,0.5147837799446393
41.91079821506881,41.87352783699808,41.25430548577054,41.67954384594581,0.36873841336888
42.50987220935648,41.65854688008124,41.67772955833773,41.94871621592515,0.4860699851967824
42.91262658711458,41.39101462552821,42.06586755377427,42.12316958880569,0.7624227061314077
42.116859376253686,41.301949695191304,41.93989030965592,41.78623312703364,0.42863427814497274
41.18009694272748,41.443057670227304,40.465752573891265,41.02963572894868,0.5057274418794578
42.53128379266038,41.19521661570062,41.006424648303586,41.57764168555486,0.8312554078452065
42.081367508282796,42.076544797994536,41.14262330284599,41.76684520304111,0.5405974011647051
41.938451981409315,42.31247025922668,41.58639029821455,41.945770846283516,0.3630953067489684
42.717626922227595,41.6403005534156,42.43657908936162,42.26483552166827,0.5588201106057656
43.11677511082271,41.990719054833804,42.29600053531767,42.467831566991386,0.5823615611386661
42.81241003136947,42.05049087004721,41.472438227764805,42.11177970972716,0.672085076471624
41.86162845474553,41.976201270907595,41.671323267510836,41.83638433105465,0.1539986966649026
42.81060717462001,41.22648261782952,41.28668832845904,41.77459270696952,0.8977197027936626
41.8760436562822,41.841672716966656,41.05084694334597,41.58952110553161,0.4668219469156946
41.12882347707058,42.391912391765956,42.69676930697878,42.07250172527177,0.8313428364906502
40.06215463582721,41.62065566058008,40.818466628378395,40.833758974928564,0.7793630430910807
42.64732165406639,40.18250659457831,40.924216514214955,41.25134825428655,1.2645511855561684
41.52514933967647,42.47947840585471,42.57946037560151,42.19469604037756,0.5819954354489426
41.25014569830045,43.008845810586266,40.98239358888366,41.74712836592346,1.1008501172498997
43.101557534646176,42.22639384365217,41.571884680099686,42.29994535279934,0.7674842857397617
42.42617869152024,42.65895014792129,40.91775533357895,42.000961391006825,0.9452762346875632
40.63658014263495,40.815857271058064,41.71738543019099,41.056607614628,0.5792284207021049
40.95494628963971,41.30189382637598,41.41127444803161,41.22270485468243,0.23824780578999663
41.16495380367079,42.046969176624636,41.23489187210275,41.48227161746606,0.49029107002242966
41.27031466122004,41.445744049666224,42.33734576546251,41.68446815878293,0.5721719536646273
