J1,K1,L1,mean_Q150delta-intron-1.5mon-36,std_Q150delta-intron-1.5mon-36
1.7556234634462102,2.329619253686534,1.738267425079336,1.9411700474040268,0.33651879206528806
2.2254455667079713,2.699359254640068,2.6353955337247363,2.5200667850242584,0.25714604043220973
2.9116169034982113,3.6164571180840106,3.0440599652239846,3.1907113289354023,0.3746063252044108
3.4702037892008777,3.7677960340902734,2.9409383934222944,3.3929794055711486,0.41880316803123385
4.697319933899262,4.644599115872835,4.375333259358465,4.572417436376854,0.17270350542651342
4.48125898176845,5.545450669272095,4.219337068449434,4.748682239829993,0.7023394619312652
5.5663687858634825,6.501970794747561,5.320329344460075,5.796222975023706,0.6234531581965532
6.8710527179740595,7.737713134166392,6.250411951006477,6.953059267715642,0.7470341411258323
7.949615709622624,8.365184419438314,7.514028809847344,7.9429429796360935,0.42561703669924816
8.673774763514624,9.485737631044987,8.607274323766042,8.922262239441885,0.4891154923209767
10.43410569204952,10.857678009626316,9.988425282222286,10.42673632796604,0.4346732182572125
11.595246451251674,12.482808176818244,11.11083374370757,11.729629457259163,0.6957891602382474
13.152787696399306,13.861677056313193,12.247032295097833,13.087165682603443,0.809320154667496
13.941046108333344,15.269122472704517,13.206166782755528,14.138778454597798,1.0455955744180736
15.923128306971842,16.506467268922247,15.206829748237844,15.878808441377311,0.6509513108961479
17.727784319245,17.71452854258599,16.962446343382947,17.468253068404646,0.4380916128067177
18.04022231419579,20.22015291174027,17.6125998405747,18.624325022170254,1.3984688894764794
19.51490390191538,19.68815629015188,18.617708154483065,19.273589448850107,0.5745774984567823
21.323021656550086,21.968348380582636,20.595027630650854,21.29546588926119,0.6870749309802082
22.822528093399562,22.993210503538787,21.77047512765517,22.52873790819784,0.662197066249888
23.126695188575237,24.28905923499626,23.008055048866947,23.474603157479482,0.7078297092807794
24.619572269484326,24.766666386184266,24.222730019796746,24.53632289182178,0.2813619320921286
24.1572673673713,24.542600193920162,24.65139706445981,24.45042154191709,0.25964151690364007
26.977448849464498,26.55602341721047,26.353573884572988,26.629015383749316,0.3182779655254224
28.51568949911099,27.924225393604097,26.799995737705395,27.74663687680683,0.8715242576688335
28.32444249675909,29.48616177298312,28.74514631318812,28.851916860976775,0.5881733431514374
28.911364819163804,29.231543649081875,29.089410690010688,29.077439719418788,0.16042474523779138
30.295682297043243,30.002191003643592,29.39981204596692,29.899228448884585,0.4567240331455787
30.614712244149285,30.9717846407981,30.42021588855053,30.668904257832637,0.27974917850509856
30.950902563642686,32.00489960237291,31.22730055203969,31.394367572685095,0.5464988393889953
31.14592691506642,33.301973296716056,31.218514760171672,31.88880499065138,1.2243776969397684
32.14431783186893,33.35920213601356,32.889275884272266,32.797598617384914,0.6126087732494477
33.118498346785756,33.57700945331699,32.59499516252597,33.09683432087624,0.49136545904591644
32.732248047342416,33.09282643050444,33.14829890877904,32.99112446220863,0.2259027392307806
34.50221646670633,32.55181271867372,33.70197158719741,33.58533359085916,0.980419304036422
34.43645201188393,34.735355139535336,33.68731289250596,34.28637334797508,0.539898918233865
33.75153578882665,34.70188199093013,34.00932558099087,34.15424778691588,0.49146852421163006
33.74842745924702,33.87795079637706,33.88678120488604,33.83771982017004,0.07745539566753304
34.55845527551151,35.27086089060113,34.340969594090765,34.72342858673447,0.4864016867706468
34.51392726378295,35.69308240042691,33.77613523268174,34.66104829896387,0.9669048868560371
35.51158571486773,35.92842236831841,34.81918896024659,35.419732347810914,0.5602923069036464
35.62193475157059,36.45674586286289,36.817447261199774,36.29870929187775,0.613224435664889
36.51266277968928,36.479793967620026,36.14031502126388,36.377590589524395,0.20614281741482904
36.999162195957695,36.57563547944845,37.45839480874131,37.011064161382485,0.4415000010748863
35.97277078493042,37.09310079706767,37.17239423221334,36.746088604737146,0.6708853851719163
36.160834856753866,37.97238383595665,37.98399248149454,37.372403724735015,1.0492654723942145
36.06742650330482,37.48437461277479,37.99830532736153,37.18336881448038,1.0000133130377782
37.16201474625676,37.38306593867263,38.65012482711732,37.731735170682235,0.8029916426727804
37.01318529790771,38.76936169454514,37.70255038266141,37.828365791704755,0.8848225934565437
37.663106305289205,37.05621736477494,38.54798983869457,37.75577116958624,0.7501908832373698
37.6597930419061,38.27889834745304,39.29229591321862,38.41032910085925,0.8241492209646245
37.526417177222484,37.422852507550495,38.92865772322376,37.959309135998915,0.8410760505847078
39.34775638274738,38.713873343005965,37.743049975882684,38.60155990054534,0.8082273164624945
38.47774337389018,39.09083913977388,39.33603426463576,38.9682055927666,0.44209167988427306
39.28087544142651,38.81604436499548,38.64279795540528,38.91323925394243,0.3299558369992116
38.28708785638231,39.71941750245004,39.08048348151275,39.02899628011503,0.717551567960072
38.02864881619086,39.06724995335203,39.05551559684153,38.71713812212814,0.5962780954162064
37.92202718028901,38.954801299204505,38.33618981324744,38.404339430913645,0.5197488556663293
37.79839104997779,39.83078575913539,39.18977518349681,38.93965066420333,1.0390278003098854
38.86521714695534,38.58885815605551,39.89125094620024,39.11510874973703,0.686215057260364
39.26811095621886,39.6120999060513,38.60115788273323,39.16045624833446,0.5139971748218685
39.39561445398772,39.847302832493185,38.19315147785684,39.145356254779244,0.8550006144527712
39.62418439593029,39.728479752802585,38.59649345354315,39.316385867425346,0.6256222470789617
39.170282375793235,41.477290706962414,40.81770798297269,40.48842702190945,1.1882303326838828
39.81020816175051,41.062311962187785,39.22034605579642,40.03095539324491,0.9406150143583566
38.93816157532689,39.706952184795334,38.78541322970884,39.14350899661036,0.49389693662373013
39.705160279897115,40.41993179416071,39.31173031913589,39.81227413106457,0.5618119437549722
39.56610225437947,41.105259547205655,40.189663954803876,40.287008585463006,0.7741823272676964
39.11518172757912,40.21866373721613,38.839813317778074,39.39121959419111,0.7296950031683797
40.09256964851677,40.98973803119976,40.76631118852482,40.61620628941378,0.46704002748624357
39.92132944738002,40.81327859094469,40.24378777379429,40.326131937373,0.45164005539040336
40.95955499594263,40.68298980324354,40.160048198832385,40.60086433267285,0.40603106327436805
38.23148597716968,38.89854897866761,38.71677015448243,38.61560170343991,0.3448471452783309
40.606756948825335,40.23843142302809,39.50539406036163,40.11686081073835,0.5606555211095801
40.80250716826387,40.24794664641625,40.765917413370715,40.60545707601695,0.31015316054449615
40.55534183239915,41.16455267855532,40.00694355295797,40.57561268797082,0.5790707233194998
39.111516724825016,40.604635613125474,39.72789638184901,39.814682906599835,0.7503332121855217
39.17369255825795,39.876303317556356,41.304875315785274,40.118290397199864,1.0860033593554113
40.136817289439,40.1337148364708,40.12485546754077,40.13179586448352,0.006207506415399445
40.21802704406602,40.488348157359624,40.155283976265466,40.28721972589704,0.17698490782043216
39.53646857064456,41.472927458507606,40.081675688154746,40.36369057243564,0.9985577360938728
40.09590932690023,40.14639348256689,39.82330195788315,40.021868255783424,0.17380619519944754
38.68793877983989,40.850650399128725,41.16400844640237,40.23419920845699,1.3482356252814838
40.74880338086682,40.498207050431795,40.899617973461595,40.715542801586736,0.20276188468852832
40.79975329524473,39.73213294507229,41.16065196037832,40.56417940023178,0.7428242990649987
40.18759063544919,40.61286116275377,39.7354612815844,40.17863769326245,0.4387684517480197
40.28281459318639,41.57830347117389,40.03236722053766,40.63116176163265,0.8297523938387862
40.11841819566325,42.53510864174581,40.66550610966726,41.106344315692105,1.267222127712848
40.89357236659677,40.97810002019147,40.98123797644197,40.95097012107674,0.049732668909523006
40.16537678791604,41.61349389158594,39.92200541486112,40.566958698121034,0.914458495327225
39.92644334329963,41.40003697611802,40.733645525989544,40.68670861513573,0.7379172405297871
39.83657145612781,41.01805716816153,41.07956990773093,40.64473284400676,0.7005637557896891
39.971564898683475,39.401814495171955,40.777531226184706,40.05030354001338,0.6912300349564985
39.86491024015349,40.23222871428717,41.630232423778764,40.57579045940647,0.9314593966093976
39.327360535626084,40.49631725149623,40.25222063107797,40.02529947273342,0.616631867464535
39.32260071986958,39.97665517533922,40.84056975653465,40.04660855058115,0.7613984535703203
40.56643759968209,41.43727717614494,40.50007175302476,40.834595509617266,0.5229913955095893
39.40095345117382,40.74422785767977,39.59659283922403,39.91392471602587,0.7256866905348419
40.4693683986262,41.82614286170554,41.121484574914604,41.13899861174878,0.6785567714132175
39.716737564336455,40.43741384666495,39.992166487720915,40.048772632907436,0.3636574868366725
40.65215139716022,42.20676176632402,40.21238450831061,41.02376589059828,1.047834987304868
39.61130525171354,41.836371979575766,42.07268377254828,41.173453667945864,1.3580101515185143
40.75263544593756,41.00773523091833,40.83567869044199,40.86534978909929,0.13011247306064672
40.716086873714644,40.08518022877336,40.24278909911347,40.34801873386716,0.32835309604229784
39.801085143386445,39.6570477317676,40.977974296540985,40.145369057231676,0.7246449526357363
39.93872631859905,40.27385831571736,39.32480791761713,39.84579751731118,0.4813013464713696
41.19551960975892,40.699642419415376,40.12971090562555,40.67495764493328,0.5333329654353234
39.659006199403905,40.30273010266608,39.972311403067536,39.97801590171251,0.32189986313505353
40.317529458842806,40.047726639525436,40.10380178613035,40.156352628166196,0.14237128775461683
39.97819812878615,40.73874244937943,40.59265846792706,40.43653301536421,0.40359420659883105
40.13564513207191,40.42142774998159,40.943715090277934,40.500262657443805,0.4097627012243854
40.31604295334098,40.98621064269341,41.651908529016225,40.9847207083502,0.6679340341656481
39.81557695963993,40.30672509671177,41.21461467309639,40.44563890981603,0.7097882899299954
41.767834778199116,40.41573864505879,41.360325802843114,41.18129974203367,0.6935983968767276
39.36949488704302,40.98457706592835,41.195326296341946,40.51646608310444,0.9988798741469884
40.60818851316898,39.21273019039798,39.72826531317454,39.849728005580495,0.7056138263119537
39.99690730854787,40.43340380966825,40.80500920993098,40.41177344271569,0.40448495069115525
39.83242145981225,39.95841080175312,40.26662819453625,40.019153485367205,0.22338560233238103
41.10010362469518,40.55515022963943,40.704004577152894,40.7864194771625,0.28166950936051305
39.72979581893277,39.95487996238301,40.82328836047773,40.169321380597836,0.5774256021238621
40.98806586512965,41.31066096091753,40.971775505435346,41.09016744382751,0.19112662625544463
40.8329463539194,40.901809794748345,41.00973621164456,40.91483078677077,0.08911129627357395
41.131358452316356,40.22469989194792,40.79567121768647,40.71724318731692,0.4583891940622905
40.07528579824796,40.651882239381514,42.41895530954945,41.048707782392974,1.2211877735388608
41.02374249237917,39.94238589186943,41.24050792326845,40.73554543583902,0.695394391442503
40.26172061644069,39.37129874122592,41.681467884557215,40.43816241407461,1.1651476939273522
40.244662655475786,40.59281734246588,41.401981309583874,40.74648710250852,0.5937654529781183
40.54122557787193,40.67066918470304,40.21000988485768,40.47396821581088,0.23758032788314076
39.999040160667825,40.11276285944322,41.18974869713083,40.43385057241395,0.6570918461425712
40.92296754488747,40.47755144110021,41.338911757471806,40.91314358115316,0.4307641829963737
39.44845005193861,41.31220838089739,39.792592468672986,40.18441696716966,0.9917376696523305
41.90626515344012,41.08779720533896,41.12779036628462,41.373950908354566,0.46143114857078815
41.29245986674869,40.78104603526394,41.704317169575695,41.25927435719611,0.4625293022031435
40.761599677320746,40.82768660737215,42.0395025277935,41.2095962708288,0.7194790942708321
41.37541422764706,40.7041297752935,41.1480382717006,41.07586075821372,0.34141309155151967
41.037043469272206,38.932874315311906,40.591253310236226,40.18705703160678,1.108788947844864
39.597704569204865,40.08854215040584,41.049588931981155,40.24527855053062,0.7385233747564357
40.52589658064104,39.45101156031403,40.171182126665904,40.049363422540324,0.5476990955232405
40.16009614867955,40.86499594416735,40.740023023761985,40.5883717055363,0.3761243440132227
39.73028591649497,40.741489578879396,40.86190795347063,40.444561149615,0.6215038034648704
40.35370298350421,41.277547708584,40.44383765178289,40.6916961146237,0.5093600222002063
39.72175819328327,39.206052929432715,39.48169389048656,39.46983500440084,0.2580570763904535
40.62629698628348,39.81088382760323,40.11860038793258,40.18526040060643,0.41177338768366767
41.28420904421476,40.28978342510893,40.91373066192821,40.829241043750635,0.5025678557850168
40.45578516504481,42.16214874835864,41.14085796785293,41.252930627085455,0.8586846803836039
40.61506999908408,41.68246077733934,41.234542431584536,41.17735773600265,0.5359881859077554
42.37452780867573,41.291799285158206,41.47010683637557,41.71214464340317,0.580527336938284
40.48478275137211,41.07105728120656,41.24766397268834,40.934501335089,0.39935270660693367
39.63128271149117,39.2605328815071,38.204963414171225,39.032259669056494,0.7400528218436188
40.94306402741324,41.35133885907524,41.83474731032858,41.37638339893902,0.4463688956350005
40.89658084272291,41.179867842381604,40.71956293498425,40.93200387336292,0.23218795246160664
40.72129994275537,40.64829644546701,41.39144610140758,40.92034749654332,0.4096129871999566
41.069393019695234,40.79292872393939,41.26508446777677,41.042468737137135,0.23722657809172232
40.07644971799193,42.00292155946096,41.1163386114484,41.06523662963376,0.9642520409116628
41.877596411697,40.75655897781669,42.321886425842884,41.65201393845219,0.8066771932207357
39.829992306729714,41.30676886652207,40.699481269739124,40.612080814330305,0.7422576248124962
40.676538064181315,40.58052603093783,40.42204610464107,40.559703399920075,0.12851741453801083
40.16440285511786,40.805745043144185,40.162312606455714,40.377486834905916,0.37088396025907516
40.265638680830165,42.257025843946614,41.73534971740267,41.41933808072648,1.0326195931911795
39.63367120368884,41.07955411159488,41.2980244404506,40.67041658524477,0.904468385727631
40.88893757029828,41.095032474522625,41.7912212714128,41.258397105411234,0.4728054264634218
40.32988797268433,41.967917871895274,41.31529604260156,41.20436729572706,0.8246298429232433
42.2395722086361,42.14299262652974,41.04573342057409,41.809432751913306,0.6631435782965399
41.92793815959064,42.211884766201315,41.277918495721075,41.80591380717101,0.4787908787103874
40.122777205360656,41.833076989207875,41.334355200578294,41.09673646504894,0.8795614448478783
41.416472370520694,42.2563088700563,41.59578461801448,41.75618861953049,0.4422990156724494
40.412423422119886,40.350064441328534,40.92922428590652,40.56390404978498,0.31790929022483394
41.15901892168225,41.91151787911427,42.033999151978726,41.70151198425842,0.47378735500019087
41.37831792847164,40.271245780447,40.709784986819244,40.78644956524596,0.5575036129228038
40.24010451165923,41.7709965663769,40.684238199581024,40.898446425872386,0.7876049098104897
40.106083504776855,41.92831341733427,42.350264609062485,41.46155384372454,1.1926799997800852
39.746204558694984,38.680062399493686,41.50240263586665,39.97622319801844,1.4251605289544098
39.699722793803495,41.285861329762945,41.21698894210181,40.734191021889416,0.8965373598656969
41.04136660997138,41.61171279598101,41.78967218932123,41.48091719842454,0.39092317183386077
42.07091223008587,41.83361170724057,41.063064504418364,41.655862813914936,0.5269110563863281
41.408859124888494,40.55167929191742,39.27973337380208,40.41342393020267,1.071274952926175
42.19431783906377,42.60953129502808,40.79306463607357,41.86563792338847,0.9517933840910969
41.508633996284146,40.2447250025734,39.919448381526244,40.55760246012793,0.8395218622065205
41.237975813328234,42.13660531414729,40.744007831431176,41.37286298630223,0.706029637686338
41.00480077816859,41.877306214765895,41.52699460584042,41.46970053292497,0.4390653622370999
40.425393391244924,40.829370043409966,42.56390200963448,41.27288848142979,1.1361497398579392
41.34642881892631,40.50477852387404,41.19714556031109,41.01611763437048,0.4490792104608777
40.035259777259945,41.95632853392223,43.31814389608194,41.769910735754706,1.6493622194680708
42.31504870686491,41.26820643911008,41.553242489756,41.712165878577,0.5412136048043126
39.90504938105971,40.12313996070432,39.88610872802291,39.97143268992898,0.13172322911674256
40.46368646762104,40.532078559055584,41.44996627639168,40.81524376768943,0.5507484605812808
40.6666471756045,43.01622836922975,41.4506256570876,41.71116706730728,1.1962626451531486
39.735291783605796,40.66349023650864,40.50049799690359,40.299760005672674,0.49559045373713245
41.597572789027296,42.13245255242855,39.93342995970706,41.2211517670543,1.1468193755610694
40.49884382164051,40.94103059663481,41.55814916397469,40.999341194083335,0.5320545520954926
41.14642991272228,40.91487557624737,41.47753231376826,41.179612600912634,0.2827922721116445
41.11185561328627,41.266798558765075,41.0538185524879,41.14415757484641,0.11010305767294364
41.68416633802966,41.65987126115919,40.977399205817925,41.44047893500226,0.4012227428450595
39.9796756614454,42.66863131210187,41.32483448048478,41.324380484677356,1.3444778828167798
40.49205125871908,42.07024042508492,42.13211655880848,41.56480274753749,0.9295450400882859
41.952810788769874,41.66892657518837,41.00391272570151,41.54188336321992,0.4870388760706569
42.16359553849916,40.87087411197843,41.31143248685428,41.44863404577729,0.6571912754096975
40.668389324412644,42.03581354709735,41.74704174153589,41.48374820434862,0.7207321737231187
41.15113326636578,41.68530541557017,40.703817740179076,41.18008547403834,0.4913839506770541
40.843992851641104,39.225740852889615,40.127692696986514,40.06580880050574,0.8108989427472018
41.113707487333706,42.10721884158682,41.156402000450385,41.45910944312364,0.5616850092754838
42.04171978530646,40.956312532901826,41.96337826873385,41.65380352898071,0.605313650525958
38.5179450364649,41.63710771556564,40.324920452720384,40.159991068250314,1.5661083075796463
41.54335562741072,40.62321266061179,41.30402127390789,41.15686318731014,0.4773964774437679
42.40066447393019,41.80753283817449,41.29104396866284,41.833080426922514,0.5552512277299091
42.251850943467105,43.0229974284243,40.95092712450426,42.075258498798554,1.0472619083745616
41.86850524370445,42.27054713021028,41.01752566094248,41.7188593449524,0.6397742741557285
40.24493315853807,41.220925202689294,41.08044474387395,40.84876770170044,0.527632264426961
42.38952567987705,41.97878990921098,42.3428558245848,42.23705713789095,0.2248799455393293
40.73391998712494,41.24737512640287,42.7409156561078,41.574070256545205,1.0426193863884492
40.808919291401736,42.0513172823965,41.98625803134537,41.61549820171454,0.6992748604503595
40.583257995190515,41.9052021661954,41.1320304029025,41.20683018809614,0.6641388060580485
41.82329265606889,40.71625014723302,40.649584779154914,41.06304252748561,0.6592391533680457
39.927378188667475,41.73734717135941,41.823779011158344,41.162834790395074,1.0708092158722724
40.69044730365695,41.20908939710512,40.887464858427386,40.92900051972982,0.261803960328996
41.27515566690759,42.03406154125468,42.1325204925804,41.81391256691422,0.4691671229451282
40.44624811596586,40.65072647559222,40.10348669119894,40.400153760919004,0.2765164779558189
40.90096760362009,41.725983622118754,41.27871250163636,41.30188790912507,0.41299598342967964
40.77113747826846,41.72261688801345,41.389269759543076,41.294341375274996,0.48279065380036157
40.26410904776922,41.91007030285321,41.7422453078335,41.30547488615198,0.9057446738741046
40.53578087325106,41.844981911829684,41.67325095389398,41.351337912991575,0.7114933901879261
41.397071034825984,41.58530264562493,41.9137665136341,41.63204673136167,0.26150011781777527
41.923930412556416,40.95388161958677,41.02545235287975,41.30108812834098,0.5405829961449506
40.95431935994597,41.36064206331005,42.1916254771621,41.5021956334727,0.6306819062288518
42.893814154241596,41.523585301072686,41.956740909264035,42.12471345485944,0.7003876494981169
40.076811780114895,40.688079771017215,42.38809813165194,41.05099656092801,1.1976195543659611
39.1621156230409,42.176356574161645,40.78054438062957,40.70633885927737,1.508489964302942
41.648198709582154,41.50301690452125,41.835569482583985,41.6622616988958,0.16672171437868866
41.19074606815489,42.015989600312025,41.33146459941365,41.51273342262685,0.44147538045017
40.43667547445826,42.33050988424637,41.116326404472865,41.29450392105917,0.9594074283051031
40.116490694702364,42.20198163309439,41.202778633038676,41.17375032027848,1.043048462793121
42.55535158930247,41.55421990618992,41.55050597298465,41.88669248949235,0.5790787443380427
40.585997424811346,41.568011983172674,43.0914557950146,41.74848840099954,1.2624417666764294
40.10526014651782,41.13557238617446,40.982472241575415,40.74110159142256,0.5559502413552642
40.73068421483043,41.53926942839669,41.503229980761404,41.25772787466284,0.45678876406236224
40.94022696978843,42.05585170943078,41.973848597100066,41.65664242543976,0.6217873080323048
40.850619728235266,42.40921131627323,40.76302728705975,41.340952777189415,0.9261751123204971
42.11912928755453,42.157175700397815,41.73449060161127,42.003598529854536,0.2338294039788372
40.72131867812339,42.30714093367725,41.90779296510555,41.645417525635395,0.8248264726476433
41.10074693610413,41.5611011756081,41.43249689831083,41.36478167000769,0.23753004139567271
40.85298908962976,41.68768937767611,40.35657334036651,40.965750602557456,0.6726840605321418
42.296997974490814,41.8680908060542,41.151705192323135,41.77226465762271,0.5786284449141395
41.58302709437775,41.88624337900551,40.88381732272853,41.4510292653706,0.5140837185932909
41.16250243013627,39.49124742470355,38.751550015011574,39.8017666232838,1.2351070870633412
41.86295378581472,41.51501111206754,40.89831634537599,41.425427081086085,0.4885184969161461
41.0705854010758,42.01790733181815,42.39190349861113,41.82679874383503,0.6810743336958679
41.039689704549346,41.04662480212301,41.72266263540431,41.269659047358886,0.392327939332784
41.497076046025164,41.67601962648988,40.85197772954341,41.341691134019484,0.4334392865673877
41.185804436366524,42.56059061552992,40.87734134177926,41.541245464558564,0.8961505302052742
41.67055116678874,42.07754318924774,41.68512946107699,41.8110746057045,0.23088365290281704
42.15886522381011,43.23165510216291,42.43079594585463,42.607105423942556,0.5577035994341257
40.89694867352483,39.907270102484034,40.085226160675965,40.29648164556161,0.5275770829130478
40.61540578745031,40.39741865851922,41.309404617076744,40.77407635434876,0.47624768634758496
40.83132921461558,41.686659774296245,41.86299436985143,41.46032778625442,0.5518177912501344
41.48538180988081,41.772204746615024,41.08743618782651,41.448340914774114,0.34388372411187634
42.010546748443275,41.565627761270626,40.99611112427407,41.524095211329325,0.50849151755399
41.46219617987585,41.16366068824287,40.8741806753589,41.1666791811592,0.29401937327784405
42.4205499381209,40.680292758922306,41.81681897659038,41.63922055787786,0.883617372613821
42.15084572846403,41.71626439972641,42.4023071381115,42.08980575543398,0.34707069662153844
40.32346572539058,40.94736308188576,41.6563179102263,40.97571557250088,0.6668782755858824
41.81839891995339,42.45454558951699,41.21694684175602,41.82996378374213,0.6188804203323283
42.28003253468821,41.89702996477719,40.750158929588856,41.64240714301808,0.7960859865085869
40.987771059638455,42.719296342525,41.403470540597596,41.70351264758702,0.9039158704181599
41.65203492498894,41.43110411802984,41.983969117765405,41.68903605359473,0.27828355974028945
40.26379989834318,42.04973084721892,40.61486907187271,40.97613327247827,0.9461877221341587
41.93400648076444,42.203216622591015,41.808716762730924,41.98197995536213,0.20157783994313205
40.2419938961721,40.816436364605984,40.94032042160604,40.666250227461376,0.3726015175411598
40.85052246537663,41.52039636591008,41.46023328865138,41.27705070664603,0.37060714296487324
41.63479756463294,42.791339385966175,41.902385724209495,42.109507558269534,0.6054517625141542
40.0580679269924,41.64328372638803,41.90395388216567,41.201768511848705,0.9990122638780604
41.055056510946784,42.290332414831,41.11214611739163,41.4858450143898,0.6972910360046798
41.62925668845738,41.51154385965268,40.5962638668093,41.245688138306456,0.5654891606596075
40.98677220036622,41.71559328580033,41.63825247197747,41.44687265271467,0.40033076331845224
41.46189863575293,42.31612924359717,41.47783047354738,41.751952784299164,0.4886560792453168
41.66064316654679,41.89814635687769,42.53901641302436,42.03260197881628,0.45436067802469193
41.337161700524696,41.3213536092113,40.87053814344306,41.17635115105969,0.26495975290293955
41.40752962011535,41.205691643816195,42.90003785903569,41.83775304098908,0.9254844235093206
41.493739350204,41.83476335124182,41.52152964250714,41.61667744798432,0.18937838046171634
41.995163019192944,41.35424108033146,41.81858167022052,41.7226619232483,0.3310523845600567
41.327025927584444,41.53224660560623,42.098482356243984,41.65258496314488,0.39955881363243495
40.502914804693155,41.83569385747561,42.28374339775285,41.54078401997387,0.9263187780975942
41.18645140221873,41.31797313967386,42.255083363263594,41.586502635052064,0.5827303273879796
41.23262767153459,41.882865961884384,42.08929162826586,41.73492842056161,0.4470821186203843
40.54419568341341,40.472620567264464,41.664826619446735,40.89388095670821,0.6686169759170408
39.91967298138429,41.38153490899275,42.40769209038133,41.23629999358612,1.250351813360339
38.973841510692026,42.009677051227165,42.259661740921715,41.08106010094697,1.8291803428332158
41.587886824862466,41.230541883968094,42.210008961533724,41.67614589012143,0.49566237093310633
39.75371217873504,40.990369525765516,41.470401402125056,40.73816103554187,0.8856987717793895
42.17328969317043,41.09506180739036,42.030704336190055,41.766351945583615,0.5857093846208601
41.130267656044175,42.132511451418466,41.88028781136277,41.71435563960847,0.5213187801709138
41.212276911720856,42.28900040695708,41.55640192148185,41.68589308005326,0.549917576923626
40.30126264018288,41.15525822105549,42.17234494025062,41.20962193382966,0.9367250414911737
40.82358818781627,42.42403058590597,41.275958544713895,41.50785910614538,0.825037799252224
40.531684899478684,41.845863091079266,42.288128341391435,41.555225443983126,0.9135787172388389
41.79329011671874,41.31922478616968,43.884344592925466,42.332286498604624,1.364861799054129
40.93257003647146,42.04209219064865,42.029511828307086,41.66805801847573,0.6369823350248413
40.35333707804062,41.19580904530158,41.540102775980706,41.029749633107635,0.6105612186631704
40.842562658921345,41.03399855552735,41.052931886594386,40.97649770034769,0.11637682006195073
41.34357563969067,41.97599433535993,41.4936217802463,41.60439725176563,0.33044175806902704
42.345491851430765,41.18677464601846,42.139374626559636,41.89054704133628,0.61813652691431
40.90447420812095,41.378256186216454,42.050045860057345,41.44425875146492,0.5756308334293798
40.831222609794025,41.247937927107365,41.86837446225907,41.31584499972015,0.5218999129632491
41.359349408534456,41.518365129757925,41.75550888138819,41.544407806560194,0.19935959406110143
41.43684970317461,41.724262227752945,40.5734094673342,41.24484046608725,0.598970933673757
40.656504945349205,41.98579490332562,41.13531006620289,41.259203304959236,0.6732496558123049
41.37822803295197,41.94427206337329,41.59812734022223,41.640209145515826,0.2853587563865538
42.40389274000024,41.18013891852096,41.12637833256,41.57013666369374,0.7225541130145409
40.10349469088831,41.33554497592106,41.641901673032464,41.02698044661395,0.8142991233185511
41.54819305045635,41.77355786594059,41.67053221743279,41.66409437794324,0.11282025238196994
