D23,E23,F23,mean_WT-delta-intron-1mon-50,std_WT-delta-intron-1mon-50
39.498593925305954,39.517226915620874,39.16618503126803,39.39400195739829,0.1975150904503203
39.68674823543683,38.821703332644624,39.02846722695083,39.17897293167743,0.45173515064485725
39.825496085575864,39.66621691798761,39.358079392761276,39.61659746544158,0.2376260901787877
39.82328597013966,40.80550233236642,40.08704209956335,40.23861013402314,0.5083472212562976
39.807020481167775,40.39810786007978,39.954371468261414,40.05316660316966,0.3076791045690629
40.66986061304726,40.56662450202999,40.250742128073284,40.49574241438351,0.21836501293376379
40.086128803721685,39.50411223557919,39.72645019877653,39.77223041269247,0.2936965992103635
40.32319414178428,40.84304323394842,39.883872409165114,40.350036594965935,0.48014847260871246
40.534963296434384,39.688390577494516,39.98025488235509,40.06786958542799,0.4300332478532622
40.030140237387634,39.788231260970825,40.54765993542607,40.12201047792818,0.3879601573859676
39.398694005703156,41.491791749347584,40.160905897484575,40.350463884178446,1.0593458896186467
39.70700073976208,38.91520463968391,40.03293969410082,39.5517150245156,0.5748201048917843
40.11454570406103,40.69078134495564,39.69570995935745,40.16701233612471,0.49960617111796474
40.85317522672467,40.234283740787525,40.94493356534019,40.67746417761746,0.38653793199109393
40.94249490119164,41.39031314852664,40.26655870095559,40.86645558355795,0.5657229869632072
40.10351206300683,41.174711013807865,40.35367457398388,40.543965883599526,0.560379233141037
40.684433658631406,41.74031547630234,40.96763659084716,41.13079524192697,0.546522792103548
39.26400337436997,39.67924545510737,39.212161446421625,39.38513675863299,0.2560211717412163
40.00744207526124,40.06492777910469,39.82136235592132,39.96457740342908,0.12731482204002065
39.854940014438874,38.647191565737664,39.75075573826833,39.41762910614829,0.6692489025809276
40.39898925468898,40.66668090456895,39.885599881262394,40.31709001350678,0.39692884188739613
40.841535441519035,41.3579517408503,40.5049670577522,40.901484746707176,0.4296407299062755
40.42570674687143,40.04561131457846,40.125884662962406,40.1990675748041,0.2003370618525593
40.61174073528715,41.794160875411634,40.33319184629619,40.913031152331655,0.7756865104929779
40.72305791097651,40.80054041500266,40.248952846725686,40.590850390901615,0.2986156938988474
40.541476276854645,40.447560871176144,40.41269386263741,40.467243670222736,0.06660921097443004
41.14867659725416,41.34127959043074,39.73128798092298,40.740414722869296,0.8792192924569672
40.21241512469365,41.079418864087756,40.128710894639916,40.47351496114044,0.526394580364687
40.18799600935497,39.54519076446589,40.37672058410251,40.036635785974454,0.4359390991326357
40.89205605186901,40.755124561201406,39.868869503362106,40.50535003881084,0.555444112659361
41.791595876349035,41.37932228143018,40.53733846217713,41.236085539985446,0.639279272560964
41.24468398593621,40.23408728585194,40.75346521228996,40.74407882802604,0.5053637311011416
40.046986416663586,39.10246088199914,41.019259774291086,40.0562356909846,0.9584329189773818
41.71805510013697,41.113300295149486,41.73689469967695,41.522750031654475,0.35471896998991675
40.849652170422765,41.498114494989075,41.118069191098876,41.15527861883691,0.3258285634040229
40.865492628899716,41.427446375983784,40.98357374989993,41.09217091826114,0.29629885622039
41.23797897107186,41.79765321149761,42.068092555065085,41.70124157921152,0.4233716366415804
40.84881281279982,40.824393885689695,40.40003363814018,40.691080112209896,0.25234917981165317
42.165931398062575,40.6507349898247,40.75001270219965,41.18889303002897,0.8475948297983674
41.03065892036291,41.22199511965729,41.137163101955096,41.129939047325095,0.09587244397676124
40.38547135657309,40.757727004881495,41.77823242844821,40.973810263300926,0.7210858698931462
40.546707664860335,41.597660190704346,40.021645991607066,40.72200461572391,0.8024973237809653
40.947186390652064,40.58846148965337,40.51528015060535,40.68364267697026,0.23115004620832869
40.51520243291829,41.34185241074322,41.832307435976176,41.22978742654589,0.6656653196482383
40.60300066712126,41.27813076113519,40.63862346591428,40.83991829805691,0.37992087076957426
41.41047013904131,40.9032187159499,39.775934605681876,40.69654115355769,0.836638101900062
40.15192981662633,40.89641234738824,41.87724168160308,40.975194615205886,0.8653497802329752
41.06196460500487,40.93342127430805,41.10027057586525,41.03188548505939,0.08739701053269561
40.55410089960787,41.593826496644304,40.75037804806485,40.966101814772344,0.5524127867139247
40.71546895045201,40.98082714327361,41.104898737349686,40.933731610358436,0.19894064855180962
41.35182293243333,40.17151740487349,41.32990725856496,40.95108253195726,0.6752121257161525
41.40215213022248,41.299040269102086,40.74708566344655,41.149426020923705,0.3522305160219133
40.47027854752409,40.933319526928095,40.52102394761443,40.6415406740222,0.2539585559887479
40.41184652230815,41.80694982426157,39.82520048773165,40.681332278100456,1.0179879850177063
39.77178546293612,42.04966603421401,39.54159369402371,40.45434839705795,1.386371463636158
41.15764474555872,42.00125859408676,40.371967243970516,41.17695686120533,0.8148173379653635
40.64948101817554,40.963323613543636,40.809617051240714,40.80747389431996,0.1569322736343148
40.0619630323651,40.59908742201351,40.65000929046853,40.43701991494905,0.32580516885391736
39.46341329214009,41.54880097518483,41.142156224464784,40.718123497263235,1.1054697021864364
41.129304519015406,40.79246762610976,40.59230498091743,40.83802570868087,0.2713830874336605
39.97433674070918,40.30705000819652,40.79123395884866,40.35754023591812,0.4107824406818526
41.36601364683198,40.87786065184565,40.58642298660723,40.94343242842829,0.39391006942012435
40.59664482458972,41.02951618473056,40.06068153302754,40.56228084744927,0.48533061698064095
40.0066183974715,41.53240232447587,41.22460854974806,40.921209757231814,0.8068719033721885
40.91896147651805,40.85223830914654,41.562385085260274,41.111194956974956,0.3921637338696853
40.43238246102675,40.95027704504029,40.50243779408694,40.62836576671799,0.2809752493652509
41.36581829383523,41.452330285538075,41.229233431950405,41.34912733710791,0.11248107639747545
41.50889987500532,40.38227992023918,40.40118026120925,40.76412001881791,0.6450675013974074
40.5058795288099,42.35922358643244,41.08971169603181,41.31827160375805,0.9475762621267314
40.47562066052602,40.743938148583354,42.06886376441915,41.09614085784284,0.8530187326976152
41.89021497119975,40.722309013315495,41.471523000090485,41.36134899486857,0.5916965566786413
40.630897630680444,41.333331506398885,41.01262282463916,40.992283987239496,0.35165834082143566
41.24954927471251,41.40113215844449,41.17822561595823,41.27630234970508,0.11383596504164624
41.044348953951314,39.81407233177286,40.40673769071101,40.42171965881173,0.6152751305682953
40.79265251943111,40.40258545355167,41.86685036276191,41.020696111914894,0.7583012865219202
40.398313296234384,39.12589346823177,40.556849146589954,40.027018637018706,0.7844127302179299
40.65117183168844,42.00759544176599,41.8038458904598,41.48753772130474,0.7314433647929446
40.993957841347296,41.58440268846319,41.131669625003845,41.23667671827144,0.3089112276994988
41.87044386593436,42.57072810196366,41.55937524850511,42.00018240546771,0.5180084121226904
41.614803809094106,40.95467484744174,41.6063526785805,41.39194377837211,0.3787095772085592
39.83079428708044,41.74456708244561,40.41086728733,40.662076218952016,0.9813057747537036
40.85552774491129,41.46150822672166,41.08404972568659,41.13369523243984,0.3060254782520123
40.428038109523186,41.75236657836868,41.96522137092511,41.38187535293899,0.832875084195617
40.04083070346903,42.05102071717179,41.549011397864476,41.21362093950176,1.0462222720187806
40.162244289054,40.72712855485402,40.761054990035866,40.550142611314634,0.3363578184916983
41.743110746592365,42.11402907121204,40.53465980158303,41.46393320646248,0.825867360201894
40.27132694665336,41.73593775155493,42.14974836776265,41.38567102199031,0.9869811777336372
40.76861740122733,41.958158958202674,40.8111299604401,41.17930210662337,0.6748446679508748
42.05259452719486,42.94091214466147,40.09247669431242,41.69532778872291,1.4574380846248964
40.686084353633035,40.707771027464595,41.21386038974967,40.869238590282436,0.2986481482555954
39.46181499305778,41.35043705225876,40.06422256518929,40.29215820350194,0.9647224015409244
41.147474064850776,41.197644915908626,41.09382823993923,41.14631574023287,0.05191803000186029
41.04235409887924,41.861209235190636,40.26948442581173,41.0576825866272,0.7959731082772555
40.69718190566313,40.32683373046173,40.33480768799058,40.45294110803848,0.2115563079133104
41.12170431526502,40.92424194228677,40.79961371776375,40.948519991771846,0.1624119946764449
40.11962922828122,41.072419467924995,41.010865952614154,40.73430488294012,0.5332136805583141
41.05038181365522,41.03123586087623,41.84103155045223,41.30754974166123,0.46210796585878444
40.98762594546786,40.30594090428254,41.046317442346044,40.77996143069881,0.4115613776211565
40.458123601341335,41.2547547703442,41.36059087714907,41.02448974961154,0.4933338431586873
40.295993716410834,40.5656453062141,40.62617035257132,40.49593645839875,0.17578010514381703
41.361809445379606,40.45145402007931,40.89858516837171,40.90394954461021,0.45520141969543726
40.92362384100055,40.17407931415274,41.573464030878164,40.890389062010485,0.7002840918170717
40.78862805425151,40.8622415758772,40.6529691585683,40.767946262899,0.10615808274332848
41.79614964008996,41.157292255413054,40.674830940945085,41.20942427881603,0.5624741924400208
41.42584818188746,41.4737001478819,41.13346750873132,41.34433861283356,0.1841803995308844
41.297505798927105,41.27545568298351,41.64254437943571,41.405168620448784,0.20586886631846324
41.52837733312858,40.124770369420695,41.064409151947515,40.905852284832264,0.7151107167595595
41.643349186514335,41.65530344156489,41.113214992424965,41.47062254016806,0.3095817217492901
40.94504296687461,41.6285236743906,41.23664228955062,41.270069643605275,0.34296429899620895
41.62366722420158,42.29868921346072,40.937115402509725,41.61982394672401,0.6807950416632234
40.66816976506018,41.0670238179349,42.15389554882194,41.29636304393901,0.7689555491520621
41.50260895702299,41.17249484789101,41.29744227791042,41.32418202760814,0.16667360895601718
40.622369632522954,41.683622616137754,41.41064269045648,41.238878313039066,0.5510823212733492
41.44821464231812,41.03832162484483,40.14165614761764,40.8760641382602,0.6682210667010358
41.33832634019983,40.46510229862917,41.78641194759912,41.19661352880937,0.67195735564053
41.31537290375697,40.79862498430505,40.83575942905037,40.983252439037464,0.2882234273281107
41.72451105184088,40.515062186716044,39.84434501364802,40.694639417401646,0.9528599420318773
40.7636978183452,40.33833515955783,41.4773608577708,40.859797945224614,0.5755617352526695
40.620636459352944,40.06430560748699,41.709795370142224,40.79824581232739,0.8369993736250896
41.56868755175586,40.05904855643702,42.62297482811897,41.41690364543728,1.2886846966260679
41.14594501378949,40.836230117656456,38.81977791665809,40.26731768270135,1.263134735461383
41.19961974141893,41.73621624924254,40.31975136688312,41.08519578584819,0.7151313319563839
40.97856911069454,40.43908078834262,40.03762393935747,40.485091279464875,0.47215694195427965
42.31379046024359,40.61005579089078,41.56823326159548,41.49735983757662,0.8540756626685929
40.82108500996595,41.57469102763104,41.73977188150949,41.37851597303549,0.4897549193431239
41.74553588914336,41.98425732525492,41.31954609519001,41.6831131031961,0.33672348893070214
40.88543058020698,41.65042271429995,40.87182604810797,41.13589311420497,0.4456476218424553
41.623761530903195,42.13198872670919,42.70523472052767,42.15366165938002,0.5410622440875447
41.40698649318909,42.00356040319303,41.07878624684867,41.496444381076934,0.46883242778163164
40.77524755627376,40.95239753193755,41.548558898124085,41.092067995445134,0.40513391198578314
40.46891270542865,39.608944856697086,41.38350453141737,40.4871206978477,0.8874199445734763
40.80265095611477,42.508968000674884,41.61865550413631,41.64342482030866,0.8534281477704062
41.2271563608957,42.15237561172461,41.79696017575821,41.72549738279284,0.4667310399040446
41.523815204961984,42.554358872785876,40.50399753470383,41.527390537483896,1.0251853449144617
40.876311393445086,42.3511779391358,41.497398307827865,41.574962546802915,0.740486320113512
41.8688903084834,40.649995586615354,41.61406438916488,41.37765009475454,0.6429190265504656
40.64404082113623,43.12760894643979,41.726314545559966,41.83265477104533,1.2451942984623612
40.65290402898072,41.59818499802131,41.19165309998169,41.147580708994575,0.47417908994711017
40.93709354805531,40.26289924658089,41.023396915313,40.7411299033164,0.41640183546816895
41.896603755954594,42.002166005741316,41.22330155418019,41.70735710529203,0.4225141175944914
39.63920107959925,41.3175385711499,41.48447797167375,40.8137392074743,1.020598868917648
40.95954298549005,41.83498055086306,41.16733315837862,41.32061889824391,0.4574058605342646
40.79920622405482,41.75544461408257,41.286050788887444,41.280233875674945,0.4781457330147441
41.22899298176693,41.521783905299195,41.37787268529529,41.37621652412047,0.1464024876089782
40.751150750504024,41.67807754660344,41.69563740735829,41.37495523482192,0.5403018722610238
41.66337272027741,42.84848330495254,41.83100648943335,42.11428750488776,0.6413328891963366
41.19698144967685,41.34792881949521,41.57993117405287,41.374947147741636,0.1928992363796216
41.67921374129797,39.542023203820506,40.3655392474784,40.5289253975323,1.0779225964292978
41.17799642775322,40.41022618508139,41.63281276653045,41.073678459788354,0.617932978659549
39.866989108587155,41.59266143805346,41.01450667700131,40.82471907454731,0.8783511528456855
41.328269486698524,41.688603731130804,42.161954030107765,41.726275749312364,0.4181170472430806
40.384224119659386,41.42664459621497,40.92091507817937,40.910594598017916,0.5212868660523351
42.34353117268405,40.95878189974147,41.74488777990176,41.68240028410909,0.6944862508189658
41.672814734521765,40.95049321243118,42.23597977166896,41.61976257287396,0.6443832884137173
41.029078894172734,41.08679756938926,41.38667792908334,41.167518130881774,0.19197948908151544
40.66851998743631,41.62204337605655,40.57851426465853,40.9563592093838,0.5782532445670213
41.14924180339708,41.24518455694305,40.906288933939386,41.100238431426504,0.17468130601505583
41.34557563105445,40.95509273487842,41.12334621173744,41.141338192556766,0.19586221325681408
41.80295488451792,41.17464341131703,40.80922696328182,41.262275086372256,0.5026263803420932
41.85505214715361,43.02556291384578,40.76108717722061,41.88056741274,1.1324534701366267
41.28914931751396,42.637857450067145,41.46683687545641,41.797947881012504,0.7327887009254792
41.54538668732891,41.6634191709687,40.61295845923864,41.27392143917875,0.5754450125225054
41.322457798839466,42.177690800208254,41.05313410410431,41.51776090105068,0.5871664303994624
40.92250106440717,41.72072145891081,41.75667610038661,41.4666328745682,0.47157475990848985
41.278113192516166,40.75472209580658,41.53388081749288,41.18890536860521,0.3971657151368355
40.702569922964656,41.890167915441644,41.48805971946048,41.360265852622256,0.6040245874423834
41.904846041798244,42.4076409534005,42.00600520960097,42.10616406826657,0.26594083648469186
40.853764449920874,41.46320374990412,41.362515341601686,41.226494513808895,0.3266960579592201
40.791721869787246,41.63840077236022,40.3356000410591,40.921907561068856,0.6610852229709385
41.50567399523195,41.28162048389097,41.43688242707724,41.408058968733386,0.11477407285284784
41.460222442789004,41.036300038193474,40.747941704211996,41.08148806173149,0.35828400849103786
42.11080548482631,41.03287704111522,41.951068949156536,41.698250491699355,0.5817390409484506
41.498046794712906,41.44718828408314,41.44567426344022,41.463636447412085,0.029809848467393853
41.334084240813375,42.10363709189343,41.021704488288115,41.48647527366498,0.5568319404059252
42.18820679816745,41.916058924989706,42.49285608974172,42.199040604299626,0.28855115808634896
41.842322084296555,41.72466721563047,41.84587060801727,41.804286635981434,0.06897526424680567
41.59906841276249,41.616040670351964,40.782336435632146,41.3324818395822,0.47651546511886395
42.08903132464706,40.231707887606774,41.07647056665771,41.13240325963719,0.9299241566131815
41.285538900686916,41.5869572675215,41.08013558829379,41.31754391883407,0.25492213423660864
40.76274046987616,42.190199908196476,41.18279390998907,41.37857809602057,0.7335930054447438
42.51112335652521,41.08452309919072,41.99871485219299,41.864787102636306,0.7226683576390335
41.17142698576503,42.1859381134455,40.64872203230737,41.335362377172636,0.7816101518304334
41.86375987710159,40.68554332132346,42.43681168133255,41.66203829325253,0.892890763327275
41.84396713835988,41.448281722546696,41.748484359977105,41.68024440696123,0.20648064185903706
40.92640836905126,41.4819956599656,41.25603225660554,41.22147876187413,0.2794007291597478
42.2450908174678,41.97748401179689,41.96577262525699,42.06278248484056,0.1579921999741278
40.90440262164936,42.59357688097319,40.93793238913699,41.47863729725318,0.9657115344844203
41.42887680610239,40.806257509070804,41.298963533402464,41.17803261619188,0.32845382066900936
40.88486197181485,39.6568273243394,42.34853569025229,40.96340832880218,1.3475721240172427
41.28999119532109,42.40501653827488,41.86036895414239,41.85179222924612,0.55756214811872
41.18840430153958,41.72648433831414,41.75722320857109,41.557370616141604,0.3199036191095974
42.58112850728054,41.741805146162704,41.42570028763374,41.91621131369232,0.597132084335888
41.95855283414581,41.60751028286934,40.820378463056656,41.46214719335727,0.5828447868819111
40.839729349974846,40.744263704872495,42.57328992561965,41.385760993488994,1.0295373455267305
41.34649051036113,41.40217167764687,41.94048853142025,41.56305023980942,0.3280546388608984
41.20350589421798,42.16680584428003,41.86328251797617,41.74453141882472,0.4925069198596511
41.04993769039361,40.44453167105358,40.663437737285626,40.71930236624427,0.30654486562296357
41.170601539138936,42.32144188886731,41.82267929368913,41.77157424056512,0.5771197210993906
41.09293187558581,41.061824561777456,42.51839479879331,41.55771707871886,0.832116685104124
41.06090008129099,41.728237428862975,41.39187723101576,41.393671580389906,0.33367229227696016
41.623137795314854,41.37651281899205,41.11518940197934,41.37161333876208,0.254009638110298
42.1826734994975,40.84134191685484,42.17304768620323,41.732354367518525,0.7716544268639127
41.06913396335537,41.91894563877811,40.041290324362144,41.00978997549854,0.9402332963736687
41.79378719723205,41.387474109821795,41.11913311659393,41.433464807882594,0.33967026711430953
41.866263680267394,41.92256129937581,41.15005980604109,41.64629492856144,0.4306731104868297
41.64921928285802,41.45642048909013,41.55244933247522,41.55269636814112,0.0963996342812239
41.48588561757893,42.09659899162755,42.142485594945015,41.90832340138383,0.36656057614056314
41.30944733381397,41.7042577382147,41.69775875130084,41.57048794110984,0.22609115020445286
41.40512298752536,40.47236122803689,41.91451654469815,41.264000253420136,0.7313615445896704
40.45986036871038,40.91667120866811,40.26172834093731,40.546086639438606,0.33587760764992103
40.88085654327712,42.14441501126257,41.76588807243829,41.59705320899266,0.6484781483137769
42.111133027755656,43.07109549680854,42.049204702941076,42.41047774250176,0.5729490748160667
41.09119826379736,42.77238767659091,41.82832080789405,41.89730224942744,0.8427148330718398
41.70699698706179,43.07854433916804,41.21663609161618,42.00072580594867,0.9650818850537605
42.06890643202628,42.93035509111056,41.44276964075348,42.14734372129678,0.7468881604963337
41.649353700496135,41.64381245568664,41.47735678024403,41.59017431214227,0.09774212488081792
41.46672309016996,40.855680802682954,41.76355132622544,41.36198507302612,0.4629090202790867
40.91191991547931,42.41622776854569,40.44549267781615,41.25788012061371,1.0299104558701562
41.05830265170014,41.58432736228846,42.76105972417314,41.80122991272058,0.8718546032752088
41.29669168527032,40.91398147132192,40.98427687998281,41.064983345525015,0.20372021782421115
41.22189432228566,41.55962668527026,41.53172526405367,41.437748757203195,0.18745526168036428
40.83805173174919,41.703502296214616,41.53171569920045,41.35775657572142,0.4582002862990982
42.40756354947913,41.80695564392993,41.852152826088606,42.02222400649922,0.33447812911570685
42.11509734528697,40.77855490492649,41.86919414039341,41.58761546353562,0.7113728538304827
42.745207582407495,42.383010233107925,41.09547338476979,42.074563733428405,0.8670410388714268
41.83118803624139,42.2568787888283,41.28613980595881,41.79140221034283,0.4865909238492293
41.32339861553309,42.475827533936446,42.006879718240505,41.93536862257002,0.5795329849077444
42.13601647814746,42.47477546317916,42.419692889195595,42.34349494350741,0.18178010804334865
41.224547677098414,41.37198845298482,41.62204406932257,41.406193399801936,0.20094359718059213
40.994535800842804,41.5468018519733,41.32935203274117,41.29022989518576,0.27820379947620416
40.21451392774213,41.633176873688846,41.810888352984286,41.219526384805086,0.8748902054584524
40.513907392961954,43.20294498443998,41.65350633245614,41.79011956995269,1.3497141084651791
41.26838901525567,41.7313110291144,41.390461445812875,41.463387163394316,0.23992252487486793
41.47894844982522,41.977596396490696,41.20123972541437,41.55259485724343,0.39338310230027207
41.18700069666997,40.3180816732825,41.15373684477242,40.88627307157497,0.49234918480781864
41.7223460857517,41.746806136667246,41.97229385528874,41.813815359235896,0.13779023479940863
41.52765660395297,42.84876036956395,42.55843788204503,42.311618285187315,0.6942756836607696
41.762971328843165,42.803739492900604,42.24300245557388,42.26990442577255,0.5209053463243595
41.28388985585095,41.55318358229267,42.8764357407752,41.90450305963961,0.85241986735985
41.39558474635277,42.16269382702141,41.5758208942497,41.711366489207954,0.4011153719885491
42.60629089498727,41.86535772833313,42.03554364737754,42.169064090232645,0.3880931213732087
41.01522103792984,41.770434556585045,41.141393936497636,41.30901651033751,0.40454895888559733
41.43096892797725,41.97731814954197,41.181714437055525,41.53000050485824,0.4069419574647069
41.40201375018157,41.49123677971659,41.671185993945414,41.52147884128119,0.13711076149950424
41.30528522880393,41.3787363452756,41.039604717615454,41.24120876389833,0.17841499442578815
40.50565224635675,41.54483382940588,42.25210281660179,41.43419629745481,0.8784662180098181
41.35692210861436,41.244309934262965,42.0972535954702,41.566161879449176,0.46337261849687905
40.80556655655384,41.36176929718676,42.006865640948405,41.39140049822967,0.6011974539186254
42.14666394245912,42.26364257224392,40.85656619094038,41.75562423521447,0.780800887030139
41.92851472689822,41.76635355808396,41.12662379081361,41.60716402526527,0.4239849630151286
40.928147490711396,42.029551333467644,42.90082438649777,41.952841070225595,0.9885731546817038
41.732330154816424,40.72699104925102,40.9551499570955,41.13815705372098,0.5270629728564017
42.45033046932249,42.93765211014582,41.539332118892794,42.3091048994537,0.7097768632979227
41.14353663716214,41.727715944669235,41.77024808324289,41.54716688835809,0.35020034332263217
41.96580766784482,42.37764964773586,41.63716688891931,41.993541401499996,0.3710196073160871
