G5,H5,I5,mean_HdhQ150-1mon-72,std_HdhQ150-1mon-72
2.285848537802326,2.723179051751297,2.515681188338567,2.5082362592973966,0.2187602908071729
3.359659444453225,3.000378886024385,2.852584310845735,3.0708742137744487,0.26078437684551786
2.682147741408034,2.509404446909205,2.516532234970093,2.5693614744291104,0.09774076864308451
2.5540841766397886,2.5577269770046906,2.7789448072643417,2.6302519869696073,0.1287846404041504
1.9071894036663115,2.0896125678178024,1.9830222297306521,1.9932747337382555,0.0916427197521979
1.835795417965514,1.6226906574647766,1.8777436538365933,1.7787432430889611,0.13676337496994234
1.5850116514125534,1.296631499426425,1.2947600567450632,1.3921344025280138,0.16703921823146461
1.4983645958442433,1.560997070329577,0.9599851212217937,1.3397822624652047,0.3304014347540573
1.6404637794230477,1.3925296736533865,0.9671188374930907,1.333370763523175,0.3405483595489929
1.4176607646940984,1.3560427753090523,1.146807642717369,1.30683706090684,0.14197272684748058
0.8366859739099184,1.148436232326738,1.3159664103361584,1.1003628721909384,0.24322976822603662
0.650619810667891,0.6307332224670628,0.7657385702218338,0.6823638677855959,0.07288604017447886
0.7777743984893469,1.0426606970678094,0.7927013322580614,0.871045475938406,0.14881042110821555
0.6818804215233831,0.5600389967471285,0.40411663796502495,0.5486786854118456,0.1392299262708615
0.4122007382491171,0.7046928340410626,0.8179751558267665,0.6449562427056488,0.2093789978684606
0.8545938613542109,1.0762540895121768,0.7139198086383078,0.8815892531682318,0.18266936294433814
0.5372964353795534,0.761611555377942,0.5239476488128308,0.607618546523442,0.1335287707115869
0.6189350071878902,0.8113060960355332,0.5872146252590893,0.6724852428275042,0.12126404092508666
0.4463123088704011,0.9793685693186964,1.0211902521754335,0.8156237101215104,0.3205159069528153
0.1974771489310933,0.7153546308752136,0.6540973675066236,0.5223097157709767,0.2829757241155021
0.7896840735811381,1.0640673356182324,0.9097566224296644,0.921169343876345,0.13754719655319705
1.2079248872993706,1.2038403586946884,1.0273333802232991,1.1463662087391193,0.10310568142366415
0.8317076297585907,0.7101692300580634,0.3723283510015003,0.6380684036060514,0.2380256862591588
1.151942928121974,1.1274660312493174,1.2392734814223243,1.1728941469312053,0.05877449834529911
1.38833367425235,2.056595467311675,1.668654678577513,1.7045279400471791,0.3355720849267252
1.3210137830106699,1.8678387231628422,1.7731568465927876,1.6540031175887666,0.2922372104041158
1.8952726841186522,2.709083511551362,2.0191286229761127,2.2078282728820424,0.438494793717831
2.548890926498436,3.3286760610180295,2.3545091093719934,2.7440253656294864,0.5155660960740871
2.5531176796966677,4.028589032841307,3.243671400090696,3.27512603754289,0.7382384263573353
3.15628363797634,4.761967920066265,3.804324372411858,3.907525310151488,0.8078015403553115
3.973565878025854,5.576718715740256,4.726767815253639,4.75901746967325,0.8020628313452588
5.2493614482031195,6.054829134061687,6.228859542115667,5.8443500414601575,0.5225707754087964
6.057784780564405,7.627224121713747,7.151537386518371,6.945515429598841,0.8047476290344288
6.698138697432135,9.03313439964924,8.18081862066293,7.970697239248101,1.1815940413436608
8.864424291062022,10.540282371741252,9.455049371488663,9.619918678097312,0.8500067604676336
10.01591688618368,11.692863877404301,10.578465392244606,10.76241538527753,0.8534729068890136
10.866210391285895,13.227208500041282,12.477013458018046,12.190144116448408,1.2063575472205896
12.450388142583146,14.891538821069375,13.605150654580523,13.649025872744346,1.2211666286159055
14.005817595293477,16.8209094422743,15.245379134624812,15.357368724064196,1.4108833324699726
15.27071198601698,18.53925036598826,16.85881270494497,16.88959168565007,1.6344865538071127
16.880330547488725,20.522083394585746,18.333938434546596,18.578784125540356,1.8331811173840604
18.533777524943087,22.00537725605713,19.48878139528305,20.00931205876109,1.793380969560969
20.490203956522947,23.00903086613396,20.786596077634414,21.428610300097105,1.376684040195288
22.012201187579418,23.5050776499736,22.284776022191586,22.6006849532482,0.7949961462382331
23.55238078106621,25.119225864486143,23.812232408856268,24.161279684802874,0.8397180357081864
24.197645668586173,25.650903613429183,25.648486120543375,25.16567846751958,0.8383418669767682
25.245181034360154,28.458223641780943,26.683520169906554,26.795641615349215,1.6094530478306783
26.422928245353024,28.142435189337085,27.557937805871802,27.37443374685397,0.8743176409974618
27.265179996004722,29.427910018207314,28.09491016898592,28.26266672773265,1.0910806498540861
28.420272521930105,29.672001496870937,28.906166951988276,28.99948032359644,0.6310601363319259
28.954861639340795,30.595890979803553,30.173892810594698,29.90821514324635,0.8521635941887296
30.56389734139538,31.219774308943276,31.179240656294787,30.98763743554448,0.36752890334145755
30.67266643455601,31.95870675749942,31.81878597138873,31.483386387814722,0.7055810290500395
32.01822154688482,33.76440377586198,31.69495504823805,32.49252679032828,1.113273823924082
32.936063562531494,32.861165529593954,32.34458567728194,32.71393825646913,0.32205344998718705
32.55243154969659,33.270734170145886,33.0991134800214,32.97409306662129,0.3751163039127076
33.3054683797003,33.84516432491729,32.87756755650656,33.34273342037472,0.4848735804331589
33.34795032953201,35.556320450828274,33.32641617062145,34.07689565032725,1.2812647014778515
35.00422392604653,33.41798355116015,35.068428250249525,34.496878575818734,0.9349018154257581
34.745530462684684,35.768358497638594,35.421432709264145,35.31177388986247,0.5201567934539986
35.01408283499699,36.76424786711625,34.930306597684286,35.56954576659917,1.03548995466856
35.28348178880088,36.54619116291419,34.9699840507962,35.599885667503756,0.8343804743140291
36.21580385186805,35.92723319482162,36.25328275117432,36.132106599287994,0.1784124459406784
36.49633698567918,35.8518550567056,36.903252971157535,36.417148337847436,0.5301533033826469
36.789335892667964,37.37817876314148,36.12748457448724,36.76499974343223,0.625702145196169
36.14640649086877,37.33435809377008,36.71748310814562,36.73274923092816,0.5941229195945524
37.34043195570872,37.65283498542717,37.32593928751755,37.43973540955114,0.18469185495503113
37.09970449174327,38.077405549405604,37.11036900754198,37.429159682896945,0.5614227111174526
37.99024601051404,38.019608058198834,37.94681570806374,37.985556592258874,0.03662204994571631
38.04144377188941,39.070711246986015,39.1152388182055,38.74246461236031,0.6075099507255562
37.71796456843594,39.07610794835999,37.64873128934004,38.14760126871199,0.8048551437040132
38.38583249595865,38.87397631235331,38.711825701377045,38.65721150322967,0.24861240787729227
38.20445343628309,39.58314071132307,38.937351386203375,38.90831517793651,0.6898021286080368
38.081145238054916,39.25995070558973,39.63128356298145,38.99079316887536,0.8093618111074429
38.99327435655849,39.69610945405073,38.47200505945043,39.05379629001988,0.6142923331300566
38.291638684516386,39.606868247391134,37.38033724400916,38.426281391972225,1.1193554266892005
39.13625790966252,39.83677217674149,39.69248023996638,39.55517010879013,0.36989270564317245
38.80553296845689,39.352342455888405,39.54521659460046,39.23436400631525,0.3836953904062314
39.244062980148634,40.40858773685727,39.03094034115788,39.561197019387926,0.7415582147427816
38.658883392230585,39.87558154205585,39.07856095360327,39.204341962629904,0.6180244684645357
38.96644253362447,40.15340275733077,39.937053247860796,39.68563284627201,0.6321612190861778
39.6413054874346,39.80215745351341,40.02995441254002,39.82447245116268,0.19528304095969265
38.898129480038634,39.655856260245656,39.348532190043386,39.300839310109225,0.3811081558534743
39.81333978814813,40.76473751937223,40.17225352528982,40.25011027760339,0.4804536045813443
39.10200098571758,40.21136419733512,40.96038591395074,40.09125036566781,0.9349968635184779
40.46595001404144,40.16164328783711,39.13238508685832,39.91999279624562,0.6988526839170285
39.3992798948605,41.5346913504271,39.627757363944966,40.18724286974419,1.1725031106742663
41.22695256871493,40.62204627657724,40.184312166279504,40.67777033719056,0.5235490716218524
40.16371481285355,41.570939922539125,39.18908041563871,40.30791171701046,1.1974590757221295
