D1,E1,F1,G1,H1,I1,J1,K1,L1,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,L2,A3,B3,C3,D3,E3,F3,G3,H3,I3,J3,K3,L3,A4,B4,C4,D4,E4,F4,G4,H4,I4,J4,K4,L4,A5,B5,C5,D5,E5,F5,G5,H5,I5,J5,K5,L5,A6,B6,C6,D6,E6,F6,G6,H6,I6,J6,K6,L6,A7,B7,C7,D7,E7,F7,G7,H7,I7,J7,K7,L7,A8,B8,C8,D8,E8,F8,G8,H8,I8,J8,K8,L8,A9,B9,C9,D9,E9,F9,G9,H9,I9,J9,K9,L9,A10,B10,C10,D10,E10,F10,G10,H10,I10,J10,K10,L10,A11,B11,C11,D11,E11,F11,G11,H11,I11,J11,K11,L11,A12,B12,C12,D12,E12,F12,G12,H12,I12,J12,K12,L12,A13,B13,C13,D13,E13,F13,G13,H13,I13,J13,K13,L13,A14,B14,C14,D14,E14,F14,G14,H14,I14,J14,K14,L14,A15,B15,C15,D15,E15,F15,G15,H15,I15,J15,K15,L15,A16,B16,C16,D16,E16,F16,G16,H16,I16,J16,K16,L16,A17,B17,C17,D17,E17,F17,G17,H17,I17,J17,K17,L17,A18,B18,C18,D18,E18,F18,G18,H18,I18,A19,B19,C19,D19,E19,F19,G19,H19,I19,A20,B20,C20,D20,E20,F20,G20,H20,I20,A21,B21,C21,D21,E21,F21,G21,H21,I21,A22,B22,C22,D22,E22,F22,G22,H22,I22,A23,B23,C23,D23,E23,F23,G23,H23,I23,A24,B24,C24,D24,E24,F24,G24,H24,I24
2.8445256486318202,2.1123970652725568,2.9969795736755884,2.728033584854058,2.342151590261577,3.262152335174361,2.6674975000052363,3.0136107207860676,2.574674181089427,2.7114178316340847,2.235657330413672,2.4843091234330457,2.5926477996615174,2.514651374888389,2.887711408163305,2.686698685754629,2.4583060873113545,2.8120242016271733,2.64875805653842,1.7619766934037515,2.4336131852745244,2.3639395663999188,2.864689370415206,2.860291621899602,2.4004496298592426,2.5038450987195486,2.260302849534009,2.564620208974204,3.0202116729491424,2.7740659763280906,1.8148799571737717,2.68748096335581,2.9930967016637218,2.3478363432716014,2.9065927631599373,2.537303250638324,2.630864059424935,2.487370653347958,2.7585624787155663,2.4558071451754864,3.170590029465676,2.671073351729145,28.977809081875268,8.094913368160087,inf,2.5501340982515326,2.45053092617538,2.3832873130978536,3.113535638439836,2.1128413185776442,3.2138911911865535,2.285848537802326,2.723179051751297,2.515681188338567,2.5879653814507653,2.840411158583297,2.8255390546223125,3.0058453040958804,2.802181426844191,2.834657478445049,2.6351527564849886,2.7320331755910625,2.480576408645976,2.8377508024150995,2.6990523234274137,2.8099554572640844,3.1114686246173626,2.8827096991640695,2.561695303028549,2.9902764276938507,2.2838479023515776,2.2467851159588785,2.68881254744819,2.6412944021450158,2.6211013204441116,2.667102792138358,2.69938591376792,3.003071212579908,2.920209395926488,2.871693151489347,2.819893225309786,2.5584522924208266,2.805608896476176,3.1686419662927894,3.1184445948966912,2.953185342517643,2.710759251958077,2.8588660708293667,3.3339917099842844,2.529615763967663,2.965575006901848,3.035875833471444,2.833280645120736,2.339800996023358,2.858939559602351,2.7921073739601074,3.2346470605803637,3.070571569539759,2.8807615684612005,3.032192109727027,3.1392029028967623,2.9360865334627873,3.055159454761826,2.9052226880007144,2.6902392703774005,2.662461584875346,3.152750813886439,2.6797096832655494,2.830799219780306,3.136361363461416,3.106961739792309,3.002199251578849,3.3689024900604223,3.0357858067881502,2.652737356831714,3.317635098589212,2.6107589561824343,2.377984104746815,2.7569458973924146,2.622567406759367,2.6192952158599585,3.0293365799240433,3.1996136110351125,3.2165447547021873,2.951188499268407,3.1391716699149805,2.412305879405459,2.4966720056455425,2.8363097874962837,2.913485421233615,2.812594959561961,3.2388978388878766,3.2275061259776807,2.9159002037699713,2.74015208805906,2.965121288260845,3.177232261804266,2.521925637701853,2.681088819086086,2.9467012774214596,2.330171199871833,2.6211188368353393,3.0277791671053524,3.1173785524519064,3.2153539459505778,3.168172265157155,2.8312710010272486,3.3417743860770655,2.4554778761118246,2.783200570348808,2.321973319009634,2.288826988366603,2.068469153794252,2.5227121585155654,2.890421679355304,2.588574159069399,2.9202261371603164,2.658617727682124,3.2761674551904783,2.5237223030518194,3.3229130598120937,3.0415037120924837,2.901698013045124,2.805985491756109,2.7287069150819714,3.0834879289505888,2.7328014164592402,2.915890853232147,2.7765572427223004,2.745861014185799,2.4911433353202415,3.2312243047148614,2.9232437933872712,2.5229773725234312,3.2417055081880433,2.7598847724372066,3.058956140218939,2.3598354041381344,2.4280761737904184,3.0628142236956992,2.6715815255758137,2.752341417484063,2.8186054770917295,2.4708387826558758,2.9511422403961145,2.2957999766151094,2.574148813226364,2.7533898566795565,2.07620541670207,2.931623618371861,3.0837049920381094,3.5500371121339636,2.677876710985696,3.0996130907849184,2.7115388552948634,3.0625011481601323,2.972883517516255,3.048266600794248,2.326376626055484,2.474160922586382,2.3077150168631695,2.8209706626794238,2.7157305278572474,2.4949765555697683,3.2313502332570168,3.021463534534142,3.2233802254654926,2.7884012459371306,3.049737697818265,2.907226104423151,2.5884534320694956,2.662283601003751,3.2909177015551254,2.603864894319115,3.310522253859776,3.1511282750725864,2.5909005599216868,2.8446953118100704,2.8185488429202583,2.6366552751926715,2.948954931754892,2.635348385324092,2.9193865398275105,2.568395919218134,2.6080185499500272,2.7317086229472616,3.0128941507822615,3.0168224996786974,2.917481492819101,2.9917056042008694,2.747050496515708,2.9762394213112118,2.8995042018615265,3.128070076600059,3.0441888979970297,3.0412435753416363,2.7283734911215882,2.625717056742074,3.1441875989456567,3.023682791864457,3.254353725571109,2.912899084818276,2.499254697045876,2.6923887538170037,2.6336758420187816,2.859179661373911,2.2157079425332666,2.467077094064807,2.524757922532841,2.705792617598948,2.5340916318773354,3.40251369492274,2.9595256480580012,2.9108490530626123,2.387292525051533,2.9789051562703657,2.635541723427436,2.719155033832523,2.9871665844147333,3.197522454382218,2.5466970518229792,3.1477235639160175,3.030710006318861,2.7529972307535626
2.9126097548424505,2.9271660903930257,2.7616668648459677,3.0419202205776172,2.801110924481733,2.545697131034537,3.1567133983236224,3.1150257944821313,3.3352886068616074,3.1423994591989017,2.948992721079453,2.9116336144357704,2.776673608591632,1.9714755920182947,2.9772329781803224,2.833445561623784,3.051458781164512,2.742599241114584,2.612695479614617,3.2633472316627747,3.0566134566766507,3.235072571106084,3.3889275431159653,3.5653061553991514,2.4829701503493053,3.0501999390171854,3.0035060897042603,3.3063130980646624,3.11186386431224,2.9450741370693634,3.541890265334481,3.1558570423587744,3.472535939683953,3.290592353909083,3.3660944210413795,3.126379009930286,3.0746623838187563,3.0716306219377567,3.1184510685380524,3.384550051889321,3.1794201052962547,2.99907410210239,-4.516340304766938,33.192101518541214,726.2493528288367,4.131103038283681,3.559457675326178,3.3425314982349232,2.8057425860334195,2.9598923678967317,2.6693678294871437,3.359659444453225,3.000378886024385,2.852584310845735,2.589084325745346,3.6436506226106067,2.9729639497520077,3.182327410547551,3.262894214822315,3.210884014485445,3.417129901462955,3.0821786268469755,3.5801673734102515,3.2429081831287716,2.7920511726111923,3.0762289569587145,2.9834900708323784,3.0397367697621758,3.3323417159363355,3.4245885614097498,3.6463866368981446,3.441646043199325,2.6256302077848197,3.1445134584395906,2.9686188132453504,3.187725990108476,3.608853101891621,3.059512189809998,2.645461225811938,3.2433879420382277,3.1298456795827776,3.714924454562843,3.4473600425576816,3.915302398427769,3.156584410669023,2.934564007631191,3.055027683501357,3.514959879325487,3.1459211906190108,3.0693717416398005,3.0595438419393375,3.4176298822290048,3.01406564400431,3.159975459037892,3.3267239926623726,3.6833968055233632,2.795566865230733,2.9770781654743637,3.485826850665246,3.355115874414094,3.3749836351441487,3.677890507218584,3.1232013932530402,3.3729576240671797,3.5443477543683475,3.092531616636609,3.2407304007444653,3.204628480164435,3.1002436232296042,2.852744099619723,3.0855640297867817,3.0171864544278066,3.1459617805382942,3.1852975316683607,3.7800928862653507,3.4808778721662335,3.255219984708328,2.7328222648552623,2.505198357269547,3.165677901751043,2.882574396494977,3.0805914707518767,2.8403118267759453,2.815291401315191,3.1374230506091783,2.8166715714323907,3.1430904654659133,2.604835785051208,3.6023327180121147,2.7181935368499057,2.8813814336668875,2.546657385329995,2.9891602495237866,3.042464272687958,3.2489415004973945,3.3834964964815084,3.4374899020561456,3.2142329796972486,2.7998023923645943,3.1952809419697976,3.2952821256229234,2.7565947085913525,2.8722852457118653,3.5360410001589146,3.3606130153044838,3.613913059088316,3.0648324139904646,3.103425275656855,3.262280468612641,3.0919118208075402,3.1679257122131155,3.096331519338276,2.5904582266304867,2.9061720266404865,3.1541463636738767,2.504420223534896,2.964506336196278,3.094961470450339,3.4591516929245807,3.3676043393721584,2.7124938084706267,2.981402895332919,2.9230112203809453,3.258174708302011,3.215887446300035,3.2258709612254384,2.945523814092102,2.581350007916694,3.160956140511759,2.9067577278650507,3.1146045011526273,3.1119760502457976,3.5100222111276573,3.421887709678854,3.052605188836601,3.409640094699574,3.523984930885219,2.9567884560192415,3.269753942275405,2.86124022172871,2.818485689450541,3.1547354029860544,3.6214577394289433,2.9881522287103146,3.4262509459427846,3.1272889506299952,3.153255312814559,3.369753087842648,3.2644867587655306,3.1078660399778353,2.548646169957416,2.853674406199519,2.88998289821042,2.4121979844851085,2.882966550099284,2.817124551693657,3.0708852755182687,2.9668824115064996,3.0233043978090235,2.8230941807260606,2.893423427358108,3.4829025894943113,2.5769461835822853,3.186473549859058,2.6943964536706457,3.023743131293218,2.906206574357917,3.645620393342994,3.142501874530238,3.0214772511428447,2.812542857641715,3.308016307742159,3.034272057062975,3.1122421410720564,3.2434222581058956,3.4676164066403765,2.9946302564702947,3.305271560641311,3.2526737431879464,3.014507413927513,2.770871141027514,2.9522881555747778,3.2714681156213334,3.410820983482954,3.4760275267130782,3.536006615298077,3.351948530726269,3.1580393895575494,2.9349252209697965,3.411087688265931,3.1683182724526455,3.2677562092958112,3.265877990891392,2.939343545242839,3.4562593065679215,3.2130867500365574,2.8672823639189975,2.7530027765681186,2.413911918625174,2.6158063753622907,3.157595157254071,3.1373522501451423,3.221048814816221,3.3017711172294546,3.155678633184869,2.9075280322978485,2.79139522814419,3.377312396967373,2.9727002234953845,3.382235751739244,3.113969288300063,3.109052306989341,3.099993823119871,3.3593958283895455,2.9254870322683457,3.3253979921497994,2.9952502872511966,2.573102205607341,3.1158433031972095,3.1984798127103407,3.266142095416132,2.990323665710086,3.1307662697616383,3.3876020298536305
2.6433505251058134,2.5304596023170998,2.334498350887458,2.688536576003661,2.548676933833089,2.739215306189453,2.5867250276524505,2.756043467591842,2.818663104293392,3.020586922336717,2.7294563404896457,2.8717653545102246,2.8725062735515565,2.3476996926285585,2.833241385311108,2.9946780228171708,2.5994935002642485,3.0965607995040583,2.722942892438812,3.0117632651160426,2.7919867107819183,3.3498725502054536,2.9651793846173424,2.7874635776603247,2.708601063437545,2.8533018037441624,2.6973507987468217,2.8179744570060157,2.7491111250186004,2.951339440907165,3.034987202148977,3.1945641663004363,3.482936538872452,3.2112094703703553,3.334002728821064,2.841158916316132,2.7926999488845827,2.2519312023270723,2.7343193580940817,2.4739764305883556,2.4344557012379116,2.8335671160244376,6.143778758563441,16.27516705162732,595.7772883305382,3.623636676087872,3.3487165259376903,3.143402121107898,2.882252548192463,2.705017537250558,2.751686898318658,2.682147741408034,2.509404446909205,2.516532234970093,3.0418499068493916,2.976548768934979,2.973106441880225,3.136158547069258,3.5539941185323345,3.8129299084397945,2.9806857947725236,2.953550344215011,3.137982883917402,2.5884388913495164,3.005744984255771,2.9650177936333426,2.845030254412422,3.1361393215950875,2.9648344995772273,3.2224381337595913,3.2906629134810657,3.202994028746129,2.7566481534749157,3.0409611212812884,2.7038993502296558,3.157729836364383,2.7196183426232383,2.4137354908250535,2.7255153888870978,2.9106389771261654,3.1912265229161316,4.17899989777368,3.2877029703661695,4.3905729911917275,2.723825699093248,2.7630688185687053,3.4908915066970025,2.702354215759782,3.1200271796185572,3.069143090170643,2.92386950879725,2.894119688842883,3.0647052805042074,2.8811621110627788,3.699237403500711,3.7669272543789356,2.749595835267584,3.0833726052416335,3.4634668101556563,2.5787885877502026,2.644744816206376,3.4343520073965115,3.071626342157237,2.844725242164902,2.7716966676488215,2.712164474425732,2.186336265411598,3.114014490655511,3.0966804131725416,2.3280451195602576,3.123955527148715,2.69985008088559,2.8797465668480706,3.2458427040599633,2.4905189830495593,3.058790036613264,2.6857669540065703,2.6017911094380457,2.8900811072535464,2.547036857660127,2.7417394563003383,2.6056811340270123,2.617106185918217,2.440117750219236,2.911094052060604,2.8440697943784694,2.770010524190496,2.780060159050846,2.9441730750580506,2.3251922619568255,2.56015126416138,2.438125766139852,2.852290733484793,2.5473094174168054,3.4136184662814393,2.8581011417787496,3.0480829667724243,2.8672379077058587,3.083710473930053,3.0752576581460835,3.449328199295735,2.3306892698081243,2.120484267254991,2.702733769397969,2.8536957984513975,3.2986004076168336,3.4149376117076304,2.4473194219161236,2.9680965320367263,2.8656332078749904,3.3161985077698444,3.0393035336088903,2.9940263120966715,2.5343299651638356,2.0299090077496236,2.8502918875978276,3.024141116149157,3.104967852343308,3.337181113585233,2.61206354742372,2.867525178323247,3.544977632754165,3.1118780061895017,3.1320351411433287,2.8346846301394573,2.744867826437819,2.8251048126622944,2.690899522339693,2.646962160828914,2.8741068594889887,2.519935991190722,2.9702573237679886,3.0826782031644013,3.074026364344814,3.1948217429029797,3.218097744937872,3.387752923430894,2.4942192674635204,2.5075221829907814,2.724736125967433,2.7225991132917304,2.845561695088985,2.93910720000349,3.1714405176784797,2.7523273547029947,3.077847059795623,3.1943091875228924,2.8721539083192233,3.061786240362669,2.752701264150457,2.095910081459628,2.7079298905264313,2.599394735716937,2.5323451554848067,2.948750218367529,2.650725575092582,3.0165862387415645,2.894552003247489,2.904028797705749,3.0646396319450084,3.445250146677662,2.5584370974089032,2.5920758906158596,2.1762414584255976,2.672822489654069,2.854325859322786,2.995304804395757,3.0622352588483563,2.8979295138248338,2.363408064382564,2.712699117916638,2.5269546758067056,2.7821021529861727,3.0601677273853833,2.9732448717281788,3.423494091951857,3.0955862606898785,3.3309692618794546,3.3531864514356355,2.320405052383933,2.332018253251751,2.634771483734409,2.194919850492772,3.087734650093695,2.77449363558484,3.1070665438526066,3.028882504747565,3.055284093427611,2.912653972410628,2.7670255229532743,3.005775089026879,2.8818471792631724,2.711003682028098,2.693697762232486,2.6496206577363344,2.8467064366375174,2.784880202162136,2.425242970934342,2.25577907067517,3.048317963059729,3.1576030706042495,3.0668916993684707,2.947486591928742,2.9408784008084465,2.7056076949351286,3.2032367048809345,2.5575878327624646,2.3473588511019994,2.596440355308201,2.650554368990236,2.4756396199686295,3.0855676839543547,3.0596945836199634,2.8323762879175916,3.5210450634443267,2.679186315114079,2.4506907400369267,2.6805610956782333,2.9935324955751086,2.9524354060591436,2.6592949924106963,3.904447295861114,3.0133777116673848,3.4369470635403827
2.8272457842502585,2.7038020898047592,2.266015260902027,2.469007783199893,2.737588548782769,2.7716400142916706,2.78104514389995,2.6466018059114274,2.333057590384246,2.800244905375179,3.0258055486448976,3.025910940919372,1.959571187463741,2.6014637264815827,2.8689081773434997,2.93454258686481,2.633629834031241,3.2709356339369577,2.661205957153982,3.0530427777526246,2.4832178764402943,2.4406148934797924,2.71361824351055,2.711153870248845,2.242983256456614,2.8017872034226716,2.616799671625623,2.7273895512590727,2.393658190238394,2.453332346459168,2.650269184180032,3.508276336483222,3.1979687753285253,3.23400026320101,2.5746785752683596,2.616922142707047,2.3990584191315443,2.3444819632704625,2.5544278589789986,2.7805294065184225,3.0216935722316287,2.596264345970902,48.365047529673184,109.96424304863814,2376.893077144698,3.255473788893787,3.137227861521319,3.2161419723202544,2.3057059517788536,2.882541736995077,2.4864489321181327,2.5540841766397886,2.5577269770046906,2.7789448072643417,2.9557020104055014,2.7504529216124443,2.545368759158879,3.0973660277615234,2.9100165376131084,3.0753475808655124,2.6278619941645744,3.1640119208017623,2.6810115947808115,2.5413819168227048,2.9281746352467772,2.6891952886590578,3.156541290997649,3.001972260236359,2.781717060631498,2.7860186611678732,3.0384491156687012,3.36778304766041,2.691095468367379,2.8686699352297067,2.8786580596642923,3.0504836384303227,2.5288460884897392,2.5256718449902795,2.9038044057873664,2.7533495232066834,2.9538268105145886,3.6609535609910813,3.805938757209963,3.818025736979168,2.5601854060738236,2.7795714354810337,3.0926541950239677,2.560657047194313,3.3553180720173117,3.4857070744283374,3.034950311706151,2.31132654223083,3.0918282851204353,2.8373069596297444,3.2730266975812543,3.4926675529919944,2.240392079275691,2.695854323134666,2.961150886629175,3.070513847037073,2.319361690299188,3.0113067774379427,2.873346184884989,2.8035930818627217,2.521348600211592,1.8909533171042727,2.6096535075089333,2.0490457823902397,3.037990664754211,2.7699263059035375,3.3180537254747073,2.8690542721471397,2.431627373941331,2.7401307684780916,3.1154108968081915,2.7529565677120282,2.388908228468295,1.8583209496874487,2.522247122323641,2.7235744972698743,2.289967711706735,2.766991615824798,2.650939887163962,2.9670007681314527,2.455622285633013,3.4970088544854656,2.8452044689446243,2.808780112492099,2.419285743859568,2.3288560161921565,2.310801671285095,2.687092249195139,2.9747302607936237,2.5912717625382156,3.240004031156761,2.82015579015585,2.738908600135383,2.981010924419785,2.822422590886446,2.9903817562259944,3.0661889453154485,2.477610928518796,2.2623950368924124,2.874481035584711,2.756562061757023,2.9966885304965962,3.131936628174787,2.4854266972232972,2.9689362616035213,3.1142012009187354,2.670113311147497,2.781786728644209,3.3278809470360935,2.363253101555138,2.6460919000030025,2.8695529938666615,2.2041732335594286,2.779771953542209,2.622626841644031,2.6815909074145883,3.1702641169795216,3.249679462521444,2.943573673710324,2.769114398925397,3.4862431768503983,2.141999287542701,2.628812276021457,2.7403372158527306,2.7120859335209904,2.6639660899564195,3.028140423089281,2.374959447987421,3.0399823004549136,2.9927773805984663,3.123709355203443,3.0194469969186137,3.1390423046313725,2.44123265293956,2.7353455953479724,2.743866859946335,2.290799939999626,2.477014286462903,2.685184004534093,2.3672895772186067,2.745677711083976,2.350134899032034,3.0422780620429313,2.5569370214405756,2.3509283982333358,2.6091742612822837,2.632018223519792,2.545529137739432,2.6289867774367806,2.4967723833358395,2.5239551724002474,2.8356585736433857,3.043283385490726,2.5825807102867646,2.7759639581481763,2.6366085467669698,2.7078787564586073,2.673628021354906,2.640057882010012,2.5403057371918276,2.5412860602521237,2.620764703597274,2.631459834638245,2.7316554245726192,2.662635650154414,2.4850656393065744,2.3777302456795955,2.4347465465876232,2.472077865388865,2.542778722658554,2.315179075374164,2.471607492283348,2.673956614255607,2.4540095151158763,2.931028471325718,2.423105579307127,2.9109766661334855,2.939067400554502,1.9885753186062025,2.7043797510231498,2.570932323546243,3.016993079316999,2.3994027528788435,2.602262109860231,2.415853926527708,2.5117505844004984,2.1217623586271572,2.025962563662598,2.9775295855381847,2.6485250226332635,2.7581619356330815,2.5868676188404485,3.1117043476469446,2.8084096702835843,2.2611647143001177,2.710314507634752,2.3451837613454556,2.7328972613271554,2.7482787947086664,3.04017821579881,2.6688315765689024,2.7997253229787415,2.53673742907693,2.925530969487572,2.450679564163491,2.472072748350065,2.744080426539366,2.6473953038904083,3.071748623116456,3.4199568767502777,2.50249127898532,3.015513514969145,2.467897741606241,2.493965982040783,2.5752255852860713,2.5065448622597053,2.8547316750541416,3.6032916564709216,2.3890580306316243,3.294730525033026
2.0203510358058376,2.054967669975964,1.7698707120813462,2.067313072755628,1.985556638177522,2.405360977327962,1.323320800103406,2.3391451796330274,1.8879642991176813,2.171353883572553,2.161161774283099,1.7854395897712367,1.4473863742613853,2.1228090416193592,1.8468633107618384,1.6819549105852476,1.8995466053228591,2.5864514989010474,2.1305353176981243,2.1033689254842463,2.3491699577297482,2.4863444299971427,2.3370812245430006,2.629593079281413,1.915443199824272,1.7317783360612107,1.7649809376911172,2.329739103669239,2.3028863277206204,1.836706661481795,2.3404272880302326,2.224516273028504,2.3042717986710706,2.440612748859182,2.1277925617140343,2.222395443926489,1.9519910770344433,2.357377113387134,2.3395845097003183,1.8879027149967382,2.1438111570629195,2.438172158476338,-19.836823650790297,36.52838159507187,inf,2.5462156010349895,2.3118790951311095,2.383434807147154,2.0773105999966592,2.3720119538411932,1.7977064894113362,1.9071894036663115,2.0896125678178024,1.9830222297306521,2.347288510656747,1.8338291648438785,2.1364253413448964,2.202999775950091,2.288116693362361,2.0855839555949145,1.8547575949991928,1.985986846532461,2.250889735318084,1.592370917318004,1.83474876378663,1.8673536164657574,2.165539901809156,2.494657468257037,2.022887846883128,2.1296691897702944,2.3598646145844193,2.770500156658879,1.6032306594712435,2.1828805889558263,2.145752306040908,2.3857029227710913,2.144914535598211,1.9174225783083894,1.6832386459651763,2.5528675578222098,1.9791737808950487,2.8415710356518282,3.3870811070352773,2.751888059028631,2.225549193597774,2.3828103814963435,2.459505199945686,2.139817775871401,2.4639528484257727,2.6576366949577244,1.9651903356623295,2.4623679601449284,2.0109007927650695,2.484789720105957,2.592090731124119,2.483124877248828,2.2731007256210463,2.3353771084117887,2.340565061579911,2.3726825464649237,1.7877996907582177,2.3472803595842744,2.5980039646067534,2.219722769051869,2.6065160458276693,2.260830145119826,1.8641141813515683,1.4648637683190875,2.4591876199973393,2.1896707152460047,2.5315302928086245,2.4268581404839966,2.3796413329372412,2.472767664266103,2.26163072018546,1.9810455923059596,2.5393931304933046,1.6715595668545173,1.6229864972771166,2.2473105138265588,2.190389317183423,2.266884673176205,2.5774951633393695,2.1202795651809865,1.9396731211784561,2.0661450015453524,2.199351424703334,2.3870205373319853,2.0931630241445682,1.3124669770928137,1.9068649014961039,1.6122534633509353,2.271363266401356,2.7057842523953703,2.63897845190477,1.9148064594253351,2.413034714389207,2.079879677540535,2.35268842954272,2.0942553819086918,2.3485021455917923,1.809648645563763,2.0734366842948835,2.298258500276825,2.505573580073711,2.4125809008975505,2.266605050399503,1.919691024816183,2.330798169219675,2.2945431379667705,2.111115942386246,2.1745430253744846,2.09304342731833,1.6714607102747192,1.8178484396699741,1.6071300114450837,1.818930969795431,2.2634162244704745,2.2294009961707206,2.2076773758009822,1.946195092359491,2.395309073319046,2.776625609183021,2.484939724161856,2.3378982133545927,1.467170554702976,2.105154553519954,1.607631685431318,2.3478269288913007,1.9068980545542447,2.2072697508367205,2.1899818958094155,2.156589595819655,2.3721401567004823,2.3165940276849564,2.6443848108406516,2.524981634121568,1.9767766036809618,2.1093594285651776,2.0603162058158517,2.1755456930029515,1.9171501718597446,2.1494591128520106,2.1271468977800994,2.3576043228270627,2.1022625596794384,2.016474682951875,2.205155661543424,1.7095078394854344,1.7210104688725878,1.5459432270796378,2.2997623033655974,1.9340674847284793,1.8053068994969315,2.787307523636428,2.2298404866810984,2.363361767979079,2.1361898056792534,2.24865104216638,2.459230486872598,2.0770949820008746,1.6874536867711434,1.871695255308484,2.539896412470938,1.8891048176160896,2.1843989779358712,2.80934498541354,2.0001568018735316,1.7805935401524837,2.2008372662443274,1.220764577510335,2.0426147819099874,2.2215111527958835,2.198159547595651,1.8990717597303857,2.2606801975186226,2.1993380746475286,2.3493023059095264,2.0683142496817504,1.4629364049752274,1.7648184500820796,2.037160179259222,2.0421666930797824,1.915792692981996,2.0966303670489674,2.383072343566384,2.0845040542219624,1.996896571311242,2.2154095790140627,1.778711429924955,2.249321197367337,2.118361895806296,2.411501280657086,2.5424654374273405,2.0534648787645136,1.9461109614243501,2.3569740853356387,2.3829229351527736,1.8791571939744314,2.200205776944252,2.3878987677502024,2.4425145686320873,2.179583125859478,2.218610051200538,2.4275699556830843,2.456624710231051,2.29206845982246,1.6916715781088734,1.9765054777706494,2.327068018284535,1.580488134272386,2.210399783866137,2.419427155474171,2.2755492899328327,2.655702991732186,1.7639458406332136,2.1741870123683316,2.0649493876423244,1.9480429551240592,2.342606878138543,2.1969288581268627,2.351626091692417,2.0101862061364826,2.290172372488668
