D4,E4,F4,mean_WT-2w-7,std_WT-2w-7
2.630864059424935,2.487370653347958,2.7585624787155663,2.6255990638294864,0.13567255312154677
3.0746623838187563,3.0716306219377567,3.1184510685380524,3.088248024764855,0.026200492073623797
2.7926999488845827,2.2519312023270723,2.7343193580940817,2.5929835031019124,0.2967988834937236
2.3990584191315443,2.3444819632704625,2.5544278589789986,2.432656080460335,0.10893081252009447
1.9519910770344433,2.357377113387134,2.3395845097003183,2.2163175667072985,0.22908625895843152
1.528255633374445,1.5244303767535499,1.7247690705024736,1.5924850268768227,0.11457730707046111
1.3992744875065113,1.482236553735517,1.5645812817098828,1.4820307743173036,0.08265358922228165
1.1848761185614323,0.8489985934800119,1.4473469261744984,1.1604072127386476,0.2999237025039722
0.9101458125661633,1.266447955980051,1.4651390461558897,1.2139109382340347,0.28120184211315025
0.6837055798620985,0.9681241649947454,1.1514262637318684,0.9344186695295708,0.23567499835221387
0.7418508674631892,0.9139905524268722,0.6639942307297736,0.7732785502066117,0.12792698951935716
0.8690385141828932,0.5148089269833065,0.7893876597038916,0.7244117002900304,0.18583879193594433
0.8705801889624075,0.3007794036355475,1.1456956952265294,0.7723517626081614,0.4309379337642347
0.20753336657434873,0.3888009466759085,0.34497240068461865,0.3137689046449586,0.09457656962901359
0.2406386039414944,0.7030461571756323,0.11622173890277435,0.35330216667330033,0.309209529681553
0.37976278296835686,0.4659698197850558,0.6528154132782253,0.49951600534387935,0.13958311020300662
0.6663164589351522,0.5988755223192486,0.8804371163595738,0.7152096992046583,0.14701069524926053
0.41336880753128113,0.7056617343177812,1.0459231648555025,0.7216512355681882,0.31658016655365867
0.5860829745380265,0.8211791788295237,0.6070693382561029,0.6714438305412177,0.1300984733222957
0.8362654234831445,0.6693026959124516,0.7663381958075733,0.7573021050677231,0.08384733926222976
0.5201286817716734,0.8113755944904048,0.7394418431573868,0.6903153731398216,0.15171106941926857
0.43794018421570585,1.169315044296184,0.9637934955511089,0.8570162413543329,0.37719800238043005
0.8564616241898798,1.003429104112879,0.9280193053810593,0.9293033445612725,0.07349215336477445
1.293019923974314,1.0961493910321922,0.9776971431087103,1.1222888193717389,0.15927826693759298
1.5563356732815785,1.7229458935583488,1.3585038777542973,1.5459284815314083,0.18244376654444444
1.605697770191704,1.9132503026316212,1.9551710503489277,1.824706374390751,0.19082168065292174
2.3184601019624553,2.6998674653436043,2.0142049020626893,2.344177489789583,0.343553963299402
3.4489659760786786,3.46756013523275,2.3713412449554294,3.095955785422286,0.6276034654785274
3.907540070129747,3.836763270226488,3.4815383656072036,3.7419472353211467,0.22828036144269254
4.9605531740937785,4.975497459780334,4.010251195895402,4.648767276589838,0.5530216287792982
6.100085211728637,5.998210463858497,4.560354950889487,5.552883542158874,0.8610629300050001
6.4413068793397645,6.983129511167127,5.240261500302484,6.221565963603125,0.8919707273001743
8.496223972764385,8.504957025395548,6.790064594433895,7.930415197531275,0.9875822446968582
9.647993257140357,9.764950511324942,7.885059647254122,9.099334471906474,1.0532175758906481
11.491557012307565,11.476030150739582,9.679258671911107,10.882281944986085,1.041877640381807
12.8460251313536,12.68145093908927,10.647658181140807,12.058378083861227,1.224487300521526
14.291218330236507,14.673065903915841,11.829117834572662,13.597800689575003,1.5435773947443077
16.782045179765475,15.664568454620545,14.17233224680622,15.53964862706408,1.3093334642486043
17.848960533421682,18.788062288106943,15.495136348209277,17.377386389912633,1.6963569615598157
19.220183711935142,19.070055160478326,16.682383902210663,18.324207591541377,1.4238410780793858
20.066880594640807,21.16308901257752,17.975111593168215,19.735027066795514,1.6196898096930246
22.76942055416371,22.262851151909597,19.58904614045163,21.540439282174976,1.7088313360301874
23.312321689058095,23.664393165652697,20.847098166138515,22.607937673616437,1.5350587641778377
25.383054926160032,24.76429775094552,22.434159328276348,24.1938373351273,1.5550129022989054
26.701471790984677,24.964980021911522,23.866147942319184,25.177533251738463,1.4295626912924184
26.677663083288145,26.825048627514114,24.44519006736149,25.982633926054586,1.3335032203322668
28.176446789675612,28.020050906916378,27.022141274620104,27.73954632373737,0.6261927989127746
